group,CD3,CD8,CD45RA,CD7,CD16,CD45RO,CD31,CD5,CD195,CD197,KLRG1,CD27,CD95,HLA-DR,CD57,CD244,CD18,CD28,CD38,CD127,CD52,CD49f,TIGIT,CD11a,CD226,CD29,CD81,CD15,CD26,CD49d,CD73,TCR-Va7-2,CD158b,CD99,CD94,CD82,CD224
critical,-0.0307297347776809,0.0119452057493869,-0.108425719838111,-0.684318553203027,0.159498493042977,-0.104713154031151,-0.441601258520275,-0.441553807007209,-0.0591895191062649,-0.224789282179445,0.570641555054096,-0.573101499125622,0.219340919078196,0.155488435542732,0.521603962280445,0.529987113069326,0.355036354006735,-0.544288581325988,0.110869993039312,-0.497502488122942,-0.351824866752126,-0.297166741982695,-0.0648064215517711,0.510552402852165,0.221739713546646,0.308172936363076,-0.187342601678188,-0.19535182861268,-0.52916685776635,0.506970114357899,-0.581892158551668,0.0226791410262303,0.0191330759745512,0.484106452859801,0.426965416543251,-0.159189034596683,-0.0203966430360337
critical,0.367863886416206,0.1719048804124,0.307708185772031,0.118768087858654,0.026121287088331,-0.445306999858156,0.190943870713142,0.167638241036243,-0.224880984630644,-0.276925527464991,-0.0641232388797978,0.187835822936516,-0.24692500156212,-0.161942934781205,-0.143415299919712,-0.137717275387092,-0.0251162408608397,-0.174798987947375,-0.157077827000779,-0.324452599671889,0.12442082460928,-0.259708530704626,-0.406280993026687,-0.0066799844509287,-0.272244819942683,0.0682207307513038,-0.0209981961137069,0.102906104478123,-0.143321848082513,0.0670277558079981,-0.157528941151498,-0.0918583754635526,-0.401672296053067,0.0085694231957202,-0.122219545942783,-0.194622798877446,-0.216540896647338
critical,-0.384174437619944,-0.208836741000547,-0.670853938302973,-0.601614423747996,-0.289496452183676,0.413879294169037,-0.316096164290968,-0.40119846718701,0.333166707978437,-0.559177986248894,0.429594743661893,-0.71053039994586,0.371098457924215,0.385092738106789,0.532847468172711,0.473478536637581,0.407103267960191,-0.258379591411378,0.409183771481151,-0.611757641478334,-0.234125357433671,0.0297276617219301,-0.0585815272599805,0.430527480904787,0.19068670109044,0.421658636493132,0.0706893511457623,-0.328411433417144,0.047192453180217,0.49550713532063,-0.645108983085464,-0.0077366544802767,0.0241777541861063,0.694071102735626,0.197932158466018,0.0402647172849209,0.428676227960647
critical,-0.358211610006809,0.118172360236565,-0.329450181304336,-0.0043138069758675,-0.364439177060513,0.120133616214927,-0.0432308263323806,0.101242335689416,-0.0457910307398333,-0.314842910739692,0.119132283208092,-0.424118211397311,-0.0631338208075125,-0.166123195456939,0.353514634827399,0.106520807087611,0.204726821443242,0.0890404013933871,-0.322469480764091,0.33017822824963,0.0706834796705782,0.254153233225598,0.0143470772670735,0.0889969618482121,-0.0960920768423842,0.0535114323377421,0.142742290353425,-0.319779810785545,0.138499811516115,-0.0150547605661954,0.228948479139694,-0.0432100250206816,-0.0713025019123481,0.315102153438894,-0.216773554033736,0.159986333156819,0.325741189166462
critical,-0.365504231541223,-0.0808607054121681,-0.665222199372734,-0.365703164792139,-0.313833018988732,0.14279188558576,-0.451903636937071,-0.0796011222171186,-0.131187850991759,-0.455914940280576,-0.0580026286788518,-0.391473843498083,0.0128243112142529,-0.282809506300992,0.146470722088418,-0.117183800665223,0.154038052998176,0.0368712800715839,-0.412749642752117,0.221502911977303,0.120893245042876,0.312453996379737,-0.385271344166657,0.0164542104368714,-0.207403114871181,0.156127261107308,-0.0977643373767783,-0.368250839568746,0.0814890812207664,-0.155866362173537,-0.256392110848617,-0.133631060994161,-0.283553929329401,0.471036790798009,-0.226506326507789,0.0393129206953814,0.236206547452271
critical,-0.37787572083001,-0.0183487171103618,-0.778151542308064,-0.163118568556899,-0.0507637930803571,0.450243749347216,-0.288577793935432,0.081692179086916,-0.0013824942110916,-0.318915301712646,0.0908353197532475,-0.432818743660177,0.177117258806985,-0.112542093041068,0.188323297900571,0.0015893158362365,0.0762210788640229,0.254882081966582,-0.260673506995221,0.365698328291036,0.244566698506423,0.405715843822426,-0.129287322191944,0.145886379883392,-0.0994506924599433,0.226597548006343,0.0376037564077833,-0.212408029318105,0.261162350295418,-0.0492705967900372,0.0574840137461049,-0.0806097438375149,-0.209849054623342,0.442102260391042,-0.1793140915729,0.29522399377024,0.421204929155813
critical,0.107715117228443,-0.0282812459916768,0.191779931276175,-0.0653449537414788,0.0468422014603457,-0.123993777585828,0.257707030837016,-0.0007743672616967,0.102425662015208,0.156253623310126,-0.0358399977484729,0.0133593749880194,-0.0009829935146466,-0.013836392608768,-0.0450143641766538,0.104726925338288,-0.047092759930724,0.13422081050505,0.0713411911671588,-0.0182929949438983,0.155980245292408,0.0600262858160603,0.127038840515985,0.0530662520410142,0.140617560240127,-0.0209108275970089,-0.0824477329122695,0.270270851980622,0.201010917376469,-0.080959570883699,0.0957776749829838,-0.0514760641676145,0.252662464082891,-0.16046635481009,0.0737581987067338,0.02206500451988,0.0447002296003246
critical,0.202352691021476,0.129355739867282,-0.160748220266084,-0.105510476426744,-0.341410599337378,0.0897694957293564,0.41041791679275,0.517396538627335,-0.13256150991242,0.133699997801298,-0.364269294453995,0.428631937327942,0.0370713841404521,0.22163132709328,-0.487092897598308,-0.403654607733846,-0.341625346013371,0.50672352046497,0.0499100648555854,0.177081909330343,0.147098911121906,0.20217103590286,-0.251071340602615,-0.31757939408857,0.131925763416845,-0.0211178447468693,-0.376295371858271,-0.0613209151952642,0.263018533367125,-0.0892065754890572,0.17927816666274,0.33203559980678,-0.155328500801757,-0.141700915134489,-0.43223810277697,0.168601341240564,0.0441740981849848
critical,-0.233919335812916,0.102975128291373,-0.636229001434007,-0.302628837743812,0.0269610352160639,0.740773103528945,-0.332490304385692,-0.116555599222019,0.394000730524698,-0.14404680913322,0.637923988074134,-0.402899422578723,0.800244139392924,0.0375472162541149,0.220857295563999,0.712423639443391,0.731563796069372,0.427344680122221,0.150062005686698,-0.0014818046313066,-0.103015527419128,0.209430044321629,0.478465744178489,0.744971369008808,0.175829926717862,0.595541849667999,0.273788079481922,0.137039293515489,-0.223521476110476,0.370825874630751,-0.370489853687576,0.0214006081940012,0.0192056328191209,0.714497310027755,0.313996383965734,0.313922160957815,0.362026178640428
critical,-0.227375024455902,-0.275145147667255,-0.39024630885353,-0.583534978856587,-0.0059318022118495,0.328037565835067,-0.223486240474279,-0.330578349834012,0.320568258778651,-0.3850216806216,0.730226303292429,-0.591720233644356,0.650569299841489,0.249838444878525,0.241916925551733,0.673643351653583,0.629698317595865,-0.215371586718496,0.097060746091104,-0.561575087897796,-0.553136099670063,0.170280768527214,0.439843496618389,0.745206423626875,-0.227508568776832,0.377019526613457,0.37463287488956,0.0726156547526393,-0.334422663228661,0.488085115031593,-0.64941944829177,-0.147100523521793,-0.133718142007444,0.547058961747954,0.212537885728625,0.0617833064315619,0.293309076440568
