group,CD70,CD3,CD45RA,CD7,CD45RO,CD279,CD31,CD5,CD195,CD62L,CD161,KLRG1,CD27,CD95,HLA-DR,CD57,CD39,CD244,CD137,CD18,CD28,CD127,IgG1Kiso,CD52,CD49f,CD58,CD11a,CD106,CD267,CD124,CD226,CD29,CD81,CD26,CD204,CD49d,CD73,TCR-Va7-2,CD158b,CD319,CD99,CD94,CD82
critical,-0.388312755621064,0.468530371320622,0.130779776559278,0.408342728213705,-0.196053326081121,-0.369107698926008,0.468378773531027,0.479058412800207,-0.241452584331114,0.298470693264319,-0.363037846638261,-0.42342394840969,0.516923949326437,-0.243601858926866,-0.155800065393489,-0.343515640255684,-0.11448267145027,-0.294411395142144,-0.374797074288545,-0.0600648215888097,0.118250335778594,-0.0469364015195609,-0.391680555702799,0.505723346816222,-0.0153947208422799,-0.372191049375074,-0.16498546285742,-0.399110290404899,-0.434991253990581,-0.402546379200987,-0.247429235154503,-0.144113314175048,-0.0030513939205974,0.108678608145664,-0.413487041792637,-0.219715421327385,0.0777077423163576,-0.333146737679452,-0.380901278951418,-0.436096531196581,-0.171263704985202,-0.318378671693969,-0.0588259669061239
critical,-0.554106650935138,0.553031977704974,0.329406968081758,0.372501828410847,-0.453704734982443,-0.559276586908776,0.51544466003562,0.505593185312621,-0.359800900895316,0.152763335109463,-0.579589900658633,-0.36598852873891,0.520844210089164,-0.44507259808676,-0.340353667868996,-0.284183917201413,-0.230653343474356,-0.297448376190373,-0.576193650057417,-0.0301127343421844,-0.0049420265554896,-0.207871124323643,-0.551172507824807,0.391769035889194,-0.272114183979332,-0.577218718875954,-0.0912928817364622,-0.56753785137806,-0.557290792337954,-0.550548934845306,-0.426133909216565,-0.0433415655444453,0.0021799038070482,-0.131748133972163,-0.556638268460038,-0.160782419512018,0.0750166996233859,-0.393751744839918,-0.505884850775197,-0.56248999751565,-0.142091061306728,-0.359020373425872,-0.229863215376823
critical,-0.0733105409126257,0.0642628411724514,-0.191897340201261,0.0732445720457982,0.219572938690032,0.0217548087409067,0.0321841284290054,0.09806993511436,0.0661380975962948,-0.0158210786147248,-0.0063261049477643,-0.342552334080827,0.221879391527487,0.137738791249866,0.256105639185515,-0.346607980085908,0.293665070151528,-0.286184257520689,0.0969319278468534,-0.28307507718861,0.390738169106449,0.0571737120724822,0.0349323846706012,0.182060031026514,0.21160616014439,0.119775864849918,-0.193070232149225,-0.0102108656094617,0.0716853453102387,0.052525515263313,0.0692704823156026,0.142567161600531,-0.112398226631966,0.353450529729114,0.0549770346019658,-0.0144496552470993,0.0543505506033365,0.192203302705773,-0.050014406949458,0.104108052021407,-0.143789302781953,-0.147661714696728,0.0855764185619099
critical,0.0850753926361456,-0.20120438074146,-0.221226002966202,-0.007069505332064,0.248753449002904,0.0777605790896548,-0.0253120921273755,0.222992177515786,-0.0998052816954252,0.0775592055515965,-0.100628340958123,-0.0559024082157399,-0.0307782415952494,0.115385596385512,-0.0121475911818366,0.0887430334436752,0.175083692044273,-0.151423073288832,0.037457698778858,0.0360658048305266,0.284260516734003,0.268056748906148,-0.0005719425770382,0.186448032505638,0.278379046667016,0.0908578502391058,-0.115961568239005,0.0768456966435384,-0.0014324609622325,0.103482042493599,0.0315875825431578,0.0300670759633332,0.0094937610480389,0.309339223577305,0.105004201698704,-0.0025073320399682,0.160221058947661,-0.0422191993274706,0.0113189000190418,-0.0054450373027379,0.104365433122622,-0.102666397716557,0.315121524380797
critical,-0.0594534203716128,-0.24598724422332,-0.448278244705681,-0.297467377398675,0.209130329447403,-0.0306402398016737,-0.115734629264359,-0.0179636023553504,-0.0050399457945331,-0.0867678668904517,-0.095395507505575,-0.0675319341992488,-0.153430639785264,0.0182070832983378,-0.0057698266743611,0.0549150773325111,0.0016480871788991,-0.0524906788005053,-0.0586602035035092,0.113422293210309,-0.0018836234330647,0.106791722941173,0.0328828623157653,0.009873846627484,0.170190417344801,-0.0933356379023999,0.0367335905356427,-0.0489408073164318,-0.143899910847475,-0.0339302740548701,-0.101692624125836,0.058790968192682,-0.0342390526487153,0.118471594970627,-0.135301537335866,-0.0245496724894274,-0.235700244874802,0.058024506239259,-0.052802490646183,-0.093593287163465,0.298613546943641,-0.0781446539615514,0.0742555486417078
critical,0.120840972600227,0.233861881784463,0.606218044352346,0.457894576167449,-0.308579709540068,-0.107182852173702,0.341011454564031,0.270067314989482,-0.124196355373549,0.294513154750024,-0.001913419771701,-0.597164892667182,0.596884361855657,-0.227609395729827,-0.0536816373361753,-0.550174144260458,-0.0522829334219273,-0.439582851488293,0.07601839292846,-0.368450112373483,0.109806757405371,-0.0409485140249011,0.0835299785155272,0.0838971696533676,0.0092688799935808,-0.0467885283653603,-0.461528664208913,0.0992306594515266,0.113180592619568,0.106660729642002,0.0224342867751753,-0.234740091314533,-0.102104590138024,0.0674974012464964,0.190549665956752,-0.326385106110812,0.343336044941955,0.0956856309459174,0.0765150187013203,-0.0436130633515058,-0.448769522993662,-0.0963227163208761,-0.0634596344337803
critical,-0.116016393436064,0.0606817139535928,-0.0980139409198413,0.0847968331129576,0.0562948912775444,-0.0519585874766604,-0.127725952639034,-0.0177668519155512,-0.0203171704013305,-0.066441408098039,-0.0267031800972578,0.0001751284373095,-0.20705992758681,-0.125684959508431,0.0126451210886882,-0.140818314052995,-0.144184547470372,-0.0720970915415083,-0.0271249786962242,-0.171166678482641,-0.0785774409696557,0.0336806362215156,-0.0995660841655932,0.0112239135316888,0.0360154758446202,-0.15018125219402,-0.058042531040357,-0.0856785488187542,-0.0873290464502477,-0.064765996688626,0.0428310932947074,-0.204176883870546,0.0368294704329789,0.0077059723141936,-0.0831520311940721,-0.0056920829867203,0.0907475140216201,-0.0214932475332881,-0.0112236211096304,0.0024196047586121,-0.109622698172505,0.0712227421407964,-0.0589078284960752
critical,-0.0775989676139597,0.116528347131669,-0.258831880089457,-0.367865805300194,0.219851614126044,0.157137645149396,-0.327232540368985,0.198820771149812,0.0896813812951867,-0.309087165384278,0.0718609454695134,-0.135873866716683,0.0375413011100269,0.0319651959605134,0.177401413146914,0.0168278862390015,0.0614029875941201,-0.0933113527635253,-0.226269858755266,0.0839486554475807,-0.0388198948033474,-0.0215332702487946,0.285342641325976,-0.0977224122306045,0.0140154818727402,-0.0668223896257458,0.0594415865694315,0.036943697832543,0.052316146974615,0.0479632049137313,0.221990687478372,0.25125409625927,-0.0479659608970766,0.142653340091203,-0.159863519631602,0.163155940070125,-0.157436240035798,0.0276637474135266,-0.0789028415177263,0.100759585471547,-0.0378693348897148,0.0054516517467365,-0.0810808135529583
critical,0.162859695722561,-0.0970739078149796,-0.398536216455649,0.180827487606069,0.439757774165536,0.273032645310547,-0.118073328565313,0.196437127238904,0.221242524825952,-0.115641295862644,0.252147724989577,0.442069366479065,-0.0731592017596901,0.350357377516832,0.159090904550886,0.0548876119153135,0.337402806812642,0.275672802580556,0.159881886574507,0.141852537623971,0.304224768199639,0.0782741505243177,-0.0593195066570802,0.341467712714167,0.18572427151452,0.369928167956798,0.35834397349205,0.222330230448444,0.0549673743899252,0.301381908865178,0.323690871039076,0.258874104996902,0.329593688027041,0.176932690691665,0.0736604604429758,-0.0063649867970949,-0.0313752875388208,0.296438054242832,-0.0194675278121089,0.241133337128765,0.370012202864026,0.354373603772765,0.277918314116499
critical,-0.0682146490603713,-0.132226672769878,-0.180595189954189,-0.287161846343395,0.105286347931949,0.243709792264159,-0.189361982849507,-0.15229998443036,0.0207263107145539,-0.201928001047185,-0.231259333064283,0.159932661245995,-0.490151298762556,0.443552342267226,0.328652125899746,0.232928057999974,0.150777546959735,0.390083669089643,-0.070818218927323,0.27222146979425,-0.176409859583294,-0.542355637971617,-0.257082832612847,-0.236516224198446,0.168820880884785,0.040600091822253,0.33312074707698,-0.0760117522579543,0.0255702527867299,-0.0295343284004379,-0.0065167786703425,0.331868317934946,0.165148909090146,-0.351578791504339,0.0168816257419427,0.454558323104796,-0.589305069545701,-0.112162308923154,-0.0671658699183788,0.103624773878945,0.230792246095309,0.0448813580479213,0.06336276888827
