group,CD45RA,CD7,CD5,CD69,KLRG1,CD27,CD57,CD244,CD28,CD127,CD49f,TIGIT,CD11a,CD54,CD26,CD73,CD305,Phospho-Tau,CD94,CD82,CD195,CD69,KLRG1,CD27,CD95,CD57,CD244,CD18,CD28,CD127,TIGIT,CD11a,CD54,CD226,CD29,CD26,CD73,CD305,CD99,CD94,CD224
critical,0.0886224807657949,-0.472470750007366,-0.306241936795785,-0.004671757073783,0.430039201763953,-0.266995111757209,0.386474675239942,0.358256430586585,-0.411901663086046,-0.383743824524275,-0.255163175148395,-0.0480956606950328,0.509689963435899,0.0989932209825789,-0.384905574579687,-0.413673416322795,0.12241615651876,-0.0513835329272756,0.275556483609921,-0.131692831179857,-0.132141066133788,-0.0764744390016521,-0.438564691949103,0.22946132836235,0.0062950706446364,-0.0429090963522599,-0.202719694619365,-0.118200627675906,0.0803620513421067,-0.073184537497147,-0.0948041499224439,-0.222942120642385,-0.194426603762007,-0.121369761872541,-0.125152659266774,0.0972194204222024,0.0430630114114385,-0.143857931366955,-0.184664735828163,-0.245910804123284,0.0290945461048882
critical,0.066413840414424,-0.646778864183607,-0.409394726827333,-0.0897447466619333,0.40589524452056,-0.470744912910215,0.656323328849318,0.443528778042457,-0.578261706121435,-0.373145031516381,-0.342891704799621,-0.0097697414505731,0.34987459176219,0.0340901798058452,-0.617520009287957,-0.496108636476463,0.144512247224968,0.0316566674867338,0.332017471726772,-0.153643839574287,-0.0628035691630976,-0.0352865054033229,-0.182599102430922,0.0556904450666847,-0.137730430923483,-0.0248576501922038,-0.249422574940101,0.143668639291714,-0.0108014980448207,-0.0697806552351591,-0.148093645733732,-0.182580518372478,-0.165782387331184,-0.0954227112381531,-0.0230634591837266,-0.0162748227119136,-0.044877821400336,-0.0021164052367505,0.101265081675712,-0.133827760627299,-0.0936128329370524
critical,-0.424306809416678,-0.408338090163501,-0.208449071178404,0.0064139134111654,0.0628343244544402,-0.508197086451553,0.402867718036319,0.196340488382785,-0.199738024265232,-0.27543973116698,0.012030104210961,-0.138044011956453,0.0854928371967996,0.292622406402202,0.0824443304190152,-0.174207205270429,-0.263746431899441,-0.151820469666838,0.0578825668353167,0.0154434614711288,-0.0531245512896765,0.106966888117798,-0.193311839984687,-0.100870032844116,-0.0276188737814048,-0.0649034009427172,-0.191481695581626,-0.370107760020569,0.156645776506075,0.115122897583363,-0.0934048422457727,-0.267560942501897,0.0280497868774084,-0.0834558501904422,0.0041603928132508,0.15641741411994,0.0777155372225389,-0.248018749650689,0.0104662627246919,-0.0339726145895562,0.15207360804073
critical,-0.188611955248638,-0.0649991698305868,-0.294601547520402,0.107227365585651,0.377519655741018,-0.408356129029959,0.287702235085381,0.424063298902135,-0.202197206904548,-0.310656352936847,-0.0978635053310669,0.0660849771730622,0.361792704014697,0.232166113878815,-0.14221853965587,-0.391025886866579,-0.134231643902559,0.0903520495544254,0.35654249107063,-0.0615281599318485,-0.299922835607267,-0.244699809473183,-0.525941290897036,0.320705272395331,-0.272863801256393,-0.282925601892136,-0.382118298227026,-0.46616695277033,0.0254207189260319,0.0937727242715793,-0.0408072814046935,-0.489665122505642,-0.302744918973192,-0.0439224939937124,-0.390381286465738,-0.112533665904972,0.328496973312332,0.129353880705124,-0.641182463365014,-0.214026626024829,-0.395184028706734
critical,-0.180037178156324,-0.302470928411418,-0.257350946787305,-0.0376538819924686,0.525145233169809,-0.109670898158211,0.105028184531237,0.402329402477817,-0.264573591736918,-0.232261084287128,-0.138759371178901,0.0451420203992097,0.403071987338498,0.0882356371888962,-0.297049443636368,-0.459878823572422,-0.173179463579317,0.0242736328957867,0.233837342262844,-0.12388280638485,0.37473044149094,0.0807782375500337,0.368937982894093,0.0825230197423395,0.110763949123617,0.0467035424250773,0.456889697564363,0.181848836465663,-0.298117137076754,-0.356561536070845,0.219285069510856,0.308010150291494,0.0223890039189338,0.151184610777712,0.158881890441344,-0.433421522160467,-0.147130680434603,0.244366759742125,-0.124094402861703,0.292591336994921,-0.0910039519157568
critical,-0.550954695330243,-0.414600463249122,-0.3316487231926,0.144392226898132,0.521946233886905,-0.445823571460221,0.478866288416447,0.526273454930271,-0.151302979545269,-0.0959387440978315,0.0485538987020557,0.0578183911213069,0.531305169947476,0.3470067203883,-0.154222172540237,-0.347234454235274,-0.142137977793662,-0.0371604635226561,0.206933203959587,0.0250465593069889,0.0804454035064083,0.0253229088318795,0.300185632125253,-0.0683128139995349,0.311307749258976,0.126940476206773,0.445872275356177,0.242330254918633,-0.290826782370948,-0.330301614202824,0.188527178470986,0.370469289928395,0.153824021859863,0.258303923351031,0.23101347981396,-0.511983641560959,-0.43080289304587,0.0190672615211897,0.0987856313303933,0.227222323593719,0.0100730023350333
critical,0.0808322407192422,0.111315794153742,0.0290483780143923,0.0445900059268471,0.0063378759780762,0.149106225034706,0.182837927355435,0.192369529570013,0.0017786636614387,-0.0046248789062224,0.0316244082450289,0.0947552184758746,0.215201501079369,0.152491621092442,-0.0286140938508093,0.0704934244911178,0.0331423251892747,0.0805647685988675,0.132756180449559,0.186568213573592,-0.0772105890728133,-0.170413824685268,0.125563394858181,0.199244458600901,0.0414135906813516,-0.11401998572682,-0.225330480643702,-0.0039132156916414,0.0449387242941812,0.0902724843357006,-0.0968885789043349,0.0487743408790773,-0.0482528832636246,-0.122886372956108,0.133429401766947,-0.0976705728083632,-0.107534239835645,-0.0024460044559841,-0.0004832611716973,-0.150800882122098,0.0200042643843724
critical,0.0560707009587864,0.131063078775966,-0.368790434197728,0.111102280600183,0.330192046236496,-0.199393891744765,0.416644726227686,0.686061703103799,-0.227229455160965,-0.58554901228192,0.128681360527659,0.506931757611723,0.558645504616874,0.425462772741237,-0.299521411587819,-0.462144882401788,-0.0546269245484443,0.0957050578687554,0.413523819259812,0.327898326827509,-0.457647918151198,-0.116718137572959,-0.574664240269967,0.302290112019921,-0.0240883854945989,-0.327788907869094,-0.524604439708556,-0.220029494794931,0.216262605447017,-0.0092875127271159,-0.317522640022856,-0.225644295662757,-0.226269046470224,0.191533949873025,0.163358822965717,0.132026793312401,0.129812626948782,-0.0262135913101595,-0.054468650364348,-0.352982997551304,-0.138868884387548
critical,0.366907741035141,0.323117969656747,-0.111241778928639,-0.0245051173434706,-0.306262864160916,0.0604130878492906,-0.197856772475678,-0.15976987482682,-0.332563274839044,-0.0816735846784919,-0.333536737252965,-0.325806575436409,-0.278382200113556,-0.240443801564453,0.189146979003713,0.141101640348197,0.371006509030203,-0.177690972870316,-0.219753675695963,-0.383488915871543,-0.157967862860302,-0.486614073937957,-0.223696700155152,0.180977357097658,-0.152780219598758,-0.356595231062505,-0.245236292583525,-0.0960259471708512,-0.08614906018379,-0.0828938943748621,-0.248474375165578,-0.114966872859691,-0.243672992365863,-0.337370404485411,-0.214545747254623,-0.151631664902423,-0.0210911655122073,-0.055005899247664,-0.174333510226258,-0.225446776102594,-0.211174662679333
critical,-0.0854056259489898,0.0266140375405896,0.271421808802196,-0.208857613204676,-0.549590129520635,0.221786397855589,-0.021127455335627,-0.328497742208497,0.0220166977412665,-0.13194372795949,-0.116126828277673,-0.374141607076409,-0.213478510458328,-0.426946885050879,0.147562460708194,-0.145510997306128,0.0848294371026016,0.0212082203962972,-0.143674475351229,0.0860477984227388,-0.224017039938997,0.0555171959333177,-0.465079285824153,0.241923646310979,-0.416151298425921,-0.0659271295347017,-0.22363788464797,-0.391936179300456,-0.0984798272735289,0.138668232521132,-0.218477859166777,-0.4298141096529,-0.327387551804608,-0.0258172281127797,-0.414199767195586,0.185292771223111,0.319678269032018,0.0358602846463041,-0.395619427293381,-0.0569813035254679,-0.217013704802274
