group,CD8,CD45RA,CD7,CD45RO,CD5,CD195,CD69,CD62L,KLRG1,CD27,CD95,HLA-DR,CD57,CD244,CD2,CD18,CD28,CD38,CD127,CD49f,TIGIT,CD11a,CD54,CD98,CD26,CD49d,CD73,CD305,CD99,CD94,CD101,CD224
critical,-0.207854485605031,-0.213471907636621,-0.127110893758148,0.146585315499674,0.036211540804287,0.0218307987705974,0.077538560425261,-0.138907276093016,0.0020329370133625,-0.154658976069691,0.145436053330042,0.191431331289868,-0.0129453051601962,-0.0128794139601544,-0.0075625448030668,0.0028916795395248,0.0914638634299266,-0.0222972850286544,0.0853414969680125,0.186993816163064,0.0959412620173444,-0.0562648907939218,0.159469844345619,0.079374980526728,0.0969820838180815,-0.102985800169351,0.0511252652412309,0.0106046985968805,-0.0567540963894518,0.0566312697168097,0.0767058106064192,0.197393460289943
critical,0.148301887216802,0.217085243502776,0.60034079395741,-0.192550873474188,0.543872769863021,-0.130763736831873,-0.0876555503995707,0.297552799682471,-0.52768564862877,0.547943012813616,-0.402033217534521,-0.226059469911697,-0.501261823324444,-0.511418966893182,0.116331802524184,-0.136773761174562,0.348778276425258,-0.113514866936111,0.15102241231337,0.12841067224292,-0.235957443154799,-0.343639089547348,-0.186952678820903,-0.19814015090112,0.291854349996731,-0.337606112232819,0.386910623671134,-0.0263122380729335,-0.186208297244712,-0.366923811982283,0.116352241478112,-0.1619154379341
critical,-0.0753651614195756,-0.0095496755774803,0.0809169501209374,0.0607281748774281,0.0632918179932532,-0.169226378179525,0.0078197861891412,0.120389699794651,-0.138325413189431,0.0971842629163053,0.0333985332759461,-0.0692012333709565,-0.165830188390459,-0.178159335496044,-0.122211201987585,-0.232750030778543,0.187722854157132,-0.177110961926483,0.237876360087766,0.0420697616262127,0.0547765944614172,-0.215008739817411,0.0154915259520242,-0.0144862180658718,0.030791176980472,-0.143568610158161,0.203492585050484,-0.0081293040446728,-0.12318285248281,-0.267577502265174,0.275197465736015,-0.0157027968925835
critical,0.138829784859837,-0.0654784331426275,-0.0705632187427986,-0.0131917613082286,0.105201265425312,-0.316048957650349,-0.0597379589932442,0.0097860246341675,-0.239402749742336,-0.0273009156830397,-0.171929308143643,-0.270567699029631,0.0792596264091884,-0.377227521408638,-0.0586239285185302,-0.202107421153127,0.174130597214955,-0.376277834866079,0.338029756785537,0.235991596932422,-0.105003121542926,-0.401563573277711,-0.0089144287716472,-0.0940212453349519,0.243268815511055,-0.284946970868614,0.263265364098655,-0.007267679687781,0.0152462244370379,-0.208353672199025,0.0806733229647152,0.0286129981277555
critical,0.395241357048323,0.238255088252166,0.447717993850176,-0.177600567985857,0.361954508736576,-0.457138035646466,-0.174503435544217,0.266011333050187,-0.585748438892528,0.448490526974807,-0.226815498709463,-0.265128444844273,-0.384355488387644,-0.494335168059122,-0.102243144156911,-0.360822937209143,0.253294164033191,-0.243869340317118,0.287988536234434,0.0257182669064088,-0.0730869818280011,-0.400128608997026,-0.251751818336146,-0.0103433384138929,0.0837888402840867,-0.237460659561769,0.496040275713982,0.216851230550528,-0.299500642871747,-0.149095452098586,0.282109531555584,-0.326617179191874
critical,0.252287078538264,0.425092737971152,0.435012820314311,-0.172517400017383,0.249553756047338,0.0051616338511706,0.0464324096300131,0.27569311425536,-0.362678462942708,0.469773092444203,-0.063484326795735,-0.187846326421299,-0.460984760838444,-0.322170232625646,-0.130149167399167,-0.236215925117201,0.274164451893246,-0.0896019375930647,0.254184700658951,0.102747281647566,0.103139333793832,-0.323321436752556,-0.215563686952801,0.119177613538843,0.199129788267714,-0.26443802049534,0.327636805429549,0.153948907013076,-0.316582260430229,-0.0851513539278785,0.265517302545963,-0.149088053432687
critical,-0.0296711457594132,-0.0560309777754023,0.166652628570412,0.129910491580323,-0.0158641842639586,0.080735268711195,0.212834735040673,-0.0078752379779393,0.0652608362779243,-0.0499220773865656,0.0523196450438527,0.0836632879627945,0.217614869039557,0.0636188632303082,-0.143353365327263,-0.0732384372673194,-0.141918949974633,0.107906846110261,-0.0316309739789852,-0.0582664588585402,1.77471924724597e-05,-0.0150568322800513,-0.0469493907304317,0.0757410435220255,-0.14118923749408,0.128569240850917,-0.0636787981747058,-0.0186090066940002,0.144121191021182,-0.0656889547568723,0.147982808281994,-0.0138827893595965
critical,0.0337469664715706,-0.118414726565473,-0.0924477111002356,-0.295939111144544,0.463312159788702,-0.21903261419883,-0.0835272767705934,0.277066789407872,-0.401003102344364,0.213607642227933,-0.540660606747594,-0.461408848134472,-0.549390419307591,-0.724576965765946,-0.174072338802019,-0.444443510560736,0.241614841710432,-0.345083278000125,0.607311603832618,-0.0331150110914744,-0.49077721758025,-0.532201560553218,-0.470450868232989,-0.264976088551852,0.399392550361763,-0.535560175085562,0.431607482884498,0.103983634060755,-0.484471055783776,-0.445661077245826,0.38564143009347,-0.2036636715593
critical,0.130156380429197,0.0745839530577252,0.0945115701856215,0.0291080254798433,0.024129970840433,-0.0272177314955977,0.460626440598618,0.477478201242816,-0.25180061644464,-0.195644118309625,0.0363430413991341,0.292092663535532,0.0046175292563676,-0.0879083154068965,0.11090782534634,-0.222049070916932,0.0701923010606791,0.23955734279979,0.0738287366303977,0.255185671982409,-0.107585045247131,-0.193008166964902,0.0587363624148373,0.0336674217626605,0.32463833435093,-0.0680094479689597,0.191389253986807,0.328379116427813,-0.0507928218200441,0.189886795101175,0.295886297162952,0.2577919714312
critical,0.359386404463911,0.220677774894141,0.540544590404124,-0.208586781362901,0.355945242720612,-0.139574315260822,-0.057965903176286,0.412762462235678,-0.376536913163785,0.492726916736406,-0.453771018084213,-0.397196665431349,-0.284250743619198,-0.59319948902874,0.16429943065359,-0.40565664749334,0.460015448593442,-0.396947481688676,0.799840997081911,0.0727181871620425,-0.339271190930831,-0.564656848326822,-0.266133930180606,0.0814950385016814,0.42181025097913,-0.403136984133509,0.734822643917338,0.155313444855682,-0.245080731544043,-0.222598069529924,0.60486772623301,-0.100797025102399
