group,CD274,CD45RA,CD7,CD45RO,CD279,CD5,CD62L,KLRG1,CD27,CD95,CD57,CD244,CD2,CD18,CD28,CD38,CD127,CD47,CD52,CD49f,TIGIT,CD58,CD11a,CD54,CD29,CD26,CD49d,CD73,CD99,CD94,CD360,CD224
critical,-0.137202982401368,0.253269686397223,-0.539815218334124,-0.321507038137497,-0.156124640231058,-0.256369859639567,-0.22760781740965,0.415244191232473,-0.303994542590186,0.0403635775889118,0.636737447753045,0.440224104389141,0.167817417527007,0.303466778286077,-0.572830689502004,-0.0113738271832442,-0.542469832063418,-0.144741729897632,-0.128754093425549,-0.440925364677706,-0.121959710196313,-0.0860322678353221,0.479240056703667,-0.0939015401898672,0.273989427128707,-0.683999616184316,0.452611491868523,-0.479401446476977,0.37113349482166,0.30238408396948,-0.125487487585277,-0.23341560161306
critical,-0.0171497205820392,-0.0263125705105291,-0.554261320012057,-0.137060657242495,-0.0463308444734931,-0.308959057468029,-0.337265015800846,0.51664707410334,-0.479982899647524,0.168119330633611,0.592038975375465,0.55952417311558,0.0964694423588568,0.139749727083526,-0.607896137204502,-0.0210798530559875,-0.398162181147552,-0.14949357344243,-0.201250348626992,-0.391276635247011,-0.0395749503453426,0.0754834426523375,0.488537442205321,0.0846634518308201,0.387792157853115,-0.661160331614159,0.392870940994101,-0.543135213432179,0.148094613629027,0.385682526690108,-0.0313827560460871,-0.0694690774743083
critical,-0.0438216786391815,0.268657212891767,0.0631252005839536,-0.274190762404243,-0.0577203216789547,-0.0725163430191949,-0.126351503524354,0.177639504841074,-0.0681203036798706,-0.157044924651021,0.150895708529986,0.152203832431085,-0.0005480701068851,0.0044958062481792,-0.192398336790677,-0.128744986339914,0.0951522308655463,0.0815305148432246,-0.0213761784140785,-0.214202376559388,0.0170671181794867,-0.0317672431619155,0.0909206407679294,-0.0512990454418953,-0.219864629855487,-0.247371951387682,-0.134028144672133,0.214605927041009,-0.0936725828872138,0.20686612182682,0.19837093428678,0.0055333933156058
critical,0.0089527972046289,0.669059687970228,0.24320814932292,-0.347293817402523,-0.0520444499807234,0.0070270784697307,0.184352061434761,-0.304792194859489,0.504265583487161,-0.166726529216891,-0.326468644915338,-0.131904840351883,-0.426197989088985,-0.32894162411692,-0.1923621271416,0.199656519128854,-0.210595785090675,-0.201080306235692,-0.140068296242936,-0.244233736807721,0.0629745533666019,0.0800877619117603,-0.280879618612634,-0.271585905547307,-0.157035575407211,-0.225692474142526,-0.178374474429237,0.182644009653294,-0.553832003559532,0.0727274777851568,0.243136268046835,-0.446946114958409
critical,0.286834141469872,0.22212911000277,0.179741270409966,0.024708724269882,0.23400083642164,-0.0219648739927674,0.0890814966386611,0.15652265266225,0.168024534646553,0.157533151230703,-0.108567938817046,0.182509688016716,-0.0735829143067951,0.0820727910105087,-0.043564370113288,0.343295983839182,-0.187191367704578,-0.0780861543084658,0.0378849594547748,-0.0408868327956994,0.233136930090987,0.248634400475032,0.0878309401885094,0.0327275077017332,0.209148806806085,-0.0732748402142385,0.244991439226681,0.0039707598406176,-0.0745640160985008,0.206670549404875,0.242669105129627,-0.139653352612196
critical,0.116448215077065,0.321574380525715,-0.0673092661452645,-0.224138049136226,0.136456192676056,-0.261880492998258,-0.125560781328037,0.26060275238652,-0.0022669807010334,0.0426926640195986,0.185690845936569,0.458129905021599,-0.0692773432167737,0.0692811005756133,-0.507628437047646,0.342541048656621,-0.414084550197728,-0.153686534785784,-0.22107060231524,-0.396820095688178,0.152695273791791,0.134999232745204,0.257584507359514,0.0505643044901074,0.0910350708564066,-0.469749018856976,0.361353053736692,-0.0882882715526685,-0.1439805734193,0.341479038549965,0.191409099351649,-0.240335444735931
critical,-0.0782906317457326,-0.169304733452168,0.151394190449364,0.186248991368258,-0.0127268003277991,0.0838858458834973,0.102838517254902,0.134467604434469,0.0294957030310714,0.0795884764144463,0.0906833913867529,-0.0276889431804107,0.0148061108468649,0.0940884122168932,-0.139449161159271,-0.0380544592210192,-0.031822690310085,0.0291813384516379,-0.0903404928273688,-0.0717426977986765,-0.0903125046269355,-0.0394449826439758,0.096373788649181,-0.0062520322522288,0.0566284722745682,-0.148118875751289,0.139946016428373,-0.0453366887649636,0.220387045443287,-0.0341647041788098,-0.0055921229111501,0.131130190528922
critical,0.0145632832909307,0.65746273937628,0.468563683975066,-0.186299778091381,-0.0666804205582934,-0.453511942115994,-0.106260889782834,0.244449292656981,0.153399895164682,0.0084950484966693,0.373006697422874,0.563577672200217,-0.299646228040413,0.0405625578823831,-0.223673259124015,0.10181469821941,-0.272594231573399,0.346210364318697,-0.302167683845933,-0.318898014833182,0.413464567840977,0.114569025119125,0.196198482732256,0.227414364583558,-0.139345604510354,-0.306789785575052,-0.0393342809745021,-0.0833985328665294,0.0440282533209925,0.139864645233502,0.620859105919322,-0.116346509638669
critical,0.440664881911597,-0.664633637762066,-0.210471338033294,0.800470700695689,0.596119822211081,0.0462563700948373,-0.193869231299138,0.76159867559651,-0.315073459607066,0.786125260000455,0.422111872586816,0.710766637466475,0.562118844567623,0.696669121277779,0.52456755674664,0.21840707758361,0.111135347348001,0.159560627927175,0.063273496536622,0.288826952510145,0.573932214636843,0.525866314157248,0.788094858145244,0.482371285389013,0.612362096084041,-0.0741581790374336,0.283198316670745,-0.327087372592207,0.741244130437281,0.434690112586315,-0.121735898747191,0.377914474881701
critical,-0.11232887831519,-0.273680681259127,-0.72632307346867,0.262344566282249,0.482434103270255,-0.421565147077345,-0.408342121604246,0.449222815462113,-0.550609154936443,0.491193466008587,0.28007522723634,0.626422870068649,-0.0285186356657577,0.47936627128652,-0.37723740127462,0.171408091518526,-0.680300097986114,-0.422052877418799,-0.545941239695281,0.0412056575110651,0.425490120268709,0.0797071946855474,0.555407517279765,0.373428070581373,0.258610696482448,-0.464242855386115,0.456708825450827,-0.605649077333883,0.353049866872257,0.217376543685549,-0.172077447854367,0.0910437480586703
critical,-0.230084331159561,-0.289400957264974,-0.378129016293013,0.0239571293886954,0.0121688415777759,-0.379926812809374,-0.270570362931188,0.293512983306723,-0.490073876942698,0.350594905767196,-0.281416816489096,0.295241296965472,0.15428616366479,0.249398987322685,-0.35536937112712,0.301856297962533,-0.699693092751168,-0.235727122574322,-0.432635517975796,-0.215725580030718,-0.21219365621124,-0.0366514171341433,0.469147148384169,0.233639557247154,0.270897622403453,-0.321677113912385,0.31670714679132,-0.691935257980327,0.284118429526474,0.573945106889651,-0.157115619002823,0.0106263439463303
