group,CD45RA,CD7,CD16,CD45RO,CD5,CD69,KLRG1,CD27,CD95,HLA-DR,CD57,CD244,CD18,CD28,CD38,CD127,CD52,CD49f,TIGIT,CD11a,CD54,CD226,CD29,CD26,CD49d,CD73,CD305,CD99,CD94,CD82,CD224
critical,0.168178542189891,0.457811222465382,-0.133612055590771,-0.334713238145989,0.449928792983068,-0.212967568355989,-0.520358897880859,0.509651180527448,-0.465398021134876,-0.260056737686463,-0.484551302717117,-0.479101997870786,-0.193507240635092,0.047560500786749,-0.206735598634984,-0.093131683093157,0.432255403972831,-0.131090196341713,-0.494132685222234,-0.270499087216527,-0.349651848876501,-0.445384409132516,-0.149405079029991,0.0262938906994854,-0.293075185322256,0.026717726747739,-0.0689938470303447,-0.280135358747634,-0.387033952249118,-0.24732979418477,-0.267280557365539
critical,-0.0371304047437549,0.2562791532337,-0.235496569770544,0.0004566998563046,0.35690568337675,-0.137198747337652,-0.0579057532066422,0.212267175746767,-0.148611932155975,-0.113369112159973,-0.381889838734127,-0.0727137657289397,-0.257757709281996,0.163930072614311,-0.115472472928808,0.067196146419344,0.277897469006766,0.0609065560950453,-0.110764622816329,-0.109113305832138,-0.0371604493500551,-0.258713230374026,-0.038744734404709,0.188286346787388,-0.233175651193345,0.170928159284987,-0.195778949629083,-0.250883266268588,-0.146862241736157,-0.0232877648318737,-0.0836266983197582
critical,0.309662935376826,0.22593451848506,0.0488512318317604,-0.262991107254548,0.26549567312201,-0.104460991427793,-0.546083895392471,0.438608035026222,-0.354258880998602,-0.231618331145661,-0.362767158536496,-0.434633077407212,-0.228787424976998,0.154291864347111,-0.284769891503532,0.386539538150893,0.0523041925550789,0.055630799659659,-0.109147241922273,-0.477112762653576,-0.163118919765175,-0.272156890203002,-0.315020499989985,0.0729878148550628,-0.367658242868041,0.464067271822803,0.0631947016864472,-0.471287752313878,-0.2247043707371,-0.0029359836251599,-0.19097474147482
critical,0.509511277493288,0.313663031645715,0.135868993352064,-0.335677709436486,0.283147319460607,-0.280567145472645,-0.537786172267844,0.415117202590063,-0.346003624186621,-0.242006044758604,-0.357374771538484,-0.467977161095617,-0.49135227140128,0.0534957705942532,-0.180109207422774,0.100802196289434,0.0622535715195722,-0.284814838378284,-0.0591096974886269,-0.482810081218369,-0.381705203166118,-0.0782473346286135,-0.380022390197129,-0.146234213318834,-0.498091207054162,0.335352254913514,0.176488532426078,-0.679103936756548,-0.319363789777644,-0.157050368587871,-0.443958363941681
critical,0.0364075458980221,0.248978391080873,-0.149841990579306,-0.0635216057315135,0.233071675278796,0.0631406314849587,-0.315584099843269,0.210632793492205,-0.234667027850949,-0.0804921633869699,-0.254481595024746,-0.302067789088975,-0.145843359025355,0.0954101970254732,-0.18216131014316,0.114904277116571,0.13012157277671,-0.0080045804610813,-0.218667442543791,-0.161071887568031,-0.116509563605952,-0.223463952072446,-0.124452315312268,0.228050961274071,-0.175369922046246,0.163247568716375,0.0473055264628269,-0.15651384461304,-0.26391030893422,-0.0622403563259297,-0.197828564514578
critical,0.511425060792416,0.138471157383203,-0.161583677573958,-0.427115925946613,0.0219938350740196,-0.172965362776045,-0.336108171881834,0.310703307709266,-0.290555550577279,-0.120502684157324,-0.279735421046481,-0.250023319478423,-0.394239694099412,-0.182712391848371,-0.0544868566751145,-0.184092035392571,-0.0901949123479027,-0.226141285249989,-0.0231423513528272,-0.357159549911119,-0.298620730041672,-0.0600080240677012,-0.361078953817905,-0.0991594604169576,-0.239600965807941,0.140676833728733,0.181822714761247,-0.582111726246552,-0.0542581352642382,-0.230667685473508,-0.357154977020594
critical,0.0817832082571156,0.113382148991026,0.0581624371432483,-0.107466152147863,-0.0640005674991632,-0.2106745170773,-0.156869265639011,0.0446681745151329,0.0344424667489099,0.0115413231463118,-0.0068163278595169,-0.0658790342856346,0.030559998125329,0.111392894706676,-0.0309013876480554,-0.0226958086017426,-0.180320283000575,-0.111019138169369,-0.0134057855138843,0.0026945596365754,-0.0235870781587753,-0.0721707284534144,0.0300977017510892,0.0473697882371102,-0.0612479067157162,-0.0944647177151024,0.0578737372325943,0.148845179814242,-0.158115182603362,0.0341787474874747,-0.0221034362210464
critical,-0.0708153034158947,-0.389774583637285,-0.615355181495552,-0.176353400469083,0.520258751732682,-0.129118866643456,-0.336970853677611,0.386887899364089,-0.432056792678314,-0.345328264851997,-0.285753534896568,-0.672986664471168,-0.515445203560289,0.179507598665124,-0.431262393200926,0.489646843825627,0.157129943828024,-0.147941197545591,-0.397745398391913,-0.565245033118029,-0.42379060829577,-0.10442310036119,-0.343860096618229,0.213289974631688,-0.468025253528875,0.600446493438773,-0.003207956978516,-0.405710165807585,-0.430405614794874,-0.192114318828278,-0.351216157197942
critical,0.747669277089183,0.351802754334855,-0.0280080657098916,-0.768050983694187,-0.0084498453845559,-0.130548614459699,-0.603972362494596,0.321446516562266,-0.821945379940609,-0.0579073264764166,-0.205610736698635,-0.677016123515613,-0.600555718781635,-0.422025760414518,-0.221378602448693,0.0303334124526309,-0.041136488106454,-0.144239169102079,-0.425457877476499,-0.715378529297771,-0.46465437369479,-0.202840470465402,-0.610084354381869,0.268539853032024,-0.313889759856737,0.302510064020131,0.320359238882988,-0.744729058177936,-0.353585328331846,-0.31784509826498,-0.327805232889995
critical,0.381823442825301,0.404553109087326,-0.0734291204913513,-0.346627566809623,0.351954132305328,-0.159416107554315,-0.717612155571818,0.545398633664538,-0.649122640459419,-0.274442146339512,-0.264990763327243,-0.757494403226887,-0.615714247708594,0.183875934258029,-0.141861561615436,0.593118409686945,0.536293287608438,-0.0727379153734267,-0.421082804890944,-0.745772574851107,-0.499513319860029,0.261355046896158,-0.253710565308036,0.317477282018173,-0.396119901554872,0.63698879448104,0.285849616735827,-0.503884458546672,-0.236282295921061,-0.0502532304975934,-0.312545803025467
critical,-0.293975261120585,-0.249542256968346,-0.0319460459825742,0.25795877217573,-0.234199893438426,0.259869276104591,0.666450717230109,-0.55761096480401,0.661035750649809,0.14750587096852,0.134474612079263,0.53871404742858,0.563757177383563,-0.220788684274617,0.158164299324581,-0.40485866205082,0.0510239156502085,0.0823845920909389,0.117813276389226,0.590957445413777,0.429643335463807,0.598406304673671,0.526597892037504,-0.286707230652981,0.444732825499062,-0.410117661316012,-0.482818163671716,0.655432088297049,0.524712709020432,0.242613109294233,0.241003951732418
critical,-0.32656472078586,0.33980630131325,-0.235147244592506,0.280030117244858,0.243189038997716,-0.0710100493914716,-0.602089446422399,0.354048069728788,-0.0943065122623763,-0.345296251562331,-0.209945681484324,-0.471985446856805,-0.568148714033704,0.358631439731295,-0.0515321925699575,0.624436923365604,0.426051406461941,0.202525352108582,-0.296395542335182,-0.486482713550101,-0.179978331575991,0.184767191577883,0.103399719205978,0.538507031680779,-0.416318393785439,0.324616178049128,-0.103529054431028,-0.353679008887831,-0.416437048342663,0.192468837590164,0.0630698825419431
critical,0.169084412844363,0.0667018196414125,-0.0447944158625,-0.268353771310235,0.287773054785474,-0.119181574015021,-0.529650795690138,0.451602281886264,-0.333287598858728,-0.395172242773774,-0.40238132918688,-0.537179129738375,-0.295683565349628,0.163194622816738,-0.394300537107568,0.348341703518186,0.411749438711806,-0.0537053306252324,-0.353310135734079,-0.378263191719062,-0.330985290975862,-0.238401185623681,-0.142458787589126,-0.091317224066267,-0.307170400964775,0.198994756082139,-0.126150018024467,-0.325441796048299,-0.449853215395348,-0.050072999778218,-0.240417820349772
critical,0.523446033462813,-0.40547496623194,-0.0019560785668652,-0.157543196179922,-0.569881915528025,0.655430470684367,0.725170721992936,-0.711966477395929,0.62690095371278,0.576378528094307,0.33214954101311,0.747057766861097,0.184279848526442,-0.275343441596976,0.0704455519115311,-0.634342704533067,-0.396186587324441,-0.357679580154291,0.656410516368904,0.417505889913179,0.692432503662471,-0.28183088715825,-0.0920615014353965,-0.598663815581315,-0.268127264684303,-0.620721405570335,-0.631315771691817,0.174437336514184,0.586879270341277,-0.125583993702006,0.576575227339265
critical,0.163435828877005,0.362602050085863,-0.318171467485637,-0.0270948413858265,0.46506187821583,-0.084575648449748,-0.48482826269259,0.524653315648671,-0.303820802802726,-0.119153329486086,-0.595254010695187,-0.458695754789277,-0.48894627992666,0.59897998749929,-0.105562588551634,0.266845645354047,0.36076279548906,-0.317205649975211,-0.275510342852627,-0.491970806514618,-0.146463820464275,-0.41183353408273,-0.44587232273718,0.436297917837835,-0.567870309237661,0.271905912288895,-0.214936948025231,-0.178825102989186,-0.375460854111143,0.081352641595192,-0.660532492480212
critical,-0.576363126024047,0.0193742867696492,-0.22475365775033,0.299784741507961,0.614946989068544,-0.0773890363111106,-0.625789174330869,0.40870255408685,-0.0990608569355825,-0.0255614234471819,-0.457383522559546,-0.70580545942147,-0.220270801075966,0.449646449559744,-0.19686937307244,0.286253205121732,0.482802655065409,0.290194640770426,-0.302270433794518,-0.478917318347644,-0.488045845080267,0.0723509591421163,0.104497799948023,0.366575917130774,-0.186229467645084,0.184107273189287,-0.153861565351725,-0.0526985084201099,-0.479305952715488,0.13890785015413,0.0366922490591692
critical,-0.409554624365736,0.0642074637488557,-0.25380853088895,0.119336574085013,0.613978896435972,-0.176399798864105,-0.549478001043308,0.457991255674252,-0.0079033817138831,-0.21563421518154,-0.541746953610141,-0.642210225683235,-0.0261580418744262,0.436261172920063,-0.196659867686243,0.291595190440263,0.604582613666414,0.315418749846924,-0.426227026606671,-0.32921670309327,-0.458691003508063,-0.0254227538424495,0.073527721491372,0.278958001550037,-0.256793099981727,0.0032505808819743,-0.0824856298248465,-0.0984331314748985,-0.537456419173445,0.0978130225456477,0.0034634939594414
critical,0.0247655228301226,0.431926610042019,-0.199331431268627,0.0449216607860324,0.600312862329517,-0.0876567840401548,-0.656765515365501,0.697826696991365,-0.535062585539478,-0.190638104266202,-0.533732978710217,-0.664890998607524,-0.427780366129837,0.619800448736494,-0.515279635743179,0.754256054335578,0.585121823412665,0.445981515606904,-0.29620681382397,-0.50139875450189,-0.321688865927673,-0.141616655905335,-0.390545862660117,0.56908781996508,-0.468594291213956,0.49836152633598,0.452888333411457,-0.405547340138063,-0.65903872419735,0.257920988873982,-0.0977454716706798
critical,-0.275076674974421,0.407360358973521,0.0870038364468895,0.221573246467084,0.1674529820143,-0.0461941538668755,-0.568796970471535,0.433240824870786,0.206212115621348,0.0384335754636432,-0.680248351582417,-0.363587073889452,-0.330355496405799,0.553558533579935,-0.0359805688242159,0.358223888700989,0.424950376387196,0.306670096428742,0.0756292124542707,-0.2337045197104,-0.314352066390677,-0.0983773523953325,-0.0422668306698708,0.32651567930064,-0.373871374031852,-0.0027505295232173,-0.183984155029958,-0.255402886722658,-0.408207976115674,0.282572471953096,0.0283953267377714
critical,-0.256552769725726,0.376628479477028,-0.0004510115570613,0.292254396112224,0.396677412437731,-0.0642266123890795,-0.395132810448355,0.34612628330654,0.100979158809134,0.0526189111099679,-0.603578114233149,-0.359200013905534,-0.205786328402912,0.640757134860643,-0.030046275375841,0.208585693188524,0.313432000704752,0.242504105985367,0.0661223745462828,-0.215326160519895,-0.0726486773683801,-0.193152726649822,-0.125713977422445,0.359743709704363,-0.213680660212165,0.101034241432992,-0.029658047849691,0.0588233012470206,-0.390929940855774,0.284545191925962,0.107220309522925
