group,CD8,CD45RA,CD7,CD45RO,CD31,CD5,CD195,CD69,CD62L,KLRG1,CD27,CD95,HLA-DR,CD57,IgA,CD244,CD2,CD18,CD28,CD38,CD127,CD47,CD52,CD49f,TIGIT,CD335,CD11a,CD54,TCR-A-B,CD122,CD29,CD45,CD26,CD49d,CD73,CD305,CD99,CD94,CD150,CD82,CD224
critical,0.0787089012482163,0.156206146259507,0.392518205715802,-0.0440717001217405,0.337230130738871,0.267906361213165,-0.122632840220515,-0.0466054370514618,0.278090176081092,-0.656341329213077,0.405630953293378,-0.166877722402945,0.0092946442964741,-0.303469600339042,0.0579048678683725,-0.425457690434753,-0.162288929956542,-0.343949923096816,0.261082329961571,0.101584434279306,0.220478281121617,0.0449131035466682,0.288727879488726,0.0876558015577098,0.0125637235754522,-0.0196666462880634,-0.488171799818696,-0.255815353324772,0.0759209095658598,-0.0247311250078307,-0.329277693960967,-0.0043974217136719,0.244450201551975,-0.402781499965711,0.421693887445477,-0.0523344110450923,-0.482884352912103,-0.308976096279671,-0.0123263286540132,0.0199108706245076,-0.110296905271442
critical,-0.298719776654796,-0.221648892327172,-0.621161071537159,0.135259886215599,-0.397815457472437,-0.460980735061552,0.188190449043514,0.0943593948941248,-0.290584845218781,0.358381834902895,-0.49424966546754,0.281674225108686,0.158572098061035,0.425733190550144,0.0979929993887943,0.383440345286008,-0.22459682944618,0.148085535671671,-0.263349035093867,0.0275308130234786,-0.122352839193299,-0.298138245373413,-0.36664825668164,-0.0479532647443452,0.173936454252333,0.181756686267558,0.12550352104295,0.129833146290095,-0.223697098766308,0.208294757437401,0.116705142515471,-0.340472847343859,-0.247668131695913,0.197958501069209,-0.374742125377159,-0.0172909486749045,0.141359479167828,0.242169020678826,0.191295198492733,0.0387230959476648,0.20307647843436
critical,-0.221527089813674,-0.498899366563217,-0.499778097591779,0.317181112670292,-0.27005820203612,-0.442256454376036,0.191057523055973,-0.0185315328975421,-0.348208636104019,0.234769253201986,-0.429058111844562,0.282075211150265,0.437298334805062,0.28471922182655,0.0407479868963985,0.363403334570163,0.2163424770631,0.313067129616401,-0.252096398959983,0.405849480998838,-0.591781351992384,-0.235991186335388,-0.185346548202929,-0.124100737407706,-0.084563541578814,-0.0945536899295199,0.31279843083927,0.251534164948865,-0.220547633372383,0.0556473901859441,0.278553087873289,-0.103291268030906,0.0452050171185782,0.444534045566624,-0.47943740604401,-0.222874982811572,0.501934599947527,0.243622797764245,0.141460602954724,-0.0162792318896647,0.259263060100306
critical,-0.0355463261812634,0.21222693238839,0.083725452384371,-0.16041333520045,0.190093573258843,-0.271582579882438,0.0002833113543269,-0.0795925504757235,-0.199201903845737,0.124531150238394,0.0324968560011492,-0.0282328081226777,0.0517429414416366,-0.0079539529546216,-0.135350144117271,0.166945620504259,-0.107105922465071,0.0239433448502268,-0.271342193494033,0.0611699804158405,-0.267382843233108,-0.200362334172811,-0.212333859841986,-0.244270392072275,0.0043115644411191,-0.0522831332933417,0.0148710188694077,0.0334099386152274,0.108307101107878,0.013987626260913,-0.151318911043348,0.0266281936451791,-0.314097931551632,0.0903797857064671,-0.0859284362724924,0.125613086159598,-0.157398639488627,0.229497231770557,-0.138252200232836,-0.176491108008497,-0.149100053232869
critical,0.004040793121625,-0.211542621589386,-0.0355360381167552,0.107705746056027,-0.0511933000219767,-0.249854362068941,0.114514976765747,0.0127435045013106,-0.0827261556636414,0.215141289458999,-0.0606866430039271,0.204342029790497,0.134168315708732,-0.135488899593541,-0.206610851582435,0.221110722434531,0.240841653243378,0.329427481014146,-0.0428628111927636,0.124486979296042,-0.0164231274440451,-0.0875272831376788,-0.0173693838853527,-0.0321767436719269,-0.0434689024077894,-0.029214386004161,0.293476325847357,0.0562373131191391,0.0119976504495561,-0.0634588870459249,0.189091439788252,0.0948560832192408,-0.05563080834864,0.228238417967505,-0.165084100295708,-0.106428097924295,0.3877876856056,0.165504577780955,0.0424411505840389,0.0307943776113971,0.166427736285001
critical,0.136452644818143,-0.0250684088965514,-0.0443036144027356,0.0578164169125642,0.0024519750852528,-0.0743372562109235,0.0082609557974503,-0.101282199632095,0.020142593839588,0.127140022063265,0.13972541912436,0.28365460209121,0.196168821868282,-0.171797960342422,-0.291778413559953,0.203949564035543,0.0730966561350905,0.241485960350197,-0.120510166745538,0.248047193247406,-0.18273269411202,-0.221073355693269,-0.080219290875882,-0.160238510786173,0.0867044749305663,0.0309009842586204,0.294265254460992,0.0021267580553542,0.302114530613635,0.0581762996980335,0.199418270856921,0.267245811748797,-0.343116240492647,0.260424433807472,-0.290398202648183,0.0439105258391913,0.125454219801554,0.173668936212594,-0.135202064811726,-0.10953380341293,-0.130754675093842
critical,0.174357420943199,0.0076321240860099,0.0210471941813389,0.0893213161889791,0.0068595255742774,0.0626720251933133,-0.072751138576852,-0.0180866468385439,0.0443152116057786,0.132022456759122,0.129014469676148,0.254100128071827,0.0182137780014696,0.309673348355476,0.0793287609238674,0.104123818869634,0.0817240559771548,0.23835849699703,-0.035470829328409,0.122691242644321,0.0275035212291297,-0.0086415855584007,-0.0027185745123181,-0.0007494601154663,0.0935957352343406,0.0519789518866804,0.0740907718632449,0.0316764212136045,0.0795709246732539,0.0396357165287781,0.207824864817524,-0.0143810402802029,-0.101646118420713,0.137692684692914,-0.0998218206048319,-0.0022463608032889,0.209477461438791,0.0261723594657105,0.0044543811508558,0.187290273738266,0.0020326019052784
critical,-0.0442098997670304,-0.329051904524164,-0.056811570604235,0.212357454028138,-0.152414707354802,-0.266689568303796,-0.216074573240743,-0.138264690856262,0.142842507576924,-0.279648708322503,-0.131370943003893,0.173541705003389,0.347048826857172,0.0463396486363796,-0.08310672880975,0.0412630816392325,-0.1157963453462,0.0848668797346748,-0.0726840583552036,0.426379139266962,-0.516316911237073,-0.0600770069651638,-0.17126041684098,0.21936977264539,-0.165303335868145,-0.102004913610659,0.113314820966013,0.156610798817263,-0.260990214180696,-0.0099479753423094,0.476128120952266,-0.141942330633121,-0.274680133403604,0.332039061412017,-0.374570687091873,-0.0017185483813478,0.118187126179388,0.336147014215794,0.0846277371232166,0.0320610678803247,-0.188770951735524
critical,0.0212571330821446,0.6060817493803,0.0572823815608426,-0.626694045585488,0.405969788976965,-0.0708218999757113,-0.255811669330007,-0.0905206825712544,0.37535455308659,-0.550208348723401,0.135231030460334,-0.629161668729854,-0.0788844097357578,-0.0920892155468037,0.0655943737572757,-0.511664768345498,-0.46497648379687,-0.519047355609291,-0.405022656430875,-0.203811646628643,0.099978230124045,-0.170895535922001,-0.10057522727722,-0.101533916618684,-0.277942564220303,0.218311748642327,-0.596483403379093,-0.271601129026707,0.0371241865307444,-0.34691982258392,-0.380558075162958,-0.550026221270828,0.131827068853603,-0.151974958730637,0.381994125785143,0.248790549053618,-0.529883262966566,-0.293150877861454,-0.307464721767926,-0.238078706352622,-0.324662492974139
critical,-0.110910202907118,0.174749812983779,0.0779406399767181,-0.134292536222988,0.214185010531416,0.0089553416567003,0.0247448790765925,0.120598831716186,0.169992355562655,-0.229744537186707,0.0301894045374726,-0.134815502960026,0.182891034036181,-0.0565700274672889,0.0590172551513862,0.0392352935860335,-0.246929169130858,-0.0223468336417232,-0.171443439865739,0.347039939876455,-0.330467946779304,-0.204591421964021,-0.160970194463231,-0.22531590221858,-0.142389177115107,0.0400932741746729,-0.100985578834056,-0.12864378667925,-0.228654824295697,0.0656595830592063,-0.209827315100532,-0.127781358000898,-0.0618345060961006,-0.12523552347234,-0.134737764003496,0.213083232098618,-0.264182457374034,0.365407791549152,-0.215500006605595,-0.220058606780844,-0.0263048909202331
