group,CD3,CD8,CD33,CD45RA,CD7,CD45RO,CD279,CD31,CD195,KLRG1,CD27,CD95,CD57,CD244,CD2,CD18,CD28,CD38,CD127,CD52,CD49f,TIGIT,CD11a,TCR-A-B,CD81,CD26,CD49d,CD73,LOX-1,CD158b,CD99,CD94,CD150,CD224
critical,-0.162926057641741,0.0090050022652746,-0.0228317384832832,0.104212364307667,0.623551976391739,0.197973905127238,0.128590443949579,0.348277010840405,0.105590400831444,-0.61435724338378,0.517925393288568,-0.153580796984867,-0.480935556042593,-0.513606747055632,-0.168265336678705,-0.410043655613697,0.571583105246363,0.0035616077117711,0.565968966445354,0.217066245987271,0.331911748283411,0.175056680773858,-0.545057453405986,-0.0726390121938001,0.111833482916967,0.548440153866805,-0.475007300883887,0.650252560563713,0.167530496681042,0.10258350250156,-0.461401656865742,-0.406900058744764,0.164498660744908,0.0396064649260753
critical,-0.203517631565554,-0.029950616175579,0.0634037714813406,0.0540790358630293,0.544621370338792,0.148093313415625,0.152321248191621,0.300476253456457,0.0304434542954317,-0.603820898426938,0.385525646589938,-0.155556485939986,-0.464891326860452,-0.517537450209562,-0.227834489916466,-0.27434771995792,0.593727372897201,0.0681800691857249,0.44823634508967,0.105700829310899,0.37739593596289,0.138280301246407,-0.526676207042413,-0.168858608001303,-0.0260779819558896,0.645438060737289,-0.493083282467343,0.61289237829944,0.124997222831826,0.122840561415004,-0.266730185925352,-0.41801129434057,0.137958193171275,0.0317561119924932
critical,0.361386953600915,0.189575022545905,-0.0254975022053378,0.333245370304993,0.318519867149394,-0.210922387093089,-0.145450185602961,0.0089303843071759,-0.11862456411256,-0.0303950024131263,0.329369862556946,-0.0301777211640087,-0.253708991127062,-0.197128299216715,-0.128178139612801,-0.206641644015249,0.0752380071550248,-0.111949694214319,0.15239388471964,0.0248074203742349,-0.118838972201417,0.0847177639381496,-0.122551990252011,0.366087444212157,0.0788149198643492,-0.164619695116888,-0.041435436214381,0.231112956851372,0.206126688721721,0.0515934830647356,-0.304563091801966,0.195244667774039,-0.164371649603859,-0.272964795929425
critical,0.161046850213632,0.260631101819362,-0.115189045683494,0.061899953329358,0.0941760102731393,-0.0891535457132663,-0.255745903267859,0.0018080690895417,-0.116459850154471,-0.144786896913636,0.214802157118099,-0.0546359000660041,-0.304348845425936,-0.145435913590259,0.0578493695231488,-0.022952909317917,0.104543891371341,-0.168143636520826,0.200294871990133,0.0893213079298556,-0.0294522723372062,-0.126501378725047,-0.15303084503994,0.0987107652458825,-0.0487561887001783,0.102831948994437,-0.0453117204593171,0.223208847197005,-0.0930661046880078,-0.147291822450715,0.0016519414160736,-0.180021887062778,-0.0810359854679337,-0.151547217929463
critical,-0.335454738134184,0.0572048672015233,-0.236832262777114,-0.319416870058478,-0.262719009793654,-0.106663596332656,-0.302348888016899,-0.21875629293452,-0.177294706769005,0.0058480534681822,-0.320709113900128,-0.222071180393794,0.127098159600643,0.0157057905168799,0.195329388693349,0.185073971401215,-0.182652577343465,-0.17210164327872,-0.139673273499881,-0.177299411854684,0.03716534590279,-0.366212065962067,0.135719151921763,-0.417039481251612,-0.133151121430105,0.0998858558949009,0.0328191860256463,-0.342199351151049,-0.427952848987597,-0.324339969766777,0.301991873692642,-0.161896176414431,-0.222924264422499,0.117166336333841
critical,-0.321005179354092,0.0381522712155404,-0.154935507709908,0.0073577508690074,0.221309819506024,-0.119700452308965,-0.222012727216992,-0.0159861884241381,-0.161544885299675,-0.41421470260647,-0.0013916971322455,-0.372317113560625,-0.119848222423032,-0.547586449983926,-0.184241378523174,-0.314480707739472,0.279474325787426,-0.434895350577585,0.39597628154248,0.0885162040580359,0.195648428540469,-0.193642178842497,-0.493358527663869,-0.345385797192191,-0.177368568386021,0.478613114328212,-0.444102160634705,0.412685341473146,-0.231017524257668,-0.26176071231819,-0.135985420045576,-0.300051208290176,0.0062032752982024,-0.0021832142895743
critical,0.144521548371638,-0.0240346994923778,-0.0913637270186968,-0.0905022579439117,0.0250776970575035,0.107279892069585,-0.0352672775713525,-0.0007606044784619,0.171709987721052,0.131347805859275,-0.0878171018602687,0.0016378297958323,-0.0700171719934922,-0.0121183010540003,0.0145762665584864,0.0020689117248288,0.0808772322981772,0.101389718284056,0.0676566192233741,0.110598973043143,0.153424981034031,0.0174706320564306,0.0862525432267889,-0.0679767373403981,0.0443094508680502,0.207188062929691,0.0389229985278627,0.196047279997641,-0.003144266050222,0.0651371132273729,-0.120245576772385,0.0774123912844133,0.0512364858797848,0.0520362360401178
critical,0.20409671512191,-0.0045789642430896,-0.102166064631356,-0.437095039609714,-0.121667054593741,0.0881881591949358,0.143599985049791,0.0720985837050351,-0.377207548531276,-0.651544161147753,0.371375550414851,-0.0548400030984452,-0.506278977419102,-0.415103853471702,-0.119162385046791,-0.273493103910986,0.464668634428011,0.239715038185577,0.264430393225613,0.00066415513351,0.116726978930322,-0.347082011144274,-0.288798117014088,0.195112526229028,-0.425981776116075,0.383291721909032,-0.0701923336667877,0.170972728176445,-0.101678893239528,-0.167920843823045,-0.282371527929173,-0.446462790737993,0.155995828798556,-0.0505894236475345
critical,-0.0030526386105339,0.0703053540872571,0.276331611312998,0.28918707967125,0.0292079114503535,-0.329077557520623,-0.0953128972610755,0.566455266605649,0.0841911823111416,-0.277024317710672,-0.0260160407212263,-0.358898428013511,-0.148719291332445,-0.17311310127251,-0.26476738509625,-0.359878663577462,-0.250425203287292,0.023247812179768,0.0666812084088007,-0.0631863429601253,-0.096479009181874,-0.190758572934135,-0.134608138154626,-0.0530719004629656,-0.0620062317167989,-0.142209213918843,0.0318249339854747,0.147376697855961,-0.0850417784914961,-0.112789443646837,-0.344136614389664,-0.241037112600753,-0.457443254419061,-0.474379130632285
critical,0.173379389733858,0.23133469699319,0.202098683543987,0.366917402789397,0.497995027789787,-0.30577822614675,-0.196104365686516,0.244149057735885,-0.0407333702772814,-0.445566159501394,0.533693075762926,-0.50323361750209,-0.182177451003282,-0.494568604314143,-0.0432744157980981,-0.409439331807804,0.218265924037336,-0.0159988792606382,0.377717131962424,0.383300575000245,-0.0822929457538253,-0.365326976320877,-0.571588909246787,0.0333982798474791,-0.311997675989977,0.353205495413779,-0.40787203517064,0.475567875710279,0.170042759676304,0.137320555069864,-0.450702097612775,-0.146915650053616,-0.035159487787164,-0.261114048574223
