group,CD86,CD8,HLA-ABC,CD45RA,CD7,CD16,CD45RO,CD31,CD5,CD69,CD62L,CD197,CD161,KLRG1,CD27,CD95,HLA-DR,CD57,CD278,CD244,CD2,CD18,CD28,CD38,CD127,CD52,CD49f,TIGIT,CD11a,CD54,CD29,CD26,CD49d,CD73,CD305,CD99,CD94,CD82,CD224
critical,-0.0455775682946092,0.149080581897159,-0.0823467296896597,0.225711475848991,0.607437456995282,-0.0899392495521008,-0.210041555710131,0.533449302245344,0.551303558386674,-0.131876627448598,0.367583744833099,-0.0427599153188885,-0.36406571809074,-0.539276144966776,0.555006596256015,-0.405092590410702,-0.214607043724751,-0.55748116681339,-0.192447680815432,-0.48505043284328,0.154377241997247,-0.291365444802076,0.223854488063223,-0.174332869781943,0.142467393790302,0.528377046799438,0.037507841943676,-0.259577085430856,-0.360677946968315,-0.251001988826383,-0.21481553953431,0.210771309508837,-0.355488596296937,0.303803657456731,-0.0708290213164263,-0.363873100119364,-0.369406638914182,-0.0514792265069084,-0.196299200656886
critical,-0.032475565694552,0.102478543018238,-0.116193474456295,0.236384037194642,0.593047230039653,-0.214623064822141,-0.0882901762259441,0.50118886237485,0.485331498907904,-0.0691378683024947,0.31675075989806,0.118785733276165,-0.180393511655765,-0.590862338231576,0.549198747951725,-0.325753909057376,-0.160902716114039,-0.569327865552494,-0.118302007414898,-0.548274828221876,0.0222947822118536,-0.277866173323577,0.47413833581724,-0.0336119952669594,0.261377181012466,0.365279551364221,0.235418620027226,-0.0888408675235119,-0.456818193589318,-0.204856052170581,-0.287842244522153,0.413732099442505,-0.458162289080718,0.554501673904514,-0.0994574017680115,-0.32138359236738,-0.421975148370006,0.0741870373965084,-0.119436734773955
critical,0.0444956982088333,-0.211644278130029,0.244537650330952,-0.729242674114851,-0.520596552165685,-0.32544933187446,0.280733149132834,-0.305287206502561,-0.268800917189077,0.0241024855539453,-0.436063760475433,-0.601057605660899,-0.11634754637171,0.159749713979579,-0.62763308975408,0.220614620346311,0.2283684999984,0.320742608331575,0.116719999850172,0.223004457805552,0.216603395908856,0.156878159777702,-0.199177903789333,0.172541557932644,-0.411323294390903,-0.175475287548786,0.0262497998191974,-0.200563131369684,0.219855160725359,0.265124161596534,0.261468557987995,0.0643893609634475,0.313469223745016,-0.45254400955797,-0.415250080197987,0.499899441251195,0.0291860075919761,-0.0514270831441552,0.345830987147148
critical,-0.202552765229531,0.425443495561175,-0.0532571854506034,0.180059932909641,0.0780815797052132,-0.0705632764645296,-0.0519596654696709,0.214527155355877,0.0916433633673113,0.0197220597628441,0.143463525775876,0.0649761270141535,-0.0329250501014473,-0.0635237313255213,0.342612571982035,-0.0925253754655011,-0.202455083773449,-0.0492918855318302,-0.0274017482746362,-0.137960012716868,0.0296186635565048,0.0907949471035539,0.115663025193841,-0.247206857041823,0.22375445921966,-0.0617254151735438,0.178124105330086,0.0963732384644775,-0.149663867063529,0.13092037000749,-0.0099287566046491,0.0675603830997463,-0.0031720579174043,0.273181868154928,0.218398356727248,0.0010253810599736,-0.17006283034697,0.104463256117546,-0.0141425183023637
critical,-0.0632553472564447,-0.0221311769019401,-0.166834610737275,0.292744580314166,0.235951452736173,-0.0635551366599005,-0.262206581818164,0.182516090880528,0.343235856547722,-0.0671630385181178,-0.0062369329879059,0.132703574047993,-0.010541205801374,-0.254620322997178,0.225008042462379,-0.300757365810848,-0.151420609270841,-0.0739154845415006,0.0701833431432023,-0.336414944435255,-0.311607857728643,-0.160074214708027,0.155476509454631,-0.184152797990345,0.176580606724983,0.0251653855599845,-0.0447112549841209,-0.0322610870503793,-0.335887601930106,-0.225228868152966,-0.179196788047906,-0.0116436334156237,-0.220243595150989,0.346127545816566,0.0996113300649263,-0.458387507977449,-0.0605297725399993,-0.0437817836750063,-0.269619268102516
critical,0.0704732740176058,0.189627024725195,-0.201156622404631,0.666674149071798,0.568517122980743,0.120896998452705,-0.357325065578632,0.433850185593962,0.252679173407202,-0.147099161402786,0.214078781729345,0.442973592390569,0.0638522724282726,-0.552620932265025,0.680098045990488,-0.192729051239062,-0.0325203412266791,-0.675671756996492,-0.0957329858912792,-0.360592306723422,-0.352013587029596,-0.384133611179366,0.0403979909404889,0.0525915931357981,-0.0322505430244939,0.0730434873022371,-0.245173320203859,0.0669394900324445,-0.400390625710345,-0.352986115887099,-0.39840666726,-0.0150659354329401,-0.202923566929508,0.355428252543347,0.330518365533685,-0.533017923903604,-0.0321666271106454,-0.186214168057319,-0.447428465388378
critical,0.176759828684043,0.205546298825383,-0.130964184190743,-0.201292562264973,0.109785654693589,-0.210345946743479,0.222994704826889,-0.0503481615586972,0.196489042555013,-0.0070835914381159,0.038554374515122,-0.126497085661361,-0.0964937550486371,0.273408003936595,0.0573113879258018,0.0199281610040741,0.17045783348677,0.18029907613318,0.107387730127938,-0.234290602848974,0.130972813819492,-0.0214563417682445,-0.128631679158234,-0.157574126765095,0.0650569753823604,0.141985277968799,0.0855944059090858,-0.132482052340559,-0.0148052808587345,0.0319891706983127,0.155790201407699,-0.213560409560581,0.181946375843889,0.0269367528917009,-0.118632694957102,-0.0074314336448935,-0.146876063384275,0.0899793498650756,0.0173089218287557
critical,0.058591942990065,-0.0971885160595775,-0.484948700580158,-0.209538201378037,-0.307800001930408,-0.5514194961701,-0.37209536192541,0.252195841823375,0.458137278494235,-0.0554479919067139,0.176788231858282,-0.0287563834174172,-0.0632385541940568,-0.448866979208997,0.19096480715591,-0.392695638053585,-0.295087854300886,-0.767580563331651,-0.300233904579842,-0.693870088697017,-0.261749658622189,-0.503806710721371,0.298307489499481,-0.357234097648016,0.414796370884129,0.0865004806643996,-0.0140612841010825,-0.580211500903423,-0.611808373098401,-0.441039099082577,-0.427734017538875,0.342901643676179,-0.505641380121847,0.27033972840889,-0.16413282740793,-0.515769351306291,-0.462382530082455,-0.410972930877671,-0.153738692334672
critical,-0.0431227207506193,0.0947859048908744,-0.126618635683075,0.435741062198229,0.247177399885828,-0.290114699331432,-0.492657688735191,-0.125491091261581,0.0830175531080601,-0.483561835122934,-0.0956700615092912,0.0865850372090116,-0.180594662361964,-0.501681089540309,0.490899989850522,-0.455638897924876,0.196461842794418,-0.444415410127006,0.0234637573250729,-0.620067581887931,-0.317302670786622,-0.464562687952242,-0.185377431124228,-0.0925542597683244,-0.240662505119868,0.164371645272822,-0.110249274268356,-0.450828418940774,-0.543757517876244,-0.542853156345153,-0.355853338239396,0.174228098279712,-0.270904301076356,0.0703329362328567,0.111755250135508,-0.530667371708213,-0.268889511513195,-0.212536025663747,-0.133566446423886
critical,-0.0668795518185237,0.323282069381922,-0.201474302328089,0.371368831595885,0.607431686977086,0.0268249277802531,-0.343030562730004,0.278457628480545,0.404305402694938,-0.0206165351746681,0.349404246518482,0.32051911657591,0.225403912649386,-0.453425339129199,0.588380493714071,-0.544594924380374,-0.379179469887224,-0.256034773857239,-0.111640186749676,-0.573052346655895,0.0028209579664768,-0.459734535096991,0.333019820689979,-0.275545771846008,0.640953192625432,0.455439897727291,-0.123958928197188,-0.36787927239039,-0.603760781721495,-0.416988978561161,-0.340413829713503,0.279285962298151,-0.452361785540349,0.707843521202199,0.0706681764930101,-0.46966573867773,-0.238658717291447,-0.0352812426267153,-0.289676276893916
