group,CD3,CD33,HLA-ABC,CD45RA,CD7,CD45RO,CD279,CD31,CD5,CD69,CD197,KLRG1,CD27,CD95,CD57,CD21,CD244,CD2,CD18,CD28,CD38,CD127,CD47,CD52,TIGIT,CD58,CD11a,CD235ab,CD54,TCR-A-B,CD41,CD29,CD81,CD98,CD45,CD26,CD49d,CD73,CD305,CD99,CD94,CD85j,CD224
critical,0.0029074982602474,0.0402526411175031,0.246664343001087,-0.155851201473569,-0.665306338101799,-0.0611052847066445,0.0274717314534151,-0.405924452430163,-0.432419044007106,-0.0465114971399366,-0.168785750353064,0.509460979778461,-0.521841269612258,0.23884357625588,0.551911234565757,-0.246420727940117,0.513969606945836,0.0513028077385921,0.323658785539091,-0.491119970449135,0.126019371006682,-0.464006814375586,-0.181715016192195,-0.268841034515563,-0.0184253662496195,0.116787668769676,0.467655384271873,-0.0879647852303436,0.131466519128024,-0.0070829170454089,-0.0709597516419417,0.191617866769437,-0.105026791468938,0.0131353244688662,-0.0807927508673165,-0.470174023756866,0.413562365431087,-0.549532110976333,0.125126443439184,0.386044068757939,0.456646037867292,0.296979000609275,0.0548171210122365
critical,-0.32830818420102,-0.0163100179539308,0.09785155803961,-0.184163342726102,-0.710116072379335,0.0979990055382882,0.251718307429127,-0.5706176122916,-0.58690936559758,0.0432542894297075,-0.0020635264707529,0.501414691489739,-0.650610658204269,0.325197875672862,0.726882746762555,-0.123399865895263,0.471167576681908,-0.178197387823381,0.169774342092692,-0.455114105423305,0.0621893349689663,-0.177966925028107,-0.336024531801943,-0.454342611559803,0.208696282098577,0.333726297773458,0.349073212141909,-0.286476547119142,0.168941022579988,-0.188563577216687,-0.253316928772585,0.257527006371664,-0.127591719620657,0.149451572364221,-0.375443473001818,-0.450574749193406,0.354460527635954,-0.394327797454924,0.0969806753702065,0.164870591442603,0.46653573884343,0.312879819945851,0.0985602191387594
critical,-0.158362754364392,0.132746114160431,0.313942969820801,-0.464742604715694,-0.477168873831169,0.340969778122976,0.136745449590924,-0.306203251706731,-0.434395611798848,0.036183515758813,-0.397528014171022,0.501485633978917,-0.541590953622871,0.48957281064972,0.404066638431847,-0.142703618861507,0.540367338491007,0.319129512339489,0.488304779950225,-0.24647269563795,0.633586493292952,-0.689974094726068,-0.160174409135404,-0.132387581383545,0.0491552129016818,0.203046378614089,0.523225612286726,0.0206651942417383,0.243069989087068,-0.152006414417663,0.159150556217707,0.466196156682365,0.108760066345332,0.27226715677599,0.0510645090806834,-0.0300753432549172,0.596116234314242,-0.681297345242246,-0.208793967291721,0.61147429948469,0.252035750659608,0.0762304240571702,0.3043464782539
critical,-0.144355440884457,-0.0515160366969242,-0.0624156776446125,-0.167052725305431,-0.144758506343764,0.0012882345263745,0.0606567585777013,0.115356453150036,-0.421618833624186,0.0445066564486512,-0.233551081371605,0.204239534906249,-0.173779194171932,0.148038191538968,0.0702249492790713,-0.0133909906948224,0.343308015370032,0.0281722344132481,0.152566865997681,-0.300762780114432,0.226240426091483,-0.429845747591176,-0.288163793618771,-0.223398616035801,-0.132289142618903,0.0491393352178068,0.232736871960925,-0.131767451421806,0.085958601453888,-0.127423635458901,0.212679183439627,0.19748845724277,-0.0297787475047737,0.0310775762375669,-0.0334455382258272,-0.169751214290688,0.310220407517563,-0.247208710105256,0.0214555090611292,0.265466834318318,0.324065092590849,-0.102656035326157,0.0577760726747492
critical,-0.138676923550476,0.0456868747176383,0.141699951027989,-0.104327015377246,-0.258326331791496,-0.0128185193891922,0.166581465601974,-0.0533713292015487,-0.287208463220918,0.109513534864529,-0.147892856000612,0.444873378868555,-0.236685875098445,0.0675599226494254,0.263057764302892,0.102700838676041,0.450514468298871,0.224398228142023,0.299576966805359,-0.300986679111148,0.15532876868699,-0.228872699907781,-0.143999258815108,-0.222591506180687,-0.0205951745808997,0.0325038857220468,0.435131901848761,-0.135869906813608,0.169927072166797,-0.109419422849983,0.122385831725949,0.304035399243267,-0.0634536326430884,0.0342400258381256,-0.0287571849310054,-0.150637593011799,0.342411190344665,-0.373429472030975,-0.0558895084522274,0.254731073384897,0.19827928217155,-0.0316346451092906,0.182219600055274
critical,-0.0355999847639422,-0.0793942351748826,0.251634160101457,-0.536590820581072,-0.414467492772915,0.255791313331163,0.0167845467753164,-0.235712407110386,-0.385629065393036,-0.0522623743061219,-0.301292710238875,0.427157058505138,-0.380045674474354,0.265174130438327,0.279236817697899,-0.151929037399006,0.425517929961979,0.359764474942767,0.323618872571013,-0.270858110388358,0.0829326829226246,-0.186339009692511,-0.0018217125029131,-0.0469902524267153,-0.0979167251078314,0.0629359026366375,0.497574841846151,-0.122460191106285,0.216048610374136,-0.0440186312188535,-0.0464457414061269,0.382553520898683,0.081187572375064,-0.0266314821818574,0.0514881473631929,-0.281155971554647,0.304975366218371,-0.474309207338721,-0.121702608574617,0.309756183089174,0.1069107941191,0.0378606083157061,0.154241519113007
critical,-0.101325852691831,-0.119700242700621,-0.155147182711514,-0.0201151431884449,0.135105537425569,-0.0007103013302573,-0.147139349679544,-0.219260179509536,-0.177962601378942,0.0074298181527935,-0.111396212258187,-0.117825230320183,0.0205163753270839,-0.0619248959584004,0.107582712197052,0.0388724642680232,0.007986726103289,-0.210824119228315,-0.0515508162234938,-0.16773035878441,0.0770580219150812,-0.0970824852859641,-0.0566867016734961,-0.244874970923992,-0.129964908874882,-0.110700053691595,-0.087391183336808,-0.0097156876259012,-0.0193091383986764,-0.0744974047235936,-0.0324773780557041,-0.112718595954434,0.0480842144862237,-0.144246896229537,-0.165029033853273,-0.141099087378057,-0.0885502465986568,-0.126680730180255,0.0700253808933086,0.164111503678566,-0.0141908668455734,-0.241212069803727,-0.112793133093057
critical,0.175113788294951,0.100097354625015,-0.25722586014935,-0.28806923620394,0.0527094039490684,-0.0554384503878768,-0.115722942171246,0.256717784195197,0.528433232361553,0.09317738201769,0.140299072242905,-0.619963162967691,0.541893334450457,-0.286541878402482,-0.628859253505651,0.410784678351143,-0.569004614679961,-0.314759059349192,-0.523043509535993,0.509797909296914,-0.021000284523526,0.371959151688444,0.0003207773064501,-0.0019466615982192,-0.330652500218648,-0.306494469757019,-0.559378785561446,-0.0807286401902432,-0.331363436549733,0.208837999301393,0.0015804484434138,-0.279403562869624,-0.516890003296904,-0.0577547672001148,-0.196932095527308,0.410916143297219,-0.295270557647267,0.352040464457779,0.154738096256562,-0.447265693513046,-0.551120760615469,-0.210256810931876,-0.146315244299436
critical,-0.273690855995872,0.184963182951046,0.572756950085733,-0.704800930238247,-0.438467422936799,0.817377757411527,0.604316905781567,-0.408936894055473,-0.0440785748926321,0.283073348387564,-0.14587791263915,0.636178403211432,-0.423851938595818,0.850444599455038,0.318958011463433,-0.218475096802562,0.758645273536303,0.56098624305191,0.588924160517771,0.412608656669731,0.369954845702849,-0.0224013994262246,0.140204092736009,0.0720760077627912,0.535571258470929,0.532316522552348,0.713545344536911,0.286539148235326,0.599233082229232,-0.231372570983865,0.57540247788748,0.709078512976285,0.33378565862198,0.0732709415729479,0.533118427430464,-0.22509188460774,0.440230388199074,-0.209430044321629,-0.244170402207142,0.769646291523618,0.421114257770502,0.0427626749657611,0.307639318429918
critical,-0.181943532530431,-0.0053433570222079,-0.021849630548069,-0.0141959154995665,-0.36329312653676,-0.0218319077592948,0.206463380173914,-0.161102832003992,-0.487599285299255,0.205177969793872,-0.178123932600314,0.451445746603702,-0.386191189137771,0.311709066764907,0.182262934015845,-0.139191994809024,0.283605725657839,-0.0508693026309203,0.314015518439431,-0.233448038882524,0.313440975564266,-0.367268488866644,-0.293056452783673,-0.391087333876061,0.260755196380063,0.176041156279673,0.296926567648712,0.143280553325532,0.296645639695665,-0.0516867172260298,0.250295129008873,0.15204274936454,0.112855265363579,0.0678139234648545,0.0242866807587808,-0.0777195661348476,0.361665828799971,-0.415953353942844,0.210057602799774,0.226761486049256,0.283751312794513,0.0668952790439616,0.301331508772758
