group,CD8,CD45RA,CD7,CD45RO,CD31,CD5,CD183,KLRG1,CD27,CD95,HLA-DR,CD57,CD244,CD2,CD18,CD28,CD38,CD127,CD52,CD49f,Podoplanin,CD35,CD11a,CD226,CD29,CD26,CD49d,CD73,CD99,CD94,CD82,CD360
critical,-0.135376448968511,-0.144124929556533,0.213445981018795,-0.0573497060593801,0.295437710474535,0.216845667757966,-0.168351339815953,-0.390574447486835,0.282697634753601,-0.117041223613909,0.0706739658578811,-0.370038684182781,-0.206479919768065,-0.0376879076319638,-0.144873870123992,0.116298720573712,0.113816395560799,-0.0075541774497198,0.255311080161998,0.04068487187302,-0.207187215161426,0.0632832663608273,-0.238872561458261,-0.294603310708042,-0.184058846614635,0.19748404732441,-0.239934707910925,0.0141064918055345,-0.207104668031736,-0.306542776173416,-0.0565546065326991,-0.278782096137254
critical,0.0372549733767377,0.051003428580006,0.599555661718849,-0.0296794762314765,0.481870140376082,0.479536057335191,-0.0060462805758955,-0.530282826350356,0.539667370164622,-0.334290142072629,-0.169317819726883,-0.726847558624619,-0.521384118108499,0.0579593084263076,-0.318136367762646,0.471333962295978,-0.114933944479001,0.248389438768586,0.338020288434127,0.231401752348543,-0.112046785385137,0.0317617407012724,-0.430923363241235,-0.47136912084125,-0.326638067489234,0.51178311252335,-0.492185179581352,0.450769714152904,-0.342826802034241,-0.421030460232721,0.0092758851647935,-0.145619572530585
critical,0.103273813245152,0.259472346909954,0.390920454136819,-0.0272463557313169,0.199011877039257,0.395710019968813,0.160174995490607,-0.362365859272267,0.56736589801705,-0.0494243573814232,-0.0469397015069309,-0.517215102280596,-0.375321907770493,0.0057280352709327,-0.302939157302924,0.434050715295457,-0.0805328722162306,0.430041958071015,0.379061842153071,0.127081561126333,0.227263824680714,0.267223179715975,-0.265458478702974,0.0148786394943872,-0.0305826615837457,0.304447603972199,-0.217128190732701,0.239071225975459,-0.397298677131015,-0.186406803992758,0.117543933560456,0.200798803001557
critical,-0.0461691241667461,-0.051445852990661,0.000250316604455,-0.116828096154976,-0.152602057972075,0.0558611878163778,-0.1358114164773,-0.251497018508945,-0.108237234808405,-0.304031243219428,-0.1977071319003,0.130957991969162,-0.331127203908368,-0.149894241627115,-0.0761443893894904,0.0838269264956037,-0.231496243714886,0.106489801644997,-0.185820225116461,0.0647371536434099,-0.202501328068113,-0.16269629556252,-0.27075381373235,-0.224149142617884,-0.147780150312831,0.333472679490624,-0.151681539533962,0.218842053725291,-0.0953571809988689,-0.27595386739934,0.0331393251038043,-0.0285858179145092
critical,-0.158637095130307,-0.0416751287180794,0.0945586247454078,-0.0993988870393026,-0.114924949125544,0.109399022632296,-0.0790059415829597,-0.224769758528085,-0.0673403222065314,-0.0799472742374471,-0.0948135855428051,0.0255892413642579,-0.300860491258002,-0.125766975049521,-0.0268290390246707,0.226125620259999,-0.175192403283976,0.181190844172495,0.0986536933116984,0.218746577863302,-0.114686629641936,-0.221733955366649,-0.166952923398998,-0.0946962267545172,-0.123009301379516,0.199513702703014,-0.355880892312054,0.0102501613429316,-0.0927881083679018,-0.368224608273932,0.181869338471003,-0.138136346784616
critical,0.15148491363088,0.466255817031623,0.375416767767315,-0.339997724162976,0.246921078802798,0.332787169789062,-0.0029586972503694,-0.650275031331283,0.458352307118156,-0.358175566595366,-0.193951191367046,-0.45169610201471,-0.598729723507043,-0.399476514641327,-0.366552407433054,0.184497479765929,-0.278917933310616,0.042730440780446,0.0163526252117189,0.0426671383675719,-0.0637962122506944,-0.115470314290373,-0.537808232627003,-0.186226373651969,-0.3258968566428,0.221597203153459,-0.394638543391751,0.456740288583903,-0.389797240666752,-0.207582063826593,-0.0533395062094656,0.0481218157729863
critical,-0.0014401460113334,0.113930640013339,0.0117648912509877,-0.106709285798036,0.275895559958911,-0.0711590312695046,0.187961349255257,-0.118819102675378,0.0102101102214534,0.0080243312695632,0.108326389066128,-0.0267887226608983,0.0712478644183657,0.0656497367738349,0.0051385510843831,0.191394157422008,0.0203539015478674,0.0301668237746785,0.103083348888371,0.09228411350779,0.002457937600685,0.0858820981750506,0.0288729241673137,0.168137740428915,0.0498284751771126,0.178660393983498,-0.0539986672952099,0.128353990797764,-0.0428801923449508,0.121333686127424,0.0367399895879885,0.0298636697628965
critical,0.205252072196493,-0.179591089555214,-0.0536031721029874,0.353440174403404,-0.210786785789028,-0.396061600665473,0.206971983708199,0.439202598330109,-0.527207366343265,0.538141859214889,0.444547340483757,0.512826971248155,0.529298630461077,0.380408282625355,0.591634863781924,-0.213188216615073,0.32493125824447,-0.493682898739139,0.0394141718886502,0.355837511991238,0.253635309977146,-0.15047618047872,0.565405438324654,0.354191248527746,0.625308804408932,-0.334322202229223,0.726710577212089,-0.291860450232495,0.54450333878307,0.651518195934572,0.2934538772034,-0.0355754357662498
critical,-0.25900596989023,-0.655484905202415,-0.315183880277695,0.658416564371904,-0.59176292756939,0.0135023302536719,0.0074132272249206,0.34998976497158,-0.251255587904998,0.61277679634847,0.0503273720213605,0.117267818473035,0.42305876789569,0.28445722683095,0.435177698654058,0.28286189396378,0.0335607514174094,-0.25731101597749,-0.0131601900510054,0.043663941824859,0.015858494180601,-0.295398381344723,0.446511431038206,0.0786791000129975,0.492693051269907,-0.297417920398366,0.0539716003753667,-0.451281219100039,0.504791783233851,0.221417812737901,0.102345075524708,-0.311822435108729
critical,-0.236969629640297,-0.4308812128773,-0.574856631386614,0.32728791599032,-0.339043984031935,-0.189521856029905,-0.223825568551992,0.391439759219523,-0.483511342451456,0.461405434186866,0.202498758564238,0.187904812844967,0.472178505509975,0.106847892767557,0.382229046904627,-0.188184550039484,-0.0699720341304436,-0.403259721696565,-0.343275055981483,0.197630645576132,-0.204896854631974,-0.217940992114219,0.558850506701552,-0.23073079031918,0.306898781586628,-0.303344056958824,0.333393628232435,-0.457073167500876,0.386111304900896,-0.0054525668109402,0.0708257289962153,-0.414877532115452
