group,CD11b,CD3,CD8,CD56,CD45RA,CD7,CD45RO,CD5,CD195,CD62L,CD197,KLRG1,CD27,CD95,HLA-DR,CD57,CD244,CD18,CD28,CD38,CD127,ratIgG2bKiso,CD52,CD49f,TIGIT,CD11a,integrin,CD54,TCR-A-B,CD226,CD29,CD81,CD26,CD49d,CD73,CD99,CLEC12A,CD94,CD85j
critical,0.178429956269594,0.0821411941529247,0.0128608623894086,0.0384143400923806,-0.0740417209753597,-0.705363818595179,-0.133509535382104,-0.400692463856317,-0.0351635720860177,-0.377221576445796,-0.212862798501586,0.555888433936533,-0.529033293877857,0.233384997925986,0.168929261274243,0.568171338823453,0.56675819072482,0.351337373981977,-0.559579720632915,0.132634889550852,-0.544103445995414,-0.0479355106801745,-0.256593970145756,-0.325136853074342,-0.0609971939763262,0.509045216764745,-0.319642793057701,0.0792157293146409,0.0865098229495259,0.230667222892861,0.282105520660108,-0.0955688994675815,-0.594933750677559,0.495223772220563,-0.582829280603291,0.451728085934857,0.0455483553961544,0.418198635317006,0.240947899235363
critical,0.250553162424873,0.0217930266446702,-0.0032413461969337,0.175630180673885,-0.0872683807512704,-0.617040331751868,-0.113837689012056,-0.418353451856232,-0.0451262658850244,-0.338604435627428,-0.235539044438045,0.583281732061108,-0.524030027342844,0.214685378406104,0.0533804078704646,0.65888075564345,0.547932103102422,0.307432318346055,-0.637269651217506,-0.0264733542662059,-0.419246951136998,0.0267129929241661,-0.313126221673601,-0.387670929550317,-0.0586046692226346,0.516633997928659,-0.320403030108051,0.11826134410612,0.0193347136519909,0.338399571201034,0.404254891907626,-0.0948084459956193,-0.646343148748107,0.510541377388488,-0.632219378534174,0.331996751659626,-0.0579940673182403,0.444015636280714,0.108168180626609
critical,0.0095533335090638,-0.382352076022271,-0.22662467807963,0.0125932975505728,-0.634597765136607,-0.567863940053864,0.340066345834427,-0.371485456304129,0.270789457603335,-0.422159763088352,-0.560414176079643,0.297430441566731,-0.638340293802872,0.373799255280625,0.446320669102381,0.416401270194591,0.438926130008796,0.381705342430313,-0.243961293537646,0.473306943408655,-0.626705770560987,-0.113195421071351,-0.200022296985286,-0.0573870637050987,-0.0843844748880352,0.39244175070764,0.0047241087602981,0.317306613148229,-0.382590355226792,0.140684485530564,0.39561190928549,-0.0235349651763669,0.0044123521444035,0.511060010872986,-0.560964169981679,0.628663519689209,0.122865830257806,0.140061368539956,-0.0104878020603042
critical,0.183794075933137,0.252350452958643,-0.0859012271175944,0.118490753001002,0.0316731292477097,0.0154723416201201,-0.0051420558786184,-0.241088903961366,0.248587063747525,-0.0117752858305887,0.103520916294847,0.182922128777416,0.0070254217432455,0.249719538460185,0.368040447754773,-0.128193249897494,0.278675239584892,0.0070436007576497,-0.251522523615612,0.491177248291454,-0.364093173795783,0.0995610233074658,-0.0448371520763773,-0.0589393380842587,0.0094929645476203,0.231331721609166,-0.101064036462612,-0.0146169902737931,0.219958018263265,0.239850633097469,0.237769768177029,-0.0059755849841294,-0.169316903039484,0.237685019190076,-0.31646064172057,0.0482699282860778,0.206319240746741,0.455194625553406,0.145837020051894
critical,-0.110736779585116,-0.463597897814713,-0.279845077092585,-0.0626082509782778,-0.744429568500017,-0.399558977611615,0.359854636577744,-0.163612533798145,0.0296712872478854,-0.189965101659574,-0.247156050422508,0.0656605467058128,-0.491890038394158,0.214933308754615,0.0019485176794027,0.335631415107505,-0.0708011026008728,0.17005537024408,0.0840295829389784,-0.138510893129016,0.21139070234519,-0.129008811006366,-0.0071574823834433,0.410600596746204,-0.0704779553539384,0.113400808171125,-0.0927198917095763,0.311516290912452,-0.373171126482849,0.0227067276897879,0.162193976070205,-0.215357350834264,0.368971423327128,-0.0969512983891994,-0.225058691555947,0.524685096561203,-0.0085167780303836,-0.0212065941273262,-0.0531539288694216
critical,-0.0565860437638306,-0.172825572452218,-0.151630665188103,-0.0029260928330169,-0.535716694544187,-0.483914287102559,0.293261414253486,-0.340826305904272,0.127893351924328,-0.149247392546476,-0.290043732489028,0.56519556080598,-0.487479528948074,0.240517943903734,0.130213643967111,0.553426985935798,0.476675661078568,0.408186403647852,-0.19134432267706,0.0895922957886285,-0.0998980776670645,-0.0019317882995467,-0.143978335190843,0.122235613065376,-0.0145540245348236,0.487849441543998,-0.228711613461894,0.335454361676079,-0.136616980753939,0.100473939165848,0.415560892789608,0.0266106772438689,-0.138230681916594,0.294484039014601,-0.414808114938146,0.483442780788552,0.118598849674909,0.142180696470798,0.0768377881602647
critical,0.0375066071362513,-0.0537968072584699,0.0649565703254512,0.0724544570537027,0.0642372291162123,0.0643702860117779,0.0233978136426914,-0.0371910566631498,-0.145977823280457,0.0489150127670675,0.0866553033581534,0.0378055743022426,0.0889186522134008,0.117499505993609,0.0726979560866147,0.263026759979183,0.170578612884536,0.159759124726499,-0.0856193455992084,0.290406414162724,-0.128045042867331,0.0465807195103465,-0.133470330067248,-0.121034113085118,0.022928633208065,0.11106439165408,-0.02246503149695,-0.100132329700994,-0.0425921297275227,-0.0854153555739994,0.0425414361880405,0.105830255332645,-0.117867924008738,0.0061517656169124,-0.040106359276029,0.320322352238189,-0.15465645739392,0.072557387548063,-0.230046824238165
critical,0.112809396608624,-0.564903174742081,0.319726178273734,0.0777301727496039,-0.246010486648493,0.0467738667217603,0.400238568653939,0.0084721507918266,0.0877093539897953,-0.0735528894118018,-0.09156215787729,-0.172355759465659,-0.0859436075726402,0.149590705737847,0.112777104232539,0.0393108580576402,0.0085411373204404,0.258824470924658,-0.0621760726460233,0.47376733589374,-0.232990442734562,-0.0325324180467884,0.0149778433557102,0.0414968188781132,0.161751628485339,0.242028541768055,-0.0051063217394521,0.0981308559504394,-0.412841149156594,0.488292493202117,0.356590549273034,-0.0669367163546961,0.0675544759509617,0.371258798761084,-0.262929074731892,0.145364212342684,0.0939191641877094,0.368994361294871,0.206105937527574
critical,-0.248200943569325,-0.326632331327133,0.0864224426946208,-0.0186035239908875,-0.668205999999644,-0.226688267972893,0.560547364929197,0.0174223616176412,0.112196565200503,-0.529019683787931,-0.305794285490437,0.426184544228485,-0.153651784125363,0.627069982893933,-0.141815659513781,0.0660393806854089,0.50974613447749,0.518347713006954,0.276322238585456,-0.0444854751860974,-0.111396842282938,0.126413551279516,-0.0867178086142409,0.0080181290376986,0.237837928228666,0.567065152692901,-0.0381093817761447,0.277884959775397,-0.218997842140283,0.0618628582604964,0.431894868911921,0.126719777776162,-0.275170466687136,0.159299053127294,-0.285602270179766,0.669367495786275,-0.0574243273015177,0.174208872442914,-0.182777371554686
critical,0.0629440159000666,-0.169483001440729,-0.240158593857154,0.0888530226618917,-0.397939324663855,-0.640210706761318,0.365750213726499,-0.431427858153006,0.349206332163294,-0.38493141876605,-0.39609561873125,0.711416885940527,-0.606600850020126,0.630736914858198,0.293812281475778,0.267384287678992,0.766558315139972,0.57182456559303,-0.298649565028755,0.106002459088092,-0.599744217997682,0.0331441414814649,-0.565329217031349,0.167065070071594,0.528456848042098,0.730117835185698,-0.426799648322436,0.590568311566534,-0.264784195007551,-0.296293134762485,0.423346238457797,0.458833277319888,-0.41187879553202,0.499376896463195,-0.551611907117505,0.52825313184304,0.0866418350188404,0.225885452425624,0.189556568883068
critical,-0.262982297438437,-0.0711396640845635,-0.083072818893963,0.016274123731761,-0.389273258112476,-0.295902171680355,0.198409283360836,-0.34276130237603,0.517237178759848,-0.408315968534533,-0.322007236323987,0.586110407528529,-0.683664906946969,0.650091576410611,0.213327971312394,0.0811346681328813,0.570409856180765,0.5490371697001,-0.363310586124374,0.407286435682275,-0.555917927346911,-0.152682993273352,-0.11608131482753,-0.005416024109682,0.112813749597199,0.640086198869467,-0.257027407674825,0.356661987080118,-0.125023860954309,0.596728708152126,0.528867876375212,0.102042493468138,-0.340650947951604,0.435920569306723,-0.541393463417259,0.722115278479793,0.280445646481284,0.671607823221376,0.345510588600573
critical,-0.0923927856451567,-0.503871529586813,-0.0317646103143421,0.218968537767867,0.168296148327206,-0.223301283720136,-0.36813511532727,-0.206083907274353,0.0509856564140313,-0.294640676156493,-0.57420361578694,0.430589232088867,-0.523122691149247,0.0299306129343357,0.198104272794155,-0.0778938595316041,0.257233741058032,0.493750286508746,-0.327169605541149,-0.167521590178559,-0.509805990573851,0.0083411381047353,-0.309004316774595,-0.0162220967419756,0.0451618490014104,0.381351555907478,-0.323188683913942,0.0948398829029618,-0.673259792210833,-0.140289297496691,0.0543402148710163,-0.0118968255965578,-0.504345491858529,0.251295801550006,-0.475354785521321,0.221739180040314,0.107077959726669,0.260775289918757,-0.204397836788667
