group,CD56,CD33,CD45RA,CD7,CD45RO,CD5,CD195,CD69,CD62L,KLRG1,CD27,CD95,HLA-DR,CD57,CD244,CD2,CD18,CD28,CD127,CD52,CD49f,TIGIT,CD58,CD11a,CD54,CD122,CD29,CD81,CD26,CD49d,CD73,CD305,CD319,CD99,CD94,CD150,CD85j,CD224
critical,-0.0394366300288181,-0.0435211240980165,-0.202208605849357,-0.600509695280909,-0.135495951833846,-0.369762710338226,-0.050472414773441,-0.154985386245038,-0.471617446497462,0.405727369248848,-0.404009149672865,0.138450511549312,0.163227233269047,0.394529635822881,0.414599259743627,0.0658767652336972,0.268126087171452,-0.50130526191251,-0.541767995825827,-0.214900565879921,-0.291582770111909,-0.200288987583385,-0.0106037597511134,0.43223796617817,0.0588724136348622,-0.13659371193139,0.285880152795063,-0.15002390314022,-0.461747899710408,0.410466297691907,-0.631540590559043,-0.0029635727474279,0.0019924649124456,0.389196550592781,0.304721076271128,-0.151646035622738,0.13783865954941,-0.0094433264772887
critical,0.128421540724624,-0.0845837940714289,-0.114517498029786,-0.522627890219788,-0.145672147708757,-0.350099749898802,-0.121041663575549,-0.125701994495042,-0.429650243193634,0.42909277534401,-0.463826869118984,0.16577442708716,0.0748735605872558,0.554031399080189,0.507406225619677,0.0476498017551888,0.20977807616718,-0.587905035336817,-0.42001541299693,-0.224532737627013,-0.417788413583951,-0.105853402192513,0.0260109834011393,0.467044877817049,0.0963232354649854,-0.0540771202312424,0.347952071981567,-0.071036247042635,-0.632002411351572,0.410645315090149,-0.602248773529988,0.107652791443913,0.0525219832909563,0.205175005447164,0.349166307299018,-0.100774774995134,0.0726931818773675,-0.0752765147424019
critical,0.0557007921557895,0.0193323951004228,-0.600826886609791,-0.550067965897567,0.409601579769574,-0.367341959632917,0.352942637244502,0.0929184803917993,-0.401908951284704,0.355318422775738,-0.581893636785184,0.426396639634288,0.470520977842833,0.41294980428659,0.484267507414528,0.355775728178575,0.392201071789431,-0.202589248411583,-0.590348014682377,-0.121857331180133,-0.0239988398996621,-0.0039019663194827,0.199739164295171,0.448462995179626,0.360733392985742,0.0968879911931926,0.432952419928212,0.0723104297877947,0.0393534871364363,0.529507316589006,-0.599636911649912,-0.279801198205329,0.13134082961437,0.622334101183811,0.203168172320767,0.222519270333025,0.0588167149759104,0.415603222892096
critical,-0.0454568466846788,-0.0292694670758567,-0.619218404295747,-0.355697096142627,0.3603702969383,-0.180702851107098,0.246956006489092,0.23278174166377,-0.169042947951499,0.388206130035652,-0.630681614367345,0.214052118992001,0.214246622543605,0.462356029194126,0.348390033990106,0.325248452119015,0.385329812131825,0.0036218417134712,-0.039915579300046,-0.0439863660249767,0.284945866403324,-0.0285455039916929,0.0430564420168153,0.387269081736025,0.301373943840383,-0.0430316418671507,0.359032130530547,0.15304048396676,0.244895106789056,0.31670899354745,-0.33120735668083,-0.316806172497413,0.0330341522704789,0.613996922217573,0.0876058949004755,0.13807393496938,-0.148809986674618,0.499410934315524
critical,-0.150661372998877,-0.170474284730436,-0.410338273375507,-0.156076107095145,0.0476720616803424,0.0683254003300348,-0.236953775690058,0.0163919574354516,-0.135200888286189,-0.441932219165318,-0.226048504331327,-0.0961873909096932,-0.203281940114199,0.0878172347603075,-0.450169488922966,-0.120409159469446,-0.252472555116311,0.141761343901096,0.211300386952726,0.0169929608196582,0.248035688320825,-0.234958942613737,-0.209221468727489,-0.348008527034149,0.0961620659638546,-0.25172768211402,-0.0413065371487392,-0.333700893920958,0.309096702937259,-0.380139532707518,0.0536064257952155,-0.234431043082087,-0.317778486247398,0.0209113033713158,-0.388908638711526,-0.102292383945765,-0.133823765530536,0.0750006513533694
critical,0.051762154595473,-0.100187084046951,-0.634817870714478,-0.37467737413743,0.405814936516387,-0.292742684822165,0.186539614958546,0.132569300532819,-0.178474479949652,0.581254438447926,-0.437104414917784,0.363258024397181,0.141279346294729,0.377890886515005,0.476543689199694,0.463442337091157,0.334881105771887,-0.105899531826732,-0.0279384689963836,0.0388775426525515,0.0376478772642459,0.0410990728218839,0.172066854073465,0.488171313860239,0.333894813150394,0.0643265464705912,0.349418538832404,0.200702769488411,-0.13711323994618,0.352604919387637,-0.475152454037943,-0.216265010934183,0.140737886164927,0.40367740859753,0.160530036212538,0.157324242002658,0.0647360036134791,0.369846967359702
critical,-0.126314302043627,0.132837426306847,0.167879390499132,-0.0750805216038794,-0.0238826811480491,0.118373267231238,0.106910336486691,0.0780955783793035,-0.0124861247782738,0.140742670635451,-0.0917463750472788,0.0603277162703165,-0.211032971415563,0.0545705233318985,0.106638979792222,0.120034147220488,-0.0187365864409794,0.131094786849659,0.0630768935843218,0.182456411423794,0.114095324560465,0.165502182868276,0.225233075585549,0.0109410071130361,0.0593765617445592,0.240032597462671,0.121411736038234,-0.0478548580139317,0.161063985386705,0.0152907292904756,0.109333532489032,-0.042621701587617,0.228036265378017,-0.109311608029868,-0.0008555040089791,0.0626507450568117,0.344729378233249,0.0681779650717376
critical,-0.555646403722213,-0.0589582351807274,-0.402454381973682,-0.298816486126914,-0.019869837323807,0.583112951526099,-0.395024585929988,-0.130792162802691,0.345485416673135,-0.573564974198435,0.423390321701259,-0.30996623045664,-0.215942002062834,-0.516581764912368,-0.818575273273743,-0.142724662950932,-0.442767751236789,0.425642250822518,0.434013495983693,0.100379032764645,-0.0420006433898783,-0.551729099117437,-0.457566198461969,-0.552893832207881,-0.419759088536835,-0.552662749950284,-0.246865077383697,-0.65353908462827,0.35870345674336,-0.341775269574023,0.336484974696154,0.0816425051032328,-0.553764770972726,-0.347143201691569,-0.527069355850455,-0.114450469099411,-0.288868324007762,-0.197431641109966
critical,0.0397518696597738,-0.158336321274415,-0.591792300429988,-0.30071070624558,0.465031209462406,-0.0182934796985232,0.162343703936765,-0.274701493352073,-0.687743031050383,0.330701052238732,-0.10869117683868,0.52231138394487,-0.129564337778284,0.0920892155468037,0.573671526534291,0.393622588306962,0.502518299129063,0.230370260127098,-0.123425609290015,-0.0883737265676786,-0.168032095485685,0.25640811837262,0.140684274995823,0.575096247835719,0.278059510629527,0.178914625483531,0.298559373884752,0.248112259587924,-0.414238863611453,0.198012123509625,-0.234791735082176,-0.329686705157948,0.134021209838959,0.538856951898752,0.228862636346573,0.0947186891306643,-0.123262308458008,0.187342218317424
critical,-0.318924234409474,-0.0595777578307389,0.133463961468365,-0.380380062381732,-0.109291056313096,-0.210233549288794,0.0422510561939791,-0.0080175414568153,0.0300477916731885,0.0672732622701406,-0.0929066902894421,-0.168318819103882,0.0288737108078916,-0.0670449843143645,-0.130269067807442,-0.121288041239313,-0.0848270252539845,-0.0762394761939884,0.0940048891117156,-0.10439781283336,-0.0449014091103659,0.0546901791802181,-0.0272223845864742,-0.22430121525645,0.008247830078009,-0.0564132385642088,0.0220109665826353,0.0294447971285165,-0.101323237436203,0.0080824690619915,0.112901906515865,0.139744608876628,0.0729733376495942,-0.0951009503198511,0.159702117260385,-0.0360088461999999,0.0827913844101027,-0.0484175838128985
