group,CD8,CD33,CD45RA,CD7,CD45RO,CD5,CD62L,KLRG1,CD27,CD95,HLA-DR,CD57,CD244,CD2,CD18,CD28,CD38,CD127,CD52,CD49f,CD58,CD11a,CD54,CD62P,CD226,CD29,CD81,CD26,CD49d,CD73,CD305,CD158b,CD319,CD99,CD94,CD150,CD85j,CD224
critical,-0.17582993843386,0.0276169429680008,-0.256241438825398,-0.461136817195573,0.288140053296416,-0.467978591247584,-0.273792691433924,0.152465472029959,-0.334471664807238,0.423825047848147,0.33462377399518,0.455764771934902,0.327642522642181,-0.292508341919333,0.106063188144777,-0.0791574428705668,0.312193460736966,-0.0383905402522913,-0.349797898129758,0.119769140880415,0.461650072233522,0.0550397526588029,0.141637962501372,-0.182665693417208,0.354719735286292,0.0759884639376345,-0.066933805097154,0.0076185663195676,0.169421433900597,-0.0354943023978425,-0.0366849346929682,0.451916584249752,0.441830288784716,0.111568938245435,0.249031732959624,0.342072926087123,0.441406512683488,0.236191589382843
critical,-0.136829798969671,0.0104617251677348,-0.0752971873923979,-0.648738738360625,-0.045794471500118,-0.551033660844297,-0.388627770176054,0.365401700165191,-0.557535234231983,0.25968024528432,0.095223417430349,0.746035825477954,0.446834253188112,-0.214352199046624,0.196518488942024,-0.525099793873859,0.0540129681587147,-0.253401675828993,-0.45646285875647,-0.289595016810057,0.236285346923354,0.328402034326046,0.0551491720072509,-0.205854245757375,0.387125475316086,0.239509330966007,-0.192801822836914,-0.591592893692108,0.319926606538368,-0.433485931771797,0.123997633079577,0.176838617402815,0.228276157252612,0.163447510703672,0.335904102278522,0.13717292464841,0.22654294232304,0.0275547053757739
critical,0.0365654197719432,-0.248042760293247,-0.122339061813937,-0.364605769836281,0.0176117751893775,-0.255990637867083,-0.220679121805732,0.535922824502402,-0.479714594882073,0.0963067327236649,-0.0384583773831986,0.522033749890611,0.439412995226189,0.234506550964448,0.368773340817687,-0.391626393626807,0.0792227043325644,-0.361603967171281,-0.214464331634674,-0.0818464017527115,0.0883046363388389,0.424530504645631,0.206386104450015,-0.0550793727742995,0.0637636572078982,0.113017120622608,0.18409072282452,-0.213020381746008,0.205019480865702,-0.405083777890393,-0.0995544526337756,0.0429172509927463,0.0258086480400942,0.365768709298797,0.288002902600581,-0.0278917497691965,0.215943910698286,0.13694187309175
critical,0.118194172366251,0.0410119730880256,0.292258513174187,0.20394914146608,-0.221504294702848,0.0558697960820196,0.104144511253823,-0.249882265719024,0.256670846935399,-0.147529348644997,0.0749842743417527,-0.0122005283145396,-0.167706848182956,-0.231207750992472,0.03032210287968,0.0535673236406912,0.112302845225148,0.0088575788453449,-0.153614031822744,0.0154572341475742,-0.0512855337160716,-0.165591434292409,-0.139519168956327,-0.0579169464148597,-0.0368402044810301,-0.0918407620250608,-0.214268494932981,0.207720769021223,0.0603679944119235,0.324367858179327,0.203937987910047,0.0225538016458417,-0.0050868864171524,-0.118157497706184,-0.008647547546797,0.0209581441054571,-0.0911369302588986,-0.0912738518751217
critical,0.0620139527609247,0.0414311547471654,-0.0568321952175799,-0.141620509941586,0.0268824841930037,-0.184125368941861,-0.156550679296041,0.381010236380324,-0.209124476436893,0.002200876170816,0.108813301214987,0.187738722709974,0.39967849464353,0.290223523287365,0.355716038390777,-0.34386272236935,0.164389049931148,-0.261064946781475,-0.166079308353817,-0.122689538067444,-0.0349701429393279,0.468500331229091,0.139368924750073,-0.0128248128450345,-0.0537426603577402,0.27967295288482,0.004501879730234,-0.157016698964413,0.307062463338334,-0.324563872384444,-0.0352376895557995,-0.0276765479360629,0.0425108387373355,0.236981377827488,0.16143671672316,-0.0753788572689051,-0.110231374391918,0.173086049499242
critical,9.91073643221578e-05,-0.182440053133319,0.0037482864358476,-0.112293011570105,-0.140139722372051,-0.211976151669839,-0.219285635853095,0.111270189965306,-0.190469787563158,0.0211277083203501,0.196489086241266,0.230186112665538,0.271509249592457,0.0276987039542539,0.250747375780177,-0.292901588855758,0.204348032381853,-0.243386938697202,-0.155211786955337,-0.374741464052238,-0.0794493052449639,0.280449211977945,0.126189588384024,-0.0625311077274425,0.0082171071015453,0.0288327632258092,-0.0634924166468059,-0.439873182160261,0.286939324328411,-0.114878607648132,0.0989927603078863,0.0462279414495607,0.0263161271147694,0.0801850902577531,0.146112325257254,-0.188299065896194,0.0256672172307643,-0.0729878901546995
critical,0.236905866152727,0.212062787307035,0.0599102159835107,-0.158866396167413,0.0214952999859979,0.190076128944072,-0.011535715990771,0.126354798049568,0.126631367026704,0.190559575103639,-0.0830947097077222,-0.0049350952600231,0.0672352847390434,0.258769933403735,0.15154055636635,0.176268092828737,-0.0597231874210895,0.122040398551186,0.278815760220115,0.112674011146223,0.204076362359073,0.179240745687895,0.0902034577621122,0.0448543474211175,0.154102367240982,0.156757593012269,0.0125591165069571,0.138479518717446,0.0647649961644051,0.0621026563613145,0.0163582093650958,0.108009776956973,0.0949142937092317,-0.0877207698405333,0.0488236211865991,-0.0105082833497343,0.283569372679301,0.136654755168851
critical,-0.258871743483073,0.0589817432489813,0.12054399369049,0.0596991292553579,-0.354448562918107,0.0789283885930441,0.360911123925906,-0.441195018084761,0.0744451084276194,-0.455366656208259,-0.341955963321854,-0.490137943679651,-0.356506613785356,-0.285609613506654,-0.414027331050743,0.0760567087902462,0.0359480852979136,0.185383340459271,-0.0508651224664102,-0.0128933272783541,-0.302647258839567,-0.408231250861381,-0.261636469809972,-0.23851204425993,-0.299735517681494,-0.197230099523808,-0.298439574974159,0.117605051255454,-0.346242470966002,0.0573121141954857,0.183999246696312,-0.258429742843088,-0.290578531325733,-0.477167356974937,-0.0972592996497624,-0.254846715018111,-0.104421133740624,-0.546058756246236
critical,0.0018295073554304,0.116125176007783,-0.753071385838691,-0.303849466879051,0.786178137286425,0.0315344745279305,-0.26154468046159,0.538862047115844,-0.382296115161913,0.795276385532611,0.0557038513441329,0.1373061529818,0.645794717845306,0.571005410306293,0.51861007898283,0.397436656192019,0.30641665226416,-0.0744388914785828,0.0628377286541384,0.129597368250629,0.418391895898357,0.630179085173961,0.454355873301104,0.315492190219686,0.285353325074825,0.647053854317129,0.190385331186791,-0.171697995700788,0.341093539044321,-0.212131805193027,-0.198317624070421,-0.0234832510379251,0.406082518469022,0.744467688597387,0.365146701465313,0.382628584755485,-0.0590742107774431,0.274116759327452
critical,-0.15744935492138,-0.17814106263837,-0.41740199714126,-0.167487500527379,0.316805969915526,-0.026556993356397,-0.137037137462245,0.167587962573832,-0.216279449962653,0.313892207286941,-0.0282533385071049,-0.0012099134085762,0.376356249523163,0.0244088484185595,0.324256444266396,-0.0383697035927122,0.105284222745666,-0.375420799191374,-0.291589128612365,0.133947979228038,0.0541685333303217,0.387958417982305,0.11852144976533,0.0134872338526976,-0.116710179456346,0.151237067419422,0.243832937723537,-0.400570898315383,0.25678444832752,-0.395544719670519,-0.216200945767428,-0.0978919461668946,0.13767460742122,0.221007954172752,-0.0197507020560936,0.117751363218285,-0.0173121950537146,0.185068760962691
