group,CD3,CD45RA,CD7,CD45RO,CD5,CD69,KLRG1,CD27,CD95,CD57,CD244,CD18,CD28,CD127,IgG1Kiso,CD52,CD49f,TIGIT,CD11a,integrin,CD54,CD29,CD45,CD26,CD49d,CD73,CD305,CD99,CD94,CD82
critical,-0.395918377021815,-0.246147325530136,-0.563714311256139,0.0919365958928438,-0.495315572949295,-0.090260082731412,0.28526528705799,-0.568494888039246,0.215304142017241,0.366893835552266,0.297594913665954,0.0265841911080201,-0.272580481087515,-0.169281834147338,0.2052614255854,-0.470676526889005,-0.125414381922277,0.129837774110902,0.148415697013262,0.0198471002278738,0.0965807481367723,0.145915713908989,-0.39750531757317,-0.245748776209328,0.278819264808829,-0.288999213578206,-0.074085247255316,0.189511923706539,0.286135055859191,-0.0714433048585722
critical,-0.372989548533129,-0.207093983203022,-0.546743042456946,0.295417842128198,-0.479135812503216,0.129936210177908,0.499337521079398,-0.569435688845344,0.458090871811349,0.515588965959981,0.573498757063897,0.0354968410198191,-0.291336902950625,0.0208452615581636,0.512686559011777,-0.318181654020514,0.0268276955766251,0.396470149828589,0.341249578048433,0.138730640347983,0.256752581088925,0.216399386434691,-0.370424696544302,-0.254252098571471,0.27619417946903,-0.251128127837148,0.0586300613559296,0.0594152067976731,0.433639628257476,0.138245477647244
critical,-0.11348768561346,-0.188596258250218,-0.346898043283417,0.184198972458256,-0.311348090568707,0.156861533482035,0.607330435219464,-0.473594105800976,0.311587688212608,0.576776323915954,0.564790413330729,0.458464462755918,-0.276491872105659,-0.48894935698463,0.0013751346715947,-0.114983138134922,0.0255414852721969,0.150177420920111,0.5118712746208,-0.189933988892924,0.252084768225589,0.318795381110396,0.0390602152850546,-0.118234139100099,0.392193412545524,-0.450452196716538,0.0318311831419492,0.484498949385211,0.285873166330917,0.0551866430066603
critical,0.184487602318092,-0.169186761199535,-0.007244896048626,0.274055150241338,0.0250980964462993,0.244790164065339,0.341033795997169,-0.0153129363068455,0.346261479042886,0.0239080824684405,0.373363245040001,0.363908972660202,0.0440151374925854,-0.0787318583488688,0.0201672180915155,0.134393713256959,0.112311381495338,0.195566936105011,0.545256602231521,0.011119363221728,0.21204790512489,0.245231594262897,0.30755344267712,-0.0711677493802184,0.388577851575242,-0.260613104469934,0.0232443948574142,0.352592404852917,0.195098149548584,0.0112746165226435
critical,-0.255389315687347,-0.40332545705838,-0.221049837804381,0.36087889420584,-0.10049835107971,0.266963002628676,0.170610106746559,-0.304709563674338,0.260115452753372,0.268435472916748,0.194980159518425,0.0726879930030175,0.0259600151297742,0.168905355527464,0.188074625441143,-0.0080650975025869,0.202497839578285,0.178957478556726,0.0839724855696603,0.0556299609688972,0.335594942719878,0.0526223469538772,-0.143954721562284,0.185066491675322,-0.003267756078206,-0.0686314135181617,-0.220287624331408,0.393311166885602,0.166361957726983,0.240056642553107
critical,-0.280472452212594,-0.413409245469487,-0.514822144603482,0.132003931006328,-0.250834439197309,-0.0316315962904907,0.476472221226978,-0.563419453199059,-0.0448855552813033,0.557170761560548,0.264957642827569,0.26369008707249,-0.143340710905848,-0.0962761279041585,-0.160466755407498,-0.144089189799463,0.0560103447459212,-0.143478769570899,0.30433412116222,-0.281613498676058,0.179862808292299,0.19172795021577,-0.226026409201892,-0.0380673565088199,0.083722344124211,-0.33277729057153,-0.24051823258763,0.267877410995258,-0.100313772697793,0.0103849828662565
critical,-0.0886925341762558,-0.116532315771577,0.202327244987004,0.0724973007058182,-0.115071122868144,0.0378992486457693,-0.0397718897945664,-0.0516736347567344,-0.0690194483998241,0.0092273498438642,-0.0224014141647778,0.0105862158159371,-0.148585226969508,-0.099025556209273,-0.122172786206425,-0.215002434514167,-0.143994644137349,-0.10783785719349,0.0032043211933026,-0.154940240870874,-0.0346885758251915,-0.124058864487325,-0.092548797794398,-0.138358076825614,0.03723207592677,-0.0317689694202446,0.164067153784914,0.179278071796438,0.0548661265983345,-0.0110558064558285
critical,-0.0748324025199628,-0.439819585715919,-0.323360734661459,0.557661766551552,-0.0917968987146835,-0.0052032633992658,0.322680394747692,-0.262364111908565,0.441879908055865,0.488008700931043,0.227496512811196,0.48906921091351,-0.145666378313506,-0.411425347746139,0.0510985935707865,0.0513231604895206,0.289721995379144,0.236635368659597,0.416686896753486,-0.278984578278444,0.297462020395053,0.55336106566851,0.262644864575861,-0.27790029909415,0.547358168505404,-0.228238955971454,-0.203155332653736,0.526324226387403,0.346500571314639,0.269001297197463
critical,-0.335703028912719,-0.0666550515060278,0.0473429728881849,0.130898964882409,-0.0271788841235202,0.444144350997494,0.310190430101994,-0.127897649854351,0.163325802354862,0.270256146287782,0.0783151460668582,0.119988706300918,0.174478005493688,0.327391658540465,-0.0582649376498432,0.0033989894833722,0.318372014942535,0.159721072036259,0.103880469782105,0.237289766162219,0.369698709047921,0.337456193721849,0.0518563780155511,0.334497009917083,0.0611213115721035,0.383911504468071,0.118816229278235,0.321833076849473,0.210031611924639,0.292651123114519
critical,-0.136294475776411,-0.349190590289707,-0.160013199749602,0.355735154835714,0.199857977237198,-0.120697569911467,0.127614662341364,-0.0807400243106701,0.35130807948685,0.0004076882137593,0.191138037940746,0.426935894272792,0.0927240428326541,-0.0431697401457245,0.092207951104919,-0.0023675956041331,0.337017035075739,0.0284238951452637,0.359045206623819,-0.364767571120237,0.15431466450578,0.339443049009138,0.171440810925066,-0.0558940731960386,0.242881812365722,-0.187709449607526,-0.0948140137887882,0.40614017129613,0.127693041635386,0.267172655645731
