group,CD45RA,CD7,CD31,CD5,CD69,CD62L,KLRG1,CD27,CD95,HLA-DR,CD57,CD278,IgA,CD244,CD18,CD28,CD38,CD127,CD52,CD49f,CD11a,CD54,CD226,CD29,CD26,CD49d,CD73,TCR-Va7-2,CD305,CD99,CD94
critical,-0.0198539323588446,0.679494221323496,0.451921638247306,0.472726570467459,0.105955184571505,0.333026315514438,-0.54599895222164,0.543177599963023,-0.205158072671405,-0.131041887365728,-0.60372583942683,-0.025377593290764,0.125958131524109,-0.554865789950067,-0.341433715718873,0.562884077518115,-0.144902830075911,0.52573273539238,0.338694492052409,0.35950968435535,-0.527054229691305,-0.0647184038910524,-0.231237270280033,-0.362007576346312,0.578151017065464,-0.53200393208729,0.555919224652023,0.0693234522022333,-0.109867212158687,-0.476685004329027,-0.39921478720757
critical,0.228478008399521,0.429290863952189,0.50672979439391,0.398375831211635,-0.0182522067017908,0.241069594952336,-0.50356062103033,0.446843493352156,-0.351952082438748,-0.20956686624244,-0.396442711163998,-0.21427995207585,-0.21225958783448,-0.520031776175103,-0.0641369808230753,0.345473785709903,-0.0687455587222764,0.104697245360358,0.265343351207134,0.0626282097298186,-0.353924731521973,-0.208034963243472,-0.37067402027942,-0.250752686308616,0.269628412186631,-0.316592377507241,0.286867375163834,-0.228390611590125,-0.0512819339121128,-0.152751095573434,-0.339762433383986
critical,0.166668813195081,0.19512906385446,0.199979100576207,0.266611626169874,-0.0268058705454283,0.184590818020684,-0.492803961708925,0.214464029554339,-0.530763132586865,-0.43333171230412,-0.213838560600736,-0.382931517666366,0.0292429760977224,-0.541006319745464,-0.400395247092994,0.212592672007084,-0.649622798080282,0.625186217472935,-0.0288044472494704,0.162140320430847,-0.587713065685891,-0.146955685979398,-0.362066724430017,-0.395355534514389,0.184099760435265,-0.652479356664151,0.47857957517249,-0.0498523929876208,0.0336770056362982,-0.476283823294008,-0.371121972740136
critical,0.570059907412242,0.343275025318886,0.21929443455028,0.281001651085419,-0.217868456990601,0.151517590628119,-0.534829075355442,0.51012696006434,-0.311342077250721,-0.258653723264154,-0.372190659343658,-0.222669893990017,-0.0643460754406906,-0.473081967464746,-0.456314341449188,0.0746379783106599,-0.202550136740725,0.174020069018102,0.0533238374708819,-0.211625213460587,-0.508906598005526,-0.333026664583786,-0.0699143155689419,-0.348920684331236,-0.0854081325598788,-0.433962505618134,0.468067913857792,0.10165702748629,0.256239477457516,-0.652406101674053,-0.265402094777927
critical,0.3691903695101,0.524544945572685,0.360234904892379,0.303991150011064,-0.0460049180135694,0.3123124913446,-0.338494513856403,0.552457562489664,-0.0607140489563216,-0.0727061875565288,-0.468880899486894,0.0862477476396311,-0.178294403426064,-0.330780107982556,-0.236828875183617,0.336710920725765,-0.0723209748141246,0.210491960379375,0.252088349441514,0.04408430902808,-0.269133840652244,-0.247411278705036,0.0916339580418031,-0.174016684017779,-0.0110702510487078,-0.112291179855228,0.320868228919476,0.0023621772110714,0.293503300551594,-0.33063325113766,-0.085705660322567
critical,-0.0145879480549065,0.154101022000513,0.0993236086239443,0.0892064253751181,0.063125912463255,0.103494633337045,-0.0150143616847575,0.0534936157919374,-0.0194120830625837,-0.12815074270483,-0.102283450271073,0.0056528406864128,-0.0129198751982696,-0.0391163166150803,-0.0613060783054478,0.0887536283352152,0.037610361364103,0.174881004181062,0.0627458331921757,-0.0341360208219633,-0.128621493604124,-0.0254467707418743,-0.0713539971349011,-0.0761105021434164,0.174217459965425,-0.0567320205623967,0.0437250091545313,0.315674404494101,0.0244768333102786,-0.0198984057879023,-0.0278110877220154
critical,-0.236079353807742,0.0502435289629054,-0.203658150412352,0.232780857846517,0.114202289995876,0.221506588024208,0.31485506743319,-0.0691484387875306,0.115085628686214,-0.0474996352959775,0.138026021046912,0.18907228004578,-0.0906855928081674,-0.108271654043764,0.116629246229288,-0.185820615364378,-0.0855762626021566,0.0782024978688529,0.0555851659802475,0.0675068438324657,0.085571134817869,-0.0464022639723132,0.0017196879427296,0.0968886191137849,-0.157206156454781,0.247284127697038,-0.0023523508814159,-0.0884801590006877,0.0807240624149635,0.204239176352916,-0.0631202244827205
critical,0.339080065822632,0.193672683814599,0.318808414224525,0.118633008790415,0.0740376245798619,0.0743551178721985,0.179157468283264,0.240004607410958,-0.27101723451908,-0.416008952024587,-0.231698243181898,-0.556742422552681,-0.108534390911596,-0.181630834385345,-0.287955136432719,0.271418058820094,-0.599769043034896,0.51670675745031,0.079561204614277,-0.179155416160861,-0.315562871490995,-0.137621424498189,-0.458339551256407,-0.567010684579979,0.236084147484056,-0.487062404076232,0.288441913396976,0.206147891364118,0.0631967524767656,-0.273556719021954,-0.469781200310169
critical,-0.0997647502933358,-0.151793951746464,-0.0360415999242233,-0.0373709656698403,0.295805544587375,0.269219215933621,0.220467368159155,-0.193025053807488,0.124455307237323,-0.206333411387049,0.413748046009244,-0.140869769814099,0.133287767474784,0.0844198901923371,0.313264975196711,0.0830100256021944,-0.264465712992398,0.184179599173589,-0.243332785578855,0.246296007179743,0.139758514387521,0.234770898805219,0.0695303674533467,0.286907849023639,-0.0562729711519349,-0.0600750123725811,-0.0853233513902933,0.279352795026222,-0.238155494048523,0.235319745687717,-0.0254875725896872
critical,0.0364004577144975,0.362747028856694,0.153499915808657,0.473646836697553,-0.188497797337738,0.104864688015318,-0.429854376965138,0.428132262384572,-0.196988977766731,-0.254544034777045,-0.116394985028302,-0.177346905922487,-0.0018609936210098,-0.410316320065441,-0.361727425123618,0.32697460251722,-0.21396853680043,0.64047945062109,0.424121869208174,-0.196091845088167,-0.392020223858486,-0.292173132157351,0.135293849004669,-0.326690820845001,0.260575574416692,-0.200871387330733,0.500823807262238,-0.15173798429882,0.0130957128999984,-0.256088059956919,-0.326513695120507
critical,0.363504679725868,0.32364180789075,0.57806327622615,0.542502096910104,-0.128751679526709,0.406599393554707,-0.63627541572301,0.706788810827045,-0.763499151976376,-0.211795442782851,-0.0403004437107404,-0.225230358686321,-0.0053609602927035,-0.589488515489982,-0.601493924353898,0.342503075674838,-0.402398692970168,0.583490724319664,0.253479796208472,0.0073612158673848,-0.700552356968777,-0.46903494191358,-0.612665875106799,-0.56195578367062,0.368061838978081,-0.500391188203053,0.628834363857845,0.140380179601008,0.520216345808792,-0.765998841601769,-0.794631526508231
critical,-0.285117407195843,0.0949114151943906,0.0261945741421893,0.332609063646361,-0.0542623962331057,0.0701844475892954,-0.32143753622162,0.174032320127429,-0.482902850024366,-0.319588063489807,-0.0401170092008262,0.260972241871414,-0.623790249583216,-0.331828180922714,-0.284494212702659,0.105765314937087,-0.373986075067965,0.569300115049103,0.306663374980848,0.127435440385417,-0.280740368418279,-0.205235513795298,0.22840903501845,-0.0318546087174923,0.134795041367595,-0.466310040268108,0.428238491083406,-0.109362508591458,0.207392613076697,-0.039130443536526,-0.163863291932262
critical,0.0484681272677894,0.236570426405314,0.31782185626989,0.380951261364099,0.0618432892143613,0.14685360553034,-0.261460656564578,0.461886420315401,-0.16443473224415,-0.314021767861216,-0.610779311085225,-0.26399805261879,-0.106914979138556,-0.452433274951565,-0.142378707363685,0.462322049219619,-0.419140602486505,0.615069025091514,0.343711761668375,0.130308746041403,-0.251345858509131,-0.0639935550125609,-0.173133848560403,-0.229279698509557,0.246481457818851,-0.292919602240176,0.39051909887812,-0.0349134227530066,-0.0977086334663919,-0.170479894150063,-0.456754176398192
critical,0.23472523132138,0.531507773279471,0.0513549133141243,0.539180046997713,-0.163663726631779,0.409882680606924,-0.479611708120739,0.482532449195404,-0.449982267734015,-0.17125381043174,-0.467155066808866,-0.009475660771969,-0.0352296546366651,-0.457722005211885,-0.497175023462081,0.432073010435597,-0.256071226872442,0.455574232047883,0.443406189949374,0.0263642151117632,-0.511918255770298,-0.253201837308059,-0.156548022233996,-0.194517190114858,0.542775270242402,-0.270048662410887,0.546476205482913,-0.27094646326754,0.0950379993782186,-0.381364271694943,-0.415254525101499
critical,0.272727272727273,-0.0749980232864574,0.294418315126505,-0.356235392695159,0.614136441317279,0.214005020847215,0.227869283465517,-0.422494793325691,0.298302868574609,-0.0329679858269086,0.0100267379679144,-0.525356244517847,-0.261357506889474,0.292140533582525,-0.176559259085393,-0.120801278597759,-0.370389177580536,-0.308864627150701,-0.202375049857099,-0.269407538335111,0.143693615367581,0.654238503968845,-0.506434905954007,-0.296071327428422,-0.221758195253474,-0.526746936828928,-0.123868248931608,-0.566922720705753,-0.564690378625042,0.108464945644843,0.42802202584137
critical,0.0632177942489809,0.444388690057134,0.0768165088408743,0.399260663130773,-0.0420705501981417,0.19523323697115,0.0918375355583032,0.261564207204068,0.0971884908183564,-0.57436385574772,-0.275996399164287,-0.282184047332974,-0.157408487441032,-0.187235574373523,-0.0540109608584713,0.372937484666508,-0.721607375097276,0.42404581068608,0.342618222541408,0.215791492776108,-0.153177662642599,0.0749832311377691,-0.0470770367226509,-0.114205630150172,0.218122272347611,-0.394400114642208,0.170146163844399,-0.0786973493001927,0.0038910747560813,-0.0865126236686035,-0.197457052302009
