group,CD8,CD45RA,CD7,CD45RO,CD279,CD5,CD195,CD69,CD62L,KLRG1,CD27,CD95,CD57,CD244,CD2,CD18,CD28,CD127,CD52,CD49f,CD44,CD11a,CD54,CD226,CD29,CD81,CD26,CD49d,CD73,TCR-Va7-2,CD158b,CD99,CD94,CD82,CD360
critical,-0.0096170717209955,-0.003611827829951,0.585687320963582,0.105283530625216,-0.0559456546068705,0.458134990610584,-0.0330573632293811,0.0632610721897065,0.292311315453383,-0.667320639456469,0.550067384953236,-0.158827949135323,-0.523253222321774,-0.494013292528762,-0.0629723898898366,-0.353635500835267,0.467137675670919,0.395251162608617,0.385833722070787,0.231926337052214,0.0638257840432036,-0.489162030726818,-0.161324581631996,-0.278894192584524,-0.29573646773074,0.068124693950281,0.51784688298639,-0.489591044654476,0.447436449339302,0.0236864034903547,-0.085337702311905,-0.459100000622867,-0.473472265864104,0.122670001427267,-0.0939388669440444
critical,-0.181926145892577,-0.305196497801146,-0.535882780764272,0.0823361289231001,0.102494702155082,-0.298553721384818,0.0721013396921716,-0.0019256011725555,-0.434833950333065,0.488254714562078,-0.4859029797391,0.279847122093534,0.440619122351019,0.577646201372401,0.038989788520029,0.13272920851651,-0.451993395644227,-0.222393932242204,-0.185891100059445,-0.200982412597495,-0.155043903516798,0.430571512424991,0.193591064320256,0.339222684351301,0.363484846587277,0.0181436628986729,-0.462605595236078,0.300453607059681,-0.470631325082597,0.0550858570339527,0.129249722450894,0.0834300044221528,0.437437426783166,-0.0468496831263344,0.018557287957875
critical,-0.270898531738357,-0.565508728360143,-0.55047071293877,0.283839869087752,0.0265759293593128,-0.426691648898971,0.0806829533849058,0.014979088937712,-0.376103856198227,0.290807634233275,-0.644217169606971,0.21545007740493,0.43581693766321,0.389926925304405,0.194744298927927,0.210129190908222,-0.314109000802917,-0.579710205937988,-0.25014484538934,-0.152074008932204,-0.037719181129453,0.279781718789447,0.225495746392653,0.0466777907734376,0.262032107716322,-0.005235779035149,-0.0474712762838102,0.376385587186006,-0.519034109886597,0.115049198433902,-0.0985690019326958,0.472682473179205,0.140812264274051,-0.0658073058168434,-0.26653888557484
critical,-0.0847939852490534,-0.639346335375992,-0.374094054638185,0.357026485406228,0.140918149168779,-0.204057017629482,0.220277091895157,0.0680279782596056,-0.171727150357843,0.492068199779916,-0.495876860329971,0.310317350064086,0.259282344583916,0.343341495832105,0.414103395536827,0.301393270529776,0.0294597690453404,-0.0484955647249384,0.117610860370058,0.144744250487412,0.184700995393844,0.426214305483226,0.241266550249717,0.0797350267509534,0.309375750264289,0.27082269733729,0.0829489595227895,0.286732708626395,-0.447696416669113,-0.10743490170089,-0.0481945442065766,0.565806920951203,0.262111780387239,0.0943644233621633,-0.268416069352301
critical,-0.0036698665094596,0.183014158211848,0.0143810877808266,-0.184099806768289,-0.0470094058076781,-0.204649349689024,0.0750948797514565,-0.0852734720421875,-0.0630429051390881,0.0198617838670792,0.0295438403194591,-0.149993328600035,-0.0595412138223828,0.115159938991208,0.0129056852712021,0.0119433389104599,-0.162721195008553,-0.214558229256183,-0.124269386630024,-0.0902200640463154,-0.332337971874004,-0.0113275469505113,-0.0197794308496881,-0.0720001283415005,-0.0721441135448461,0.157614077832847,-0.0830607562916924,0.0331633924326775,-0.0970701413602528,-0.150005375840798,-0.0406330093201227,-0.123813653332147,-0.169874660054519,-0.211953232236267,0.0802428699963346
critical,-0.248478326184873,-0.645227211834187,-0.395044913855484,0.313975296150062,0.0121142732148544,-0.275258117939975,0.0204557664427676,0.0759591057865794,-0.288284617758977,0.365695974048655,-0.474428111663501,0.214840866532675,0.425560914891599,0.392626997489852,0.343633199916877,0.26733977782675,-0.16809075612883,-0.101901935804945,0.0373028529371063,0.0133925507104156,0.0005180677760945,0.388882369736574,0.247598437178065,-0.0106689821082913,0.269426865697148,0.0707385052544165,-0.132667076082292,0.174027721051619,-0.507181680484114,-0.130037644846185,-0.036280280798868,0.335035997186771,0.0417362389620074,-0.0510341152633063,-0.185149215894712
critical,0.129508215040738,0.090857670054026,-0.0298940072750151,-0.0345882008852472,0.0878912993299521,0.0727690944977844,0.0842725603373377,-0.068107529501392,-0.001251199126938,0.0456324114667271,0.133489902605283,0.0719418216005105,0.0533801597349683,0.0293400949585662,0.14662661405147,0.0862760651484693,0.143275218133835,0.0865136598981529,0.162551981559135,0.128277415976213,-0.155616512625076,0.0623277834882002,0.0794191457433078,0.114330057098383,0.17947902672544,-0.113422694425098,0.0843730581739507,0.012245147105553,0.0233277884760902,-0.0496883503086418,0.074476563207825,-0.0279752059622177,0.0070399772424293,0.0746340917342675,0.0267501855139146
critical,0.204839965414615,-0.403988370117511,0.0545656916533617,0.243732087587875,0.287429033722249,0.0893239465916638,-0.0243522441665784,0.0915040858584547,0.0901933997617452,-0.204165771410623,-0.0185109308617994,0.253546285724043,-0.346791827023341,-0.0913191840051384,0.0782432493668113,0.149923070475294,0.250975667407693,-0.154447896832409,-0.0848744456823576,0.31766135466794,0.230106233572501,0.105661201107035,0.188496455092476,0.129612883343056,0.35077682269963,-0.160070050282066,0.211403877584368,0.304365321506835,-0.386317605613926,0.111643821476547,-0.322744733429049,0.151935251709884,-0.076781246449836,0.162299129898827,-0.437584749938255
critical,0.0224768046524316,-0.603206433432981,-0.163651491917354,0.750010979878836,0.394157635516982,-0.0064462737985272,0.274540269137267,0.300601919868125,-0.0962805359218391,0.668820840143944,-0.320049682161126,0.744988771894001,0.420543655103521,0.671609064433046,0.568217468113769,0.759549500162881,0.398570196457595,0.176596246060432,-0.152605912445765,0.279937287707479,0.312157290015253,0.678191067006026,0.624717506932252,0.264877590298464,0.62760544439858,0.190559996628247,-0.123451556868198,0.318336531454708,-0.112951035139755,0.0911507386040793,0.220166390771922,0.840738817432976,0.239986078679529,0.323773092418029,-0.177221563596738
critical,-0.0148401901803038,-0.146167300396185,0.0509581509893366,-0.0095810510859314,-0.065896486443963,0.0735823997651496,-0.212832354596377,-0.185963516992193,-0.122269779251582,-0.504625099298624,0.0698512864314552,-0.053835456186408,-0.0618765498625117,-0.180331066044375,-0.0178397644826379,-0.0998786820035261,-0.134961633569634,-0.180285151652622,0.162772197784154,-0.0599145779737176,-0.0962919712685805,-0.198870492242372,-0.248362289932775,0.280464793430987,0.0117352198071836,-0.513174167169185,0.162084250668988,0.0522039376843686,-0.222765208766885,-0.194171085001744,-0.0523339567969136,-0.0973563348154405,0.122233873653972,0.0590192471323229,-0.0090622659623353
