group,CD19,CD45RA,CD7,CD45RO,CD294,CD31,CD5,CD183,CD69,CD197,KLRG1,CD27,CD95,HLA-DR,CD57,CD244,CD18,CD28,CD38,CD127,CD52,CD49f,TIGIT,CD11a,CD54,CD81,CD26,CD49d,CD73,TCR-Va7-2,CD305,CD99,CD94,NLRP2,CD224,DR3
critical,0.230983834749813,-0.419639637748438,-0.119271546453976,0.339821529085966,0.252611558595499,-0.156852840280799,-0.19900932541268,0.0843483474172413,0.164586247355968,0.019123904410629,0.253796178487275,-0.337067042603,0.173786106482696,0.244984721576541,-0.198980050802395,0.108378327140615,-0.0458841792613905,0.163318945608515,0.0609985899503598,0.2359114160718,-0.19905312297493,0.289715957840955,0.17287645074974,-0.006088535575014,0.338769510195228,0.118474073723021,0.248465237762618,-0.0349793504892701,-0.0332869921810585,0.43319086197718,-0.10665916991471,0.0569335380125554,0.18025536774053,0.203773332534354,0.269031905726917,0.237473381231775
critical,-0.103231444898912,0.258588926024507,0.640424340219517,-0.0396873953863905,-0.0852872196486117,0.431460347441663,0.416988104763012,0.0837851748833392,0.0201244054060968,0.121617125356519,-0.572218412946809,0.528852077994758,-0.282042158741292,-0.179401424570996,-0.441004650548562,-0.496983734274366,-0.252812032611404,0.453189575531625,-0.0393925806511557,0.28057659255361,0.291707578752232,0.217726960323676,-0.063082987689758,-0.383580625507821,-0.210694964359813,0.130189295420355,0.45883757029719,-0.404177556913637,0.541649763550107,-0.10494609666612,-0.0533454704566061,-0.170107792289557,-0.36384940120735,-0.0762518040520933,-0.094188224039555,-0.0868481391105668
critical,-0.0876102268359863,-0.642034916855221,-0.622913076717183,0.346779297580151,-0.1610667283324,-0.367303138156631,-0.460274202389698,-0.0834424537043956,0.0319719956384704,-0.565929016124133,0.454583583404379,-0.742419707748794,0.385961978778824,0.392126812889854,0.553481272509187,0.497361223950572,0.414772751334884,-0.331899270813563,0.423529476536031,-0.655999923972009,-0.25249369584391,-0.09920151354023,-0.0568353926444023,0.467305804531418,0.341596056590141,0.0816329222736247,-0.0438634743070138,0.52123550758825,-0.64976397018215,-0.0031703765521114,-0.319703110166819,0.685819433739655,0.237635888175401,-0.0110667259892948,0.366967780695203,-0.138719055014259
critical,-0.0908491293251208,-0.230441385331698,-0.0764759499971118,0.144915880249475,-0.159444962627243,-0.153996367390002,0.163235226020858,-0.133883021008219,0.177239183485018,-0.214270162482865,-0.0274196167189697,-0.130079910747149,-0.108508244824163,-0.184132692343395,0.0951820863500991,-0.212510309041479,-0.0668206971327053,0.211110946586228,-0.165109993847065,0.227453800972716,0.0495739797701446,0.193029125008008,-0.122214851390569,-0.110776675535443,-0.0319188457223986,-0.0279208316835584,0.24164911265719,-0.223647778156583,0.0580251390845811,-0.0445385186874732,-0.133482262321306,0.155729770297637,-0.242609452740153,-0.110436210689571,0.144969705928297,-0.0972189897296959
critical,0.039060829101052,0.300434442508962,0.131993223986855,-0.131598435197905,0.127335884690642,0.124935776156347,0.142587519296035,0.0353969783826259,0.0548710816450458,0.0520923552725131,0.0230064624765234,0.12252085040411,-0.0618514406006245,0.0276252386568014,-0.0771523277711276,0.022793595870808,-0.141024978188189,0.0440490269415201,0.0122106090024193,-0.0449389149796703,0.0834642967262252,-0.0707546625972607,0.0555635999997214,0.0310644862665007,-0.0104315357643558,0.0566552516676177,0.089401186837937,0.131968528946257,0.178616711452633,-0.0530112771190903,0.195065790732121,-0.200876936479998,0.0353763101453144,-0.0175249079201676,-0.139214913129162,0.111617192947071
critical,-0.0535064770998879,0.365408236053067,0.228672642935792,-0.191114312964725,-0.121509747776574,0.1315188417753,0.262684683693974,0.0168452949666225,-0.0774149780862938,0.14047259838143,-0.491613631140759,0.284139536613461,-0.372202140882682,-0.211596472789546,-0.245718678841707,-0.526901989538782,-0.393417215446282,0.252528465271552,-0.280500209044389,0.156873478866941,-0.0213590964735136,0.117501791366081,-0.0606388568144228,-0.599532369751516,-0.220460404600989,-0.168468320307052,0.328405105844382,-0.405458689441797,0.385649478171098,0.101555942691579,0.0966898098297323,-0.290976779111583,-0.27321024338109,0.045946344433249,-0.186578647113599,-0.0249509125989634
critical,-0.0001297991113959,0.143228124766006,-0.026879647351092,-0.0408811306727716,0.257610284372486,0.274560424807147,0.0329719373269969,0.195703188389832,0.123923270831056,0.206483865806996,0.0482659884733569,-0.0079485473456097,0.0493640126640993,-0.0279782014379921,0.0145725331214518,0.103510364986075,-0.0084987720978726,0.127203403329933,0.0662299506227847,0.026630064585509,0.168868712875685,0.105517184422297,0.127306527335778,0.045880759676813,0.0267537591115066,-0.0636789748829036,0.190965512299385,-0.0479148933213483,0.123780510625229,-0.121504273927755,-0.0711862717626844,-0.121722700751319,0.0506455415652721,0.165946191180812,0.0831081213519579,0.128967251353565
critical,0.0198646365304714,0.109851867374543,0.0517468843986941,-0.2294771408573,-0.129005648981481,0.105588502083146,-0.0353769539820868,-0.226556922665186,-0.0575797253698493,-0.173409011715548,0.176271894845492,-0.133968139936033,-0.323865137296204,-0.513300998210551,-0.0563676951298254,-0.231778530717154,-0.0359255252325578,0.0070665056734225,-0.463290119706784,0.298186488865896,0.0987529977826029,-0.221522477377477,-0.139501900300148,-0.208183043170118,-0.153220657201795,0.0159427751427395,0.0650013445820285,-0.328740204999479,0.110265020345678,-0.107829755875704,0.117686193154702,-0.143463876915933,-0.236894883885502,-0.18184545053512,-0.0517121056034807,-0.0969584318978447
critical,0.112588376098382,0.754029824487797,0.305680410581909,-0.710532130949587,0.271874842365703,0.473165992225517,-0.0521799730448353,-0.119483779978133,0.0182262260668518,0.257313640285794,-0.508663428991114,0.243660300848801,-0.711173184213272,0.0387811623281938,-0.179473778643723,-0.595910237277107,-0.575805861723938,-0.367615827666861,-0.102517607845368,0.131619117251358,0.029109294549906,-0.0177793296053318,-0.351961772822259,-0.647026926071395,-0.340025063845775,-0.216759812846613,0.319403639360052,-0.17019800312232,0.360031424507969,0.0641137562355263,0.402214293389416,-0.690015692649655,-0.330637754385118,0.0027032935179262,-0.271497809397572,0.0094212161969434
critical,-0.0201559110648315,0.458293335025375,0.629275594179746,-0.322434919626959,0.158868576862879,0.236032697849437,0.414293041444224,0.293663725491488,-0.0291540977932967,0.439364909883393,-0.55827797578702,0.612694063896879,-0.577828635821208,-0.295785593368706,-0.233848644289108,-0.687456279823017,-0.559896588921984,0.376994013818263,-0.242328988339881,0.746242353090588,0.585190713488244,-0.0653201078929796,-0.337652982598099,-0.687057426375166,-0.412562511541624,-0.242832354409534,0.37120461195022,-0.510688407274119,0.738367682226324,0.0621406360396401,0.233979806625637,-0.430357608897458,-0.238137224824057,0.250858641668835,-0.190932573274407,0.202141529008198
