group,CD45RA,CD7,CD16,CD45RO,CD31,CD5,CD62L,CD161,KLRG1,CD27,CD95,CD57,CD244,CD2,CD18,CD28,CD38,CD127,CD47,CD52,CD49f,TIGIT,CD11a,CD54,CD122,CD41,CD226,CD29,CD26,CD49d,CD73,CD305,CD99,CD94,CD360
critical,0.0664747766201453,-0.586155770402783,0.222621844928828,-0.108739917901029,-0.414751425825684,-0.424133546144153,-0.263104432317614,0.0498717215825134,0.568670794292801,-0.432624850381077,0.211146165235588,0.587520171949971,0.474049356033684,0.0461232185263501,0.403230459884902,-0.457372707592747,0.0976029153617225,-0.431010215322678,-0.215610630311456,-0.307092508970952,-0.24014512811111,0.0080588595956981,0.509898895786316,0.12101004972142,0.0811085145342441,-0.0723827076328099,0.297085713942624,0.343995526878593,-0.524566268610966,0.489653592095682,-0.432922859697799,0.21986409784447,0.472744417333142,0.447330893740615,0.041346873042241
critical,0.193551376642328,-0.104039019687598,-0.0734685003028941,-0.30191595205792,-0.149569686123292,-0.228013949352903,-0.0939535512244446,-0.169740463313077,-0.1561959993381,-0.0611392191187857,-0.147923382525031,0.263972584976764,-0.111324798196413,-0.197262850160247,0.0114795329792661,-0.254960781457673,-0.123201343472854,-0.160789944413432,-0.283886323498268,-0.279514014531632,-0.294514412867969,-0.159637037940997,-0.106250287927147,-0.240191433991726,-0.149683393311818,-0.211199412389581,-0.154699136933026,-0.0610085484956628,-0.186829745717432,0.0767596534832269,-0.0352309729864276,0.0887956725587929,0.0094751014198426,-0.0667304151958961,-0.0421488791026605
critical,-0.530265498910631,-0.451367246076126,-0.136786916679821,0.291508734665758,-0.208159651879252,-0.209241430623216,-0.264480301068041,-0.0430441428933982,-0.0277003667407184,-0.332249870968961,0.28250012410816,0.0294719755243037,0.147633778403983,0.140456315314994,0.139503766500646,-0.0622207135511339,0.308445793195047,-0.34120362725527,-0.134234180794446,-0.0706767462502817,-0.0401200227739534,-0.166358580865117,0.141697231296121,0.12634772719166,-0.038172432026537,0.119117096854114,0.0244682723291036,0.2654827222281,0.120679239346929,0.335811075228531,-0.304917366880031,-0.303513386542228,0.388185907379091,0.0624750903683752,-0.219577048476514
critical,0.260507560540642,0.066177692823656,0.0957040550973497,-0.256413838401369,0.0625459119164666,-0.154613291849103,0.0485029200292063,-0.0594724706202531,-0.272140280209821,0.188836270003021,-0.129405079376413,-0.145848163551966,-0.113029397228669,-0.380106114431054,-0.193471235379661,-0.222600363057503,0.27091987052653,-0.385431150006051,-0.335276600106979,-0.218797565069827,-0.0973208910497502,-0.176547585383696,-0.242663884380358,-0.285274373874229,-0.0058783135142184,0.0725129227540259,0.0425967718713176,0.0668176694771679,0.088494080459425,0.0165342121972632,-0.0179436953686778,0.175559359816707,-0.223391948112232,0.171639031664001,0.0540810181173652
critical,-0.339517511971035,-0.429177621537873,-0.38762772400004,-0.0229812295057359,-0.397307133841263,-0.315713214436182,-0.237748177459378,-0.0682619146735292,0.325336912733876,-0.545917516456277,-0.0746303702513223,0.383493955400798,0.236443716851149,0.0999628640685124,0.254641270366853,-0.258683765903033,-0.083442456384966,-0.198955985681001,-0.11803719190746,-0.252844047262795,-0.0893486143530757,-0.244337741698666,0.312112001158034,0.112482162348516,-0.276352322109371,-0.137924181378218,-0.232563131489889,0.120561444168045,-0.10823169710968,0.080452995058965,-0.39174313861793,-0.348057932113996,0.32047105140718,-0.004260041416744,-0.31895734127159
critical,-0.590874195252864,-0.551288279127259,-0.0340808472766982,0.355784116202072,-0.377223751309838,-0.324681533467017,-0.155845078739779,-0.0031080949235057,0.588681809313952,-0.57363031522507,0.286560896971117,0.573117752499205,0.473088602390508,0.332892722087287,0.423939359107168,-0.131143411314633,0.0871562568139634,-0.0598404345099807,0.103988151379953,-0.118261451673642,0.10983891229256,-0.0007571409756668,0.503157607347367,0.384903036848121,0.007552803161564,-0.051493904306037,0.0606248729531587,0.390549767920484,-0.163107743039399,0.312843353186097,-0.434424165552527,-0.237727477763423,0.523494305705756,0.106125660639486,-0.135541804271599
critical,-0.100892705121516,0.111299500316316,0.0405431514329877,0.0496368326064121,-0.230313408333969,-0.0996680122409212,-0.0311077812469429,0.0433859665477139,-0.0456952212438212,-0.074263109386675,-0.0649160047958253,-0.0089450910642072,-0.0341826851333533,-0.173967737680289,-0.0259610986839682,-0.160784216931287,0.0207929174289239,-0.0540484608027604,-0.0624006904476324,-0.252368420735271,-0.132627832386109,-0.135087192302245,-0.104105295569064,-0.0652921849765935,-0.161351428504956,-0.0723199213074022,-0.117212215661617,-0.124613571740983,-0.131353189298006,0.0168028043087605,-0.052168366474465,0.0838717773391245,0.135828163299532,-0.0210186317711687,-0.0443199260367201
critical,0.0473017836589843,0.383082781048968,0.512402451916275,0.192968893040894,-0.206333705483783,-0.440986897566996,-0.0524198996836369,0.118730788953479,0.121194084386429,-0.322595469853017,0.108443530135381,0.425528018555213,0.35824689913751,0.250437933369861,0.392403149089676,-0.290850949422006,0.510540759884718,-0.274428801988632,0.296650270472149,0.133747102748238,0.140498335439969,0.380628460230906,0.426288294121486,0.298424087610253,0.39645203115342,0.0771213030286136,0.343932136913314,0.399952217431187,-0.114913912785497,0.425163028890964,-0.189029026764054,0.300860536627967,0.263391069269214,0.681662623240056,0.0787069195422453
critical,-0.627428792019486,-0.342386472434443,0.068056982098802,0.706000342551528,-0.309015267146912,-0.0545319918632168,-0.15758960906772,0.151007690453368,0.703296141182291,-0.346414931482638,0.763988251570287,0.468461411537525,0.64893430053841,0.533455313900737,0.600380808131051,0.490038176349089,0.070267823280201,0.172673822036385,0.0981777415551905,0.0292836017028994,0.399860608966972,0.601220803909413,0.704641304269873,0.530547321128969,0.347181648865116,0.555957902562596,0.327611756421784,0.748062938263466,-0.101553082823027,0.280495377071979,-0.167944941909188,-0.446846655378012,0.781146553067779,0.349381192646949,-0.20041352130199
critical,0.123877280227806,0.44431954738036,0.14223143525746,-0.0360884065611476,0.207971025346658,0.243306507095844,0.220964408468859,0.201135345325271,-0.0953032401560864,0.492153825269079,-0.318455760064926,-0.274617465665046,-0.478196995640943,0.0815250276652211,-0.30542869324475,0.417251614707582,-0.32615837135217,0.656461663517594,0.294135535346292,0.428817600489705,-0.190587674111984,-0.284686261073067,-0.445758508084196,-0.198289937154559,-0.113465291527288,-0.075695549932792,0.111889999067485,-0.364696555223359,0.389078597416704,-0.337766973982007,0.605491227761683,0.193581078031067,-0.205588488743723,-0.129501762345068,0.151609795451452
