group,CD273,CD33,HLA-ABC,CD45RA,CD7,CD45RO,CD31,CD5,CD195,CD69,CD62L,KLRG1,CD27,CD95,HLA-DR,CD64,CD57,CD244,CD2,CD18,CD28,CD38,CD127,CD47,CD52,CD49f,TIGIT,CD11a,CD54,CD226,CD29,CD81,CD26,CD49d,CD73,CD305,CD99,Phospho-Tau,CD94,CD150,CD85j,CD224
critical,0.129877653021521,0.0052086253467461,-0.282576803204267,0.156344000181713,0.417595718238298,0.129926431760735,0.176634527197811,0.205836151738149,0.0708793850424264,0.0182518479029087,0.270277820606801,-0.38512209199667,0.244755239801805,-0.139199501338429,-0.09741162283814,0.106766817861316,-0.265241546944634,-0.373936636800326,-0.211882313218398,-0.33774810261369,0.359308952221232,-0.0102220006236622,0.449842769960509,-0.0465104012572639,-0.0079463045268208,0.216822996718331,0.221175923606701,-0.42728883326711,-0.0788736551814266,-0.0976992256619995,-0.152129132028818,0.0746875094188072,0.340837410677557,-0.296338607247324,0.547938329079509,-0.0375725677410461,-0.367112258530207,0.249044360383216,-0.174114194098017,0.193542847227053,-0.0533581153174478,-0.0602835185017899
critical,0.267662116204821,-0.0919007344636029,0.101109466165369,-0.0759282107239223,-0.049312514994685,0.205616163284441,-0.273388807809254,-0.153531027137154,0.0398409040634313,0.0704746142453491,-0.0757532781923628,0.127083271027825,-0.227109896559838,0.227243834254799,0.148605425439494,0.206715870035957,0.145205354136907,0.253152605587107,-0.0863035742986517,-0.132210149255463,-0.052236092972518,0.144409370819087,0.0943299811242361,-0.0737969733622115,-0.100509476957583,0.119883683250338,0.241308148612072,0.113491165103548,0.0835926052516402,0.180307493139276,0.0499658829587056,0.191030955899435,0.0352307645075555,0.060336604036949,0.0100531999718715,-0.002055338409306,0.0117419125141941,0.2375667851781,0.182346423315851,0.272856150692526,0.308908894387715,0.145640507708469
critical,0.0309745509383981,0.0975958603915097,0.354508941309362,-0.283652339019215,-0.342050527322453,0.21412610418687,-0.0663416745889813,-0.253677716296207,0.251595228594621,-0.0476852156731234,-0.209247915346576,0.165151184615267,-0.333638042562841,0.380331296484515,0.420339927926554,-0.0850925445957421,0.178453067238132,0.306100190521477,0.308384996064597,0.307661857358182,-0.029486710475557,0.465905175046189,-0.330862419529918,0.042076910437787,0.0054278819377904,-0.0370473805029373,0.0601640642968106,0.316713136719953,0.202991421673145,0.183598467207335,0.384636695241907,0.0709112817384341,0.188639789152357,0.473288072163359,-0.302871986655482,-0.160116549401905,0.402355652952427,-0.0571370686813973,0.165039250916955,0.114691318030373,-0.0268552873195332,0.226159283753783
critical,0.0408901669259151,0.0924436900449644,-0.204529390184368,0.621845903273132,0.34311986750746,-0.311620306460823,0.205450521341369,0.211937419512939,-0.193726094190052,-0.132599645782526,0.2925037229977,-0.407756143601346,0.604676039903248,-0.209113421612922,-0.15821340200108,0.0204228738222677,-0.37566470670267,-0.302639011781765,-0.311321633532488,-0.306791659266207,0.0212648201784069,-0.0089247429621831,0.0262428065857552,-0.0819414642341837,-0.0125274101213617,-0.201339978958606,0.0342619412445357,-0.350094949939587,-0.287924719770433,0.0249874795820359,-0.203782820525588,-0.183958198434319,-0.131317554638742,-0.221626941640574,0.384920273380041,0.399800459177928,-0.483779810074087,0.0238865624223664,-0.146089794905407,-0.102903229968914,0.104937109180087,-0.448663822896257
critical,-0.0174317189950684,-0.044034440916766,0.0902139998928247,0.209871520987039,0.266198104232598,0.0375355414423905,0.238710387035891,0.183836879252644,-0.136876935969669,0.18545554161005,0.137584628026768,-0.273350552129358,0.265304976523584,0.106512344926547,-0.0185054343210818,-0.0637523869684173,-0.22417259483219,-0.210809175524512,-0.0860258025390215,-0.348348777433723,0.220137721470508,0.001785992105377,0.167102162002058,0.114646279935095,0.148298503390464,-0.0224152625499138,0.1127082316518,-0.260726788635302,-0.0557440876973677,0.155327436211946,-0.208802009479546,0.0163717225896861,0.104804640798955,-0.155321649698205,0.346974696618565,0.255172337892055,-0.271591080682441,0.114263401765465,0.0402673915466653,-0.0168008610215536,0.247782912531208,-0.136911678969177
critical,-0.0607074158042519,0.124045382868749,-0.341029442043623,0.582668180064039,0.35582945731982,-0.302486782584394,0.317406563106978,0.290036311126762,-0.14038319006798,-0.130214446976997,0.229400879106491,-0.508468480280202,0.437510248620371,-0.291467845837712,-0.15616754085068,0.0205567381458739,-0.424366983485553,-0.466420222755268,-0.419836974660859,-0.409638280780611,0.158150931780844,-0.16022546650803,0.0759988708411386,-0.0992088013456787,-0.0247590073198849,-0.0023861773163811,-0.0170594308329368,-0.512000893999656,-0.330410010346458,-0.0994942977727988,-0.318721671705838,-0.126745642019186,0.191045273336143,-0.320890216866655,0.428199175827975,0.227833193476937,-0.420856377604841,0.0857069861014149,-0.146317900009835,-0.0901953266926299,-0.0215388470698796,-0.353087940609396
critical,0.184407364302523,0.24566965962202,0.117850419129361,0.190243014043248,-0.0241837578859616,-0.105199248734857,0.273590023966692,-0.0410407259698672,0.114694900461757,0.102727981567137,-0.0761383860924593,0.013851403195644,-0.0043854319575458,0.0174034197664552,-9.34039897511263e-05,-0.027756714199426,0.0223449941246235,0.090371365361962,0.0445166260787115,-0.0366577651795898,0.122537751780625,0.0643073127760669,0.0077522978208815,0.0825878010009467,0.104340634164459,0.074211333681968,0.105907110545757,-0.006828141374507,0.0373436193230337,0.158782549338664,0.0085325277958778,-0.0748959860971584,0.210762030752488,-0.0713668368967308,0.0768217154220244,-0.118416784043817,-0.118704904688304,0.123544929671126,0.0416882593139551,-0.0133453792206599,0.355241964308925,0.0320334509875541
critical,-0.157312364844944,0.0925512647155198,-0.267550767283899,-0.112530622789888,0.0286693323218629,-0.0801668869188892,0.288463196886717,0.452664727036811,-0.540381342777389,-0.0462792458287125,0.331778770406928,-0.634734550803906,0.432763841538165,-0.385620247257167,-0.217043161746146,0.0216376475053276,-0.427794631803731,-0.619610280841284,-0.356227752531309,-0.490194035665201,0.260726527509007,0.0038286544928262,0.330635453085326,0.0434653250239953,0.126395592477316,-0.0374204205556495,-0.359982728928272,-0.501472505969714,-0.311503620464525,-0.0034807700120396,-0.198861619629388,-0.538888739069404,0.213634992384247,-0.292292423385948,0.448700167062095,0.185351171422972,-0.385447553124757,0.0439738347425744,-0.351998035260928,-0.0395724712761042,-0.105858866428148,-0.39133485321553
critical,0.176630111730212,0.276954982656598,-0.246591541868972,0.655484905202415,0.1425520454368,-0.511307740988744,0.448643741429617,-0.0612396010860087,-0.137488926622457,0.22621449960485,0.618410579911015,-0.209470183524137,0.134008800359337,-0.440125561308459,0.0527952641695183,-0.215671439657833,0.0165534067681104,-0.442419527836494,-0.297438582664889,-0.351395497024117,-0.214151914788854,-0.0875725857298027,0.27831777575072,-0.0253727555884196,-0.0463657026962574,0.253704061181965,-0.132955586711406,-0.380953252209332,-0.0674639051213511,-0.0097586480636276,-0.210340685650613,-0.141653673020631,0.318356700361877,0.0024413647988857,0.345738237962506,0.323497451835311,-0.413922292396277,0.0715129763050558,-0.268714339192991,-0.137232976325718,0.122116092427998,-0.116106780224685
critical,0.0361484258639839,0.0687031887150134,0.154061989013852,0.283359415680323,-0.102936122947472,-0.23469958428825,-0.0436098006875232,-0.206393667110003,0.002626256499329,0.0826636170892345,0.125881039678154,0.104642181638499,-0.144043576046457,-0.0926914120439241,0.207237346989396,0.0252794653169439,0.067590760471494,0.0226137366888153,0.0169717774160297,-0.0845238833054385,-0.105051288595168,-0.118528764472965,0.08468796302631,0.16440875604988,-0.0156590142595584,0.104086043262869,0.190251306501115,-0.0905907790309934,0.1636740442514,0.0232328749165692,0.226238131769553,0.0732466482559811,0.0297614371123952,0.0239711958754754,0.0851466900707439,0.188759803517908,0.0501379206381017,-0.0604130929883329,0.247095013156316,-0.0978079009509964,0.103846577088718,0.0197961250658147
critical,0.0599464683688201,0.0222528524867082,-0.186362786278218,0.367049765213967,0.58432570691334,-0.182310702784356,0.492616757706835,0.54444613899431,-0.463423691018517,-0.173742263451425,0.516650922816864,-0.709443845926064,0.884326882765809,-0.582824944501395,-0.205933521157349,0.0681900914475853,-0.243404004398644,-0.567504088430263,-0.387278862624717,-0.586315111236144,0.565047990189233,-0.137391392798127,0.536468236536256,0.178559195582103,0.329024173565021,0.0310849271083867,-0.104188611772785,-0.618251197333605,-0.376243279821139,-0.513725807529343,-0.529060247929255,-0.120404797754773,0.491907146067064,-0.259828038640771,0.644666813108649,0.485451300985449,-0.650628153498293,-0.029757312845668,-0.689138987396684,-0.161967359276763,-0.145741249949491,-0.340234127576567
critical,0.0651864792435105,0.109952994889385,-0.0297433576635322,-0.041447313590017,0.15718133839071,0.0764022469139702,-0.247337228919518,-0.0132040784060616,-0.296018695956464,0.0167476531583659,0.301005852787503,-0.362891779062473,-0.0239337178957172,-0.113201256740476,-0.146351841903061,0.538040395181197,-0.0890931912668348,-0.176618225329832,-0.301596615826701,-0.464696273050919,0.0267760290979968,-0.0543857667513558,0.293448484383568,0.2714728923307,0.275896711405888,0.258550119207158,-0.271807424545525,-0.341676262338526,-0.0329514231602883,0.101329337643617,0.13303983640835,-0.0581436405916274,0.233577424991538,-0.326534065487134,0.330484755648157,0.0204047570930298,-0.281103741815813,0.0539048292371413,-0.123692515564802,-0.0598594915100923,-0.0103214139437986,0.222166588901062
