group,CD33,HLA-ABC,CD45RA,CD7,CD16,CD45RO,CD294,CD31,CD5,CD183,CD69,KLRG1,CD27,CD95,HLA-DR,CD57,CD244,CD18,CD28,CD38,CD127,CD52,CD49f,TIGIT,Podoplanin,CD35,CD11a,CD169,CD268,CD54,CD29,CD81,CD26,CD49d,CD73,CD305,CD158b,Phospho-Tau,CD94,CD85j,CD82,CD360,CD224
critical,0.0969637580360798,0.176201267263499,-0.151857934961401,-0.500455327837817,0.117417722378863,-0.154745664506578,-0.139542379626561,-0.414727822564618,-0.358390805703922,-0.22652077251581,-0.109701907648558,0.734835665199935,-0.469998981935332,0.102662743718558,0.0155217455733591,0.36865450892638,0.466104701892985,0.453306535853589,-0.453698323999105,-0.11514778093695,-0.42165830261331,-0.260966212457067,-0.291392658178481,-0.20431007696764,-0.1423659260391,-0.17385037786032,0.547981893696816,-0.185625649718625,-0.211152862993809,0.184448946227672,0.275306286350911,-0.037783326441573,-0.445279499112375,0.488352886843287,-0.599832727205111,0.12002889015025,-0.11215494059473,-0.190624192442289,0.384737699859738,0.105476916417931,-0.185585734180149,-0.171596013028507,-0.0215090351693088
critical,0.0452648256135549,-0.217282010477698,0.133655815023491,0.601099640471538,-0.204260335376988,0.0490303491084538,-0.0130533738063654,0.464537911832405,0.354073626659049,0.125708346128055,0.0235093111541197,-0.634104866346631,0.558977135451828,-0.229751707257403,-0.0555980072930893,-0.607084021259163,-0.551535999642353,-0.319328865492711,0.591709796903904,0.0094297620557883,0.358385226731063,0.241603258030066,0.31826381858918,0.0016699528069056,0.035373601913647,0.114843405586654,-0.544344824226035,-0.000495962160453,0.125279927545666,-0.188882878354931,-0.439422404009709,0.0207798371215862,0.596017944390845,-0.50323316525422,0.590433543880949,-0.173436311331774,-0.0391228410291794,-0.0373764617594479,-0.46991168310623,-0.135181351204364,0.111235697413456,0.0321636406953472,-0.0203516664219364
critical,-0.118993559037905,-0.389219841002531,0.292397466605223,0.321906134230094,-0.105917747748952,-0.305690934689216,-0.10789647904072,0.162988904125737,0.207901163051673,-0.107293873900009,-0.0736279544496243,-0.422369479040718,0.306165815724278,-0.511055510315902,-0.428423505894792,-0.196101287946965,-0.490003314898513,-0.354202031448917,0.147461206861532,-0.518217603337837,0.575816907569617,-0.0376307855977024,0.0446922119133218,-0.17795619603935,-0.0580907324373702,-0.118717133036435,-0.554305164816657,-0.130429541540253,-0.0258653875680406,-0.226936327344286,-0.447840672607744,-0.266423219122825,0.0914966933025069,-0.559617170009491,0.483544582064733,0.121673863448895,-0.152716803780396,0.0225566851443306,-0.21753553053543,-0.137223379263794,-0.0983329391083516,0.0408049350873682,-0.162563237650122
critical,-0.188887339310917,-0.279090729016189,0.107855593288777,-0.0016948993846494,-0.264038675264696,-0.140312058148443,-0.0668038755090935,-0.0467301643334362,0.184424704554101,-0.0585988697130592,-0.145149380157216,-0.441825352640147,0.213629858388298,-0.23250611193822,-0.236292142395072,-0.0766322161803336,-0.469956949047511,-0.215257167342897,0.168593707204915,-0.359049202657927,0.265693329131596,-0.0158366042775274,0.127565673479795,-0.112446245766577,-0.0215193164727259,0.0304883234737384,-0.454417438530251,-0.0806186098824844,0.0467714697782758,-0.195413694507463,-0.156026435700604,-0.240729227609759,0.224285233390874,-0.314055445097314,0.294950839427734,0.0536963837999482,-0.131477433476872,-0.0941242897018493,-0.304045507977213,-0.0332261000923787,0.130002565646959,0.0012407350486655,-0.12729943250374
critical,-0.0400590831602173,-0.264927438156186,-0.343369052819535,-0.0343386958622661,-0.196049715473368,-0.027204282602236,-0.238050440717806,-0.181788781924,0.0075904151473808,-0.157081162146579,-0.112873153022676,-0.263294797193413,-0.20102621924401,-0.129911597742038,-0.26134108215035,-0.012384860862979,-0.441001928476923,0.0852974037415694,0.243625415981319,-0.200692864115091,0.23460487253237,-0.0230188408051976,0.215579697008428,-0.275845536555698,-0.215013353523325,-0.0955120458818727,-0.285851730357448,-0.237509286665943,-0.135309997333443,0.0248151116837693,-0.0722773553422863,-0.17148810219956,0.369922994063711,-0.25523696211389,0.0681631965920571,-0.202066956778525,-0.272725613754213,-0.260903669865192,-0.27821249119691,-0.175796731782785,0.0685174642458242,-0.2374331251478,0.0952708242101118
critical,-0.0338771619251179,-0.364217514562352,0.214590552993219,0.25750093849057,-0.118324932264062,-0.231718426056754,-0.157211521412553,0.0664191440874352,0.186037284186709,-0.119854621992664,-0.163059270183916,-0.618525928738163,0.331368644246658,-0.296206402245132,-0.190971652108791,-0.403362994018133,-0.578315230816925,-0.352514145624653,0.175528129418903,-0.335044082159198,0.0454863123435071,0.0395147718944347,0.129174590458359,-0.199231987034645,-0.171122507698475,-0.226999051177516,-0.508487175276464,-0.0652783764605425,-0.0611987546711291,-0.334826340028102,-0.252389264036407,-0.223663002808804,0.239466833072967,-0.468878110667229,0.214506092189651,-0.0375258999962521,-0.202727328728283,-0.0686754963194706,-0.314304049597944,-0.154907310354492,-0.0544701073511582,-0.0385223811524894,-0.201348722373856
critical,-0.24279008976807,-0.0480598362178918,-0.113767342557341,0.0819446709343266,-0.0195320126362232,0.02289372882767,-0.278595325221994,-0.241982682306162,-0.109779120646511,-0.236548140353344,-0.043255405513859,-0.0554263030620893,-0.11520970526462,-0.120114416561143,0.0582855722077147,-0.0855938665849802,-0.0892183677012984,-0.0766950246456342,-0.15202229406152,-0.093896094762886,-0.0381930020685598,-0.196908170223371,-0.0768743561632553,-0.121530555652345,-0.0339832413011129,-0.181293405377491,-0.0728529908989421,-0.1732133321331,-0.184555586413096,0.0082379545121018,-0.110959296541358,0.0347985558638126,-0.0973092273019932,0.0325037005763368,-0.0595189996258167,0.0981426014021516,-0.0950536952764834,-0.126013667379025,0.0340197786941426,-0.303693040284122,-0.0803669239228526,-0.0481349257707806,-0.0512788181540169
critical,-0.170386478704112,-0.34557395193317,-0.289191108130025,-0.135990262188596,-0.357411713843354,-0.115987597111635,-0.129327301534596,0.167702086134666,0.660507193894677,-0.138929227402135,-0.109176843923803,-0.41682795349913,0.436942967510791,-0.157650697842503,0.0149574190316549,-0.597264038526301,-0.598291785277396,-0.425734690711193,0.540289422413728,-0.204844478403608,0.629486973726744,0.133082947614728,0.0672376712064792,-0.41105857251714,-0.216675451697703,0.042507914314611,-0.496683264800473,0.0028460040208456,-0.0207358053068954,-0.355254772393876,-0.168621049785122,-0.400152186460356,0.502483854826255,-0.37293113569244,0.321801326543588,-0.0366165375119186,-0.208587918826222,0.0444558026598991,-0.599681692141022,-0.369172651377023,-0.0534198350457732,-0.141291207768863,-0.0181920300616587
critical,0.318186544383288,-0.140522201341645,-0.198222538792436,-0.168446820662934,0.266120250514546,0.131160414213066,0.0993237786876952,0.244000758809027,-0.0158543490720535,0.0196232485365546,0.338536887997697,0.160942924341046,-0.370684929202439,0.0917727160510509,-0.258071007493071,0.272172856545142,0.300876674755747,0.0733750179201677,0.0092427129346981,-0.0398533923081737,0.0868163183989092,-0.14049156531272,-0.0453198597782967,0.196861452324167,0.404565870772145,0.19393697629336,0.283881754396138,0.156864533674735,0.161019667623705,0.211642910632958,0.114675534159372,0.133793728155121,-0.250480155313496,-0.0748975843658159,0.044274016860336,-0.0299001956290788,0.089306192608912,0.185200271969503,0.165450256432712,0.114709773464856,0.0260657389964972,-0.0382448510082836,-0.104583400533213
critical,-0.0642683369799567,0.193006169027841,-0.390561919758569,-0.694721782416148,-0.0591927951829123,0.33963741080115,-0.132196152111965,-0.297191740594762,-0.445156751970326,-0.250421180983633,0.0514820950195018,0.620250402257988,-0.621560513494837,0.580971832114978,0.383139293083735,0.260072202296727,0.644327056010172,0.57291851262474,-0.325830023668406,0.171928648133679,-0.632254763045696,-0.538864759500705,0.207849859073131,0.452894412602699,-0.0751757589324076,-0.136188418423547,0.683489357031746,-0.123407931493102,-0.0793903518103049,0.473474117883284,0.46998993991989,0.376706452152132,-0.416449372508343,0.547056229823194,-0.690013096609136,-0.182616460550254,-0.114657022342003,-0.109767048661806,0.202834165132884,0.106279857960323,-0.0330963195616026,-0.253684043891013,0.213163727021854
