group,CD33,HLA-ABC,CD45RA,CD7,CD45RO,CD5,CD161,KLRG1,CD27,CD95,CD57,CD244,CD18,CD28,CD38,CD127,CD52,CD49f,TIGIT,CD11a,CD169,CD268,CD122,CD226,CD29,CD81,CD26,CD49d,CD73,CD158b,CD99,CD94,CD85j,CD82
critical,0.0425061701132094,0.235998096113975,-0.130291291522468,-0.661453342232373,-0.136199013296989,-0.388524772793021,-0.0588591927276622,0.558785626973352,-0.486449536239507,0.200215694970117,0.513296493369534,0.527073030411349,0.342956038851445,-0.542468282718712,0.0829698226694606,-0.538304226849891,-0.217496823817666,-0.299062168976405,-0.111099910162937,0.496395023039648,-0.0929769047383549,-0.172129162021475,-0.0402764516890434,0.201094458075417,0.243747881979035,-0.113694601354607,-0.529967608164284,0.460717658609106,-0.618875617476293,-0.0278763042947271,0.437995677049297,0.41129650269574,0.183376878008112,-0.146329734734731
critical,-0.0326807982759618,0.172348468966057,-0.169818435803272,-0.640919833532243,-0.0394681246856766,-0.375461389332925,0.0440593202625952,0.538813141225808,-0.533615488357738,0.248077732322956,0.578961350599066,0.52968189289914,0.149070895748796,-0.554867004362516,-0.0037086515450896,-0.329061704997871,-0.255351641197257,-0.291731095109421,0.0332360117429123,0.396252961100779,0.0560898181961765,-0.0437589286157854,0.073890819382489,0.335195616038128,0.306490527981556,-0.053336078167622,-0.565748662153954,0.32066122901198,-0.51760660735672,0.0683763633295402,0.117606036704491,0.373786876904004,0.178011369087181,-0.0720036203310388
critical,0.0128969014280547,-0.081874009173306,-0.137100035440956,0.182762664320074,0.153158482266159,0.142289867321924,-0.119002416120967,-0.436129340738268,0.260793903095921,-0.0185261112678639,-0.372129330116114,-0.265103040556959,-0.140797533896426,0.175132564531102,-0.0180031984272201,0.0923033616779551,0.126897875266293,0.070677330701398,-0.102341301389768,-0.156515914605258,-0.0804059839160773,-0.137727710653588,0.0674682852634651,-0.0790873021337518,0.0546296655768021,-0.0854742452381167,0.178346804277625,-0.0063779630986564,0.0364908776910252,-0.134482066659728,-0.0800598823622071,-0.113382429390173,-0.252067510229458,0.0417008166236174
critical,-0.0943544539305704,0.189089023659386,-0.65394316415725,-0.39915510235801,0.419307157455818,-0.267482544386764,-0.0517480417328842,0.545971021138318,-0.537569239977293,0.354783142682467,0.416399636639834,0.459967501023201,0.464141401731326,-0.0162290343756019,0.12784755484922,-0.0808693801394457,-0.0167940803541088,0.286177599658254,0.0573453384061978,0.511357846246715,-0.0834006055072771,0.0065807048943592,0.0198420470344221,0.0707643671742568,0.377056183032788,0.300671311893551,0.161999496010374,0.414722940589744,-0.451063575001008,-0.0038507429621269,0.697101128216177,0.27404829484367,-0.0456123523122227,0.161604856070763
critical,0.063222084778302,-0.0342222764613125,-0.465631822218721,-0.323772041732879,0.305948346569632,-0.238894605079572,0.0633298412221225,0.129434390082136,-0.272604405598154,0.284934500200089,0.052844752879173,0.11764862592831,0.184845245834218,0.0052168066623461,0.0825052397296101,-0.029092456507049,-0.0013924024007198,0.174055806225139,-0.0134394175403851,0.0975444267657092,0.004641590615559,-0.0868161534597225,-0.0276923726896449,0.10888423723883,0.277732520463205,-0.0444941275062036,0.072838768518259,0.128523352233228,-0.346905657980902,-0.0025482668896859,0.440133344659637,0.021851975929765,0.0645264484925339,0.0866473829964002
critical,-0.164670208775624,0.27988251720485,-0.632433974580497,-0.441883856697325,0.397617422167902,-0.326020404297969,0.0728926213700944,0.585731662454712,-0.589382612867799,0.26605749768574,0.597488977812748,0.456690447702313,0.520805659053154,-0.0739527442742889,0.111857261844254,0.0115050005686504,-0.0391338939349849,0.12852350400941,-0.0217557387161939,0.525184776658608,-0.200677747139888,-0.0082396107006918,-0.0035983527832462,0.0482260902560841,0.374301677925952,0.118847423950147,-0.0187841699019208,0.333049303644689,-0.354965895541909,0.0062261290784819,0.567203096612308,0.113058848477679,0.0005617911166515,0.129445972907196
critical,0.229522361613905,0.0935154521610162,0.146145311898503,-0.164822534375814,-0.0821879986673208,0.0538273914886284,-0.088538792519106,0.020838067224175,0.0331603579768263,0.0738900704009681,0.0004913667237483,0.108045489118019,0.0357519213502309,0.130160171845589,0.0758438801866957,0.0581411233303699,0.212773912993058,0.122914415386643,0.140491951876462,0.0602909568326559,0.147878571532577,0.142143405701124,0.218583376451166,0.112973964543631,0.0908336845741915,-0.0728251191102381,0.172418429751813,-0.0486716698700891,0.0413325768486297,0.174080095130887,-0.146414834258107,0.0418509307763367,0.33735268689836,0.0336194467861494
critical,0.158891033327965,0.437785260640384,0.368340317282546,0.415923031422453,0.0912362426598335,-0.634586992012656,0.15266704552426,0.672178301365473,-0.452785868796846,0.267445192563608,0.574643696207753,0.679924907388308,0.468455075668247,-0.33341058586421,0.161628827391767,-0.354828850436208,0.118059300456706,0.10669629092336,0.524575723319856,0.516183954920206,0.262337306115043,0.171453101597954,0.552043866691661,0.112552530323519,0.127235589078798,0.564053090625641,-0.295427200924124,0.308511800747595,-0.337448589106166,0.42687813473442,0.463178140761143,0.674928229905852,0.329171217732214,0.286487069029263
critical,-0.0547676251877195,0.336571221508395,-0.509540838179413,-0.146039557251768,0.324807218453221,-0.0195130450117581,-0.139243137825024,0.137639366423985,-0.276224002825369,0.383998658044568,-0.268949298385036,0.264684263154693,-0.015916869203183,0.0112482072507175,0.129348729421265,-0.265678853895457,0.0680669432439418,-0.118964631918029,-0.0747166805322458,0.219021931666639,-0.414352564770617,0.0147021785091081,0.0094257461230348,-0.0446980933628657,0.260100581298071,-0.0362430791020726,-0.186529631508274,0.121632281944486,-0.144239169102079,-0.323091123016211,0.317651163560687,0.0594710027092702,-0.150947834105944,-0.0590184123766844
critical,-0.102324614008402,0.164271233833777,-0.580053392098544,-0.363878701157555,0.462192008665601,-0.304790647941516,0.0872358397405821,0.57994826605783,-0.422295951579378,0.545035497919459,-0.0095675217906434,0.554825859057085,0.442560884707627,-0.0060386401333978,0.038046758175834,-0.397199771891015,-0.381847134365486,0.0425932083784183,0.220957796327102,0.506758010918379,-0.152415672229069,-0.001057917024626,-0.0467388225648132,-0.240009473168679,0.16890263465871,0.310226906835591,-0.278370529733729,0.350005765621036,-0.435960787219161,-0.162431881288857,0.346231109665475,-0.0343854969953849,-0.0368249801853014,0.0564855261080205
