group,CD56,CD45RA,CD7,CD16,CD45RO,CD279,CD5,CD69,CD62L,KLRG1,CD27,CD95,CD57,CD244,CD2,CD18,CD28,CD127,CD49f,TIGIT,CD11a,integrin,CD54,CD122,CD81,CD26,CD49d,CD73,CD305,CD99,CD94,CD85j,Podocalyxin,CD224
critical,-0.151242524183278,0.0989983899947994,-0.43593811423189,0.0768073685838994,-0.251232448478322,-0.183175491569071,-0.225534397527963,-0.189254004377619,-0.244006872542578,0.0338965526795075,-0.228054044252257,-0.000415323285319,0.359881313312641,0.27102122744657,-0.0510382422934778,0.0516226746563491,-0.513672792015193,-0.514102428882372,-0.35716235896998,-0.148543072187071,0.24078529868474,-0.364301013214863,-0.179208578845754,-0.108511501653401,-0.122541208644766,-0.517429274819527,0.184476700920472,-0.410377640529074,0.0259133686748892,0.119547221821474,0.121392514109535,-0.0055854605468981,-0.143796558311679,-0.233757086824081
critical,-0.0567933497923004,-0.163416159867955,0.328493013856984,-0.183657015929937,0.0764135358007261,-0.0928112887844007,0.275320650344217,-0.0265762227825362,0.0721697410062061,-0.342776518269763,0.220556613803237,-0.19726462618145,-0.416939839884452,-0.194211225265279,0.0904848925353879,-0.304183327805837,0.316648214830516,0.173205408740611,0.0589639484765481,-0.104622563183833,-0.184175995953447,0.106674594796102,-0.124160725130167,-0.107747931873027,0.119814961109161,0.314898112229441,-0.403274995877975,0.199269493170028,-0.170612056959674,-0.28809402788307,-0.275224461639341,-0.129747652689624,-0.0927195468888539,-0.0844075295217329
critical,-0.0297506475569028,-0.130638363039129,-0.211658121618906,-0.460472483479129,-0.0852815713959379,-0.199555018382571,-0.0728848931864919,-0.127898771700993,-0.25974621716563,0.0326546864455687,-0.346131115702199,-0.222068319252979,0.314190728656407,-0.0148007965075402,-0.163675750407372,0.0316545222600746,-0.142158576783006,0.124825921125573,-0.0961832128614441,-0.281471743660534,-0.0671172942019269,-0.120605542522387,0.151595210947122,-0.330813357301026,-0.203377101284937,-0.100273518876555,-0.213230833018804,0.0142627866609781,-0.180363427420016,0.0265999551799389,-0.169208747869576,-0.072155832004582,-0.0952100390253085,0.065253438526188
critical,0.0084553824865642,0.463867396388935,0.296382089877217,0.153864007333926,-0.250903998170459,-0.199414597350133,0.342877573699255,-0.244023344273885,0.110686369107111,-0.425661564146539,0.383109238534352,-0.236750678708964,-0.306156572591282,-0.42747871504451,-0.330294808989998,-0.381061196871535,0.123093247238185,0.164850743961126,-0.137043735783116,0.0510931070712314,-0.434033942670107,0.0461468057818773,-0.309358742782906,0.0611823742342403,-0.176772555742771,0.0233003409356778,-0.423050698559153,0.310994331131364,0.149549513452313,-0.593705755487049,-0.257522728604492,0.078670733311749,0.110670690606818,-0.338006006939946
critical,-0.0845419543497498,-0.211542362383461,-0.302107468056629,-0.143113035052663,0.0846464655259733,0.114436818276518,-0.300363385689156,0.0847188988918739,-0.247764818035941,0.432201731052688,-0.39403359390075,-0.0004172510614873,0.360869767208908,0.427849557274388,0.0478011005500733,0.31644182193993,-0.296531105389933,-0.216303029208875,-0.107111823824708,-0.0164066728433086,0.315430875420089,-0.170312274095672,0.139773276044212,-0.0434931941655594,-0.051115455141266,-0.242123358296409,0.175563943442221,-0.346228248791804,-0.181941100643427,0.228371725587782,0.238636114509422,-0.150920490000534,-0.109960148283832,0.20001894590822
critical,0.0833362842996869,0.567949445611391,0.334456212628167,-0.0395639298149364,-0.39126808611467,-0.0505803310926421,0.19837769062459,-0.0990575956758402,0.112293336954325,-0.44790570915756,0.463001526040183,-0.217046881685271,-0.454456438899846,-0.314180558694691,-0.424744998729663,-0.40002398825903,-0.0287866919867355,-0.153374844874212,-0.167696065691434,0.0544483279800421,-0.377878284623831,0.10598026631328,-0.336981791777026,0.0635623567757896,-0.130846143209016,-0.0934288677275672,-0.270357406827519,0.204092055560676,0.194985297410259,-0.629048271962125,-0.03525034154606,-0.0244886710745675,0.0953147283294161,-0.390115114418237
critical,0.197760989624714,-0.144851493593285,-0.0214063992336982,-0.0440955699906461,0.0781656679292766,-0.134317170438,-0.0040137051197868,0.20991252238474,-0.0203768826508769,-0.0048075342326412,-0.085610924197711,-0.0741960548483845,0.0306546334859381,0.074416390681997,-0.0685763714425773,-0.0381670107087018,-0.169768101585182,-0.162324515041973,-0.0971223441940255,-0.073149490573361,6.36277124507106e-05,-0.1307387889944,-0.0086623474298856,-0.0317485159064703,-0.0217600103438064,-0.0518638832771582,-0.0423713572939023,0.0459431252670116,0.0070407661517173,-0.0856266380965113,0.107230809754684,0.136753769438446,-0.0292372620010141,0.101453315112772
critical,0.63892544247675,0.542322047207339,0.386062008228698,0.55249693511248,-0.12898205819883,0.212502322747952,-0.665750768303672,0.107045110460667,-0.0226686842094958,0.501127920359759,-0.413355697190718,0.272734562382289,0.466670483278323,0.807034433569984,-0.0480404849785104,0.324247951380114,-0.4611353815913,-0.465338785823792,0.0021756058462586,0.475080962372366,0.491435723040874,-0.178560250735886,0.400105429712027,0.583079716031492,0.600228279690534,-0.430283139807505,0.162743583018557,-0.353187624469698,-0.0657860320379964,0.284958731582461,0.507049424646053,0.23998541263196,0.200924981472422,0.0833304953831897
critical,0.0458067902039778,0.769539104446063,0.279088132992781,0.0449350586934398,-0.654669123965816,-0.3035537011581,0.0142863365264657,0.0551147123169873,0.446082374311782,-0.497142568897286,0.324676696114902,-0.685114264840751,-0.130771913468072,-0.558148034329502,-0.480658658629817,-0.598106969673453,-0.36779021847695,0.0830682243314864,-0.0704200898093534,-0.291020162913228,-0.631401208347868,0.07307931791398,-0.319864440193728,-0.151335590530948,-0.168814149167003,0.277787814182575,-0.102798896353081,0.3512289132818,0.437867879431088,-0.719550455251705,-0.271779854796562,0.0269801619371606,0.006316782077757,-0.222698042370806
critical,0.0061911523994575,0.24768223295654,0.364181357703134,-0.11315901352805,-0.241794954310021,-0.267604585681757,0.292278155156861,-0.0807612611934877,0.132235279335838,-0.768680381354166,0.504465410929244,-0.636378886448272,-0.246099017550942,-0.660968345661918,-0.193192878916293,-0.658734044232678,0.173377383437873,0.468675596796213,-0.240723635309616,-0.450157930218892,-0.742461248504723,0.448086971929388,-0.586326006622103,-0.138247338774209,-0.37680519392654,0.25638039065024,-0.370498014276175,0.498311368238059,0.154826713185868,-0.596874684600971,-0.333847595516336,-0.0836623128095023,0.030592993974181,-0.276843017625851
