group,CD45RA,CD7,CD45RO,CD279,CD31,CD5,CD195,CD62L,KLRG1,CD27,CD95,CD57,CD21,CD244,CD18,CD28,CD38,CD127,CD52,CD49f,TIGIT,CD11a,CD54,CD226,CD29,CD81,CD26,CD49d,CD73,CD305,CD99,CD94,CD224
critical,-0.418040764760788,-0.183117189911672,0.183874416098205,0.0491821919495903,-0.0863332202493981,-0.0929720304641893,0.0907483901806656,-0.247442140469016,0.0731910566286204,-0.0736168431794037,0.209147685901654,-0.136952261306007,-0.158384804152259,0.113624612614079,-0.0067900264015315,0.0375526567341367,0.11612897447696,-0.0589814238713241,-0.0087338050928934,0.18341976078099,-0.0387507246265843,0.028412134781459,0.12554105369928,0.0047171872590098,0.0568817486134494,-0.0714087391762741,0.132787591559616,-0.0239441641903024,-0.186934176243744,-0.122501350434224,0.114459065107026,0.0207030233228713,0.242068540982051
critical,0.0407056856668408,0.144486179770204,-0.258687491614036,-0.404507021528509,0.303582807137009,0.289231783283362,-0.24206967413151,-0.0332863949673586,-0.0920552876702968,0.160473456010091,-0.325636971291131,-0.167360591150574,-0.121628131982407,-0.156218640291859,-0.0658881034332881,-0.0853749041495001,-0.182515195089513,-0.209456088122095,0.249599402134856,-0.216340269038598,-0.355747242068485,-0.0249698866643038,-0.135601009839904,-0.278120038108385,0.0144550914555241,0.036669104654041,-0.213031085327781,-0.105907605290634,-0.129276627862816,-0.0966474573336781,-0.150565340454699,-0.161056518859608,-0.250186412012346
critical,-0.583243907047606,-0.502281888638141,0.370599826827244,0.0999586820759731,-0.30854806449485,-0.332190141071527,0.22858094862285,-0.365175836665995,0.221004230265989,-0.596498653265944,0.291563840752473,0.415163916854406,-0.277112576264276,0.409972438633063,0.397292946976623,-0.24148832648255,0.381272926841645,-0.53520271621402,-0.121755695976017,-0.0693454932297561,-0.0909410345841675,0.359345204204876,0.351897923695225,0.0936478798513331,0.326112506984847,0.0262581896158333,0.0796640791688767,0.466335066025386,-0.511602546103526,-0.312413071947833,0.566469369768515,0.184000074817417,0.400557287890308
critical,-0.691736189526678,-0.376402471682298,0.3891058354039,0.184333990277363,-0.225393597493033,-0.244563676918865,0.234819979355794,-0.30010038254817,0.449547386528135,-0.645410479334202,0.277102723269507,0.366542938247055,-0.11457895813419,0.35203753459209,0.292573420039471,-0.0393380484506462,0.0580335825965378,-0.0384040560249175,0.0704685289382756,0.188094919118339,-0.0350421673584737,0.446650637518721,0.298688962046386,0.0185533027846509,0.25783285892956,0.236974004702269,0.0906377087936661,0.245405501758498,-0.481559959753899,-0.421201588439749,0.536906671827087,0.203601985311607,0.484958561366337
critical,-0.432560515789106,-0.500275139996219,0.0276956669579936,-0.0261734927974997,-0.364687366117858,-0.366153290835074,0.196665989020941,-0.318055278719617,0.347119146687852,-0.594421638817408,-0.0692169980272402,0.434048202759254,-0.149605962283381,0.325690167363991,0.41159139670831,-0.342743964209106,-0.0663324647281952,-0.236391715857416,-0.27644903996299,0.0131676800568805,-0.237781194357404,0.396890086701356,0.234449428961866,-0.232266548742908,0.204698109453644,-0.125378168255378,-0.097455015756301,0.137175720823538,-0.529110302241999,-0.418152584729721,0.42333503485797,-0.0182373163154596,0.26272954185936
critical,-0.438792336044786,-0.370263235836036,0.252962497287306,0.0333793833331558,-0.11325777770543,-0.115044803656808,0.120244101960432,-0.0916676110009069,0.197545283336361,-0.373141730318107,0.194783032585213,0.25915435736232,-0.0860379753513641,0.208053203659586,0.32224838558382,0.0500364488145628,0.128344283881839,-0.0083476358003631,0.0924387943840498,0.159397162202908,0.0018520833097081,0.287326510307624,0.133134295270701,0.0168669415026988,0.184356138562699,0.101405622137564,-0.119803626918736,0.115427062828662,-0.256117482547812,-0.221825629208292,0.265075471852001,0.012068737638294,0.369940261583748
critical,0.228223342259435,0.2198690422347,-0.149396104451889,-0.0844103386639858,-0.0200351819053736,-0.089205187407309,-0.094352506084905,-0.142760859628242,-0.217725289196251,-0.0711207677717697,0.036778000212281,-0.0045272239344455,0.120233082986678,0.169830642607233,-0.0965791121077655,0.0460529872974448,0.291977395106403,-0.181854413419338,-0.0572430677287873,-0.222931124286947,0.111031612372179,0.0600098111264783,-0.0754583916308209,-0.0149731832435093,-0.260574847768929,0.11613058051732,0.103498293531714,-0.137482058407376,-0.0120368007912604,0.13649932303145,0.0083484475807901,0.0673755620554734,0.0307908122681699
critical,0.251940381114939,-0.136173599245811,-0.272379488573756,-0.0748808982497634,-0.0811424684486785,-0.361646350286782,0.17711556868423,-0.35087180776437,0.336398319265355,-0.287037482763898,-0.0638159033968129,0.245320817756328,-0.0825553007319496,0.299718354925591,0.104287323406716,-0.185449887526866,-0.25159074493578,-0.166693654354088,-0.225835647294584,-0.24339304141092,-0.0195916762083815,0.132723850967674,-0.0298011773089453,-0.324787901847096,-0.145228268553008,0.213679065402328,-0.300763475497029,-0.103272532692519,-0.303928573557886,-0.107581128672377,0.0932309139485603,-0.0382531866262608,-0.0235304973215661
critical,0.678923086712378,0.3658399893901,-0.799773502480604,-0.582777760654865,0.363819443302874,0.0101920815463201,-0.437321557181678,0.154624447635345,-0.694917333841326,0.352875290587909,-0.814363018785394,-0.485363311079701,0.288692886254971,-0.689574454288027,-0.710399607348656,-0.457601485672601,-0.0783958177641048,-0.106777098432393,0.0643193394545827,-0.369966932228596,-0.642981935735487,-0.759636847095693,-0.552191627041123,-0.28117104733327,-0.719415956086144,-0.290206630978765,0.194381673994591,-0.309530179858727,0.305037517738536,0.412326312902458,-0.792559691418423,-0.320828104453692,-0.399913654292694
critical,-0.385972411181127,-0.687510661243221,0.370761031109807,0.449495725776357,-0.289207032936805,-0.466552259863794,0.36204067611102,-0.401264314283679,0.673502098865802,-0.624030735336764,0.609122508545174,0.352413582713226,-0.189263080877038,0.695408579897705,0.587442965985506,-0.291683421345456,0.147666756273024,-0.627800272254863,-0.549867502405469,0.17622553622431,0.460057944612232,0.721362240671402,0.532879541539247,-0.226850972543699,0.390121764147195,0.377305485583542,-0.318669320105658,0.480443268774445,-0.640362829086809,-0.251081189619106,0.519290773045698,0.223185573702047,0.213907397943542
