group,CD8,CD45RA,CD7,CD45RO,CD279,CD5,CD195,CD62L,CD197,CD161,KLRG1,CD27,CD95,HLA-DR,CD57,CD244,CD18,CD28,CD127,CD47,CD52,CD49f,TIGIT,CD11a,CD226,CD29,CD81,CD26,CD73,CD158b,CD138,CD99,CD94,CD82,CD360,CD224
critical,-0.0026074293428608,0.0020917634760352,0.65865812848243,0.168798262366193,0.0343697337403714,0.340052259128429,0.121170636074697,0.348163516124352,0.187312710835399,0.0736323484225005,-0.533907109326208,0.512925896055731,-0.204248676888303,-0.116185341038329,-0.616081795290281,-0.576499879850699,-0.322864114488215,0.566971708655101,0.5327675834431,0.155100798741855,0.192251180549116,0.327428111965501,0.0566236647295399,-0.508227100044719,-0.247498536712763,-0.229079044597246,0.092551884945,0.588398776207659,0.562263114837599,-0.0044812999679485,0.0860165320947913,-0.419012986784187,-0.391336491929425,0.125929518433009,0.0717093550945449,0.0526440388746848
critical,0.0631492994056806,0.0936028172982068,0.538248721398334,0.0185447411333633,0.0127679104888094,0.340547710985891,-0.129061634714164,0.260296897401839,0.186090417132407,-0.110506953132187,-0.660537734576853,0.466577987198809,-0.272892434300237,-0.101398918107154,-0.497845708752821,-0.512264314991015,-0.379996383853208,0.433493067366116,0.295824710834466,0.138411483959404,0.233311536365117,0.222847875012872,0.0034807262781326,-0.517984319899038,-0.357103279004127,-0.354105851499992,0.0768829690019676,0.408920495863206,0.577850214350922,0.0003152457699397,0.0153683804536941,-0.417922544711668,-0.397818567759045,0.0478858578283351,0.0488276023006234,-0.141252578977684
critical,0.209019851428842,0.676601445578494,0.584279402498997,-0.313444145605365,-0.051792944895314,0.346446054912512,-0.20532938381266,0.476590238609408,0.625694742511314,0.0815428341529186,-0.286703042058066,0.707699396912583,-0.278139027388156,-0.35850265359085,-0.466945279363352,-0.373481961013537,-0.352477165819687,0.285492703485304,0.557601481637445,0.113699865116686,0.249200621557552,0.0299052088206822,0.167569390452241,-0.363315324588189,-0.0544213537077232,-0.326036544089707,0.0427880305879905,0.0407875015833674,0.533257968192006,0.0248759659563763,0.275747774901561,-0.620281139533874,-0.114290664631914,0.0424259013974987,0.321595499364272,-0.38488074671927
critical,0.154621941249546,-0.122464287518996,-0.0676264737858957,0.18524907926977,-0.0168151892110537,0.204770514890486,-0.109175252265109,0.300242939076256,0.0820541822857896,0.0994917763289959,-0.121276758372502,0.209124056484547,0.0330365550590399,-0.225860897407221,-0.0305338927092207,-0.2905737751089,-0.0482912230126694,0.35344317201433,0.333571010819066,0.118604480367288,0.113126272561342,0.355366506090253,0.110538360014681,-0.245539456734751,0.0760620777435794,0.014855165751981,0.0206044869098687,0.326994742644738,0.208183743984104,0.0074322827435616,0.0987972476558457,0.070942094175039,-0.21266484995387,0.336941731882092,0.0145419383661604,0.15999864606416
critical,-0.0858665298245629,-0.295766921406671,-0.0921917189921169,-0.139165754276571,-0.294420600155317,-0.0608656220230541,-0.137912120205118,-0.282638307240686,-0.488201175108778,-0.223185538473903,-0.0515203957618606,-0.363046481719393,-0.329021781562674,-0.256303973327557,0.27828630644244,-0.114230548434419,0.27789451414036,-0.0449506235572088,0.118845194457287,-0.100339613858193,-0.179592429772086,0.152976887536861,-0.403038819642987,0.0419751911389681,-0.32022536952841,-0.0416867765864936,-0.271821789884286,0.124979186333663,-0.0969167510036409,-0.256210204587229,-0.368416417354241,0.155574124350215,-0.182682424899118,-0.0610735960703949,-0.338777871427935,0.0543581940835182
critical,0.277908687516371,0.445776662191993,0.279904982166304,-0.168070296069162,-0.0934786002453151,0.295980875449455,-0.177720011816219,0.356419198412558,0.248261656724409,-0.0407365390956748,-0.482251666447931,0.532912321937801,-0.0877454102771072,-0.144481431098958,-0.556255792999084,-0.470137029077052,-0.290594424778409,0.26978446921412,0.0882841928812365,-0.122435196802086,0.0241299074159672,0.127648797179186,-0.0055777900814235,-0.401734926875641,-0.0298213224021309,-0.124907074457898,-0.0829487384691928,0.178672787742093,0.352164659413001,-0.0873285587220195,0.107588274357332,-0.246309371726844,-0.190820688915848,0.0737188922344029,0.0873168775478108,-0.307800113410547
critical,0.0003251227526868,0.138674268560944,0.170586109050991,-0.118513887822532,0.144493878723124,-0.213406159402862,-0.0978623480906267,-0.118571256188308,0.0678300556732618,0.14650935341617,-0.0639034061541367,0.121865930966891,0.0580054864785723,0.230988807956041,0.230060855648305,-0.0328367820948479,0.0468770475294609,0.123228134587444,0.0320588196908604,-0.0094525890110113,-0.0356940407216847,-0.0547290662425422,0.0044294034545847,-0.0272400595001193,0.0535926299608138,-0.0415130714000928,0.008391487447535,0.0514421893460131,-0.125851142838212,0.160901997999198,0.121716274421872,0.165010783259538,-0.0144489229381695,0.100414450912952,0.0477963908429232,-0.124703973151535
critical,0.133545492149709,-0.325938137545644,-0.327485818448777,0.0106797510875364,0.0186915916096075,0.813349373720197,-0.292249860549004,0.261939052726105,0.272532609057179,0.0613711379017788,-0.501654652019034,0.533865634842024,-0.103314444250599,0.138310244389337,-0.623639174509063,-0.646973978154759,-0.509339012051113,0.584638628474526,0.563534167299126,-0.0789341300514833,0.178543221408435,0.159025336804425,-0.35702679181613,-0.490358716653533,0.0459141044351284,-0.113861720044328,-0.462523993097922,0.469500157681658,0.564907476269515,-0.286986149148195,-0.0086346102136234,-0.368138473816037,-0.643111657316705,-0.0303652001010938,-0.283638884256414,-0.0265090412863213
critical,-0.208999435508463,-0.608347149823642,-0.275339057791691,0.562116060913141,0.261434644088476,-0.218737750109485,0.283992085862427,-0.0252910828055556,-0.20316529375327,0.104651841290939,0.369103919218157,-0.534289158435923,0.600226681332942,-0.153890703238696,0.229221122141571,0.648759879277682,0.46683652640984,0.162532235002616,-0.0755720361966408,-0.0777749071645026,-0.159926812871489,-0.0134216507804956,0.427114373310936,0.525862142829747,-0.0595974578171543,0.480778710058544,0.140256349488985,-0.326470477597737,-0.235663270847143,0.0376255806592777,0.0815828618683877,0.550357213442913,0.0800537503332444,0.0829919181426936,-0.193587209222708,0.043649165498002
critical,0.0415551625784316,-0.118880107564688,0.171783907576577,0.0416384457626069,-0.183693279757804,0.183433275725864,-0.246327022914453,-0.0136228057257385,-0.0430521551107773,-0.0653028242881718,-0.514042961413282,0.295372659712038,-0.21261289909309,-0.168325484378349,-0.190844113353845,-0.274495770650855,-0.236140987874924,0.0918360075189191,-0.0301023565259396,0.0325632902585688,0.242882425711782,-0.285276512685528,-0.31925408541659,-0.319045964316406,0.175065269184519,-0.170467770896359,-0.406269739409938,0.151402008802136,-0.0566745734852155,-0.128763174590087,-0.0965320430955565,-0.227031080114326,-0.178904922167196,-0.0274431601853018,0.0675016707915543,-0.178731105231847
