group,CD45RA,CD7,CD16,CD45RO,CD279,CD5,CD62L,KLRG1,CD27,CD95,HLA-DR,CD57,CD21,CD244,CD18,CD28,CD38,CD127,CD52,CD49f,TIGIT,CD11a,CD226,CD29,CD26,CD73,CD158b,CD99,CD94,CD85j,CD82
critical,0.0737054075783747,0.508420043504595,-0.144900709831962,0.167809936086485,0.126011604487392,0.219521989515507,0.309505542001309,-0.684851129692003,0.444159579091912,-0.133326181237028,-0.159762922509425,-0.391494548143946,0.322078843182919,-0.535803554466103,-0.340945561961701,0.524108096557566,-0.05056565219285,0.48847547803439,0.145058369279866,0.395074601925941,0.186985553491418,-0.574923874968432,-0.0803089098688456,-0.289975586828501,0.511438733347839,0.62448308361718,0.131097953711935,-0.497541260949465,-0.344798658187345,-0.0658503116249944,0.174341780480465
critical,0.370211915773844,0.306382861448738,-0.271887841522198,-0.255227269430878,-0.13827811839258,0.338387930018079,0.238809653790929,-0.629536672436997,0.380934083852593,-0.347383154115703,-0.181345033982542,-0.289021819294739,0.118512880925326,-0.466680530209011,-0.374485408738505,0.250165280263886,-0.0686613759385692,0.12764242473622,0.177878811096254,0.017169412975097,-0.120216924435669,-0.454236893295462,-0.346100722128632,-0.287426025855604,0.123672773446032,0.473758743167938,-0.123676651361444,-0.465988392925185,-0.417429140719811,-0.191858374524114,-0.053270090693596
critical,-0.133470203379312,0.0354192083228941,-0.153283555752809,-0.0579635221271999,-0.0210329297178299,0.140756192864621,-0.0014354661540644,-0.139594139440204,-0.0693525062318044,-0.290013634602887,-0.31116614845486,0.113456864794901,-0.0971342130077532,-0.367077124662835,-0.324538502345958,0.0617393380459058,-0.335025360908723,0.174659109399897,-0.184166268413195,0.290297470313736,-0.0971558675327141,-0.37408968843422,-0.186414648948363,-0.190692979048985,-0.0140998120971907,0.186679287575221,-0.0103529733172038,-0.195564508354642,-0.219391571434009,-0.119760909524765,-0.0856148771333577
critical,0.429977231268357,0.388655507370629,0.0858584767124276,-0.179819779156513,-0.217066922121279,0.37675319290239,0.139198665914963,-0.363858716587278,0.450063259727358,-0.195325140911333,-0.219876613345689,-0.219778219996801,0.0220079087156447,-0.435599801366793,-0.239351505782447,0.211974997653913,-0.15865756655835,0.260422900703096,0.138625479446571,-0.0124906595859729,0.0500939518387555,-0.346639755984219,0.0038258431021497,-0.127322819081824,0.0695506119304411,0.449584156927034,0.0495053857832863,-0.329056573416929,-0.278916333790842,0.0222874479052622,0.0623090257390366
critical,-0.30959244706636,0.0111465502377476,-0.0983944095779553,0.183550856540775,0.0403353558092236,0.0909670457320977,-0.0532950195332765,-0.201527328340154,-0.0756998050757765,0.0223028342399978,-0.154049619723297,0.0508963190049492,-0.0255138971838978,-0.320645981357452,-0.0506462636483062,0.180487967109022,-0.226121791618361,0.324345931768065,0.11215074156876,0.154430167968461,-0.101747363321961,-0.18900446741659,-0.0325826220634867,0.0130321537492398,0.271381432998262,0.0898844130808006,-0.0556207054659651,0.116272560243714,-0.139032189666377,0.0094122005910184,0.144083737558767
critical,0.642487532363976,0.335470899590757,0.117987183398664,-0.419002310502841,-0.174863543931964,0.165707154981753,0.25420557757036,-0.614096266850618,0.621181339356792,-0.178135931521045,-0.0426481663852453,-0.537487941603512,0.129343429478478,-0.37781333944007,-0.292155101796478,0.029125867935442,-0.0879255615563813,-0.103196797646777,-0.0675441749262866,-0.154367274511216,0.0096878915023236,-0.43917100348399,0.0222313188252951,-0.17190395830966,-0.127118465741628,0.329130958315394,0.0222265207471388,-0.372879452151329,-0.0714826355351255,0.020668584957396,-0.123421708475509
critical,0.0475143873779437,0.0021367145898079,-0.0282876403789375,0.0565040643019594,0.129971884576938,0.135166248869198,-0.0026258183685828,0.160740564723673,0.0669399534077526,0.0954915376585461,0.0239670189892354,0.106271908335504,0.0325935799521702,0.0557016126270847,0.0511653507641921,0.0992807593560773,0.0028369457946178,0.0404839752143278,0.24853373760044,0.111749381358798,0.112814465749308,0.0985319518726545,0.206163019073184,0.145974262459256,0.0909532716012888,0.134222635480175,0.099834427992309,-0.0690102864635472,0.0129205506075213,0.369227950546529,0.119985536564885
critical,-0.225221512997787,-0.380997322023158,-0.533263503779366,-0.183641299279891,-0.223085062115156,0.675825758434493,0.0721776406225503,-0.210715565086836,0.322973243952238,-0.17908294957534,-0.151111225707839,-0.61230610826647,0.303366711120017,-0.61498478556319,-0.40303159521279,0.439522886966741,-0.495890998082826,0.686106403166866,0.197254074652495,0.0523061447668932,-0.388190159820106,-0.459927557453762,-0.177656669430288,-0.331290498058341,0.469339149397131,0.401391288170545,-0.385477079810148,-0.387324992943957,-0.6187624732546,-0.285876912448237,-0.145844629013857
critical,0.385640860085855,0.183094370285798,0.0437135231173074,-0.448908500738541,-0.197514832842027,-0.0426847859632208,-0.166921146516667,-0.429239317738212,0.26635885986732,-0.403608212756331,0.260803316657103,-0.440581989612286,0.173411274964116,-0.286748552636782,-0.507503252670719,-0.278589319116608,0.212726221223892,-0.247897198319777,0.209604351474622,-0.362907492532361,-0.396164056404346,-0.411244448019744,-0.167203978875905,-0.502504861679265,0.0625546051409881,0.110597888574343,-0.365954603535248,-0.541819140478309,-0.0715578928033486,-0.106686261254785,-0.249585989120306
critical,0.327807951473315,0.639434326927007,0.0160883657768054,-0.405902511551275,-0.510656662740367,0.285038925227325,0.195902655781721,-0.708713854286111,0.42333673838211,-0.528405490750114,-0.369854086259441,-0.265260363597633,0.204502689313893,-0.583148939389267,-0.59059300623344,0.174219372476081,-0.157755011688196,0.585821466870056,0.577509181083723,-0.127687560148795,-0.436620236118232,-0.628467357820857,0.293393135374371,-0.3462583257908,0.41074603005662,0.576828376276413,0.0554613263785749,-0.405081521430853,-0.13038631918849,-0.169558457238839,0.0076867172893123
