group,CD45RA,CD7,CD45RO,KLRG1,CD27,CD95,CD57,CD244,CD28,CD49f,TIGIT,CD11a,CD54,CD29,CD26,CD73,CD99,CD94,CD45RA,KLRG1,CD27,CD244,CD28,CD127,CD73,CD45RA,CD5,KLRG1,CD27,CD244,CD127,CD26
critical,-0.0709392122969602,-0.718819551808058,0.0547790170664997,0.473371888052724,-0.615289879463376,0.350482352925693,0.706195383539004,0.551714871880371,-0.414760119408762,-0.20187028918167,0.203517232660299,0.391506419148254,0.115066446550907,0.207421412358027,-0.441276360395582,-0.376020361160892,0.362056012747199,0.436427506588421,0.108675178533555,-0.623348841269595,0.583477187235883,-0.444978597472186,0.280342955288394,0.176610237522723,0.326776513282968,0.0933255144761845,-0.317744692937404,0.40654838952222,-0.265378726396939,0.365740760193042,-0.561721606993184,-0.565139022412716
critical,-0.173897322991913,-0.636036588744346,0.0764786771781399,0.607047985505552,-0.613833684096201,0.314878504864562,0.645826998938803,0.565955175920496,-0.499775978103755,-0.214187487083797,0.146438233669569,0.465528877277027,0.207229585224,0.323410870789961,-0.492379221061409,-0.46950438676056,0.231744521154417,0.473273060533868,0.156505002193861,-0.559596287063385,0.581996884633819,-0.549280298161065,0.519536113335793,0.290037374207883,0.50592377733753,0.30660616179672,0.329819704284744,-0.554627881886474,0.497965880179068,-0.493898408262019,-0.128459528937662,0.0840825678388678
critical,-0.678124373441281,-0.570487428647438,0.318233555056226,0.185936430245077,-0.600885577074168,0.265619789269276,0.360059042021501,0.313202225375389,-0.216063544077399,0.0646861701580187,-0.144027276985511,0.277031656692844,0.278087043173697,0.385412941076629,0.0909155771371057,-0.545438791354527,0.560785074081913,0.148097460339161,0.522095449865676,-0.269997520818224,0.537493821236995,-0.369461684391996,0.236136949517419,0.382752135249034,0.359955495426313,-0.641487468309219,-0.241215850347109,0.0883242735297026,-0.418781118476425,0.230176447256755,-0.341155833726136,0.0975852698626194
critical,-0.693649318679822,-0.419552727830523,0.420325198509457,0.551192886644654,-0.554343408280544,0.335589337326474,0.388800884605044,0.413255829116867,0.0019389187188948,0.333153357587641,-0.0099000213209443,0.547398831825051,0.318368332809093,0.380182310127192,0.117671179114776,-0.468464529757476,0.665085237770668,0.233477397875045,-0.702598193755409,0.217522575514915,-0.203066408991054,-0.0014071727192242,0.199469458058569,0.0824289271345936,-0.358386029048791,0.316753743767779,0.211500782687444,-0.62347787285712,0.162508045586427,-0.516662427360512,0.141346455040755,0.0537710446025015
critical,-0.254569768415399,-0.391603349674371,0.235947209291063,0.564219046028663,-0.360618389057613,0.225633503471265,0.31871404009308,0.539844888923556,-0.219212255246577,-0.0512750005908932,0.0801324946597788,0.403862505066042,0.262487916900458,0.228625808366294,-0.177873904356518,-0.409051592258763,0.299792020961517,0.264848263820431,-0.172858470046813,0.528065366047276,-0.287864425934165,0.524523073190558,-0.297982740804257,-0.198741875914383,-0.346366845154631,0.086725636999331,0.193012821290358,-0.467377274250156,0.267086013185017,-0.471772425003538,0.136991062059888,0.212131748705963
critical,-0.382970466297298,-0.429949663859897,0.346834098902053,0.657589604097396,-0.348502441724818,0.361454783304455,0.439713820838398,0.543550927867588,-0.137629908668921,0.120608266563467,0.100853396686956,0.554559772876999,0.344533324002559,0.392861868985785,-0.187016298915648,-0.475060352523256,0.390930654983868,0.236186016203784,-0.201750302832431,-0.486146670893887,-0.0611109965124824,-0.467864035887972,0.323223585872779,0.479905198246564,0.455993397083781,-0.512586159525476,-0.202295753505372,0.275859643866086,-0.213013484884446,0.183465192976977,0.130237735058574,-0.149860705445974
critical,-0.0654763686352595,0.118244378204922,-0.0539555533896521,-0.202763261353871,-0.106996539677755,-0.234685636611121,-0.182817977127554,-0.0436993504402153,-0.158744989436307,-0.0762838052438691,-0.156559816261216,-0.124414373554785,-0.0401768486975064,-0.171150238591094,-0.133485500306729,-0.0355921882968478,-0.0172791731482738,0.148797804887591,-0.204252605743388,0.136116915287106,0.0324026574895113,-0.112695173914964,-0.160989847079125,-0.0083837033437701,-0.09815893909616,-0.0308772583315114,-0.150021095652739,-0.193879742057097,-0.114758161928525,-0.0435116187698252,-0.0512200897559173,-0.0441757919777128
critical,0.313528860322426,0.189089257384245,0.206421712543864,0.733324976594454,-0.30819283232024,0.502787802937645,0.641749185413893,0.785944922920853,-0.340178829934534,0.0983831864792352,0.652185132447898,0.634013036701245,0.559900212884358,0.314860401220461,-0.245215617335105,-0.248222483379087,0.517097296544262,0.514196127776228,0.0763559770100255,0.336787642665689,-0.182700998735464,0.175081865823292,-0.264971019553108,-0.0481345412696698,-0.246662345762877,0.397829522196763,-0.599530605898368,0.535113563071297,-0.186903735589291,0.652698601023687,-0.392689797380575,-0.0527417137744485
critical,-0.681362748728285,-0.422947995360194,0.7655236401645,0.583461740357858,-0.281462131829643,0.78412072774103,0.272085733351625,0.588235701805077,0.39726226538193,0.204549444037812,0.493548574670996,0.646939631558973,0.469279971329243,0.70329655327077,-0.243936786574899,-0.247429003674201,0.755009595012868,0.331776374466444,0.0291888134046004,0.0492254931281723,0.144223151917671,-0.22674763894636,0.263766100259074,0.136587521015151,0.0195224011352663,-0.245708817316338,0.222047998816837,-0.166441516658554,0.029333522423933,-0.164915302018295,-0.0177816555756802,0.0280056182011955
critical,-0.359487396066604,-0.689570041651183,0.326229199981511,0.534075648564993,-0.591265712825442,0.554741267228258,0.345377673217701,0.702084828512931,-0.342268544031545,0.253671918048091,0.473885074349641,0.713982525295067,0.498822712078377,0.465023769241779,-0.338756149756644,-0.60056500569595,0.51807431202038,0.175954198965633,0.167398708987246,-0.524217146253629,0.487654727887649,-0.503487809360691,0.313864570070747,0.41926167384325,0.454929044145163,-0.143734466336509,0.11247435710684,-0.386211267333243,0.174127584452007,-0.259091066949516,-0.0746735834345111,-0.168643753073048
