group,CD86,CD8,CD45RA,CD7,CD45RO,CD31,CD5,CD195,CD69,CD62L,KLRG1,CD27,CD95,CD57,CD244,CD18,CD28,CD38,CD127,CD52,CD49f,TIGIT,Podoplanin,CD58,CD11a,CD54,CD226,CD29,CD26,CD49d,CD73,CD305,CD158b,CD99,CD94,CD85j,CD82,CD224
critical,0.0863432982302964,-0.0743978592105456,0.0053396520564152,0.662792089567341,0.191143771670538,0.389848692914877,0.39938963930931,0.0920793803238129,0.103408944341639,0.395732880306246,-0.529650147359441,0.524139514998609,-0.169917846003094,-0.651622893246099,-0.549519254253858,-0.352797871270446,0.595532410060589,-0.0841019572645334,0.565058424016083,0.266040825100341,0.417828019529459,0.0906190375053359,0.0977425901295185,-0.0393716862188005,-0.536174535707547,-0.0149485323881965,-0.206239142628913,-0.255758209854488,0.590602725616081,-0.473811065770571,0.580236576260468,-0.101284698135194,0.0061020712435595,-0.420280123060821,-0.369808945547819,-0.209171903617672,0.171551208261733,0.0964274722461312
critical,0.0189285319634034,0.0956983551564794,-0.11967873967176,0.361559128348404,0.136109072308355,0.23185841518147,0.106689349379284,0.104392072571715,0.128961082004224,0.162933505794528,-0.141265303724127,0.196945381622145,-0.0253629621160361,-0.301263511545332,-0.244954611770466,0.148047538790149,0.292083576628122,-0.0198767081406978,0.237043446028215,0.071965277753501,0.284598806967833,-0.0068122963935742,-0.0389969943333229,-0.0367404746436349,-0.139929673488461,0.061186942255141,-0.0794789109667145,-0.0763910809041361,0.405045675784218,-3.3100322159133e-05,0.225272858667584,-0.0043685372893095,-0.0081916795083084,0.241886954662901,-0.0842885403335649,-0.131355365843339,0.111103458759782,0.135665791766862
critical,0.0716142542347379,-0.18324015102789,-0.532883792170424,-0.474381563888669,0.271208686115692,-0.341562314872073,-0.443274064939615,0.229070084299669,-0.0146094433758018,-0.367413213020468,0.403761337628211,-0.556469269331211,0.316081365271183,0.449321899460212,0.483961397364634,0.39166598056107,-0.363769422812085,0.379966980766412,-0.662926705748352,-0.205064714531429,-0.158892473371088,-0.0346053411344515,-0.0138874028181875,0.101034671457642,0.412192794365243,0.274924712163219,0.142227951737597,0.305563119544937,-0.15379535038817,0.424306309120073,-0.567087647214357,-0.262744092646988,-0.0453950341210008,0.54493529188679,0.268171529567994,0.0144170589484745,-0.074932305403283,0.304994900805627
critical,-0.0759831658083822,0.0903556129935526,0.215521804705894,0.1748174897886,-0.23864758463033,0.0590917304277954,0.295319697897969,-0.386602605094697,-0.241181631182101,0.0499499416709433,-0.492576824178878,0.246356760527567,-0.318848150063953,-0.186034173630763,-0.565682556676269,-0.348022857657125,0.166980939963763,-0.390842719557703,0.331535014902608,0.0343488361549263,0.0066349519820103,-0.134723913901025,-0.0987255847559376,-0.189010448239215,-0.480342427490689,-0.236605922851355,-0.169028319759438,-0.258421262547975,0.0623771590534616,-0.419444706191987,0.455674162034554,0.0940967320017052,-0.14123991328633,-0.349617770151447,-0.397242863392758,-0.0792720259808941,0.0110533343205319,-0.230779938906916
critical,-0.206058835372111,-0.216075249509293,-0.686881964927779,-0.424720039900931,0.215522215658181,-0.401135704818573,0.0276556117526617,-0.171033847911676,-0.0480371418507739,-0.163030919924134,-0.0712715941008216,-0.449997799127413,0.053414359627666,0.329108194391632,-0.222283184367711,0.047652726404451,0.172134642033133,-0.387723642975504,0.322669387413701,0.0928385791336036,0.396385932499707,-0.224118175621886,-0.172982268152451,-0.16589799100439,-0.0831494630013453,0.172179849396163,-0.133036028068194,0.0446876135897131,0.375279408062659,-0.314340340782556,-0.133583275283893,-0.46160857210654,-0.253626083208272,0.40441230917938,-0.252315601117881,-0.25367041187496,0.28745906643415,0.385942970447662
critical,0.0243339413578605,0.0602438846208014,0.0025156985277508,0.173740650218939,0.0729578592215885,-0.0526444756517942,0.259935269586925,-0.0061579440360963,0.119853683375014,0.170619651059544,-0.307136641532419,0.159180738808535,-0.11377923566815,-0.183373301350619,-0.410663679438217,-0.142985611055603,0.464563352813037,-0.2396591015169,0.378190872630605,0.248396540476558,0.331279918900445,0.0319236150714677,0.0142682616842822,-0.0508310997870153,-0.362523872265379,-0.0795354012848027,-0.0735613313299342,-0.20898424510565,0.399452458797913,-0.398904036561514,0.236853100668723,-0.111214584035204,-0.101344084177383,-0.0207750742306075,-0.190716457765808,-0.0539661594362722,0.296186252746845,0.19353234920837
critical,-0.262107484647275,-0.162013101155956,0.193797135144391,-0.0190926743191194,-0.153591390976905,0.102217532074318,-0.0949360962639118,-0.164170244684876,-0.0900766502686286,-0.131126111928664,-0.168933176472411,-0.0478782091684988,-0.147792705380695,-0.222564742246159,0.0069645493310469,-0.100771048977671,0.204706668039947,-0.104165956992254,0.0438815735145137,-0.0170528092913791,0.0795418133197821,0.125711498412316,0.184519725725991,-0.10513094158115,-0.0874629494775954,0.100011813942111,0.0343649372689613,-0.0491503344058847,0.134631375335177,-0.103113021884728,0.14031220690783,0.16741451236177,0.219781235708766,-0.1598774264403,0.104997774225629,-0.0147995754647225,-0.0171282140702183,0.0213364026781885
critical,-0.153217684112184,0.0078758184981141,-0.0211781945230206,0.0057292830379422,-0.238896406301458,0.371556757221714,0.431553043171773,-0.128296427600759,0.0529265867352635,0.221300451003723,-0.236548317767843,0.373736638534978,-0.425141685815796,-0.451491043038244,-0.643745290856684,-0.433677330794557,0.350870361245621,-0.386671177700644,0.606073268802336,0.251439972786456,-0.0817798787051557,-0.316514413410963,-0.125397883480936,-0.241137684290303,-0.470835111504283,-0.33951810151667,-0.168244850516154,-0.475094058913519,0.46485391861387,-0.478128001292274,0.48300025141848,0.213443708963405,-0.298179342944896,-0.363765412773754,-0.494496881968693,-0.0945888972969144,-0.144767523802724,-0.103744977480089
critical,0.10630033128264,-0.0156814916179756,-0.517731132089957,-0.11133881469284,0.631661582867976,-0.125578359058008,0.147393179285244,0.21214077538691,0.448766312631672,-0.0163955985084291,0.649270289681691,-0.22296969128192,0.63273496536622,0.476389622147514,0.489513268233046,0.616210222008941,0.503902245751136,-0.0754242928990217,0.386751008771044,0.0041833716718427,0.581488662386146,0.504795309546912,0.373284555327993,0.451688917613602,0.671643978574381,0.480538501420645,0.381110059199171,0.62121024654248,0.006543368738597,0.117098318746555,-0.0950845519579264,-0.245042128027232,0.274989742637412,0.758930138721104,0.258817103101463,0.260102868348444,0.458983664938321,0.409865664026238
critical,-0.194480249437875,0.311604542682667,0.397774943984147,0.59945076545997,-0.349008033860486,0.202862918881221,0.500835043562792,-0.346982592363611,-0.114990502224227,0.311127517151958,-0.73185075297282,0.638311911212225,-0.606834156431718,-0.268318025200828,-0.725790444285616,-0.548014742547455,0.307681213071408,-0.193554810297358,0.653105990986833,0.596936618346527,-0.0937681887089496,-0.460123725438766,0.0717822945277953,-0.202875495277696,-0.688242394053792,-0.552361258198787,0.264853458856423,-0.379608275158429,0.362432265361658,-0.486986846249369,0.681614183955008,0.199888857373658,0.0886351961182221,-0.477766711559847,-0.243385155350325,-0.129735089968581,0.0546691442828062,-0.2460168707481
