group,CD8,CD117,CD45RA,CD7,CD45RO,CD5,CD195,KLRG1,CD27,CD95,HLA-DR,CD57,CD244,CD2,CD18,CD28,CD38,CD127,CD47,CD52,CD49f,TIGIT,CD58,CD96,CD11a,CD235ab,CD54,CD226,CD29,CD81,CD45,CD26,CD49d,CD73,CD158b,CD319,CD99,CD94,CD82,CD224
critical,-0.349061625813208,0.518802198017911,-0.309553276820384,-0.489377538473073,0.327140589755271,-0.52586048169055,0.250767704002739,0.447820263519264,-0.625022164739509,0.40843758027799,0.330278609992384,0.416166496725387,0.408285577242036,-0.302011767713923,0.124603228509616,-0.128261886224561,0.210578537652797,-0.0163238210276394,-0.346012786761056,-0.457326410920006,0.0635110351406969,0.406623137547037,0.48796971335763,0.443660221290505,0.188369896852313,-0.601274807660355,0.301340686872657,0.34149708976038,0.0425198511291418,-0.0623829051225073,-0.557583249901209,-0.0932988282349045,0.191096600919681,-0.155006057019975,0.453369128764905,0.532231585010682,0.219242968325894,0.441469224119686,0.131399897676808,0.212832365348437
critical,-0.141271953310194,0.317569213252321,-0.138391597743241,0.139903182236528,0.289944296461835,-0.154491800180453,0.182641937625747,-0.31932662333874,0.0557661759694291,0.083162399238925,0.103886761031418,-0.190585305806909,-0.305117867458418,-0.290095019033096,-0.0668884693854509,0.385064277714098,0.0929099783582769,0.444287582615064,-0.140701954026711,-0.155002928394264,0.392622447038314,0.282189987394044,0.230152840495813,0.372778442195877,-0.334906355944089,-0.297753916750334,0.0254698164914346,0.0210543834321652,-0.28496557842026,-0.163037906220182,-0.360654509168243,0.439676483084724,-0.232847948409673,0.363025793258671,0.306436821600653,0.213171903510959,-0.0556436322837945,-0.205455013184923,0.208192156138482,0.176990651517863
critical,-0.175372490681719,0.0290221548821344,-0.517912081293019,-0.560776437052547,0.248727373404218,-0.408747423599751,0.190897766927136,0.49585378442713,-0.746443803272126,0.241319171806249,0.188076908699476,0.618924609454894,0.422238437350144,0.219666967275547,0.375592917806698,-0.361441290256615,0.221436197752974,-0.51470632067573,-0.157933893070625,-0.338185755498595,-0.099832531856903,-0.0772546205248286,-0.0121750076484848,0.0812517110059626,0.358473130210103,-0.149110478532799,0.321827380546463,0.069318261846139,0.190053466425517,0.0693910806385253,-0.313953155912128,-0.164273278533635,0.320715140966585,-0.536204328790634,0.0012062582634993,0.0232479400021085,0.586168806431355,0.137306513927039,-0.0250069825734668,0.275445492763256
critical,-0.0662799077372473,0.0187356802669222,-0.627862558356092,-0.361254789473687,0.370330095057037,-0.236060629875299,0.199893874745177,0.503913197714124,-0.621847959735385,0.235509937704576,0.0826244483989113,0.471387155140517,0.399339701349584,0.453403028374221,0.406945854231986,-0.0167101689368411,-0.0361500663534944,0.0509714089605555,0.139133523011162,0.0045903470594132,0.177641594046046,0.0225404413025225,0.028227077250884,0.137686656705991,0.389208256945168,-0.186004133748498,0.401025153602242,-0.0093025119041701,0.200261861532849,0.267614756621271,-0.220601165329183,0.107666744521834,0.25827394282536,-0.302270237343832,-0.0370725154193519,0.0763540688286501,0.63401090390522,0.185963634065898,0.133747413064215,0.483908828318193
critical,-0.112148663237485,0.048936328248415,-0.352758269062569,-0.312912625175415,0.125053817912963,-0.34769565312694,0.180629750494837,0.412659243428767,-0.490110830312459,0.0204829038798249,0.0561163691153852,0.318483485359394,0.343518347952374,0.227931560381329,0.414355163976187,-0.263887081047677,0.0676026365095171,-0.149324822725029,-0.210313048522308,-0.261324195266881,-0.0129389925741559,-0.0704102524398669,-0.0619688281979075,-0.0557608310954625,0.388487975420211,-0.202182857689156,0.317791272081849,-0.097196699302276,0.275488475803549,-0.0461369332805488,-0.182801086920764,-0.017087780886739,0.326081488494891,-0.320876534319495,-0.0883309119176046,0.0528416269472455,0.508340963283804,0.0667496885535634,-0.0989294931207478,0.34831085349442
critical,0.236096001717339,-0.0314988597674769,-0.259399579980571,-0.0889218762136552,0.0586494923805183,-0.186819677592407,0.0311090932550563,0.161410472176007,-0.0949908135303001,0.207438437539757,-0.0096106326632768,0.0236811641928582,0.246498725008314,0.281496279148514,0.29923166263157,-0.107845379344944,0.0595211765260152,0.0166750119205548,-0.0726884820596237,-0.0594361764729891,-0.110514855717775,-0.0794223318543451,0.0155112129565572,0.0434035842926803,0.33369604971675,0.0107052508122268,0.0848155037032073,0.022585427223971,0.251166873114583,0.116627221660245,0.0253689704747639,-0.258059023630402,0.316899648422455,-0.0620409118808713,-0.0696283476250842,-0.0108416717477772,0.348374772233761,0.125546559943391,0.0076353941698246,-0.0195779177398979
critical,0.0228930752812387,-0.040685498098227,0.171732767119186,-0.12716303230907,-0.0615330864154567,0.11220123503949,0.0412508444396837,0.0270990935926302,0.0021761773386944,0.100280859444193,-0.14223870905934,-0.0543813656156887,0.150223769567436,0.128007748594493,0.0735393968374664,0.204005892373671,0.0964583780079727,0.0640236317599074,0.151879433273359,0.215274439794355,0.148515795543964,0.1853590728459,0.211892335891649,-0.0106040747858096,0.114965658255854,0.0746994853322783,0.0889568959861829,0.127581335354114,0.120169221533056,-0.0192437478848868,0.191656538460077,0.217054657859292,-0.0190243573414898,0.0819623397560105,0.202093264711715,0.17689859297509,-0.141486900383413,0.019819299443974,0.0788406840460878,0.1016263969344
critical,-0.0777279180264466,0.120039848813593,0.105936763305963,0.0538552605566569,0.181441178884175,-0.692747162313303,0.299129025567812,0.513494663664496,-0.569659730743157,0.19343981051176,-0.0127780404917666,0.602072006023159,0.512697224141186,0.235210610914804,0.544484046639641,-0.475681370542436,0.0771233156519013,-0.608068364128902,-0.0922005629396716,-0.118998278404083,-0.0175651545692675,0.228111270940862,0.179673909871008,0.208219315049398,0.502022466678144,0.0629113976454113,0.287703910069449,0.0649896400932142,0.268833150917981,0.307729969122086,0.0771002328620582,-0.467637061817842,0.410570171010499,-0.552678750542456,0.0857380295329247,0.20358391654702,0.505855553236614,0.600071095837217,0.0314881395765304,0.112405666854531
critical,0.143572767702354,0.0024606610168862,-0.696262113182573,-0.389729445322627,0.730489429856426,-0.0872860317043822,0.416230003193128,0.572813672695381,-0.462264884627159,0.847045609971665,-0.0386048843176111,0.295783241988078,0.710243373684291,0.654033813727394,0.557440243412573,0.472773486150313,0.180826027819323,0.098322095536114,0.0688813639685617,0.0189123260997892,0.378159368419288,0.472188496805885,0.576683496513236,0.586215930107915,0.739297225701382,0.229580756573914,0.548700609958518,0.373006896074909,0.724059044940573,0.336492972964544,0.420428853020199,-0.152242379318026,0.378585927027209,-0.154087523246209,0.0644261682750509,0.448805055373357,0.780101074745582,0.419625293048768,0.395867962485264,0.324924387967127
critical,-0.117708943113779,0.0407358747432376,-0.198210223591677,-0.356410979869899,0.361640291332054,-0.319144180126962,0.292392089803437,0.641203830119233,-0.323711044682626,0.566248785040181,0.195555868559689,0.296829897698581,0.599632367004791,0.214175808685588,0.483267576363459,-0.0455529225749241,-0.0107010625697185,-0.337824107346736,-0.11534997808102,-0.262290133011218,-0.0522600319566605,0.44803320952185,0.360001073381312,0.135270853570972,0.480352981146319,-0.005613542234705,0.593028190712607,-0.172402004440333,0.0544825905510776,0.322615708131336,0.196391888963543,-0.191720556711427,0.258527210167575,-0.24141118948298,0.0883119026382614,0.437714891112787,0.537274669825397,0.413246473969108,0.0916614712376219,0.322865059708711
