group,CD70,CD3,CD45RA,CD7,CD16,CD45RO,CD279,CD31,CD5,CD195,CD161,CD223,KLRG1,CD27,CD95,HLA-DR,CD57,CD244,CD137,CD2,CD303,CD18,CD28,CD38,CD127,IgG1Kiso,CD154,CD52,CD269,CD49f,TIGIT,CD58,CD96,CD11a,CD54,CD106,CD267,CD226,CD29,CD81,CD26,CD193,CD204,CD144,CD49d,CD73,CD133,CD158f,CD336,CD307d,CD99,CD94,CD23,TCR,CD82,CD360
critical,-0.0712692543904628,0.104366956300268,0.0422467203417768,0.396860632791559,-0.0794606175533554,0.0599022752270024,-0.0750927923815874,0.30217762628793,0.307799427685298,-0.0158582898109161,-0.0913340710991352,-0.0939660186691424,-0.49920734472899,0.409337666088037,-0.133432567658529,0.0202345099902551,-0.372944396533231,-0.370843022064059,-0.0932599267022258,-0.0279577682839561,-0.0856782712118519,-0.345377233550478,0.329860094821431,0.0542367926230987,0.230204767973856,-0.0578778887485326,-0.075681405173985,0.303240840183248,-0.0728088407763002,0.260089528663499,-0.0564268003616889,-0.134472269077331,-0.067212641972784,-0.369875044276522,-0.225709949622641,-0.0706887894647777,-0.110068368849845,-0.198865548620166,-0.158931916739163,0.114971331362994,0.33783737174508,-0.0180887466768975,-0.100034123544919,-0.0668969129764573,-0.44256892489335,0.257001630220679,-0.0788664222785856,-0.0269138205285181,-0.0728203511421369,-0.0688215213482658,-0.353559107695758,-0.337195664093449,-0.070538990173078,-0.0928526342962023,0.0733144892115193,-0.0726957100720082
critical,-0.524357561847363,0.527005664146213,0.269266093760835,0.347737706692914,-0.0787261234876872,-0.39758960045288,-0.519267579779182,0.42810342136794,0.449288048149949,-0.302778239752813,-0.525043274695579,-0.510281441850771,-0.385929220137552,0.414205285325163,-0.420862373129293,-0.267720616320406,-0.230106662749308,-0.246654011283514,-0.53906754404714,0.196679059658608,-0.500676936808414,-0.0985314172263265,-0.0205316246179142,-0.104124891741191,-0.205273288838921,-0.530292570071819,-0.507902236214906,0.362317353639875,-0.513723171364621,-0.288881525701807,-0.448637920750762,-0.518279323296985,-0.509776716353292,-0.0934437699843172,-0.312814408541192,-0.519722495744872,-0.532441493821915,-0.428481406407513,-0.0587149627404606,0.0116862832412474,-0.122903143095652,-0.340867145180209,-0.511218987943253,-0.501501842864724,-0.192850785559686,0.02865910709743,-0.506677208033021,-0.50310764168044,-0.505352491716084,-0.51388414197469,-0.194621088960292,-0.295236341283177,-0.510749588222694,-0.488027584809838,-0.241717523751132,-0.413463718076702
critical,-0.148348875000557,-0.342759513537499,-0.478997340636787,-0.281032003569409,-0.109342657136382,0.256750020817211,0.0161368086814418,-0.0096562714858769,0.0721538807199727,0.0191627476539145,-0.0791717886013784,-0.135815214008264,-0.104118132378549,-0.189933067851214,0.12003767636442,8.05860101771534e-05,0.0101205191949283,-0.159837334426837,-0.0552420276954463,-0.0438320239071352,-0.133700225825065,-0.124231449807089,0.181510438435327,-0.0580714440839036,0.0595793197055567,-0.0452053107742205,-0.167322318661771,-0.0863454288240018,-0.165055840362594,0.247498781812436,-0.104744170125192,-0.0620024231547075,0.071165844446566,-0.130895160198775,0.0393599198293832,-0.0526819083872157,-0.067820930430742,-0.0302247689051992,0.0908468749076277,-0.0523028942006608,0.141962266855376,-0.0273521190379303,-0.161758693288811,-0.0969027367802585,-0.0239062309987849,-0.0857160178165199,-0.162277854296617,-0.101046443606186,-0.078607802351721,-0.105857331642259,0.178669505383387,-0.267574204730583,-0.180992626893171,-0.178547313156794,-0.0257949142811775,-0.3141482483792
critical,-0.0600660843997799,0.122281768752628,0.412643555254578,0.223077399950709,0.0116008530767093,-0.367998912562027,-0.324534519832146,0.0962191932116193,0.260986270188976,-0.336179381094982,-0.0443497272230939,-0.10756448831635,-0.570610484187151,0.358512213744954,-0.321249092438092,-0.202343318968333,-0.316511300393633,-0.545535498725646,-0.132806928753439,-0.493865925130616,-0.0367897158351352,-0.489158302171611,0.0870098435409744,-0.244758492255036,0.115065299416441,0.0383646396892287,0.0016718527512285,0.0366756560170748,-0.0026668793928357,-0.180644183859646,-0.101533502594907,-0.17313073195017,-0.137099111122556,-0.568957159018436,-0.385017479553462,-0.0012575668396554,-0.0715978585005113,-0.137069730503044,-0.366659081041242,-0.304850165713731,-0.0139732896312962,0.026174502847015,-0.0619471733515397,-0.0419042617713781,-0.465594202444118,0.294028722021024,-0.0178877800343441,0.0395381936217691,-0.0583305899662182,0.0382349115737712,-0.638402410818512,-0.352115312772828,-0.0566600697834191,0.0261208101489652,-0.0857142638494015,0.0563708731890475
critical,-0.147065724499309,-0.342836930553823,-0.466018557459718,-0.256868336539715,-0.295969790652866,0.0957704219785556,-0.132589414542914,-0.186812644505466,-0.140947560388868,-0.0411690217643676,-0.177614769172135,-0.20479052970572,0.0009493222449015,-0.348748033098069,0.0492270675892347,-0.172503873467434,0.282086958435885,-0.0525650300450485,-0.125602299716782,0.132915050323785,-0.205682224713141,0.192251672128086,-0.0596545616869718,-0.225219951445139,0.18412843017049,-0.193433557552474,-0.304632836075079,0.0181551540727633,-0.228165286496492,0.130043837115064,-0.194310735560785,-0.182381704490059,0.0218764104302898,0.157090174592979,0.0928978907674002,-0.0811267383545598,-0.123237220291072,-0.121292491990601,0.0251281917081633,-0.0453020307251926,0.0443679589675413,-0.177363419813298,-0.191923144344305,-0.195158208531745,-0.124982461756677,-0.19170913640852,-0.0674981281351316,-0.164412189946978,-0.129256090025063,-0.267798484768142,0.365342499532179,-0.190795460866503,-0.249565154192064,-0.161666968301988,0.181411246294197,-0.322545578832815
critical,-0.0008739264924617,0.268096507711625,0.364626473291424,0.460002565645763,-0.0557554533296249,-0.284556810489723,-0.124673450084921,0.217687352126238,0.0901423234249276,-0.105014364347211,-0.0555652625866249,0.0438405221800832,-0.573948656345876,0.484846474646712,-0.161886151632503,-0.0379605504710778,-0.536650591057765,-0.251017649737155,0.0110311171249452,-0.284147789280529,0.0099238346631877,-0.43198542294769,-0.0829877296509098,-0.0509383945136247,-0.0413462143219672,0.0127093494913747,0.288879173800214,0.106231324788533,0.0956802597931138,-0.197468254899483,0.0631549869651828,-0.122861171389439,-0.0742912246043474,-0.373949366368028,-0.298064627748223,0.0437314213883895,0.0879707949439689,0.0354797584340895,-0.308778500934374,-0.0363779936926328,-0.148516109516366,0.101737770410429,0.0433078779832667,0.0383689011296745,-0.20088807011305,0.238623003270225,0.0979445190237761,0.0593148787168114,0.0568352821959145,0.105420082770372,-0.489643115125872,-0.0258266905634317,0.100455621263792,0.0333487238123269,-0.234326377328354,0.120551179713075
critical,-0.0454112523817311,-0.0003993290335382,-0.156719745802549,0.321292255183567,0.0449590718562548,0.147515764614038,-0.0215179265636402,-0.10251925334404,0.018311421258939,-0.005164979928944,0.205668244545088,-0.130792404498643,-0.0562716487679211,-0.0313411075681969,-0.0973340961788575,0.0298040270471749,0.0977642444900321,-0.114813437565901,-0.080568957867658,-0.085117769714242,0.0230559510843031,-0.107640488230265,-0.0616534116902395,0.0451705142778737,-0.0703191815514282,-0.0611896217548449,-0.170478421465672,-0.134280432749549,-0.0974012589130846,-0.132992214868284,-0.133695516625863,-0.0105683787746859,0.0053600659652774,0.028229988328713,-0.0473930070207979,0.033647113500377,0.0993051465482308,-0.0318049892527964,-0.224233343324856,0.0487153147148207,-0.160067118814493,0.0095109665413124,-0.0447761062275602,-0.132876288780134,-0.0116516983080541,0.0548105910384002,-0.0351222543739867,-0.0893367767741868,-0.152584162846608,-0.133327572279907,0.0831357001610499,-0.0903011470151964,-0.139219696487887,0.0543933423951136,-0.0634724916272624,-0.0540952146756838
critical,-0.0100807634337592,0.124582984753413,-0.154131465436729,-0.424837795829491,-0.159598508869055,-0.157148182848148,0.0390324413024157,-0.177526407632837,0.203491902937738,-0.135771786921197,-0.0360803271285815,-0.139611169068576,-0.274472997235705,-0.0672437896612306,0.0238594084461712,0.16969329536373,-0.25919523824726,-0.209131922647675,-0.338658893984451,-0.0905624967063912,-0.192703778001979,-0.17953580373408,-0.0373515299880907,-0.0301477883716558,0.0424015087220674,-0.139612763982108,-0.0948255800904007,-0.0649268897758996,-0.164235164122201,0.132139428767502,-0.257762299026998,-0.208207390842111,-0.0895214807004066,-0.136069445277288,-0.235729374086361,-0.0945547163567203,-0.0697702136149135,-0.0975989591533753,0.0695579064730941,-0.123000230669596,-0.0448063054656021,-0.0070480934300274,-0.150830646157509,-0.230521682187832,-0.147715459361438,-0.050062062920156,-0.219552612608747,-0.0917772916741866,-0.170380528612418,-0.266684918427855,-0.161986423424868,-0.124906962079641,0.030548991396468,-0.226831672402891,-0.198668618623684,-0.131714089166845
critical,0.357192812299429,-0.272208145813613,-0.412041488329419,-0.500109194266352,0.1472822894651,0.560547364929197,0.624722411691075,-0.0421503456740916,-0.106102182251435,0.553806446637114,0.0326598028189842,0.167466344811134,0.570718970860139,-0.459471215824879,0.669949542530321,0.0936917626247045,0.287855031378088,0.65111456629751,0.308056574897111,0.39127026208202,0.0618018115990339,0.431242209015908,0.323320561904345,0.293044790371286,0.11714973085154,0.130063510892561,0.254358499782754,0.013595957933489,0.295779722445596,0.289872795428106,0.510898188936943,0.531096212855977,0.37814761246557,0.721139967117619,0.528539986306471,0.0990173549913863,0.0388365978544447,0.139147865692976,0.537284225362436,0.425223017224076,-0.310766392625104,0.527712553343973,0.234509072524024,0.12431894765454,0.403958682615629,-0.238452185295038,0.0101488285122215,0.0786351597856886,0.3457264602476,0.237867142100802,0.552709539667855,0.375832212997759,0.209240038744113,0.340600116707694,0.443727797632679,0.170745318803573
critical,-0.0962136409015266,-0.0432888080079288,-0.304715753587962,-0.262074250510943,-0.115057190235842,0.219489583490886,0.251148551238919,-0.0179639465775473,0.0291541739396545,-0.066738588528175,-0.244829352579484,-0.14286567314304,-0.053876484946426,-0.15648031961328,0.296893959547614,0.161079007928734,0.183939716185339,0.335437094217427,-0.0871816944644292,-0.0913096091433506,0.0707852940438389,0.270000625519033,-0.281132246210412,0.367954455021951,-0.578353450551599,-0.0891319271961891,-0.0805535395621857,-0.261198408371534,0.0200148748399079,-0.103619142260111,0.0644717880857972,-0.0969916659813324,-0.166503899254001,0.359743020923455,-0.0408576718058949,-0.171005015032922,-0.0376476665447663,-0.131282511982561,0.0617865596601069,-0.0603114758085107,-0.249247919662693,0.0180178465312131,-0.0686730302429847,-0.0412589140550388,0.324489101698719,-0.536879280378862,0.127174872815434,0.0274789279343201,-0.153897813580203,0.0075710510380073,0.105654571647609,-0.0551395769634191,0.0074737004540374,0.148869088875136,-0.0182888590299649,-0.1141594698358
