group,CD56,CD33,CD45RA,CD7,CD45RO,CD31,CD5,CD32,CD69,CD62L,CD223,KLRG1,CD27,CD95,HLA-DR,CD57,IgA,CD244,CD18,CD28,CD127,CD52,CD49f,TIGIT,CD11a,integrin,CD54,CD226,CD29,CD81,CD26,CD49d,CD73,CD305,CD99,CD94,CD150,CD101,CD224
critical,-0.0051714260057675,-0.020345294708202,-0.0489605061686803,-0.62051542623978,-0.195318157022208,-0.261161774854101,-0.290340618096683,-0.0016716288260845,-0.0749883383928189,-0.386417840140381,-0.104594167308696,0.375863001593346,-0.457167233824289,0.15901455385681,0.16811874734024,0.475204700225304,-0.111921180815514,0.478645377237904,0.227875618946972,-0.553621555474593,-0.531607151277645,-0.129985023978137,-0.314246273217614,-0.0710102201289555,0.407786418090938,-0.327910745522259,-0.0261141813703943,0.189278435303544,0.14281204584484,-0.0402869501320527,-0.595598661132825,0.370348785069412,-0.530041995529779,0.0681402548137423,0.287144596368249,0.330543738343004,-0.141432944963002,-0.253571173409027,-0.0798324671526559
critical,0.197051756360636,0.0190477035445129,-0.215881137521989,-0.465317075641286,0.118876090789161,-0.34813157627004,-0.367752433428032,0.044661222413039,0.120071226459563,-0.371598157500819,0.0750943140181735,0.641839190840562,-0.456728223175762,0.304526575992336,0.165994331688616,0.429952844350836,0.0143568660756,0.525091782509731,0.375385349768608,-0.34403813679761,-0.143421437782591,-0.267211395758387,-0.147147119684551,0.071740103235544,0.453796625071699,-0.0943002041438075,0.338503755978256,0.344651533410823,0.276601990360812,-0.109385065838989,-0.260621327383577,0.417478040297077,-0.466637236466733,0.103721916817404,0.331435217603379,0.391001038635701,0.119970952169464,-0.106478745491025,0.194685916421667
critical,-0.163834058887013,-0.193825608541673,-0.466214955638389,-0.373876462218293,0.204595080976761,-0.335252355108448,-0.245643135330115,-0.0741513376545283,0.0942169307920118,-0.311235417378521,-0.0821246089183908,0.356462810100307,-0.579641274185473,0.181441112393441,0.0359988546515345,0.459100271708802,0.288729061368202,0.333270274413241,0.0978895515006769,-0.26073584717066,-0.274198973665543,-0.0852428976235911,0.0621330522472033,0.0030225707385901,0.251956124638506,-0.152465898350223,0.186347994236824,0.128488994574534,0.164455869835396,0.0934951828316173,-0.0262013919519638,0.167136938930909,-0.426014569745686,-0.286532194475659,0.411507776601794,0.197202932244952,0.0549036410166183,-0.161472895285985,0.354161552511636
critical,-0.0248805906049758,0.111380876093312,-0.197365399400153,-0.140915653762069,0.0599669476725689,-0.0871888825444405,-0.166079792503833,-0.0323962228729023,0.059675567137539,-0.322344973157157,-0.0297795953695981,0.241089771840692,-0.269577079178942,0.144152561521429,0.31030688930357,0.012559256087078,-0.160420657184001,0.26144752600875,0.127120708148682,-0.22674060047926,-0.200740664993081,0.0760169338083225,-0.118413726665085,-0.051980119356286,0.350693837770247,-0.209061584720053,0.0686483494239996,0.0366757327892756,0.081023337939226,0.0790940474301608,-0.185327589953914,0.191248969041744,-0.350196231041537,-0.196541461866946,0.0508402742051788,0.228139556728895,-0.0277315248087679,-0.244013064586403,0.111119046417065
critical,-0.0546645379029112,-0.125820721856209,-0.434295381049151,-0.343133834447005,0.130632262053022,-0.311996573592675,-0.239457328453597,-0.137985727253764,-0.0492838285209221,-0.35102619046475,-0.12277411691694,0.45399642534786,-0.573595160543809,0.0324410755382248,0.129704377122643,0.501872789128251,0.153262299250548,0.379677229953273,0.379055968109766,-0.284522876278013,-0.0456256233947861,-0.0894865472882662,0.0013729027449282,-0.111687240579827,0.366649403119349,-0.0968274884204542,0.32145797951135,-0.0970751107460397,0.205896232335765,-0.0447137567231909,-0.0008454080439316,0.0681326364145271,-0.332456857384315,-0.357065433427485,0.395451655219435,0.078349090055738,0.11582017121868,-0.319393067882075,0.371007231111715
critical,-0.0511197818046027,-0.199381292978502,-0.730187201111915,-0.496874186043712,0.391126807011908,-0.454634268300398,-0.183526624294478,-0.21099950355949,0.188478756133657,-0.257021196034585,-0.105115803876081,0.566052604285381,-0.619380721266961,0.188105467509585,0.0285719975824353,0.605953684438685,0.28704638882234,0.359568597893341,0.373001620857479,-0.0067928557881974,0.109842712822685,0.0513083165689806,0.217844229863788,-0.0514509187182538,0.441234304197055,-0.19866617697107,0.355601222094955,-0.0148478861796983,0.283079370358982,0.113719714721499,0.0793184784726073,0.142537099746093,-0.365130351861508,-0.400641927303502,0.459961481241923,0.0267103732447818,0.196623374560941,-0.355197675207316,0.496193051172547
critical,-0.001481882584917,0.0511150213373665,0.11010829729895,-0.0657152682284473,-0.0348291563833366,0.0511169206660706,-0.0464664691021564,0.0090069521258127,0.146538237585287,-0.0724816032926428,-0.0056774314888092,-0.201936389111891,0.0071793082721935,0.0554910925411076,0.0528206975057679,0.0149205537633849,0.0168936211034217,0.257819146137157,-0.0446450542641583,-0.0141461664158503,-0.161679785604182,0.0329059865997532,-0.147302172753436,0.0934219606413811,0.158958302558549,0.105370563629373,0.0077566308370544,-0.0037268527267665,0.116895259015823,0.0216778859295342,-0.0523340049565797,-0.0154688378336851,-0.0216567519533321,0.0198438396569668,0.0599376860566662,-0.0398877819916869,-0.118484466119043,-0.0043186377676015,0.0880143252958123
critical,0.522030866928842,-0.0405279096696866,0.282436981228088,0.122858745465633,-0.002406381682814,-0.378649550079038,-0.612742581592649,0.0488739816419035,-0.105784407874942,-0.276814660463176,0.136723610417453,0.477218883303932,-0.517479683288339,0.104367738673367,0.0027299583815443,0.489428196096782,0.133823733908627,0.547228149286559,0.425000111281517,-0.567224739493592,-0.379824872343755,-0.0461015270260621,-0.0045573217200576,0.329117246059629,0.427204895302202,-0.152039579719723,0.212937543631019,0.0293575470752293,0.183258772422506,0.473144863444812,-0.276060204413838,0.230438865650854,-0.375373699100217,-0.0531146019728581,0.234359438894269,0.692153616937558,0.0458811261172223,-0.228389584812637,0.0827118747135867
critical,-0.0006142673015859,-0.523720981673136,-0.379541705046088,-0.144731740321155,0.221011834182283,-0.471420636296983,0.0170739143852883,-0.1232308841108,-0.366704691919195,-0.56643304421408,-0.156040255659957,-0.082217047033224,-0.0515082685420253,0.173784231534469,0.049181564952573,-0.15290120462123,-0.115708475307834,0.151484864942241,0.0289477126717229,0.0025286667462853,-0.416387101397178,0.0898553373681229,-0.305124671315032,0.0013949438605786,0.0580508507605879,-0.100287846779328,-0.133182301701399,-0.1553541919415,0.0769175851733603,-0.0458496783821401,-0.346100583813528,-0.145174013933741,-0.341293405561173,-0.398204354617003,0.119097405536879,0.063675138394167,0.0178961578541808,-0.366651200436073,-0.0597993567322627
critical,0.0994245818127934,-0.119263190362177,-0.467064688094583,-0.505225887433077,0.368203015411504,-0.137879378898243,-0.286584083295846,-0.0160150978616817,0.0569390259453638,-0.403369238393885,-0.217135026442248,0.539790817683455,-0.505308579984621,0.569221012497889,0.203284123498212,0.245730783035288,-0.116615667648456,0.7230541689911,0.544726311409968,-0.289644229143546,-0.715403064557893,-0.556246857227716,0.0124024688901802,0.377035963443897,0.69127722794183,-0.390774440499045,0.380294685096079,-0.301310594021286,0.296206985937877,0.31070086735275,-0.412833743171165,0.454347876392035,-0.682719130960407,-0.309179849611917,0.405226181660891,0.15281709645674,0.0514421494533918,-0.521447910839453,0.175605054897318
