group,CD8,CD45RA,CD7,CD45RO,CD294,CD5,CD62L,KLRG1,CD27,CD95,HLA-DR,CD57,CD244,CD18,CD28,CD127,CD52,CD49f,TIGIT,CD11a,CD54,CD226,CD29,CD26,CD73,CD158b,CD319,CD99,CD94,CD82,CD224
critical,0.1036451481101,-0.107734553435429,-0.466684236680842,-0.14800352851207,-0.106454492533805,-0.391826654702559,-0.241560009852001,0.702376295779968,-0.439478046544937,0.134068315284369,0.0168790701124837,0.457246682479663,0.466880041707308,0.466582806203964,-0.520303805408419,-0.48335777913687,-0.270465455248027,-0.337932010515264,-0.14273367570008,0.614163735070776,0.164303338060803,0.166863802431594,0.353342004209463,-0.481228052752905,-0.620176828458472,-0.090551629362261,-0.0046454606101643,0.577438339680135,0.481950125031818,-0.173735022472686,-0.0479201856465716
critical,0.0300584376596965,-0.0253346256654035,0.185837778749956,0.001546987744926,-0.0814222827485609,-0.0780861296728263,0.210561503535382,-0.210657182978532,0.110330752333403,-0.112169714876237,-0.0448655430011242,-0.152298302951377,-0.374196871868207,0.0733425515306863,0.174304824986715,0.0925335013062577,-0.101899828154886,0.118827322585145,-0.0749719352427118,-0.233973741696473,-0.0509929162603171,-0.125894378351444,-0.135052125820819,0.276171655199398,0.0965289891739764,-0.0966846027307053,-0.132004342838986,0.169850005509827,-0.132974246760495,-0.0233540826767862,0.0025285802348827
critical,0.0055368659686174,-0.266833633218429,-0.152061886368014,0.091334755163302,-0.204484071477262,0.0294231347030114,-0.0449946654962504,-0.177703316516409,-0.115955207795401,0.0574152507913601,0.091221478467668,-0.0468774125095701,-0.169198104633573,-0.0782575648431878,0.0526714796971779,-0.0862884054672465,-0.198167103236421,0.132926093063091,-0.0546725295259384,-0.115994763978981,0.0520439792868749,-0.0462196693924121,0.139190136143422,0.103841421924386,0.0379950130682616,-0.0621788806094334,-0.0981996293466053,0.114332910545951,-0.112472780919321,-0.0636794211990558,0.053309898336242
critical,-0.13879692125111,-0.408655833780068,-0.364409664972697,0.256317818752432,-0.0416692870085322,-0.304323013136032,-0.101166041854738,0.432134271505806,-0.439342290188211,0.247547470640253,0.238237061102353,0.31644161569001,0.416394228032907,0.337621312526843,-0.0976953507647193,-0.284049638453274,-0.13965096023386,0.231773565092583,-0.0027035417106246,0.398779252793012,0.182340800545847,0.0733633340699264,0.361830551880691,0.0028346549081797,-0.490740016225516,-0.031051638994323,0.134509730739314,0.502849442971379,0.272794024326412,0.0356920212100268,0.344431502691045
critical,-0.174981713199278,-0.193684370139201,-0.173129666941824,0.119914896982935,-0.0448939387921669,-0.331804355412462,-0.12612917460679,0.409900056625086,-0.328433818375815,0.145372188814017,0.180388293570876,0.248205267566994,0.333442714439236,0.398742555210699,-0.223214565863444,-0.198337532864213,-0.260550609572644,0.0515500997055993,-0.0309581302021771,0.324217583977234,0.311741854487846,0.0850917678144631,0.290705163053904,0.0545463395713767,-0.310643502864104,-0.0036158472985072,0.13564568434204,0.262033671951455,0.0901156389257362,-0.0495592961631178,0.168654178677544
critical,-0.0243294262876443,-0.207602717041554,-0.299399231800019,0.0683998756636132,-0.122567684348803,-0.401216436791053,-0.0059444123794857,0.401948672640748,-0.187055377087522,0.116547544850172,0.052921964281585,0.256836350764371,0.40220645064145,0.377392866271339,-0.291532312717235,-0.331768637071137,-0.276741324869934,-0.22259135789982,-0.0979472326196714,0.374726011922333,0.152799842120014,0.008336375022936,0.203955991036455,-0.2704017959315,-0.469581514527624,0.012966619942461,0.0029843135824252,0.288155253741131,0.136247531534152,-0.20692478416326,0.0204702691336249
critical,0.0263918394493577,0.0999520822188639,0.166668181778864,0.0042462863083542,0.238723080922315,-0.008871973006863,-0.0622399508997859,-0.0515963845364546,0.0787100804700941,-0.0038018937137913,0.0598927138726389,0.175384669998368,-0.0619285390957327,0.0120613624774955,0.158706387386894,0.0081919870126703,0.0087906489056552,-0.0515590125588782,0.0594634473116824,-0.0272178637864737,0.106913004699242,0.0451286909801163,-0.0190779142186351,-0.0485313091534622,0.0200309386905066,0.0946955103485484,0.0084663941155601,0.0794476932681729,-0.0065756241589039,0.0841163101058116,-0.0190360417155189
critical,0.0117221484623095,-0.401927789028785,-0.417000136633586,-0.0906403767193272,-0.424948973029648,0.547071964103571,0.328821985510037,-0.648315067062627,0.298890145126937,-0.311523274385949,-0.186875974588744,-0.640352585331473,-0.809141094785749,-0.439622833053491,0.403525005792715,0.334304593915792,0.0278945156074235,0.0130078328492099,-0.72654184507503,-0.580529357806468,-0.467587572949654,-0.060386779748346,-0.172113881560448,0.263823574789762,0.189992641174066,-0.465962565532736,-0.618138950579547,-0.421073118474453,-0.521686422403047,-0.278236901454626,-0.326196387893998
critical,0.0554950564480579,-0.513200331203273,-0.326954232653211,0.608479742216364,0.0136155619290689,0.0206454985169048,0.102036437525862,0.533538013284605,-0.334192630472666,0.645546541111238,-0.200163681016655,0.467415933215328,0.556316611091858,0.580091172663257,0.317478469766376,0.337154136111426,-0.145110704867046,0.391842479929273,0.504533757573053,0.59360268446917,0.610317061466504,0.296070411787559,0.638118098408606,-0.0695341984621584,0.0278891444789518,0.294282673787529,0.330509932738449,0.710228273545453,0.122182693342315,0.379914684102793,0.343868125793259
critical,-0.233708338399964,-0.350288653230155,-0.658317463575089,0.333114141976686,-0.124008000972082,-0.443591868479655,-0.294097365522823,0.726727488596201,-0.626428497337994,0.636753702742717,0.343613657877229,0.254417172234904,0.673419713768935,0.656414349322066,-0.264680569768551,-0.563035792411186,-0.537615195154079,0.298658816074455,0.445033603831907,0.74681271314679,0.606544371582071,-0.189006309326927,0.468121021965228,-0.289474265730963,-0.639501233505219,-0.0705703481971493,0.268368011060078,0.576352658330609,0.258369812324701,0.0595588968050315,0.275335932306678
