group,CD8,CD33,CD45RA,CD7,CD45RO,CD31,CD5,CD195,CD69,CD62L,KLRG1,CD27,CD95,HLA-DR,CD57,CD278,CD244,CD18,CD28,CD38,CD127,CD52,CD49f,CD11a,CD268,CD226,CD29,CD26,CD49d,CD73,CD158b,CD99,CD94,CD82,CD224,CD258
critical,-0.0087613798981894,-0.0023595665971566,0.131083538564069,-0.0388469892019998,0.242957687466662,-0.0577891534766007,-0.176709377184087,0.229757806312494,0.230511451761019,-0.011715562268241,-0.0212978754143634,-0.173796582641784,0.30734715808756,0.0519048530249442,0.428027136022565,0.234453420210836,0.0411523031916221,0.0774115801424781,0.161732731778219,0.125454193221562,0.237924016669293,-0.182487887150632,0.106268561664619,-0.0363349622304499,0.370820292604141,0.313371641327211,-0.0969309836396021,0.20099733432921,-0.0200455368911887,0.257566754362702,0.416466553783327,-0.0859484988827646,0.0474170550414572,0.245794428089056,0.167452199935034,0.399722408559785
critical,0.0501710356387031,-0.119687260552503,0.119590482603382,-0.533476738458971,-0.270139692552748,-0.37043210077392,-0.298440950692825,-0.218035840743211,-0.199860853926403,-0.31064476397366,0.347286505794465,-0.401476746667332,0.0586501245046785,-0.0428315225410306,0.563044032858456,-0.0987890884958829,0.41697671656826,0.150325095013881,-0.624273083401424,-0.0754267599512611,-0.470572751978594,-0.249342837051475,-0.506028387456309,0.400854822665596,-0.212657058018822,0.162129839229146,0.294755185445541,-0.71680433791678,0.356657404012902,-0.52958894370806,-0.0744174325600349,0.124065983730365,0.237849106994837,-0.275107745380871,-0.187612216544763,-0.0940846541143056
critical,0.0308089149519951,0.132763227234321,0.272319826303471,0.352674506091167,-0.0978926052038857,0.272744360218105,0.270872665524683,-0.0287481153840926,-0.0995941478937591,0.313445125486313,-0.471974610950575,0.54705599576334,-0.155304983387932,0.0876554297015246,-0.447504302394592,0.175519643450174,-0.320144632289172,-0.285673483975093,0.311553539016642,0.0275182164552493,0.179158729598653,0.245887407576369,0.166973911367322,-0.33157173725556,0.0227454528590045,-0.0621747536041781,-0.0552710772726485,0.33245712150504,-0.187571353438045,0.244416605113083,0.0282815678190313,-0.49207316914663,-0.18181663584155,0.04886442906622,-0.238697797348025,0.0807611411678101
critical,0.0342183455603,-0.0414119327435696,0.617596560281814,0.407066459806338,-0.312103314391839,0.313178032593572,0.143637869483658,-0.171152738790836,-0.177928989239832,0.055814466523503,-0.339036190717643,0.361263167512654,-0.298184845536121,-0.173343870345263,-0.259142043718642,-0.203267346142892,-0.134974817590631,-0.300140936175282,-0.123376315514655,-0.0028274897979119,-0.0143184702799414,-0.011768014489568,-0.483414109024492,-0.337950628013362,0.0913809172422516,-0.0765374573662628,-0.380173083977381,-0.23203473609493,-0.314489030304059,0.428867062271583,0.0790802280440048,-0.590263949100514,-0.0840383509293455,-0.214279863998574,-0.485134739525166,0.0381904907586403
critical,-0.128888314260293,0.0892179073004345,0.377786934032647,-0.0345835123726701,-0.0931454700876144,0.296051643439242,-0.113089254173522,0.280283816180467,0.117813966410052,0.0751690774860725,0.289938900527964,0.161864049520919,-0.0357674144852092,0.173004973095787,-0.0799936749727777,0.0940654963096996,0.200371664625346,-0.0411437085281261,-0.159282933612551,0.270788242009086,-0.201037132612525,-0.198307033552679,-0.139601003343214,0.0229554386297443,0.0733006679826798,0.0174797160248928,-0.0980225145038142,-0.146836760961664,0.0971777431468017,-0.0485461012895274,0.105997042338098,-0.244858955578307,0.0323947765982096,-0.109837067319333,-0.149822035438824,0.254524049674796
critical,0.0670362027545599,0.234751876758959,0.712781803709044,0.260895389546842,-0.375582040122403,0.38364267974018,0.0601970955641617,-0.0821154914520966,-0.209399265502873,0.0634968084203266,-0.285999813661675,0.438608843634082,-0.176588421457152,0.104220063365424,-0.417644524105263,-0.145753579129611,-0.127660643035448,-0.329857198814143,-0.174609793666804,0.11462677745889,-0.227737214609256,-0.270910372456529,-0.307953540980065,-0.22817540546523,-0.061694931676024,0.0360935586430126,-0.201627926961728,-0.286119202254746,-0.0241027819587042,0.225824499113438,0.0555748653065005,-0.497464024987852,0.0964602939871936,-0.223495070479097,-0.571003553561538,0.125461547436567
critical,-0.124024724250535,0.159377436494755,0.114358464570005,0.0346918017681784,-0.0231945536366344,0.139060145495959,-0.060040802083674,0.0877534689593724,0.242600615094208,-0.0908431167650436,-0.0393026638127454,-0.0093624087625487,-0.0311734589930585,0.0512395013935524,-0.0489925873956933,0.0245257772379353,0.178545383259082,-0.0585366363936074,0.0455593264732141,0.158606147234222,0.0011421555941583,0.109177597625201,0.0561821614960006,0.066672224505765,0.0078830857106745,0.164294123329587,-0.0127768562193089,0.107990153444919,-0.0363311866563452,0.120064048296663,0.204716007241883,-0.114613441220891,0.222746772854754,0.031553141417364,0.0042493806207513,0.168169719488321
critical,-0.453271670423443,-0.0787050125139854,0.541177279935824,0.188974671723486,-0.565362187936557,0.166508476980683,-0.208758375051576,-0.184545066904542,-0.180578454006239,0.0450852394742955,-0.0320848284628472,0.236037979369144,-0.547071964103571,-0.548423403942858,-0.0356018545600644,-0.601246982715574,-0.0432781488890952,-0.374061618954971,-0.152847599988121,-0.375276918521395,0.140963804280448,-0.277731355312993,-0.472427084236532,-0.30023271674352,-0.198265843135729,-0.581654988853996,-0.633994925534412,-0.11286680745365,-0.54371568121656,0.177350937842716,-0.200995814017394,-0.344670476076038,-0.332321695553168,-0.420483540720655,-0.380520447435803,-0.0787539631990097
critical,0.185564317479377,-0.125921011407212,0.70088004485554,0.506473903328667,-0.608654041770136,0.324461667114436,-0.009320963465438,-0.400039391210216,-0.0607831558306015,0.394104838614847,-0.382632201904091,0.415645536489123,-0.625762679246482,0.0672500610372996,-0.136870537014218,-0.168433142731285,-0.579514638768678,-0.347809828687136,-0.190085982996622,-0.141497022252046,0.117585555743101,0.0493289242971461,-0.0301551374678667,-0.640305248614906,-0.0754477064808723,0.0095843864910628,-0.483932506261551,0.515704701517965,-0.205336217906282,0.314798718306169,0.08913159594692,-0.556455836989059,-0.291048810019006,-0.147589619134013,0.0117852746844605,-0.0065989594187527
critical,-0.0717089561836037,-0.125589079028267,-0.180864774268909,-0.342528255713991,0.221212462958638,-0.0148437887623192,0.0198898006692501,0.073000692593158,-0.0104399185143754,-0.0760930065839414,0.453622640709813,-0.17069562290629,0.228670818234071,-0.157185181785498,0.0673014333520518,-0.172619235377735,0.255604946982944,0.138476560104255,0.0033548000741099,-0.405935319955361,-0.0156137468931267,-0.217259779951496,-0.0281455815747461,0.238402330632105,0.146025817229363,-0.401903089803555,0.0483871443597267,-0.408757104628883,-0.0305542321090421,0.046184153999441,-0.0883514895949913,0.156351406810857,-0.205850900039179,0.0159591519063206,0.0806652609480354,0.053089002470007
