group,CD45RA,CD7,CD45RO,CD31,CD5,CD69,KLRG1,CD27,CD95,HLA-DR,CD57,CD278,CD244,CD18,CD28,CD38,CD127,CD49f,TIGIT,Podoplanin,CD11a,CD54,CD29,CD26,CD49d,CD73,CD305,CD158b,CD319,CD99,CD94,CD224
critical,-0.505707354315013,-0.10039280979811,0.48926940968268,-0.208503422565242,-0.100523266887912,0.262639422199897,-0.0639743452160015,-0.194713464915127,0.33159980371292,0.296336040160175,-0.151573846000212,0.197771476217817,0.0894921341088664,-0.205262355537823,0.300507726174247,0.178222186136731,0.313158354781067,0.337967664153777,0.311460120287365,0.333829401863811,-0.236405775213404,0.227127573459975,-0.197009845555905,0.260758568592268,-0.261173450465,0.149928369855082,-0.185604419332836,0.340893261859811,0.339307010727382,-0.128990899426528,-0.0954114633576622,0.344787837657535
critical,0.0651759458269631,0.45001278744909,0.0798144902715778,0.286494854245688,0.251673413190298,0.0814645207332313,-0.423022478083427,0.343501710203489,-0.114188762680912,-0.0126839522979757,-0.299937580041691,-0.0402719763155719,-0.256439010228497,-0.230940262526364,0.38689555662731,0.125932694139286,0.316694581880741,0.213026202384582,0.0739294925709355,0.147711780696234,-0.223053320886674,-0.110751597701773,-0.281758626802033,0.274122688963574,-0.437526748722024,0.414703310205875,0.0247337482606607,0.0795414499513307,0.0041392107378226,-0.29325912568268,-0.178352973584313,-0.018008756543483
critical,-0.480647179154807,-0.55939968055855,0.360351399657712,-0.286975692938951,-0.457878392153495,0.085015664679234,0.511038617139325,-0.561885306092942,0.426226112273016,0.433494769377344,0.465873375162973,0.308113735946855,0.580150377122662,0.382585974019037,-0.24952781301193,0.494366262051445,-0.604574086623899,-0.027316487797716,0.0726804509734695,0.134404933798161,0.460603937014236,0.27594612114033,0.441406615389305,0.0260812257659034,0.523269482152742,-0.627473968996257,-0.258248326967683,0.0637729821293167,0.183887968117893,0.564529316324336,0.30838307960445,0.370606073537865
critical,0.539390397389192,0.427430266590152,-0.304984417619651,0.17592014586137,0.281380298445747,-0.163676265959605,-0.435014378292044,0.618313210092515,-0.235270064601997,-0.255683863828321,-0.390113891125951,-0.13078747782266,-0.416521079835981,-0.346985328607677,0.129863481215467,-0.16911826235836,0.14155172147511,-0.0599274592873041,0.000239133481339,0.0993226744898516,-0.438803502167652,-0.277292840268871,-0.220484576505512,-0.0403334579885313,-0.304886069661893,0.408215313143216,0.358864929910607,0.0131348402613234,-0.174640954738008,-0.489032655692492,-0.317335537859877,-0.376136177153939
critical,-0.60454338821924,-0.45812775802586,0.170720149782337,-0.372125717739718,-0.290865257951804,-0.0665679817873415,0.290391366667659,-0.544989904079517,0.0449243767177631,-0.0203421903324619,0.359496812473098,-0.169003707824559,0.193402925250442,0.31959332604227,-0.282888586470179,-0.132558800009989,-0.0888934440868788,0.051647071495326,-0.221351694477933,-0.0884322048875722,0.274034530485566,0.242662489791732,0.185883630348692,0.0036038210874876,0.0431420062069738,-0.457200332066103,-0.45820563453681,-0.19361735984876,-0.152948994422687,0.526057995461043,-0.0262298810130554,0.368048153748706
critical,0.140552798102617,0.282625969243846,-0.121146969217885,0.116589599849266,0.22539912605816,-0.0121635364687284,-0.614790266644995,0.39518753760593,-0.123846831151302,-0.260294636256756,-0.437387682829279,-0.0584146625529901,-0.44344441909856,-0.311732555023726,0.304506971412477,-0.275611350646953,0.219349521998325,0.187129600875319,-0.0416950786668319,-0.0900286137219888,-0.489424326735441,-0.265453504523408,-0.17891848025175,0.226045681136736,-0.341937396310659,0.453395320621305,0.0640292890538342,-0.100731960324663,-0.123177895213197,-0.186116276163354,-0.151462950772675,-0.112891281433716
critical,-0.115407706142484,-0.278867546298513,-0.0811317857631192,-0.105084996131522,-0.0214037180053138,-0.123372119330127,0.0216937580697635,-0.0809947205181403,-0.0377957310917309,-0.0513692291570956,-0.054551312001346,-0.0323334676758125,-0.13247795300812,-0.0636314519739544,0.0470417936401144,-0.121426018123705,0.106050960450463,0.0390835319977769,-0.113968033260018,-0.10122697496363,-0.0853343805389827,0.0464725032182879,-0.052720239935123,0.110435382211735,-0.0279756049570645,-0.0029105986638635,-0.111838155977042,0.0231539914055787,-0.0767657763265859,-0.217151264600989,-0.115464203998403,-0.184261132107545
critical,-0.135815189092495,0.111858522032784,-0.0036897852469814,0.320047931422892,0.224695177622147,0.0703701261486613,-0.444149295652004,0.242578193461897,0.0275001435161723,0.0787558581835451,-0.288775685894593,0.0913924747320364,-0.32124293691276,-0.218468513506871,0.347681256412486,0.211653522621389,0.106290423432549,0.136330332660821,-0.163103568714923,0.0427076429313269,-0.189805189496762,0.0352757978906808,0.0726830717457538,0.107415526963225,0.0369288648403596,0.157092092032222,0.204186461682545,0.0088536327982099,-0.279818912567501,-0.108616762222979,-0.1450643298827,-0.202220223330226
critical,-0.079898931020951,0.0532717429736298,0.250294159215898,0.243913491012601,0.229191167080069,0.64785949019446,0.097578193824994,-0.196517139810337,0.19077917895133,0.0508562060531086,0.243944941845838,0.0636748804732461,0.0938386382716475,0.0142552180226309,0.300911342807955,0.0574203481282239,0.279015095577217,0.406658587933717,0.19747174026317,0.60079295261123,0.19248439989037,0.106301470165337,0.212443216452618,0.0522597049922621,-0.1191909171456,0.0933414804279919,0.144619313552892,0.255871408149288,0.246550100499049,0.189318699511073,0.173070252361587,0.0705370514447712
critical,-0.443860711347029,-0.40882977766616,0.420777142681252,-0.201269926916485,-0.275689075127599,0.102799626380202,0.718144869839477,-0.562011698958779,0.644013302550925,0.143345599713693,0.219711069134549,0.0110026984405018,0.755021231326074,0.545556656747289,-0.185948016656744,0.0016539203848518,-0.512036149693687,0.160331173919132,0.483087811981722,-0.123111731888257,0.717201687488669,0.529683014092746,0.356342558005527,-0.431017263389648,0.304207299756341,-0.530571874556381,-0.241030838382944,-0.0792266960687518,0.288310544128938,0.57846338259616,0.268826066354397,0.324181291428512
