group,CD80,CD45RA,CD7,CD45RO,CD5,CD69,CD62L,CD197,KLRG1,CD27,CD95,CD57,CD244,CD18,CD28,CD127,TIGIT,CD35,CD178,CD11a,XCR1,CD54,CD29,CD26,CD144,CD49d,CD73,CD158f,CD99,CD94,NLRP2,CD224,DR3
critical,0.0938465186207204,0.0021832989698748,0.569728091219899,0.221341807207089,0.38473965507379,0.131762227197686,0.320459746476082,0.277063452338242,-0.662740067232875,0.570166826136719,-0.121778694211643,-0.480789748701004,-0.527935519045261,-0.362418765409573,0.598307518479856,0.513300912532971,0.116643056162375,0.232847071569778,0.114271168484558,-0.583880092053259,0.125151345380689,-0.136067224731773,-0.286672911061761,0.612500614992572,0.106174886414776,-0.511474417539492,0.606628072950197,0.153084684911492,-0.49935850129829,-0.468993237693382,0.109965233066741,0.121545793835421,0.122087486522585
critical,-0.304134985709857,0.428907873149044,0.201745878566028,-0.362565671220859,0.0650588797967964,-0.114611943169831,0.250394796392431,-0.168714699618567,-0.26585554942885,0.302130950401421,-0.252178257012239,-0.0752137814419554,-0.313465865509958,0.0368352763494889,0.0549633815792076,-0.129475950130938,-0.274359775036866,-0.079174473192459,-0.349028920619237,-0.227202835766873,-0.29369958208991,-0.295435619304772,-0.190222969264535,0.075358203211264,-0.304506146796987,-0.0254915846844501,0.0757642572758956,-0.280208251116228,0.0906771568512987,-0.233542232874306,-0.28687436885344,-0.17789679996372,-0.325770239521063
critical,0.12412606164369,0.581442806014309,0.631062367372582,-0.247864708029104,0.354710569972814,-0.0780599484457255,0.391548365286094,0.570354753722055,-0.395729981402439,0.722596089637951,-0.258915346777067,-0.551561968748559,-0.451843786316757,-0.33751919158802,0.313807145082014,0.524095406330492,0.10844035037857,0.124490764920686,0.0907514730659659,-0.350778497789878,-0.0033885976342939,-0.354623245625881,-0.285278177933736,0.124686969411707,0.0705812008109393,-0.382668881422444,0.471121746474818,0.111746383482444,-0.613342672615669,-0.13959358970435,0.0179622666182139,-0.335861783446951,0.145973853875849
critical,-0.249541663935178,-0.189545545058839,-0.113126079253175,0.0086423503415944,0.0498587256138553,-0.0861496956619664,0.0394834355483112,-0.195954374707385,-0.309168392893735,0.138997915629752,-0.0278140485772731,-0.267741322437397,-0.388022253426485,-0.219417879582044,0.231550781680806,0.277414730251599,-0.231634926125825,-0.0666577438050569,-0.166694804955529,-0.308199249072275,-0.223859389577007,-0.148855234389481,-0.0453882214227721,0.153882790693875,-0.215112122687987,-0.244789553489231,0.0680558522127006,-0.212349493795916,-0.020002056622844,-0.160999965704707,-0.187707731155228,-0.0675246750919004,-0.166139933753391
critical,0.102446774224896,0.53068395574895,0.593075135853528,-0.186501755732606,0.321529145834793,0.0067745119742335,0.361479849993753,0.397817453717465,-0.441285838965755,0.628547116274572,-0.0510993812399112,-0.468223209042993,-0.338113064467967,-0.380258866154462,0.255642725922461,0.150433781552614,0.144841435420045,0.0662366905484099,0.130018163528937,-0.359233618726551,0.0825850992435735,-0.239055031780652,-0.265270462546886,0.0147161219068791,0.140912533018961,-0.116091716611687,0.523191147465535,0.113327618751376,-0.486005173610634,-0.0042811630030057,0.051712477221189,-0.351763369849578,0.203001529586787
critical,-0.104750329197938,0.324134690515407,0.290440207068816,-0.302722032156423,0.265983555760001,-0.166695620687759,0.113617925708384,0.0688686635267649,-0.650319909984653,0.313280510761101,-0.365097494822507,-0.354487483935534,-0.563090550798882,-0.42670727666926,0.193116653363514,0.197035288233491,-0.16563868659547,-0.1245243401762,-0.115693235082292,-0.556787485190701,-0.0404511525175408,-0.338742196157702,-0.275981089567431,0.228875478890009,-0.0551859895238793,-0.44010465898458,0.49269871729969,-0.0220483897852577,-0.325618255481213,-0.291448831704245,-0.0443611425036625,-0.286200512609429,-0.0637365514979425
critical,0.020916435115667,0.170679092131613,0.0642066070085378,-0.221036017495794,-0.433657488951105,-0.0956547473384347,-0.246591172056417,-0.195952672444872,-0.340702399115261,-0.0618552831324714,-0.186953540999909,-0.0668288300190949,0.0848451067024865,-0.216776137674783,-0.011644456675012,-0.117523591399174,-0.0392309084267253,-0.0668266420315391,-0.106363145644971,-0.193852923837913,-0.106874521976408,0.0723323755047065,-0.191667714797774,-0.0457292051339628,-0.0466494594995363,-0.163259759598859,-0.0800088431999024,-0.0546312333081898,-0.0092876294603426,0.144432294369862,-0.0391624667573059,-0.198609171321006,-0.0918143603719948
critical,-0.224121868933363,-0.276552877452503,-0.105693813483958,-0.0183801724725412,0.575510913518297,0.0731207499720618,0.499582043508767,0.115415062369347,-0.57400010035175,0.447969249031786,-0.235754769061207,-0.555755252470098,-0.667994793329462,-0.500386325251945,0.430988016478062,0.34317932829948,-0.399830594339238,0.220228638147242,-0.116333860042761,-0.48919005014812,-0.122290027833553,-0.225627668326757,-0.16232476092697,0.243743541590855,-0.0557791400062651,-0.237311483176976,0.48513396904065,-0.21599646886398,-0.302222019676079,-0.441767040283871,-0.198810356409552,-0.27533202172664,-0.231002029700285
critical,0.22806346435184,0.426853721997425,0.0746327528403063,-0.297965087172407,-0.068992552005859,0.373070790019101,0.643614452086207,0.220865960977267,-0.0888502695114883,-0.0384129460313409,-0.23043405625734,0.098274962286466,-0.255003883184291,-0.187241851450631,-0.0474343003441111,0.420483855377849,-0.0272014052812844,0.280305670189189,0.124356151252664,-0.127624577160871,0.220042026923233,-0.0053238010509733,-0.0457300449436151,0.317571496113245,0.195196440251413,0.0258959051881808,0.277148373259584,0.159364929820941,-0.212493468986428,-0.108431666206298,0.132548585395091,-0.0091663247545804,0.277838644326528
critical,0.123158364412199,0.582124588662862,0.486994120307002,-0.529108121123006,0.260585976900403,0.0790168864101904,0.4585511395205,0.368670678718761,-0.480672687412041,0.552677554025417,-0.624088857425138,-0.154270535209818,-0.618838914745146,-0.54703282623586,0.177067663519394,0.497922585814312,-0.244777033614998,0.165402233935442,0.0948696034450588,-0.666438988767065,0.106130869600837,-0.427354672502902,-0.40255039874321,0.246192087217428,0.0254635090890006,-0.457866282371014,0.581392859739189,-0.0640253094429415,-0.462583962870879,-0.105757352152632,0.173120839979013,-0.137361942278485,0.147106026209576
