group,CD8,CD45RA,CD7,CD16,CD45RO,CD5,CD62L,KLRG1,CD27,CD95,CD57,CD244,CD18,CD28,CD127,CD52,CD49f,TIGIT,CD35,CD11a,CD54,CD226,CD29,CD81,CD98,CD26,CD304,CD49d,CD73,CD158b,CD99,CD94,CD82,CD224
critical,0.0061888586453504,-0.122609805426299,-0.206740816500071,-0.0754493874087624,0.0659866799293259,-0.411923818613462,-0.100859968624015,0.193311903798286,-0.203429297025468,0.130000442537497,0.217519982129355,0.0915268616069066,0.168793127668452,-0.0977802928582767,-0.0819866008593564,-0.418239760519414,-0.114886979514678,0.0489711133557357,-0.139463018374858,0.191491782962054,0.102766055099219,0.0580927578836213,0.120463474669228,-0.312010671386649,-0.0002290207274666,0.0175241191953558,0.0567247107123779,0.24725263612997,-0.204942584318195,0.104193616046853,0.187766337625627,0.10388794203136,-0.0818685886008702,0.0604482424649144
critical,-0.14684251470047,-0.0135243885931668,-0.551587370717759,0.058487237459913,-0.0422109343413302,-0.494640948142818,-0.276026576111318,0.24788774813,-0.475803845746134,0.152435435000504,0.548095162768701,0.290946070177896,0.0578984200758733,-0.415885189046225,-0.170932782419525,-0.433160218321546,-0.0829523808841304,0.123266872413945,-0.101638299271039,0.13594604851895,0.0202196268798402,0.306979712682269,0.248959264765484,-0.174300331207627,0.0099786513958728,-0.485869558724036,0.115376195858832,0.244578772941043,-0.283832355445338,0.203948729593691,0.0612487537181379,0.236032827997507,-0.0531038862375454,0.0071736629216582
critical,0.0776332018396056,0.264944490844971,0.0218379960348548,0.0978341368798114,-0.0469250602903989,-0.122190536724228,-0.012583893753076,0.164051840826228,0.138171607764263,0.175077256142015,-0.0285238066579423,0.240675270777822,0.109340125631251,-0.029768879953792,-0.168951999744492,0.13087288898672,-0.270861450313403,0.178184013871074,0.204962991866154,0.25913887733105,-0.0071841288578532,0.161344916646624,0.107846896072077,0.192799973693812,0.170579058499724,-0.060400406865241,-0.0917864683698536,0.305454707840091,-0.0867971004621482,0.0891602813861799,-0.0355604628286613,0.314549469290339,0.0081114755266998,-0.134793123594595
critical,-0.123701124372337,-0.0636098575870541,-0.243508144414912,-0.405112963971691,-0.231595494256312,-0.108451641836552,-0.162727198161982,-0.254096440626294,-0.408059995846054,-0.288210675190968,0.224918703981732,-0.214446741840043,-0.247489795345971,-0.175141247608051,-0.0860842665713694,-0.232474365331604,0.105039675203363,-0.295325307839051,-0.171749802873554,-0.310300435758322,-0.117714005389231,-0.206181235716655,0.0144338382439305,-0.402543358344085,-0.159658718493315,0.261013074238084,-0.0212502181777537,-0.242652477255424,-0.0130586221772453,-0.214936661038659,-0.0309706148871797,-0.0056819175041229,-0.0068651652817249,-0.0772244296983255
critical,-0.19819249131692,-0.298586045053504,-0.428402152909478,-0.278896754920758,0.0301917439018048,-0.127871175544918,-0.292272718525513,0.196700503669194,-0.437048842350172,-0.0378832326397618,0.358770915173224,0.148786459198071,0.186943724580739,-0.223911714095489,-0.0890546103475692,-0.152597555524356,0.0146204419227602,-0.149939127632043,-0.0993788229749624,0.150994346774199,0.138998615884939,-0.17051537646471,0.009832244020991,-0.0995925039796448,-0.0643404144778021,0.0429932948592631,-0.0544918392753587,-0.082035773880144,-0.231306169176935,-0.148630368418385,0.260468422035059,-0.119528881976841,0.0483250931182458,0.153695609356682
critical,0.119937737224326,-0.207608258838068,-0.114364702701153,0.221504484626342,0.222252356573004,-0.0961029586309384,-0.0265370166751572,0.0717258040818352,-0.0111796987765846,0.306039246440522,-0.0940634251994436,0.273611346612547,0.292352190877493,-0.0366528191743556,-0.129738273810875,0.0310605375468811,-0.145731184753571,0.0797838920931525,0.0876300858961443,0.309315866804288,0.0843139194275419,0.120770734153869,0.154205769758841,0.113113683268841,-0.067494051557599,-0.333258832415008,-0.0963783899739632,0.342659374154182,-0.151760455767189,2.77733145516865e-07,0.190315858915131,0.122806463660343,-0.105309718542337,0.0122866366441431
critical,0.0040507339323397,-0.209087244904465,0.0249325337786118,-0.0360103215883272,0.151038445300829,0.0417301197247938,0.0405734389066132,0.0571546803400094,-0.0693669026843808,0.0283560369796502,0.0578216715792562,-0.0607008922275518,0.0008250443388514,-0.191947206014567,-0.075588789895442,-0.0849632145301652,-0.119289068378396,-0.13877934780287,-0.120038858919121,-0.0117578093751941,-0.0510040436243795,-0.0716024259059459,-0.0660570084359391,0.141292465246928,-0.0899698782122328,-0.120836172456939,-0.0399830925102104,0.0652512842201389,-0.0363735869192911,-0.21296610140845,0.124999861755108,-0.071235312208344,-0.0209819142728689,0.0914715237329562
critical,-0.148907917185275,-0.135059642693295,-0.0593324551409296,0.211223881172001,0.0476463573197171,-0.0875608233187701,0.0277341839165722,-0.395850292634057,0.0243428185185143,0.142652701170486,-0.150878599068054,0.0792974759803897,-0.0806660036212192,-0.0439132852562688,-0.334327526045982,-0.149457806940924,0.0356112325361291,-0.025388979226768,-0.013220604020095,0.0060953978517612,-0.021623605979742,0.160779514832437,0.292731473591261,-0.170209196487952,0.0279264014895334,0.0093154793190805,-0.134889187870093,0.172044525403909,-0.252902896227718,0.113239339701458,-0.0763110599682101,0.0576317470369294,0.0154919813345958,-0.0646344040351879
critical,0.0784074580898778,0.207894056069781,0.0415885783934884,0.199110298909572,-0.192252407809983,0.0363256239727818,0.403000322911973,-0.112415665157954,-0.0630321523514275,-0.178577678241788,0.0500958362719131,-0.143723118839847,-0.266039099538916,0.0326110814865764,0.461625725141188,0.206902590603224,0.248823460898148,-0.106190101386552,0.591232968214172,-0.192746283427636,0.0703439942145006,0.289622733602662,-0.0467813103446178,0.160342875256398,-0.0056703026126586,0.29767965514791,0.148476668892429,0.0142122307935134,0.391232404893796,0.0701878581207872,-0.142010805431684,0.0950309837106894,0.254206337504301,0.0757749513045314
critical,-0.0617278269440374,-0.0068645371845981,0.0250941753225732,-0.194965156920803,-0.0462415588443859,0.186063332012707,-0.0634503061470175,-0.603709953083152,0.178725490707114,-0.242973018943175,-0.229758610918812,-0.426832635605178,-0.226466805690893,-0.0244900405410025,-0.0910571610846946,0.296159903459234,-0.0260017826043332,-0.493369355168959,-0.0764631274999048,-0.354022260297197,-0.403176822928132,0.216559591495176,-0.0643687042547095,-0.521165668111286,0.195058929742747,0.126968520931593,-0.0215679573295441,-0.155368862155859,-0.0965842069897168,-0.063299543811093,-0.277898877367619,-0.164699203308668,0.0448238283026596,-0.238718365861801
