group,CD3,CD8,CD45RA,CD7,CD45RO,CD279,CD31,CD5,CD195,CD62L,KLRG1,CD27,CD95,CD57,CD278,IgA,CD244,CD18,CD28,CD38,CD127,CD47,CD52,CD49f,CD96,CD11a,CD268,CD29,CD81,CD26,CD49d,CD73,CD305,CD99,CD94
critical,0.0230721567920783,0.195264627476283,0.249082457642093,0.465699353146133,0.0101494283383722,0.0024921966751962,0.32203073845779,0.338974026799146,0.0365857427597999,0.397250848509725,-0.155211936613192,0.277699787910378,-0.179388777813864,-0.340727308170152,-0.0492683257922069,0.0996740335809644,-0.319743907077057,-0.115707927639285,0.344393935261404,-0.262491402408226,0.369646396943835,0.143465404565287,0.198983231725934,0.171949480305623,0.0700459493766219,-0.207869095799663,0.0759202740278626,-0.0925779757211621,0.0948493242529098,0.316125764005544,-0.188574170329643,0.45042300857644,0.0432505600637988,-0.209767899910047,-0.237099755055622
critical,0.209485545869552,0.0775090543145124,0.124967008314411,0.638145919904887,-0.0006458856187414,-0.132072239154077,0.571602848185283,0.528776121835206,0.0047403129958549,0.282285257955231,-0.458373823139906,0.563287304567207,-0.254818972545662,-0.606875655295162,-0.101599143698256,-0.0647852278048082,-0.447824837894777,-0.183858300915564,0.526308048690565,0.0028745461335779,0.277561408085279,0.338506889628604,0.428512251753153,0.277451798370036,-0.0964463832546575,-0.346388655737564,0.0143507595816785,-0.282548256179942,0.138556120675722,0.516768621295962,-0.374130517205821,0.483821486783555,-0.0993290155150913,-0.201999785485567,-0.310847207832104
critical,0.183665940640364,0.0981251788495688,0.337273729922367,0.205095879618879,-0.333333713509803,-0.13629497833042,0.11959906844778,0.0091547486918537,-0.139206791958282,0.100563290757886,0.0570284004059681,0.0726377514295415,-0.200460066474652,0.0643868996620794,-0.280602927418161,-0.182226777709406,-0.0230559084819123,0.0693586006513865,-0.075933119009215,-0.185699058458585,0.248632715526967,-0.0488799830560605,0.0305064856446667,-0.305470954558013,0.0182261765367932,-0.0278298206808032,0.109733671979717,-0.356430247971789,-0.108293214464341,-0.244596394129187,-0.213829308944807,0.263944569118887,0.216684753019658,-0.143119818026645,-0.129732548046999
critical,0.352306255101411,0.305480446725907,0.255401578665477,0.379729297720917,0.0211971813118744,0.0443440835637769,0.386788281853923,0.221980066499342,0.097621282053743,0.138078445639248,0.0087142798364611,0.516340430158258,0.0649754084358998,-0.254310920230834,-0.0247633463731192,-0.0778648806445153,0.0007701090578157,0.0588822018156396,0.153033743300969,0.0216690681820514,0.16058065428313,0.122524373880088,0.156064295650778,-0.0674448722177093,0.0510203071196528,0.100290183482433,0.109378196385814,-0.0265284926587742,0.216164228699497,-0.121015649780846,0.173104048045846,0.257987169420752,0.325482254053775,-0.0999298907261286,-0.11158144954575
critical,0.375241350344491,0.306620742489828,0.645793419219334,0.378151681943647,-0.357047911371031,0.126355061168658,0.366822780553282,0.119496161754896,0.0751889163667049,0.122014756721226,0.0774991687946112,0.298793585781778,-0.15040046605593,-0.178738270479847,-0.0232155415595656,-0.0395285368677701,0.102048123012969,0.0233417574347074,-0.0728858487690659,0.19849718113206,-0.173849863737889,-0.0791494613131844,-0.0107254649269375,-0.359137356798782,-0.156587036555721,0.119254279897119,-0.0353727664327224,-0.100243913324379,0.10475690588689,-0.190645873285488,0.246065560350657,0.214232343086656,0.379552156927666,-0.358132706442611,0.0549346382632608
critical,-0.0128066628992487,0.148320959516383,0.134136690824696,0.190754018934447,0.0295829570814745,-0.145303234367695,0.196599366040581,0.426566685082291,-0.113462650990848,0.154505594491593,-0.337262062206617,0.224888564461244,-0.0929038387712609,-0.347909541908317,0.0184324313277515,-0.0315383014183903,-0.466604093687632,-0.307298516852918,0.338438710169778,-0.174888333314015,0.357469752802913,0.147957839013041,0.20151483318745,0.220619987150191,-0.015669930071132,-0.296538379223572,-0.0260161799438339,-0.189448338569654,0.03942684934502,0.270290625636067,-0.383471182389046,0.393089264681227,-0.0117299520340545,-0.238228667190938,-0.208970694733473
critical,-0.220182916739165,-0.0353061141957545,-0.0530162555108152,-0.112532647557921,-0.136969896372506,-0.111220685883316,-0.22325224102661,-0.123762065360584,-0.17505068071445,-0.0795874979208229,-0.11232013809252,0.0254518132221224,-0.0278889302869759,-0.0474904091259483,-0.215055759079023,-0.125614005312082,-0.0729108418135536,0.0282724088803194,-0.104494263068216,-0.0339056480954873,-0.0127413637344442,-0.185483956462435,-0.216414201049928,-0.0761078964593711,-0.160949822454815,-0.106380356217737,-0.0174847871336299,-0.0146216668041954,-0.0340853312209433,-0.16927137115613,-0.0316264605730601,-0.231420765643995,-0.0824239911466163,0.0060910119851702,-0.191878384036384
critical,0.595882550210327,-0.155158203377092,0.392632278784086,-0.0441842307886104,-0.413072604295614,-0.181830703672873,0.307951161727715,0.171458013862696,0.153886921470723,-0.118546445633481,0.242136253631466,0.122398808147408,-0.161520409960932,-0.149184362902495,-0.3659365688368,0.0716492962942311,-0.0594902808538991,-0.226135686304107,0.0539394637604431,-0.532939534971492,0.39638187034123,-0.077353156183979,-0.0488039513624134,-0.126757666937283,-0.0351078101595608,-0.169892028845707,0.0296192655222656,-0.415532085481652,0.11508619121025,0.166390561467231,-0.435494863905233,0.226908250357627,-0.170067547818185,-0.24415875892619,-0.515707930361458
critical,-0.30883980914002,-0.183909048919702,-0.540036613378249,-0.191290023050972,0.630354336214689,0.316372544614073,-0.30220837902563,0.0732610306021811,0.224130579936417,-0.0033140039538314,0.638796780505484,-0.223580806332418,0.646418076876206,0.418714068039677,0.0387282834659196,0.224507676579902,0.449309167635249,0.44514760573737,0.403801920760255,0.14621650292012,0.259315810478669,0.080477846763269,0.103276988148619,0.435942189636616,0.570880911722215,0.502729097037933,0.31191508058545,0.720905248737565,0.279202708167051,0.0997209395762196,0.243264563888971,0.110249274268356,-0.200671283784663,0.738717557825306,0.253299175015036
critical,-0.029608595303626,0.232196046090939,0.331615008015348,0.603615582706742,-0.275450286813657,-0.354784736177289,0.142164658935613,0.121383672778521,-0.0720768837742986,0.287762859528673,-0.147305360086676,0.361653652174628,-0.372126823139735,-0.248058551223527,-0.207938489976689,0.104182646435752,-0.21799431685303,-0.327880967564228,0.16289198869644,-0.320834197364281,0.460997028475826,0.33579207012645,0.23899562292833,-0.143766052426892,0.0453928156041835,-0.304128537873253,-0.0147709169476095,-0.34550547544864,-0.0615556221660537,0.278798609709898,-0.450533529723235,0.544581024089108,0.151853703527003,-0.261420762073313,0.0563805970123982
