group,CD45RA,CD7,CD194,CD16,CD45RO,CD31,CD5,TCR-G-D,CD195,KLRG1,CD27,CD95,HLA-DR,CD57,CD244,CD2,CD18,CD28,CD38,CD127,CD71,CD155,CD47,CD52,CD49f,CD11a,CD235ab,integrin,CD226,CD29,CD26,CD49d,CD73,CD305,CD99,CD94
critical,0.0638796597082333,0.739890929209085,0.10678634616073,-0.15730420037271,0.149100359488637,0.404683050146722,0.419836311665286,0.0662909147605972,0.0583454084362959,-0.523376740997355,0.536638507196116,-0.230625531254825,-0.156496796053905,-0.620591418997855,-0.546051514869533,-0.0603362213614313,-0.303628164634602,0.571904673159047,-0.128238091026585,0.553424471046405,-0.0748677940499803,0.102389515604854,0.20035107487554,0.268388975224225,0.338638136181713,-0.483298723061585,0.056801253096867,0.31581004351356,-0.230165865129659,-0.245823847839668,0.558115944058526,-0.496210149040441,0.581161375019165,-0.11314180545269,-0.431395621400955,-0.382885414345604
critical,0.171994239189987,0.667546647606499,0.158768606065491,-0.151512508338795,0.0269353229269419,0.460785980112465,0.509024880281467,-0.0764905097069751,-0.0035398422029448,-0.464476143185826,0.586608950877251,-0.235286731670263,-0.0988767589557777,-0.65028108043779,-0.421076644603551,0.0924685150801114,-0.281680359439867,0.535498542447244,0.0066230744098243,0.28483273977219,-0.0874581464236616,0.0190635932222515,0.30488805559865,0.414092411345057,0.260585578172477,-0.392810875140565,0.178882162027995,0.210050898536221,-0.372918701072527,-0.3215367796882,0.521585162266908,-0.423892032037247,0.552990477335453,-0.11181023795179,-0.26932692521647,-0.411676646177207
critical,0.653204459430666,0.562404323694614,-0.0053896362916399,0.230749579847914,-0.357083017804687,0.290850221398616,0.376159065795392,0.130979170215873,-0.344764063190018,-0.341753749732152,0.621340610641833,-0.400060468916517,-0.460202669697635,-0.395394385078271,-0.42834890099949,-0.272181452234918,-0.319762860402382,0.196473389022862,-0.474365210055827,0.623771154159362,-0.24896263629598,0.0062257978175414,0.0991496295684432,0.156610013877868,-0.0074415189015232,-0.409193836621236,0.127326771814247,0.0511525424933611,-0.18711728910331,-0.441594148786685,-0.0468404038069933,-0.523792972841345,0.596582677294887,0.339574638142286,-0.595099798656995,-0.173679733699124
critical,0.659650503271694,0.42830144767265,-0.151995163597727,0.12001634686928,-0.401474039092883,0.344168118590183,0.198258652752211,0.128225821127418,-0.267816631917947,-0.436492693621444,0.584422496930832,-0.301915157428774,-0.233469054893765,-0.363378775330306,-0.339710355665341,-0.326279762323486,-0.311179421124856,0.0287281114907552,-0.150860618274868,0.0918092884660732,-0.166042379758106,0.0790355208557397,-0.111110847011949,-0.0647229162245194,-0.259826595434145,-0.4505441673907,0.140078455022923,0.224338356767839,-0.0481873549189889,-0.363883429355697,-0.189509373531589,-0.251040246816746,0.5662074023827,0.409456366904043,-0.546746886276803,-0.278612857622904
critical,0.548500475045114,0.411619111412577,-0.0604438766972349,0.313861027128281,-0.113468037957687,0.444650295667854,0.113653791948108,0.242263132564369,0.115601216892024,-0.0414957916789063,0.424533258970016,-0.0665376705149425,0.206253285956322,-0.309288526886,0.138271477421723,0.0161558946160761,0.0137345003141099,-0.0160056101357803,0.305164298037924,-0.118428653638594,-0.107245303231412,0.222261491703916,-0.0666050320892246,0.0244117616949887,-0.227274391136331,0.144125163783801,0.154342749781154,0.216780793077129,0.107256143138268,-0.0427371748671046,-0.101463241428512,0.32727544636344,0.188070073481185,0.440693253128499,-0.299441278474454,0.147876397582868
critical,0.590549815430216,0.433706265008402,-0.05081652087925,0.105054959536905,-0.316908061828064,0.379085147929407,0.370169337447584,0.123216951197706,-0.0759713928009614,-0.484327373566257,0.49070954610241,-0.236148982141888,-0.136406539696009,-0.504343016039559,-0.4581540936876,-0.332631146829116,-0.337774045310158,0.196995683612539,-0.131543601471149,0.129317631044939,-0.0435922672667796,0.100937161306628,-0.108713902608786,0.0544642548975477,-0.0380287711533417,-0.450682595882577,0.160571474488004,0.155935365114413,-0.0445586247693547,-0.296575061928217,0.18503985582815,-0.243922941495295,0.497916601003711,0.22243961375756,-0.38119999558251,-0.12262259208735
critical,-0.192458243785707,0.0783866893435337,-0.108133551263719,-0.0903924407955046,0.110804790138261,-0.197266404005628,0.0123950484875596,-0.112775697487164,-0.0938658317336572,0.0347478465655889,-0.0829762803712605,-0.0595294959727087,0.0338544984757475,-0.057664286448191,-0.155094445582675,-0.0565586930717642,-0.0106647914672563,-0.134790933081004,-0.156938923348659,-0.0235744467678255,-0.115394162633297,-0.0106373941135866,-0.0744038372631166,-0.14855553594596,-0.0461590563423129,-0.0528798080463912,-0.0602225997685068,-0.151355253201085,-0.135158456315355,-0.0607865459507816,-0.135062009773696,0.0899758539839312,-0.0538742471483188,0.0788518486052441,0.0924661876457939,-0.0893509977917407
critical,-0.0421961216280291,0.0140482020090343,0.160647332146807,0.226720662556011,0.259591288773659,-0.0139560454927289,-0.203148437365096,0.237868943258733,-0.0785600645147813,-0.145332135207158,0.103462881423986,0.359013114229863,0.439408595294968,0.092793772689351,0.330654216909277,-0.0863492225233379,0.101578561759788,-0.0409536124255172,0.510013460164149,-0.54415651728823,0.576707064007844,0.182100380393009,0.0785904400802867,-0.201193201651244,0.154651223997736,0.276355255985869,0.138405074819905,-0.12616294928331,0.17016843394386,0.420863249770307,-0.110129666616685,0.457807962140041,-0.241775444112101,0.0432615912531304,0.272892746402969,0.283623327428959
critical,-0.484795694875214,-0.322158903907631,0.0568284057792065,0.1227643254013,0.32358712157682,-0.176193680985489,-0.0394616490639572,-0.0689384790089091,0.18168492149473,0.0552477609044913,-0.311581373604217,0.20115045455444,-0.0506799280425259,0.0886914109996653,0.362185747901628,-0.0431259807906034,0.0885047891957208,-0.0236299547670112,0.211065663211051,-0.142427574562066,-0.0833146450060581,0.152670373251445,-0.111343673149181,-0.0255359979135403,-0.394369933647678,0.166296046163789,0.0053289292812057,0.263800640441276,-0.123115801017016,0.118705384863215,-0.377595998675309,0.0673119151692781,-0.153390294634235,-0.221854221212845,0.172416799968897,0.160983362267509
critical,0.613580475531749,0.441582479489907,-0.116481110117006,0.0650916429380294,-0.494295434473094,0.244846814546885,0.156849981806598,0.0665649263479221,-0.100332236362557,-0.372018706967717,0.551985891909677,-0.588165674678546,-0.13779524753325,-0.218921995172434,-0.553299859373605,-0.0436623797142336,-0.371790419806871,0.19960402637018,-0.182682425297337,0.541283138711786,-0.189135754549096,0.0125578646100689,0.29393156242287,0.345228322354893,-0.0083713376973485,-0.555802506505974,0.0275531914387343,0.347989158048462,0.118742151816725,-0.25930411127128,0.297390452367187,-0.347690851780661,0.696537545593392,0.260875020110365,-0.397795906208949,-0.0325437704333361
