group,CD11b,CD45RA,CD7,CD45RO,CD31,CD5,CD197,CD161,KLRG1,CD27,CD95,HLA-DR,CD314,CD57,CD244,CD2,CD18,CD28,CD38,CD127,CD71,CD52,CD49f,TIGIT,CD11a,integrin,CD54,CD226,CD29,CD26,CD49d,CD73,CD158b,CD99,CD94,CD85j,CD82,CD224
critical,-0.132761577648636,0.100175655148022,0.701377743640527,0.129367747351211,0.410925851124056,0.415255774647781,0.199826467368425,0.0435564094322987,-0.562307183407538,0.559690869072538,-0.229774960184648,-0.141880434979952,-0.226340425575511,-0.603175841282505,-0.573439079843831,-0.0421304712472798,-0.335069863587656,0.553335611822001,-0.123277464322241,0.529170121160117,-0.0591477344573486,0.301274766300592,0.322238747832902,0.0515095067555679,-0.50275742815653,0.294891703960769,-0.072143817670873,-0.221814859077369,-0.25337456314309,0.580209406156087,-0.466746785173911,0.576815084485926,-0.0369139677277809,-0.443500786950388,-0.429034991815357,-0.247294834624491,0.140840639358927,0.0228587731542483
critical,-0.103342494509812,0.287937170084396,0.628190354749393,-0.131076691357902,0.537902952208806,0.47821126548601,0.0503645232945757,-0.209387862513394,-0.549743757968835,0.642559279191211,-0.305327137135011,-0.171661360988261,-0.261845942131258,-0.508815236616389,-0.550009648956774,0.0148605422622055,-0.14200561029751,0.468328502147068,-0.0430867951762242,0.171802623068933,-0.135882219925174,0.3270016848336,0.183890433956146,-0.157903644506822,-0.422161182785899,0.0497957381501493,-0.186950629464078,-0.390054876098469,-0.29550313986768,0.416382696468781,-0.368803335367036,0.501577503270682,-0.22596761875995,-0.141658251174204,-0.466455114298504,-0.32257771858619,0.0525222090642216,-0.0718867498990144
critical,-0.0135973107427637,0.6382538222783,0.571224859418685,-0.343096686399804,0.341937935663121,0.446618177702852,0.55747617584529,0.0160647338887727,-0.356619524067673,0.655404060920722,-0.361528312495464,-0.473947061433405,0.0493829692648386,-0.416012253803548,-0.484321968711749,-0.311391418240656,-0.387276530784959,0.313851204767985,-0.482370227934368,0.657173676819857,-0.232462721590982,0.192227766723079,0.110277360653149,0.0987248105013961,-0.410204446872583,0.0295972393537695,-0.321228898723937,-0.174412618248328,-0.385575786533087,0.0531740067308695,-0.546215433455065,0.629390369729462,0.032302741726625,-0.632229263896802,-0.252169065272374,-0.0170212567968872,0.0349213208885236,-0.397331116105468
critical,0.0055066043385122,0.23311995227079,0.112825034615672,-0.0994072221514766,0.0090516637466784,0.334338639494195,0.249470653465753,0.0083484101222985,-0.293939734282256,0.363355709330845,-0.158431296009658,-0.260360218205643,-0.0675584531879318,-0.154497508139657,-0.445661352166319,-0.145901070885058,-0.223073454982989,0.304329894518179,-0.262814948890406,0.330864081571462,-0.0051584049275739,0.108822778563088,0.212247131115851,0.0707853154770742,-0.35195863655787,0.0697938789947135,-0.144866974899269,-0.0088777479064694,-0.107258486347589,0.187227854727607,-0.302384674753229,0.321079440625167,0.0111866608834775,-0.222663821106633,-0.327799196937548,0.0385333585612887,0.228335332032986,-0.120185991899791
critical,-0.132340261464994,0.449539540739654,0.246103938903574,-0.357162005891629,0.231959587932422,0.204992271395074,0.0508892027534761,-0.109169865607103,-0.281764397522235,0.253324383328616,-0.407717561938879,-0.178265344129232,-0.0190102894532085,-0.0597390915072001,-0.167901228280314,-0.17531322230511,-0.193608620497586,-0.0814446600376527,-0.155684354356674,-0.026539489507996,-0.139635702640845,-0.0781038974635769,-0.19201892278201,-0.0785128126848287,-0.233156442732292,0.0705224016808097,-0.239902714249471,-0.217467225218925,-0.241242173976881,-0.252176627854136,-0.0810410251454306,0.219635265343152,-0.05664853415842,-0.392966645994762,-0.164462318765057,-0.0956672847627428,-0.160513838622701,-0.395588898506056
critical,0.138458880201207,0.670844258585673,0.494649615904155,-0.382435416401642,0.372797191574109,0.311520680727304,0.376086732322116,0.0137067806696486,-0.626440024793311,0.618005021728801,-0.274327027695109,-0.112618293232197,-0.0183886687398532,-0.558471972152604,-0.479793496716953,-0.415914916533399,-0.406680079957236,0.131006779520632,-0.0912424349920866,0.0217025579415725,-0.0336530099635127,0.0511571847858955,-0.105479793339574,0.0345188798590006,-0.526893674913479,0.16356573156742,-0.359207001213395,-0.0430965534107729,-0.390434083052172,0.141839504820877,-0.305719160549867,0.423231149847531,0.015623230057045,-0.494966134305438,-0.108079691975985,0.0067356044080804,-0.100963698847059,-0.399102334718607
critical,-0.0178298104430789,0.0891448940223317,-0.147428862922906,-0.0878807570915061,0.232882857770956,0.0605476875240594,0.112439717443156,-0.156826829620935,0.004381166686955,0.0408535179500619,0.0063850232879945,-0.0521727999895577,0.138359582231016,-0.0754465895665795,0.0187739061400746,0.124423360174443,0.0016382282020321,0.153452054584029,-0.0667444801967042,0.0717107904412647,0.0628072286956118,0.205770516172989,0.146587450927345,0.0888919897627858,0.0423205672080593,0.134119535601584,0.0635162410941605,0.0802865913614751,0.106092595502227,0.119013799037185,-0.0186311882751518,0.0744916054881163,0.136580945371815,-0.183749346031821,0.0239977377799648,0.270568336037164,-0.0061708031081414,0.0225501944273012
critical,-0.232241160802033,-0.347780297086143,-0.267649186400509,0.0398313463307688,0.138366845773305,0.54276719559313,0.0856504870233509,-0.156033005754786,-0.554419423452582,0.218802036092213,-0.199026850493397,-0.052855664798977,-0.130887008671472,-0.430587831968573,-0.577889229372537,-0.158066476552268,-0.411479258654056,0.28213253333142,0.127629458452478,0.319834419765643,-0.0082446275313947,0.223018713452455,0.162483405044268,-0.376733039230409,-0.394138507707873,0.220537895666067,-0.271417486497842,0.105132994245224,-0.062158618106944,0.0803431339791315,-0.25543228472085,0.323315577759321,-0.105555487402493,-0.249333166232766,-0.202718983019406,-0.0844088222997716,-0.0639158815712834,-0.275858994889636
critical,0.112889989799194,-0.650605581170601,-0.252147104222156,0.731273777848398,-0.450825436340284,0.118994729848489,-0.135676050248965,0.0445999457850644,0.577003076365864,-0.202366383865109,0.744553004011517,0.0080206494815128,0.23729957963882,0.280798052703262,0.491955165883237,0.465847715732034,0.585950679457835,0.514540085166543,0.0379306409248846,0.0741773965436463,0.369906477669302,0.0864563478847507,0.36133872815542,0.472624416762316,0.639781481540374,-0.191331770290301,0.362193022320319,0.236995738688099,0.68998052485807,-0.172744934698963,0.161478843126299,-0.253965521911455,0.163335177293523,0.709182795223257,0.245854351406364,0.209228510708765,0.390811732178251,0.245482906760763
critical,0.123427893651254,-0.0965046094428612,-0.322796364840264,0.100781872987636,-0.128426748892616,-0.313621061924592,-0.220379922226083,0.102823829003291,0.719315525884455,-0.395525334071133,0.450049158037614,0.142137853638757,0.19271535801113,0.153718183436338,0.586371955962134,0.277670377739901,0.591904424663019,-0.10684051530136,-0.11432477560629,-0.225343280065657,-0.120420608213493,-0.461418076627728,0.308891181712377,0.446132143635022,0.659467428924479,-0.388529858758176,0.607287597099468,-0.177116969431892,0.348147055596571,-0.219657714540765,0.339759641293466,-0.21764825180141,0.0198198696694312,0.527056397212727,0.257029774718622,0.0923117620279673,0.0146034466309795,0.211886982253647
