group,CD45RA,CD7,CD45RO,CD31,CD5,CD62L,CD197,KLRG1,CD27,CD95,HLA-DR,CD57,CD278,CD244,CD2,CD18,CD28,CD38,CD127,CD47,CD52,CD49f,CD11a,CD54,CD226,CD29,CD81,CD26,CD73,CD158b,CD99,CD94,CD82,NLRP2
critical,-0.0961270757438552,-0.488039282658272,-0.049481692273829,-0.422435841363505,-0.365974013094478,-0.297531752701258,-0.182055533846391,0.711204650405555,-0.475150439570383,0.194457637027339,-0.0133475209909742,0.475171683200839,-0.0443253659761024,0.549543497971847,0.13905203002111,0.41542459359216,-0.415581376534594,-0.109397113843408,-0.370726484426484,-0.169398845756826,-0.243041157314521,-0.243831469501515,0.542326446305727,0.209573395148505,0.229644741888913,0.246118778119354,-0.0403683136850734,-0.465641783863832,-0.449200151665702,0.0156000077483257,0.511461616960467,0.377382979945042,-0.0929911171822767,0.0097243481728093
critical,-0.314618806307033,0.107657702780306,0.35440194214668,-0.0213356733789068,-0.200171572115025,-0.0455768462334241,0.181689502551305,0.0468324633469182,-0.117034561946077,0.199839445063581,0.189271471950803,-0.121965801879697,0.13699327130547,-0.0105178374671434,-0.117647966371633,0.120344391798419,0.217588996891234,0.110826153302575,0.31202037449574,-0.0913329716846486,-0.164413538639372,0.335600587989496,-0.0505718367515849,0.213421108467679,0.134988650859956,-0.146213510274036,-0.116379086022203,0.340949489789865,0.0868967863114165,0.23424021535997,0.153972364519188,0.0530718960023555,0.203010526979028,0.203113109230965
critical,-0.706487265818199,-0.585025751911017,0.374334450966111,-0.333957402431309,-0.311169669204361,-0.400556489870682,-0.612130849847741,0.209966218043562,-0.651582583790251,0.268704273188548,0.33727554448904,0.399315014127758,0.190698376516933,0.310256620386069,0.21739224211398,0.296560132455991,-0.186614331206923,0.278452658818486,-0.447378826482343,-0.0588034732802362,-0.141242489996529,0.0525127165744504,0.276936324963744,0.346958923117484,0.091236418839555,0.312578292911204,-0.0358387409303515,0.11650440317966,-0.510235363495281,-0.0569561438772797,0.604450097289914,0.0609907287258819,0.003563983956484,-0.0980983631470442
critical,-0.343511727111121,-0.156684783529563,0.12480110225289,-0.115556623684908,0.0733229383429572,-0.14705904046606,-0.346855681939621,-0.0055051728517418,-0.167645157311964,-0.144202782406321,-0.178416092613107,0.246049935424157,-0.171268912335523,-0.200302736582207,0.175388420714185,0.0927002330731668,0.183538396418255,-0.422481373529206,0.38001484369987,0.154084009439458,0.0087900015293423,0.13294590993783,-0.0622479620823592,0.170750369657409,-0.200714980934028,-0.0817380096976879,0.000935018105232,0.258948273774917,0.149316742516274,-0.128862400196172,0.225413101168837,-0.249543297316222,0.106746208112692,0.0594037836573533
critical,-0.279767435648968,0.0325938265447419,0.112416553228084,0.0223891109758371,0.175451497459415,-0.0364348647014878,-0.1879656138879,-0.102976672684648,-0.0298223068904605,-0.0427066445376266,-0.0960353912546686,-0.0626693928974378,-0.0001163842556139,-0.141009734969879,0.290764101341294,0.086612314649555,0.0737236201279318,-0.120731349523622,0.222373365501226,0.0596561911418031,0.0518242788895737,0.0901332042881377,0.169435513117703,0.0325780848263282,-0.111639034677138,0.0457087829384745,0.0155116379609874,0.250976651990736,0.053010253800059,-0.160946905113487,0.25168093583665,-0.0324513615885648,0.0064451961025504,-0.138308444663785
critical,-0.397235697068511,-0.374185216699379,0.24342213846502,-0.353918409846202,-0.221796939159846,-0.236322195352298,-0.272058175379772,0.593620311850733,-0.642405281942627,0.117062334091446,0.0312604297535543,0.665253294032078,0.0491896962183929,0.378557812827002,0.29682333268125,0.403662304903601,-0.123432589549151,0.0589365494224135,0.0426404285941131,0.190861834535157,-0.0788283426742243,0.0379149280501476,0.421305097345574,0.413384674766692,0.0258136985214739,0.231485233692532,0.121191942757678,-0.0523929588669284,-0.273145905967949,0.0302938354249672,0.429368163914765,0.0840131013331595,0.156411411028421,0.124321066138973
critical,0.157604951016513,-0.10303778411205,-0.106537069138359,-0.0013803562757272,-0.0056644078513044,-0.145325337460773,0.0365766686308924,-0.0491674935092963,-0.0207809935683391,-0.103989627456597,-0.06270817699228,-0.0896533685102036,0.0418769400079492,0.0807275746720012,-0.0029901928963968,-0.114664113666579,0.0776391142300653,0.0568610703955173,-0.0205513985199041,0.067070798752228,0.166992763416124,0.0629849533133107,0.0065580935251523,0.038945074131256,0.0605896241343268,-0.0410751054853414,-0.0182190423554532,0.135371202320383,0.152586244472508,0.207445317188627,-0.260061753135603,0.154164484314705,-0.0276550522701637,0.0804271099339954
critical,0.245987591303063,0.331977576350524,0.0294495282134856,-0.277904346678402,-0.640357213633035,-0.147472511834071,-0.162777169559627,0.689812361262969,-0.526546261669629,0.266414795845683,-0.0351682873857777,0.598202736942355,-0.121917744627491,0.59858946566658,0.304775431393696,0.523961733823087,-0.382784352777215,0.0055710361781843,-0.311510056506524,0.0706626580780187,0.0370781779707871,0.123551510953323,0.521477326738841,0.394172681884958,0.007534035091849,0.142493748939431,0.558570611116124,-0.311183011624297,-0.392948190482819,0.312308456425977,0.444815863505066,0.633376564911818,0.176003574925585,0.197320195758419
critical,-0.35845605476575,0.152840205290954,0.267201215931735,-0.0378742236491838,-0.0084498453845559,-0.0308725631488506,-0.040633058750654,0.225878681233528,-0.339081550876654,0.188077418079931,0.0714807332912844,-0.0638613008474996,0.0347158937374684,0.233114014962931,0.185485278996353,0.0058595067945783,0.101146669851413,0.290073265506203,0.0619742995799442,-0.026419054787942,0.146766622820484,-0.0298936767383765,0.161582142493005,0.192093214970367,0.236821477115534,0.0994321858448336,0.157460895472378,0.125196455198491,-0.0231828513481287,-0.133391849761894,0.203171287280176,0.318463278130937,0.0869148554498587,0.119904147972533
critical,-0.332528964594523,-0.586640498193832,0.33490935607858,-0.264015379015122,-0.425503656366892,-0.314890068998951,-0.36486750805484,0.735888858656061,-0.63285766138525,0.604552380042725,0.279827505886767,0.333186480503026,-0.0113450924075312,0.723810591247997,0.117599096206228,0.59102135898682,-0.270581071075368,0.0500261496485853,-0.588275713642553,-0.269204780286741,-0.587111096589374,0.194447827472819,0.760525422450007,0.532859809888343,-0.306735762944628,0.360952115363666,0.460327569505932,-0.354977087930538,-0.643631630644446,-0.104041120112271,0.504640637021869,0.242163938812765,-0.0001250407778227,-0.167280793388103
critical,-0.375969657732408,-0.395184886150024,0.232704600750067,-0.511532690921084,-0.643439811399843,-0.47083744391085,-0.390308332783275,0.62589907942727,-0.838079075005657,0.613827082677241,0.351485418250702,0.0688958389643404,-0.0444428102239156,0.574195001013656,0.29976360172242,0.547928389900566,-0.518927856935949,0.248129313619297,-0.66670489167035,-0.139582797059055,-0.380734509605143,-0.155386494527076,0.715210819538307,0.398954525787821,0.395798397503496,0.487738838120803,0.0174842731045294,-0.465336143066469,-0.692316762781551,-0.145161824802803,0.653563891430866,0.674166838471367,-0.0376040775223949,-0.327146969472377
critical,-0.243001588547922,0.271175471983973,-0.0145448478807777,0.0245154347741002,0.0108641151442279,-0.0522614502335565,-0.0267850083165919,-0.440952792799081,-0.0145311858652569,-0.311846888952716,-0.473333109805882,-0.431759311523892,-0.0087102417055927,-0.533366970243214,0.0657025887028234,-0.38895430733138,0.182244348048241,-0.214353778214449,0.567121456969728,0.372836153422755,0.412340175955709,0.0459904804540546,-0.247928733230454,-0.0963452778696755,0.152997267234174,0.0175455866197952,-0.303620394098066,0.220451316094319,0.0516434828714522,-0.226538720492834,-0.309699065938659,-0.290735993959488,-0.149790964907128,-0.319822093974192
critical,-0.123917352329565,-0.11824561247798,0.227888162140574,-0.0515075728950014,-0.177553698286187,0.151138169841479,0.211771909674635,0.472740541105907,-0.196993874413586,0.223734310299339,0.0592601355258454,0.248145686686479,0.174722993079453,0.312773782306875,-0.0399178263808267,0.204274107235094,0.090342716120579,0.0587000783155254,0.0459145253047527,-0.127832587209094,-0.318262981893623,0.154230580302628,0.218989280971478,0.377422683076079,0.20569729690706,-0.0137370926372042,0.119684195981278,0.200367100532004,0.110455166428932,0.339502737429624,0.431510708202523,0.155761934140097,0.192442988726853,0.306363106616853
critical,-0.427924390327274,0.398891760881224,0.23373349773271,-0.0381496695063813,0.681831436166281,0.156288778156317,0.221881124308932,-0.502760139756099,0.695802173372211,-0.25361873784107,-0.411152476880724,-0.448102261796297,0.203774479107924,-0.505228472421625,0.204140935948712,-0.0975219408971579,0.543975976099568,-0.217208567835781,0.661431154918257,0.577135540402581,0.535302760143541,0.361375142581439,-0.141245845114981,-0.434329085805504,0.0571112342456142,0.0702408863893257,-0.0978203172100049,0.388353695222719,0.507667019588287,-0.0818298478165279,0.171790312671784,-0.595282313376288,0.225932422059991,0.0696831943215983
