group,CD45RA,CD7,CD45RO,CD279,CD5,CD195,CD69,CD62L,CD161,KLRG1,CD27,CD95,CD57,CD244,CD18,CD28,CD127,CD52,CD49f,TIGIT,Podoplanin,CD35,CD58,CD11a,CD81,IgG-Fc,CD26,CD49d,CD73,CD158b,CD99,Phospho-Tau,CD94
critical,-0.216963809284803,-0.627408873702491,0.08206162781307,0.235012178568784,-0.462906619167648,0.0304332366785319,-0.0154049509493603,-0.446230920657239,0.131912951220488,0.297311782903439,-0.511978946090295,0.304546128481877,0.409664682676972,0.372885341029348,0.069136442883329,-0.317871842094902,-0.270719416947488,-0.304373574143004,-0.0936457658478222,0.182230997423211,0.0951298146871111,-0.0911784216403347,0.262318909352102,0.196229931262401,-0.142079716712343,0.135289669019697,-0.288295410098993,0.231115732904468,-0.368316187889981,0.273565010615407,0.14530714530345,0.202420604293661,0.402442504925387
critical,0.0042281351219804,-0.194374133780058,-0.193484863006316,-0.110582420176244,-0.0520564286019999,-0.10950162689283,-0.146768349253861,-0.16287386075597,-0.135366270786689,-0.223202356963977,-0.0054505785698561,-0.1584622787504,0.11646923182239,-0.15300380763695,-0.106419769137097,-0.0437912100946801,-0.0909887161331483,-0.0461059160498672,-0.137390022582108,-0.100330689920073,-0.134653607756576,-0.141078812749991,-0.125564853686924,-0.177295999619698,-0.180387753216198,-0.0768645728778208,-0.194350662810421,-0.235271045500462,-0.003591114828387,-0.101430454481096,-0.244476039200346,-0.0665932618365331,-0.147438818890063
critical,-0.467834354331353,-0.51668549348584,0.422963755672202,0.239418678045234,-0.333739737645334,0.401136362604743,0.0611847841764892,-0.287832770219935,0.109346707438056,0.432094190680336,-0.530065736713598,0.472747288176959,0.430817373996638,0.53397893442826,0.416833703415849,-0.173452203103407,-0.637091960431406,-0.0843230287715918,-0.0322048887884239,0.0895347516722924,0.101946502258553,0.0532392405399537,0.264397288510389,0.477823289284751,0.142882481465971,0.245568140163058,0.0104272330357212,0.572984694549352,-0.571908666092627,0.120423922475544,0.599099841232797,-0.0512562839404238,0.254075511342564
critical,-0.212351286946624,-0.147901720225982,0.0692620570457549,0.0538945894268502,-0.144031813964687,0.0939575856770184,0.0799511143150004,-0.174571809028111,0.0174546086264935,-0.0329890160044983,-0.370495802927673,0.0203559271072058,0.211866473734015,0.0391182096198687,-0.0626684617266429,-0.104029687542098,-0.0526785239885789,-0.0048865078654085,0.0726143699960393,-0.0619879166874467,-0.112098986866979,0.0718707390212137,-0.0153180045378729,-0.0739426802667316,-0.121614295861766,0.218429941107905,0.197249022751761,-0.0196132550575622,-0.0958823887903648,-0.0472627453748588,0.0052650033673995,0.0302471927172814,0.147965547119478
critical,0.0828761697982351,0.20085883625226,-0.142200149913022,-0.0121252505063652,-0.0082376377475382,-0.0660866408912878,-0.192194241186182,0.0276139889947904,-0.124986902563207,0.006461984862547,0.0789823669249354,-0.113109786974589,-0.104680407368275,0.113167533612962,0.191303870977175,-0.163753296112786,-0.0317995825380668,-0.0620377358586968,-0.144931599666723,-0.086915237177555,-0.0396919492198512,-0.0061880392057828,-0.0871488658816709,0.254735236345714,0.0967406990758549,-0.320565913883754,-0.166753297409584,0.112610485120529,-0.0265497684251348,-0.127595734712331,0.0555793336908577,-0.0904262105951104,0.0597894739795454
critical,-0.701079376735955,-0.450355816870833,0.388458396803496,0.0671564924731275,-0.27769027064358,0.0989270410666218,0.111899299626409,-0.178418783754224,-0.0558840726353308,0.517100727322571,-0.514208514962912,0.328301431948777,0.453531583281618,0.404158503790826,0.428319976254598,-0.0720114264975555,-0.0361136662404008,0.0531924754001563,0.10382953036884,-0.0359423788508587,-0.0987267408617858,0.0348259779349509,0.117142556027667,0.507683096895898,0.103405053843292,0.19744126074013,-0.121924841315191,0.262746040921716,-0.47979026464796,-0.0250308848951378,0.487475788221307,-0.135816636692101,0.0545033905082558
critical,0.0772707305929407,-0.0322106947054898,-0.0433372506732349,-0.0288813265790094,0.0338438393964645,0.0654265412142457,0.0540276431045019,-0.0557518958877429,-0.0834176550913528,0.0254505216785474,0.0163732536776642,-0.0994722918464311,-0.0230676357123316,-0.0111345575371136,-0.126662467367073,0.030765833382583,-0.0086716479491671,0.102226680084734,0.0589198343438186,0.0170284311773251,-0.0183244199478612,-0.0185208311596141,0.0486822438458797,-0.0775984344763707,-0.132065676324497,0.0375024197025755,0.112744268241097,-0.0666783696846101,0.0676717896172857,0.0531438385535849,-0.252452237010007,0.0426545481851261,-0.0318939584471114
critical,0.52837878184029,0.172588922234971,-0.148187275819765,-0.0946032761613713,-0.664537189947005,0.2603534654118,-0.133909536469212,-0.370056528374428,0.0097520628596741,0.410827792858683,-0.234408828566256,-0.0467571132889458,0.590006297114378,0.581392698568321,0.325785977060997,-0.529299629499541,-0.39129093743896,-0.223270634365166,-0.377318757083771,0.353039713850916,0.0775836430302068,-0.150269608540906,0.190665941063728,0.374844052853801,0.430661382057253,0.0372771959322408,-0.320199475557827,0.0328052943246867,-0.326757057795079,0.298821575375854,0.175471936272536,-0.149937923994383,0.427771413320611
critical,0.0965409112008874,0.0957321993208602,-0.262930876864333,-0.186614455753615,-0.0140250011022011,-0.215553931426551,-0.691724522307505,-0.364366013660728,-0.681466100755256,-0.202487844073333,0.160199445380706,-0.268084401303925,-0.32862868594375,-0.121746039988123,0.0271986061658786,-0.184069500048563,-0.276138651292916,-0.282377587849387,-0.403085291297351,-0.265213701492522,-0.518537905872289,-0.432977603843431,-0.396426321363694,-0.0460042080463606,-0.157111564589467,-0.643980703951334,-0.282150060008306,-0.156857688328408,-0.277758448295061,-0.332344746101787,-0.267729573675807,-0.474308287288233,-0.185945417896584
critical,0.345981879421811,0.483026687763868,-0.332509161400224,-0.330942559976134,0.399328021172087,-0.284711279338063,-0.133599360761515,0.255662766848034,0.106833303321288,-0.71580355774952,0.554495637301075,-0.557845009175245,-0.21656134890244,-0.697566027726073,-0.552318040208335,0.295228984561035,0.50603541763868,0.609379648577138,-0.119894916652049,-0.436416315555977,0.143354141650653,0.0931350930152613,-0.124858600867269,-0.738392859474772,-0.402069922605111,0.104836950156302,0.309363520008332,-0.425444335686215,0.62855699649937,0.0955695113720744,-0.433868907208376,0.131931485462787,-0.201005640911782
