group,CD8,CD33,CD45RA,CD7,CD16,CD45RO,CD279,CD31,CD5,CD62L,KLRG1,CD27,CD95,HLA-DR,CD57,CD21,CD244,CD18,CD28,CD38,CD127,CD52,CD49f,TIGIT,CD11a,integrin,CD226,CD29,CD26,CD49d,CD73,CD158b,CD99,CD94,CD82
critical,0.040433756145398,0.0033604689345086,-0.0058288407417413,0.0778088712430454,0.0541563212046779,-0.190461064402998,-0.24910153217601,-0.0020497601213541,-0.0583437102940157,-0.0125198302825093,0.288772094991439,0.0036995507265214,-0.145191695105283,-0.189908152124754,0.0454616275197895,-0.222614128360796,0.0237965866901953,0.204255196558529,-0.240443661459302,-0.411359617486873,-0.196021843827588,0.0344542743293368,-0.213398166350326,-0.247047733541519,0.219322025372764,-0.218275814324554,-0.106703318584516,0.0162583056660285,-0.183299934881931,0.0811844672500274,-0.253933957965921,-0.239150464401272,0.210434908746412,0.158779758611535,-0.153389269808779
critical,0.186419438861206,0.0294629236972516,0.264121861523431,0.43676558745961,-0.106209495977641,-0.269602156220434,-0.303430971829751,0.532949782095002,0.411437753199488,0.351042571441403,-0.539139969341705,0.598882208397845,-0.372313699846864,-0.183244584957182,-0.389990254252439,0.0417399714525539,-0.535822134508978,-0.0291864076603441,0.268713761003998,-0.052876635384101,0.0155563807910022,0.299471867594561,0.0176504411466812,-0.247920552973754,-0.349127501173021,-0.0626861528222282,-0.348773673476829,-0.253841786564423,0.183841988963653,-0.260816415809847,0.352351166839973,-0.325525549464448,-0.124227034120103,-0.286698045397992,-0.0645917110326251
critical,0.0111725460046779,-0.115509826138982,-0.317075266930394,-0.30991384820601,-0.457901341351775,0.137688610080391,-0.0440069640035566,-0.0918932789000493,0.0432973860454612,-0.152340428317591,-0.091012340353179,-0.357809003214465,-0.113200185051878,-0.097149969742689,0.206727997144697,-0.0761463484824529,-0.128490632430995,0.0172254942161601,-0.055198349559578,-0.26425659341806,0.0172867320621386,-0.153124441578184,0.0383319033123787,-0.170886343080384,-0.103135781682331,0.0257539364652053,-0.158260326366407,-0.106999909791256,0.0913629145406819,-0.0234905315889453,-0.0428085276852171,-0.148869361113556,0.0952214398508589,-0.116904667410142,0.0389008450194313
critical,0.366230078019724,-0.0492689005152471,-0.0185781522195633,-0.0482719216274054,-0.094889245399249,0.0661221563317891,-0.0662889693682326,0.0916883731188888,0.0231309332552654,0.172875007359248,0.0231932026546262,0.200285660443634,-0.0321307751362741,-0.344174615812431,-0.0763196537962442,0.0789990575576662,-0.15402835573723,0.0885977401945815,0.199149710840475,-0.335048194365078,0.310078261578991,-0.0243777981527269,0.0957081757752986,0.063290137361941,-0.101054936035935,0.207714795448182,-0.101867145116286,-0.0887036936632524,-0.0274491823926742,-0.0235822273346844,0.287032324366255,-0.0632421561901271,0.130326124687105,-0.197974494324861,0.0809822380269369
critical,0.289012485542936,0.0628911654438341,0.301425386762534,0.433299521575714,0.168363410194573,-0.159370338040116,-0.0691101924105363,0.288180128533876,0.272188855376016,0.235555552364666,-0.426202336357057,0.511107627727046,-0.123623528295833,-0.165092351449947,-0.459766596269042,0.0904348646612627,-0.416522171165183,-0.223267485658227,0.24700218719087,-0.0678973538202355,0.215364060559635,0.174604564907098,-0.0471028800869006,-0.0043996518220897,-0.251569264854645,0.228681498686228,0.0122291125505787,-0.216685394720191,0.0373736804438132,-0.143277797481721,0.247787197340817,-0.0861256010122565,-0.320429833332204,-0.164330374041003,-0.0144143398487797
critical,0.195166969370748,0.185909556555368,0.656916338495642,0.474616446930937,0.117380436736502,-0.37373312262975,-0.141894644695103,0.417791101113912,0.166887903098674,0.177572608665544,-0.581907816121005,0.61328329909089,-0.223811230799957,-0.0782925291396668,-0.611982848614303,0.240814045579141,-0.404796213410579,-0.346850491612071,0.0713333519312537,-0.0764623831783388,0.0377177888622028,-0.0499339041797753,-0.150200727820451,0.0164282026788644,-0.432630313346821,0.176824973343436,-0.0142801856553406,-0.318783645742433,-0.0609466846457521,-0.228990110134046,0.433298788611029,-0.0088844055919389,-0.466262425963278,-0.0985289889034058,-0.143662796928249
critical,-0.0362785267924271,-0.120664906191494,-0.126298390323305,0.0683556105205324,0.084864401002906,0.0706443085778732,-0.0642750366639304,-0.199528201533686,-0.0048870849893722,0.0305276328035605,-0.0151489792965536,0.0395250420702721,0.024940688835904,-0.0340464955657915,0.0690366552379823,0.026565911725831,-0.0969863198894872,0.0593527853757057,-0.10277572952221,0.0911013477966328,-0.0006240033479426,-0.189618724372234,-0.121289846023926,-0.0467054343230429,-0.104387181132363,-0.165891275300342,-0.114446082455929,-0.0350008379851649,-0.127060255673876,0.0307551328865705,-0.0913984324186838,-0.165771536895504,0.120768001311208,-0.0189223881536613,-0.0390274998637796
critical,0.0291451074072655,0.0462403702553791,0.0011447672715146,-0.219110700503062,-0.557975826755643,-0.15499389829401,-0.265118236874506,0.265325542517192,0.637082841840518,0.249103397359758,-0.345535968484967,0.504942305370462,-0.280771656782102,-0.190982382574429,-0.444187511459684,0.170055014877025,-0.656476852117179,-0.538928789702722,0.366173475804624,-0.325114666842929,0.593689918499515,0.252882792559253,-0.0385883773783779,-0.316147785552092,-0.516092294802134,0.510195146408952,-0.0425707332393535,-0.38804901440738,0.428029023824122,-0.511047839242396,0.574520677169398,-0.170398026056741,-0.413425985552346,-0.597024584566982,-0.0787432660734778
critical,0.151065035919831,-0.0065899256323434,0.597455801538344,0.401586985493517,0.0260012572633884,-0.249248361893269,-0.0821452417382737,0.230648785955744,0.110370660847757,0.48611205364885,-0.0928651146957009,0.322668746663263,-0.2660798690445,0.233568364022076,0.129029449597745,0.202920523189686,-0.46509429173113,-0.0712760901131546,0.0850155199182138,-0.167104574765851,0.257921170825675,0.0297193695853831,0.514903329942648,-0.0435919956430839,-0.246432408567127,-0.130025373519981,0.222270635806375,-0.125626215419816,0.3751531410129,-0.292353434666566,0.184242660714076,0.332170149439795,-0.18940582270459,0.0093717191309159,0.318019451034187
critical,-0.186097431401479,0.0688647007660625,-0.23770761331187,0.0297327158580777,0.0611502899128227,0.15540109764086,-0.0098591509311808,-0.198235343049775,-0.0946031246377421,0.0613585378125005,0.528196061462685,-0.334619544336577,0.278389870906042,-0.041234958886333,-0.0028472418799646,-0.318652445303129,0.285789483825578,0.0790277879774535,0.128311235775663,-0.286589479276333,0.0281613302581468,-0.108166235836605,0.173601684110215,0.225608500763043,0.26950773219605,-0.228137708377658,-0.0418823040882053,0.202886563261843,-0.0969897509082197,-0.0910050503497471,-0.133343426115732,-0.0942697396261097,0.296356207627442,0.0972814492649236,0.122579448827681
critical,0.0907739246381486,-0.179886933190982,0.301980292867904,0.216346268656043,-0.0833275307186186,-0.345013181833378,-0.343016374505834,0.391540710531707,0.419379431577078,0.372611208954159,-0.39742893944495,0.674530009381121,-0.659662962243499,-0.359186374111655,-0.0548650316932407,0.200625108634558,-0.492336464779121,-0.554045795691097,0.429283756870793,-0.483428302619314,0.686841042156676,0.312969563334276,0.166371106805868,-0.0548039730790182,-0.750788129733103,0.0819690439284122,-0.520817465552236,-0.49643403236355,0.255593196966938,-0.538959114655236,0.72855971889785,0.117604774859985,-0.564004821254043,-0.712284707418986,-0.0138199756985857
critical,-0.214661892861133,-0.556091974152846,0.323055069231867,-0.000669569066627,0.459065076934336,-0.421466224223455,0.10044378118722,0.0795912060474213,-0.432726063206246,-0.272865071892511,0.461847068424511,-0.540218203931902,0.0700610436842831,0.335550663926995,0.155453410653201,-0.56065992447186,0.48101706065208,0.557232466202728,-0.518116163046238,-0.116325112218178,-0.435396437709029,-0.489424045021233,-0.213730305528298,0.215606012454881,0.595966435044171,0.0425998576617235,-0.381740722508874,0.0867058600919979,-0.603969292719473,0.2962715637702,-0.140342841439628,0.12138992783245,0.293478326523945,0.496276466372988,-0.161673823575738
critical,0.14661782621567,0.0191020839961228,-0.0822013700385981,0.236387423281236,-0.0123521780414443,0.119611341783856,-0.0037069121977399,0.148517783292858,0.176095979115818,-0.009611747731676,0.171980767874306,0.162468497845615,0.0839604310626122,-0.153392828503056,-0.29220264628388,0.149367343102939,-0.133785620972799,0.0424362995187542,0.443583106205424,-0.255115374385966,0.476879845163788,0.193079495254338,0.213996100252855,0.042893220137553,0.0199355078564688,0.155696079169465,0.0096828778021283,-0.126377177406605,0.250078259208896,-0.116065563313421,0.269895827462583,0.0180211625496107,0.117174341188828,-0.121698081073346,0.186128442343082
