group,CD45RA,CD7,CD279,CD5,CD223,KLRG1,CD27,CD95,CD57,CD366,CD244,CD303,CD18,CD28,CD127,CD52,CD49f,CD58,CD11a,CD268,CD106,CD309,CD29,CD26,CD49d,CD73,CD209,CD99,CD94,CD85j
critical,-0.0184559969124849,0.113788055310433,-0.522092081367586,0.228687683278737,-0.60873476521331,-0.0169405808046183,0.282859061541527,-0.262676032243499,-0.266985237511911,-0.607431738607298,-0.0724832374620047,-0.615347068689806,0.172417498771996,-0.186948122183509,-0.361259600988708,0.275945308613916,-0.236154338312183,-0.467708659804969,0.153214249153959,-0.503204605183114,-0.604983235460159,-0.601105647721412,0.0675137181442096,-0.143280537198781,0.0758483198210083,-0.344201618825582,-0.625516778913508,0.13968207110497,-0.150824523800283,-0.376179209160468
critical,-0.0317506050420718,0.471527739851584,-0.0168979176654067,0.325951474510742,-0.0556452684581766,-0.451742868113992,0.431240795963655,-0.188017221150887,-0.518216513209279,-0.0520417482206445,-0.53599917022375,-0.0532249159011396,-0.122617871876147,0.546418158398123,0.315140961382428,0.22003121976428,0.342383494003772,-0.11906449484833,-0.432618196729797,0.0519523796548358,-0.109956883443546,-0.0058732767507197,-0.344754592238483,0.589145736438269,-0.374401434547922,0.411627648281208,-0.0641776048185316,-0.131199127012899,-0.354126975634033,-0.203392366607464
critical,-0.412279800384663,-0.0052957950103224,-0.0831398383435074,-0.0089149803492157,-0.158307287578812,-0.235345904297474,-0.0997956841563883,0.0265249688677504,-0.107322123177599,-0.11778406914668,-0.264777681255461,-0.237329369320052,-0.148658458920842,0.117295789734008,0.0343672959593856,-0.0582692891431969,0.149775265888467,-0.0943368716048555,-0.0824995148259412,-0.0853073056806355,-0.209092991101609,-0.328509486567732,0.0954250636441537,0.121980883229528,-0.0605908837661029,-0.0918437161961871,-0.0953946282998315,0.165234834394432,-0.0879014374498026,-0.225517095372091
critical,-0.389133738564446,-0.0903887836035456,0.0281913841075113,-0.202276269920759,-0.124212894644327,-0.0436047363149063,-0.269203854197606,0.111876535714597,0.0811100259953834,-0.100110930189735,-0.0525499516444137,-0.057029074257469,0.12670657953235,-0.0142971603423205,0.0020480018464628,-0.146310593490495,0.316298219652493,-0.0089852354206427,0.062605146304233,-0.0822402616684051,0.011579736704496,-0.0401926814764035,0.187369500011241,0.266811995265536,0.0904429986927102,-0.118326131254615,-0.033378446288188,0.28371375408625,0.0648637541091804,-0.0885845270617057
critical,0.146756951750675,0.292416836154349,-0.141757932233578,0.0170379988691021,-0.130466559179288,-0.305632700264844,0.0921272429594472,-0.293925495571641,0.0336368723440317,-0.124637380465303,-0.161401213709294,-0.176320201360873,-0.0622459920037802,-0.118874021928041,0.047793452340917,-0.079556703841092,-0.122560415203049,-0.180739088519419,-0.0418194279419948,-0.157207636320717,-0.176170254496155,-0.140523714106916,-0.0327801154074047,-0.068503489074063,-0.0347010379344719,0.218775915984875,-0.226728301029475,-0.166212794658095,-0.0680370622742261,-0.191079421874132
critical,-0.725150354623174,-0.180232591107809,0.0008886425976554,-0.01054924183905,-0.125548846612781,0.205805361422332,-0.466840948620672,0.139603818179078,0.31778820766614,-0.17176405236994,0.0045647997850503,-0.106548413152187,0.307193819105529,0.29893834759177,0.331634590146166,0.221601133996327,0.314570671353222,0.0015271197403893,0.218117474823119,-0.0015463262217866,-0.0570320688599455,-0.0108866545658533,0.123881873652515,0.328908935917689,-0.0051348247498511,-0.164438007332401,-0.140736495730865,0.445072714998467,-0.102331516372654,-0.159703473483324
critical,0.0615845690843819,-0.103802113213152,0.214954496723391,0.160036147050675,0.040002303813702,0.0698695960395264,0.0520951777689665,0.0143420971065556,-0.10000679788338,-0.0247540287330553,-0.121631644886172,0.0907327227245074,-0.0733540769051099,0.215034200952274,0.131886031446779,0.186614839973631,0.165646945993944,0.0797887098568038,-0.0793422777117931,0.120786880477186,0.0141273527093099,-0.0348210134593539,0.120004147792692,0.127439482194994,0.0005867974411134,0.0759031642899492,0.0860134281341569,-0.247156315270626,-0.119931014472252,0.110481989835292
critical,0.0830414178756709,0.223900381122782,0.097237507822039,-0.465968293550464,0.127717177481808,0.514364915971126,-0.470375975291796,0.155200643424326,0.481849923518402,0.0992308865553573,0.515628231050077,0.130530923330394,0.453051863252243,-0.333227040262303,-0.279588531281474,-0.117532556730129,-0.129116481696911,0.211390499875003,0.43497309030877,-0.0361137011888548,0.154510636672384,0.151400487530124,0.0687076776856793,-0.250505889541002,0.184644324201798,-0.497867445172954,-0.0631028536265698,0.329605166307336,0.369887699186143,0.132549678094916
critical,0.274287715216962,0.324077035405863,-0.305646573559076,0.0743934841073278,-0.130396971610753,-0.276326083765591,0.40979629243435,-0.282726202155374,-0.459749092185888,-0.114084131703185,-0.386168671251724,-0.248691188200067,-0.222136526242224,-0.104285704433009,-0.11915452535272,0.144936397714053,-0.163151495201868,-0.267857978353261,-0.380516779647222,-0.247031813751841,-0.152415063640757,-0.35385273332441,-0.250726798139131,0.383703142831333,0.104106770352484,0.211085962275067,-0.425010894804398,-0.299703785696315,-0.219490917215657,-0.303482736561133
critical,-0.328577253054348,-0.536708747663416,0.337230317341183,-0.356333176022922,-0.11960755222506,0.706753991918675,-0.496738557007695,0.62354307229463,0.265345846610195,-0.0900863477841757,0.680826074301689,0.0111177645849524,0.660183853551811,-0.124601221576059,-0.481881155167265,-0.483831315013521,0.207619696606982,0.260477245509235,0.773263824995241,0.0920387811424697,-0.162499926958262,0.106725134559192,0.36194270791914,-0.332143960586287,0.478411142704343,-0.484025981953982,-0.238059234446622,0.561400050916701,0.115276239975121,0.0366321792419229
critical,-0.0113595212414334,-0.176434770064469,-0.098571431463865,-0.307196767776738,-0.195961147129394,-0.0711465705571925,-0.216753155213074,0.0795073285321519,-0.108243102833294,-0.24858800807095,0.0489392463242429,-0.160024501360558,0.067482632626788,-0.236136609413541,-0.103579137728902,-0.258704218065033,-0.268360180533262,-0.142181564075012,0.0702384664789969,-0.147613068553842,-0.0891931604194063,-0.195593552238039,-0.0639827788747255,-0.212720730918563,0.0498598218328422,-0.131466554501858,-0.090816478029758,-0.0675982253825065,0.242839088946856,-0.0148433040845655
