group,CD45RA,CD45RO,CD279,KLRG1,CD27,CD95,CD57,CD244,CD18,CD28,CD127,CD11a,CD54,CD26,CD73,CD99,CD94,CD7,CD5,CD27,CD95,CD57,CD244,CD28,CD38,CD127,CD49f,CD11a,CD26,CD73,CD99,CD94
critical,0.0768964841894833,0.136817811451119,0.0337327210351666,-0.586267469190355,0.497991925249307,-0.206613326287496,-0.593084994055726,-0.51258143981568,-0.425591196064009,0.550057965474034,0.536314485570999,-0.559428053874016,-0.10441836660878,0.520241038978193,0.609626434345984,-0.486371272322758,-0.410605611457664,0.679494221323496,0.472726570467459,0.543177599963023,-0.205158072671405,-0.60372583942683,-0.554865789950067,0.562884077518115,-0.144902830075911,0.52573273539238,0.35950968435535,-0.527054229691305,0.578151017065464,0.555919224652023,-0.476685004329027,-0.39921478720757
critical,0.0848131691191713,0.0924498508298964,0.0056241888076559,-0.530530137931383,0.573630564967631,-0.233594109005613,-0.706311282940825,-0.546755267403756,-0.28169787272333,0.616580284230386,0.39277598366211,-0.490566060053036,-0.0861183863044299,0.639738040859226,0.604127634327498,-0.280735379522178,-0.437905317378856,0.429290863952189,0.398375831211635,0.446843493352156,-0.351952082438748,-0.396442711163998,-0.520031776175103,0.345473785709903,-0.0687455587222764,0.104697245360358,0.0626282097298186,-0.353924731521973,0.269628412186631,0.286867375163834,-0.152751095573434,-0.339762433383986
critical,0.337498984627779,-0.133984912565509,0.0041718982502492,-0.388227417515655,0.525606718453961,-0.304545938851949,-0.456822885390636,-0.43022922423542,-0.407403429559139,0.295755797995991,0.595826465100356,-0.416554103567967,-0.176678405574833,0.0375247079923303,0.462986189177175,-0.422377416775275,-0.150484875383323,0.19512906385446,0.266611626169874,0.214464029554339,-0.530763132586865,-0.213838560600736,-0.541006319745464,0.212592672007084,-0.649622798080282,0.625186217472935,0.162140320430847,-0.587713065685891,0.184099760435265,0.47857957517249,-0.476283823294008,-0.371121972740136
critical,-0.530560060475289,0.263093488924965,0.0508013793538348,0.399441909356093,-0.516846590198034,0.162934939697598,0.279893414934547,0.193495568498399,0.12393948219911,0.057322373954854,-0.0240729387216215,0.286161951732395,0.214592185872806,0.175490489673089,-0.423842678473389,0.483232769540361,0.187265476522995,0.343275025318886,0.281001651085419,0.51012696006434,-0.311342077250721,-0.372190659343658,-0.473081967464746,0.0746379783106599,-0.202550136740725,0.174020069018102,-0.211625213460587,-0.508906598005526,-0.0854081325598788,0.468067913857792,-0.652406101674053,-0.265402094777927
critical,0.0059041925733325,0.273597882476966,0.331621269234856,0.341686697516659,-0.0129902304341058,0.322366251113282,-0.0408413835946559,0.5116371706092,0.167511712169101,-0.203241152261843,-0.159776753186843,0.378325922040375,0.176603026374019,-0.272868748961334,-0.187575642636269,0.208095284264371,0.35755586036889,0.524544945572685,0.303991150011064,0.552457562489664,-0.0607140489563216,-0.468880899486894,-0.330780107982556,0.336710920725765,-0.0723209748141246,0.210491960379375,0.04408430902808,-0.269133840652244,-0.0110702510487078,0.320868228919476,-0.33063325113766,-0.085705660322567
critical,0.0579419763673798,0.0568445571330677,-0.056086549968127,-0.260538441738908,0.116846988518644,0.0042468726078556,-0.347458710600361,-0.240311431063546,-0.207421713825065,0.319824985551644,0.393337250052737,-0.194704299036386,-0.0806796317361362,0.308095561006209,0.357396136412865,-0.167899052338979,-0.01667214037836,0.154101022000513,0.0892064253751181,0.0534936157919374,-0.0194120830625837,-0.102283450271073,-0.0391163166150803,0.0887536283352152,0.037610361364103,0.174881004181062,-0.0341360208219633,-0.128621493604124,0.174217459965425,0.0437250091545313,-0.0198984057879023,-0.0278110877220154
critical,0.127689743760613,-0.136687549745911,-0.068835479609487,-0.240534105544074,-0.0111478126519478,-0.0953097208129799,0.0097357112061783,0.0745435160650958,-0.149503519669886,-0.106057646069464,-0.126683782894773,-0.137699248028796,0.0478647190095541,-0.0626453901280425,-0.159119893485404,0.114099144928075,0.0616591389842392,0.0502435289629054,0.232780857846517,-0.0691484387875306,0.115085628686214,0.138026021046912,-0.108271654043764,-0.185820615364378,-0.0855762626021566,0.0782024978688529,0.0675068438324657,0.085571134817869,-0.157206156454781,-0.0023523508814159,0.204239176352916,-0.0631202244827205
critical,0.41719898443079,-0.271141920851166,-0.329851616640132,-0.14107247917997,0.495757672583167,-0.411036699632647,-0.293354702558267,-0.283300136537505,-0.391002857051857,0.195361350029848,0.380444039858896,-0.393015671261496,-0.245304233513832,0.243628535673336,0.39322350888568,-0.332329743605931,-0.452991029174211,0.193672683814599,0.118633008790415,0.240004607410958,-0.27101723451908,-0.231698243181898,-0.181630834385345,0.271418058820094,-0.599769043034896,0.51670675745031,-0.179155416160861,-0.315562871490995,0.236084147484056,0.288441913396976,-0.273556719021954,-0.469781200310169
critical,0.70889607719352,-0.742428949289775,-0.470373072119159,-0.62544305630582,0.295081267240755,-0.768084469665633,-0.312423771949705,-0.622596690168486,-0.71451000763739,-0.433099576855147,-0.0099368075275859,-0.726028459813248,-0.445977432302851,0.248211787484116,0.348527152410401,-0.772521356909658,-0.310142592921245,-0.151793951746464,-0.0373709656698403,-0.193025053807488,0.124455307237323,0.413748046009244,0.0844198901923371,0.0830100256021944,-0.264465712992398,0.184179599173589,0.246296007179743,0.139758514387521,-0.0562729711519349,-0.0853233513902933,0.235319745687717,-0.0254875725896872
critical,0.367351367783826,-0.282302349429677,-0.295485133244983,-0.597021429500325,0.421136594128234,-0.60108697325022,-0.123818855888533,-0.606117865659582,-0.559692297608833,0.166490176226907,0.652329580479716,-0.602371736275994,-0.394672481388366,0.253271871438677,0.711723989852109,-0.387472426156252,-0.159787932476538,0.362747028856694,0.473646836697553,0.428132262384572,-0.196988977766731,-0.116394985028302,-0.410316320065441,0.32697460251722,-0.21396853680043,0.64047945062109,-0.196091845088167,-0.392020223858486,0.260575574416692,0.500823807262238,-0.256088059956919,-0.326513695120507
critical,0.405664513595081,-0.263642868161264,-0.284003214879441,-0.632269844726493,0.845646898093682,-0.641778579950175,-0.181104169939467,-0.564101281459281,-0.620037310656443,0.52286028551632,0.615906875670756,-0.757430245584922,-0.316430637081997,0.434909290492511,0.753929788179259,-0.694244831353672,-0.769423316582952,0.32364180789075,0.542502096910104,0.706788810827045,-0.763499151976376,-0.0403004437107404,-0.589488515489982,0.342503075674838,-0.402398692970168,0.583490724319664,0.0073612158673848,-0.700552356968777,0.368061838978081,0.628834363857845,-0.765998841601769,-0.794631526508231
critical,-0.337260801712316,0.312463456197397,0.17895733681523,-0.299707489571172,0.127532525358607,0.409330393649463,-0.178353536738673,-0.152533921875764,-0.125956705742027,0.177391192774229,0.0368695982663535,-0.188499496028016,0.0458309134310609,0.476747006484889,-0.331993818459336,-0.317725823587177,-0.188802648927059,0.0949114151943906,0.332609063646361,0.174032320127429,-0.482902850024366,-0.0401170092008262,-0.331828180922714,0.105765314937087,-0.373986075067965,0.569300115049103,0.127435440385417,-0.280740368418279,0.134795041367595,0.428238491083406,-0.039130443536526,-0.163863291932262
critical,0.24399065886797,-0.162126360146302,-0.490979058774036,-0.136191895573865,0.59746299281385,-0.153277368857092,-0.323908903712113,-0.196720935880741,-0.0306905683062113,0.147803929313397,0.218293793697494,-0.035854785379501,-0.190480148935287,-0.165384733707753,0.0418954394058616,-0.113827686172741,-0.292380755467962,0.236570426405314,0.380951261364099,0.461886420315401,-0.16443473224415,-0.610779311085225,-0.452433274951565,0.462322049219619,-0.419140602486505,0.615069025091514,0.130308746041403,-0.251345858509131,0.246481457818851,0.39051909887812,-0.170479894150063,-0.456754176398192
