group,CD8,CD45RA,CD7,CD45RO,CD5,CD195,CD161,KLRG1,CD27,CD95,CD57,CD244,CD2,CD18,CD28,CD38,CD127,CD47,CD52,CD49f,CD11a,integrin,CD122,CD226,CD29,CD26,CD49d,CD73,CD158b,CD319,CD99,CD94,CD82
critical,0.0055239834373264,-0.0162890960123621,-0.358680237096098,-0.262055554779418,-0.0872168893035034,-0.294615868575809,-0.323156434282081,0.0326459593732696,-0.102679083266252,-0.0226692141228344,0.217890146119112,0.159711951121952,0.103331472165081,0.13338434208537,-0.399453817583567,0.0711264862950275,-0.505853248476627,0.0150327525131676,0.0649310511424798,-0.26844233455763,0.184754334933794,-0.434383164217834,-0.286178898405504,-0.0215925603477399,0.111260495290832,-0.432497911080217,0.172929782302872,-0.411241650506993,-0.234340397953529,-0.208438671274574,0.149554022169564,0.107574382571563,-0.184148084060041
critical,-0.0253387138191671,0.135140000673527,-0.0062736700805284,-0.188447996827932,0.0490559352510633,-0.118719835043999,-0.187249094143145,-0.27275276620814,0.0904320669853584,-0.21242843729253,0.0501159731676704,-0.276373977893229,-0.146313127693483,0.0319358452912129,0.0054778051261755,-0.0488525648013235,-0.0309213188575189,-0.0603785241291956,-0.0498018860747622,-0.0746494230327849,-0.209601367396653,-0.0577893282451614,-0.162197006822596,-0.0916298049208072,-0.0513573292565547,-0.0903458928062494,-0.0653086370085093,0.0866272504817186,-0.159586886085049,-0.206163912767814,-0.0414710956676435,-0.128840948994288,-0.137877098540582
critical,0.129151391087315,0.0680723466196039,-0.0638663865723687,0.183240715699914,0.0831012724110805,0.15427602374625,0.110392450350176,-0.0870461632090271,0.177460727756707,0.299477903153485,-0.0775028450680385,0.158807734213006,0.138036374996901,0.118050484345918,0.159129055402568,0.276531735981532,-0.08674291255803,0.0770438603396029,0.235807256134042,0.031448791117221,0.139251948963981,0.179205453765816,0.257912442557952,0.229969438446446,0.127197968841139,0.0225278740921657,0.226723489173577,-0.000390690604689,0.289563493489942,0.255396092469656,0.0855221096275242,0.0211800646804642,0.22025083166054
critical,-0.223671175137408,-0.399520019719373,-0.285276557281287,0.0354557500166562,-0.274334433017892,0.0470267032088912,-0.1703030610449,0.145684027127137,-0.571706155189086,-0.0500628898719333,0.266919543593328,0.115709937679075,0.0472330299298767,0.0998165344478984,-0.224821709626902,-0.0259957082358167,-0.222983806732017,-0.156527803138453,-0.174384555290937,-0.0775996605242461,0.126539253779194,-0.128431366823277,-0.262262397994295,-0.200116494802766,0.0542660249367337,0.0369566282481667,0.110132912592705,-0.343741933356555,-0.166569161809168,-0.0498887201070939,0.234462887420736,0.133730933017572,-0.120286884859328
critical,0.275091980455775,0.481756504438489,0.514388045958119,-0.33931425189562,0.29014183052808,-0.315101068343124,-0.018878441110947,-0.51606891296999,0.547657540686521,-0.259224677491589,-0.471734695088113,-0.412261012950826,-0.191859318346205,-0.439934045449738,0.167561276984286,-0.0317875900456446,0.0952339479756521,-0.0833912782324956,0.0367790222658954,-0.203720617547139,-0.365432941958345,0.247358933660877,0.0151912711376556,-0.0444041925876188,-0.334200710206835,0.0207481874681096,-0.106019204782119,0.388411115947569,-0.0312892774528943,-0.122565286329588,-0.489660879857904,-0.0903649257956883,-0.108122982888792
critical,0.0699470774857927,0.0427899657905739,0.347095167509059,0.0105426180947895,0.306224955228249,-0.0864766947928261,-0.0561737897518354,-0.516322337153198,0.390085240624515,0.0094153750745943,-0.5063339181427,-0.35705019632276,-0.084266963742501,-0.221424454848288,0.28885625238386,-0.0889653003713024,0.142079194334001,0.0054204102297148,0.275314441299315,0.0815016821344304,-0.343411718779858,0.0892626316797655,-0.0051854804120987,-0.0093687677584441,-0.165348607638711,0.112070858134246,-0.230656020853397,0.183932642998205,-0.0859133231901807,-0.070679160477954,-0.133024296612427,-0.187473835071262,0.0706681180498571
critical,-0.257767663145019,0.223342891142377,-0.0883762929439947,-0.243528400202413,-0.178818247647115,-0.132125409429086,-0.127348645279241,-0.313202800826337,0.0443120168241412,-0.111911963910355,-0.231024377765249,0.0571251212773655,-0.184150356989868,-0.13514270747171,0.17587093712804,0.148813798062664,0.0109914895772243,0.0223724580518713,-0.0554957294614899,-0.0137334501040241,-0.156960688330445,0.0315251650340861,0.14742326685082,-0.102832461476128,-0.0723179133632848,0.146274151063099,-0.194373326690643,-0.0343533675206594,0.211804960598678,0.0323646213976513,-0.125357504579422,-0.0054339662592808,-0.150064225207459
critical,0.245890379853913,-0.339194542549783,-0.388674561294,0.183274612547272,0.63346500447536,-0.431919840980858,-0.146211779328731,-0.529502725831185,0.394372548704893,-0.0397733133118995,-0.376189114004127,-0.488814097532018,-0.127749221017688,-0.35854362850308,0.277566836483981,0.030422901269344,0.154700150264503,-0.194322309714551,0.0019466615982192,0.170223981634114,-0.272345125820236,0.0765948260917817,-0.349875335541501,0.0940036901277817,0.117354551819654,0.167494618275418,-0.0020388765327493,0.290598574219384,-0.218060847182856,-0.373696012692631,-0.210204572927734,-0.393916197851381,0.0074251508171731
critical,0.248028925757647,0.063779735558709,0.146998623000884,-0.126454326261235,0.236508558959479,-0.204176744627748,-0.1882328420535,-0.0880647563232728,0.497273046805722,-0.0816629011774309,-0.234187144172004,-0.227881377141092,0.063948424041016,-0.148061865719719,0.0054061151127479,0.0745503149975266,0.0206580998599814,0.28973768666776,0.311225421669803,0.0678926360909484,-0.122997968002509,-0.254295096703062,0.0678130068296116,0.0173390264701955,-0.110908499805779,0.144564826664738,0.0349638315840421,0.0792226010355226,-0.201048056283797,-0.0497119089950244,-0.137567522562349,-0.176310940285362,0.0131636340751541
critical,-0.0231117715922764,0.0598608683223961,-0.0544847576943443,-0.102919032632748,0.130634895767491,-0.16999401993898,-0.197178801361307,-0.440534969195728,0.102089328283166,-0.086569412567981,0.0465816662301842,-0.273107900249069,-0.213182884086665,-0.0398368060643518,-0.0584524577618448,0.346453490018878,-0.12818011092499,-0.157302602588726,0.136537923159468,-0.01935995143833,-0.150806886566528,-0.117488385609302,0.0751956990341041,0.287665472183787,0.0095096885325517,0.0685257254159045,0.164056365517039,-0.126680858755801,-0.0399564349927016,-0.0427960963941393,-0.106029373152707,-0.0617341462662391,0.0016123679245561
