group,CD8,CD45RA,CD7,CD45RO,CD279,CD5,CD69,CD62L,KLRG1,CD27,CD95,CD57,CD278,CD244,CD18,CD28,CD127,CD52,CD49f,TIGIT,CD96,CD11a,CD54,CD29,CD26,CD73,CD305,CD307e,CD99,CD94,CD224
critical,-0.0218293044727584,-0.114212188701855,0.189949934633754,0.124344209445254,-0.033692200000205,0.0990788828542665,0.0738330030609863,0.207634533842239,0.153147880875246,0.0891006117033462,0.0250999724605888,-0.214464331484302,-0.0725295293811403,-0.0770015991806974,0.148780544423251,0.219001747065023,0.0644085815604716,0.13700542245762,0.213554154844318,-0.045926877697279,-0.0138432008485723,0.0806486836606401,0.219100060184773,0.0610109577673712,0.293796682467923,0.0349464063419494,-0.0080033607045327,-0.136617208161443,0.185292276686045,-0.0493352974918665,0.149452416142277
critical,0.0965142966835213,-0.0119595169781408,0.50446100225965,0.113275026445669,0.0151243350209743,0.267941571894224,0.0910622039329605,0.193098737498749,-0.240810482328778,0.395183876744738,-0.0981532092482952,-0.501292905540068,0.0343085880468036,-0.409073323645542,-0.0024515767976998,0.432715636551609,0.30526718754015,0.180466466016004,0.312162563739412,0.0052294409084664,0.0612995990245138,-0.258062720465357,0.0715902780284299,-0.242747767019516,0.495092144641978,0.423803690476249,-0.0251693693894066,-0.002475546714354,-0.0076149451175598,-0.150634583594406,0.0687399409162733
critical,0.239835322764459,0.576015151054374,0.52090119415839,-0.297437743351967,-0.121489427068159,0.29839638538836,-0.0107868016448293,0.440478956111015,-0.195780788775948,0.53830335239731,-0.346030467335464,-0.247581748620912,-0.251526856029785,-0.340764336708352,-0.276337749204665,0.134270018114078,0.503682883750192,0.0257076178964054,-0.0033176478980539,0.106823125029914,0.0233921424839873,-0.408602122440614,-0.174316866712771,-0.325887941676087,-0.0512940630778551,0.556533372691766,0.385157878339747,0.0674386837371088,-0.532357973663554,-0.116472690378671,-0.342708431691977
critical,0.0345849638360624,-0.0385269382860756,-0.102987586229779,0.063946060118244,0.0406100980310995,0.0153630786286792,0.0728941352147047,0.0918312421575281,0.0653020808483272,-0.0023521485923798,-0.0749296766459041,0.154410125733526,-0.0914327733547842,-0.0735322682430996,0.112834242188993,0.140453215647193,0.349176913107783,-0.0616412382561847,0.136490241288352,0.0774460010052702,0.0539491875107041,-0.0396188411960372,0.151986459492911,-0.0609236382973804,-0.0103161894942962,0.182753967189065,-0.0725254766439767,0.0191850699694373,0.0900144611115779,-0.305101347262655,0.0407858842050104
critical,0.337387173869529,0.134385571333605,0.436991499936749,-0.140710438502032,-0.152566946355764,0.370514072983672,-0.083518145514943,0.18697400165176,-0.536008573969547,0.253033900376501,-0.157579051440699,-0.221094987380385,-0.058740276868016,-0.451083801255337,-0.28923679568184,0.235494182042993,0.352420523420963,0.236297246288908,0.114338814987953,-0.0589186555192609,0.072145316411092,-0.334015583140438,-0.096324482132773,-0.151679986963102,0.192804687747072,0.492476220930574,0.154431536512733,0.0517663044373995,-0.196030313022406,-0.217290274368963,-0.21656912838199
critical,0.240109711425278,0.435544381470922,0.471538773032816,-0.221560005809763,-0.119315523211792,0.338694420106808,0.0053887996616636,0.180277112294704,-0.474481459683483,0.381979699401411,-0.258034086841455,-0.360774081196613,-0.0852928338225176,-0.456899526746371,-0.224863444882068,0.272183845542459,0.267881447084333,0.0820188306891445,0.0546772161340857,-0.0232439506119551,0.0289788530316102,-0.47384961766069,-0.199237438112933,-0.313240349869105,0.352768710157224,0.556000661666282,0.160750805703861,-0.0173067809747182,-0.24209842526778,-0.17152618967504,-0.181892854560362
critical,0.026450952677119,0.132102469585151,-0.117017155995109,-0.0855805929502357,0.0370942643609878,0.0643123833240067,-0.0353173442991348,-0.0546861964541667,0.0111173305456636,0.0259672034013112,0.0097730249956188,-0.0598344279033022,0.0972348482172459,0.0686757927138084,0.0129961162163021,0.122914864109511,0.0648149242616283,0.192870961417965,0.126615890986501,0.10494284642142,0.0353848624501313,0.0315867200890487,0.0607709956172772,0.0715237748285574,0.148948852852518,0.0251537702664865,-0.072799688244836,0.167785109779,-0.167344328795043,0.0735245433334949,0.0317190929781861
critical,-0.120106232096241,0.0996634386580633,0.290818407005947,0.0571114586054522,-0.11673082211098,-0.476272260729712,0.0082747933353963,0.0080681262302755,0.274702011000608,-0.311970573312444,0.0057244262106936,0.165943563891541,-0.157736811329139,0.239197641955285,0.244660861296231,-0.195269577228894,-0.255807912274019,-0.0026566205340403,0.0855127603150522,0.0528631544008608,0.164317376317579,0.142302333306156,0.21726684609942,0.145710830837757,0.0019551005978317,-0.359634663736684,0.180699633804124,-0.0365969400156424,0.151408652736206,0.591618745019798,-0.0524681975329955
critical,-0.0140262230583004,-0.518950963097911,-0.326343918085592,0.653013278204987,0.435579068452948,0.0351060586595469,0.383099574697033,-0.0725592444628352,0.624308426145065,-0.237549150343815,0.751612443707752,0.40808503843068,0.150900744135227,0.46422218542749,0.474882416336723,0.453590497040562,0.231684512353715,0.114084031634212,0.540875095738672,0.473409072683891,0.646858957360458,0.562002070972428,0.586316319023592,0.778900056692877,0.0784331799466504,0.0845389692018228,-0.232314931053922,0.253032995068955,0.78567695913063,0.336768785592259,0.420428762076755
critical,0.149335577924262,0.484153703557007,0.536610055311597,-0.518330260635812,-0.502593074320335,0.263084530372904,0.020702108277245,0.20007961456291,-0.488229337949571,0.405261301757449,-0.553380092264219,-0.238043887521019,-0.213265349963742,-0.54482135251151,-0.604939528450494,0.141677811757215,0.594079053195751,0.437360674627952,-0.0360237139874904,-0.300032927903407,0.0899832661687104,-0.589297592888482,-0.338345195273478,-0.366459809972103,0.327007000872264,0.640119477663001,0.128681329570853,0.0978632907993695,-0.375597136363149,-0.0552121898386253,-0.0874175296706172
