group,CD70,CD8,CD45RA,CD7,CD45RO,CD5,CD195,CD69,CD62L,KLRG1,CD27,CD95,CD57,CD244,CD18,CD28,CD127,CD47,CD52,CD49f,TIGIT,CD11a,CD268,CD54,CD26,CD49d,CD73,CD158b,CD99,CD94,CD85j
critical,0.17629806902495,-0.05593995420855,-0.175920633838632,-0.495168905561247,0.0906260611663571,-0.460008703426593,0.17401948564102,0.0904920993045465,-0.308496370791357,0.702901948257467,-0.474143234814316,0.333555159206838,0.465640962603184,0.502802130071861,0.401678207143902,-0.281233898735559,-0.23383514032142,-0.253120207827077,-0.418645215444631,-0.0725350781623037,0.109785675229611,0.485034230764605,0.0874175923161465,0.267261800285555,-0.244107504667265,0.430039913527188,-0.39576362524671,0.150230019039646,0.501245070669784,0.413745008236161,0.28393109275713
critical,0.212499715993675,-0.136909125552345,-0.132326044073296,-0.629640513883827,0.0557041507268511,-0.573596898913821,0.0723459386411379,0.0785155697074237,-0.259914641481546,0.45923657722347,-0.581446781319038,0.302971850067682,0.658368295607739,0.428503102133167,0.303975540798408,-0.444538400873685,-0.213590315541336,-0.340214750225646,-0.452752733196059,-0.190177265074369,0.144390304714414,0.356013709652597,0.0504123210075592,0.157021041075699,-0.456825211293718,0.428931992626455,-0.46464928714233,0.193011085089131,0.330378509874236,0.394362140127695,0.241317617734021
critical,-0.174642541198886,-0.0614426807986647,-0.301682549857219,-0.431129441956729,-0.0125529292416718,-0.346194110833725,0.0482689047149872,-0.0790661536872197,-0.267299648509477,0.357063390574046,-0.521486968200976,0.0807264347735991,0.472241057920454,0.279223540343186,0.323231026782667,-0.380026978215044,-0.450017778992954,-0.282896310501227,-0.473884209038343,-0.184696297364397,-0.170778996818111,0.267157074092901,0.0640288576947,0.15541892304618,-0.28747037499786,0.255407685767983,-0.34665137814827,-0.0226888304984628,0.434141421118024,0.0533065309752151,0.0030236341861137
critical,0.0133394349079731,0.222819629594466,-0.222228226255689,-0.153259650061383,0.0861110612976765,-0.139282959528237,-0.108265101385175,0.0954863951070909,0.0254840346582618,0.168602722973111,-0.148024914382376,-0.0306683173631273,0.290360266996864,0.0554398472354992,0.196296140005187,0.0224940887076909,0.143920503121315,0.0439202546988327,-0.17866175491003,0.232811316360176,0.0655068529129659,0.0048411948424684,0.124661516647983,0.20578778730172,0.0810296291323504,0.0740475523878995,0.108412655689794,0.0295269515106973,0.33187728752586,-0.0319541071415517,-0.0068455763402075
critical,-0.150122785017254,-0.0380750594416254,-0.471051558917106,-0.369445767988305,0.123796444434826,-0.190278519644759,0.0271515748398578,-0.135716791829184,-0.141458854271806,0.342988803171684,-0.390638443785079,0.0108516394773144,0.239707160127813,0.168429746043097,0.414388062859111,-0.158638454189998,-0.0625291352970245,-0.0336754515257794,-0.0808098919261935,0.139660379118207,-0.203106148232892,0.354495713135809,-0.138895310516919,0.0966053971385343,-0.0479829414139141,0.187767059211016,-0.416848805614658,-0.208444490238299,0.509500513279835,0.0090236110195524,-0.23089553998027
critical,-0.171744995571507,-0.0061121442000507,-0.63631997465973,-0.290047592292271,0.251415357132534,-0.238247889632739,0.0029694169249659,0.148103877951725,-0.148775362664294,0.26962567504647,-0.472949971391285,0.126559410007923,0.445394443162486,0.178429223927746,0.363507315870083,0.0079557975801643,0.161536258134916,0.151143271467534,0.0280584099877742,0.135127235640714,-0.114792741081706,0.287935037122608,-0.0305140895947761,0.288703263940832,0.0802996650934143,0.167757606942446,-0.120207179618297,-0.060991587421231,0.558285727578864,-0.0184066249582505,-0.0270157028628468
critical,0.111453901154146,-0.361924431544997,0.26488029606977,0.148908639612832,-0.13788493596341,-0.274614423579552,0.0074188163299972,0.249115299815257,-0.135833813309996,-0.157349575699143,-0.0603929596539072,-0.0312621501372372,-0.10287076393037,0.164452204160663,-0.147840829236783,0.0877639863829716,-0.0245293273358516,0.150989325564204,-0.128684367596541,-0.0597705528772523,0.218166976530301,-0.147678440883856,0.0248012223987696,-0.0134822384247153,0.177340179061256,-0.0857736748275443,0.10892355768997,0.291347176351368,-0.0004965619378908,0.310315778717679,0.0662859157028241
critical,0.153342158323068,-0.163583497584377,0.299997711173123,0.240377799139904,0.0078837647513144,-0.677108029905688,0.380463686640178,-0.0730519843764768,-0.282957438388499,0.512257989334023,-0.356146532040029,0.133241744480106,0.597012192609799,0.631013729596188,0.409482120829627,-0.462764348808225,-0.415782452482317,0.149253098158305,-0.123258032019009,-0.125406501201185,0.448660842292525,0.445697324123147,0.185462527107311,0.280900720476246,-0.273070050558331,0.22546767230696,-0.403616778593668,0.40547803265999,0.29940585994728,0.66052029314662,0.287847997584358
critical,0.16538803146986,0.0223025658566763,-0.699921606206433,-0.241161442005008,0.699812708392639,-0.0471274881757193,0.34569144504055,0.0914799576274045,-0.403000322911973,0.577701310310944,-0.367716656100018,0.700540447880671,0.211099497890166,0.745127625829885,0.585513402831374,0.330208998902847,-0.100501219993918,0.0403697107815748,-0.0347742770221931,-0.103102680995625,0.387707209249588,0.645106446798112,0.0539666791981035,0.504015591301167,-0.246117909487765,0.335774851446748,-0.271832005093284,-0.0623310083311468,0.672678177139897,0.39019634325449,-0.0838501111184305
critical,-0.0541559447453926,-0.194020528063981,-0.312033981448554,-0.486355909765237,0.26955830206898,-0.414049761237691,0.343458921583104,0.0580251460934546,-0.269259261022394,0.757151392326934,-0.599855497577103,0.624463673719584,0.203712594552669,0.702828095600143,0.659808221137308,-0.202649658594323,-0.490296655494407,-0.234331990153297,-0.533268026558713,0.212854248694248,0.456880730690648,0.790373441643853,-0.0391562370435505,0.586865338413488,-0.274425608107191,0.518067195140315,-0.562812649678178,-0.10503739185664,0.597913608071243,0.279262516872674,0.0271450431660202
