group,CD11b,CD90,CD45RA,CD7,CD45RO,CD279,CD5,CD69,CD62L,KLRG1,CD27,CD95,CD57,CD244,CD18,CD28,CD127,CD52,CD49f,TIGIT,CD11a,integrin,CD29,CD26,CD49d,CD73,CD158b,CD99,CD94,CD82,CD224,DR3
critical,-0.0793883184331067,0.0118846436660904,0.301320497409044,0.6069905422834,-0.0203430237508112,-0.0434697359853745,0.428710473042915,-0.0078591287767654,0.41855192928779,-0.459463745872592,0.448044284849492,-0.254746632334842,-0.353047584839418,-0.398767591513965,-0.316783794694744,0.366016452095499,0.367337023557262,0.266951889967397,0.147192144593779,0.0527615176124262,-0.377119768166865,0.195160726288286,-0.204820048873643,0.293054315648056,-0.37567382451352,0.509600227581734,-0.0428577349253174,-0.344582498431421,-0.352574428776637,0.0668191643427063,-0.121080964742008,0.0145656215543834
critical,0.145668242241827,0.243322574856905,-0.133966703456357,-0.464993602138031,0.135530471506909,0.265165513510815,-0.47541813336157,0.0544265353441958,-0.299672004424253,0.537756498034937,-0.52663386146807,0.3567575733422,0.514385700484257,0.498566349347028,0.244076973880175,-0.388235848171029,-0.0846995343164458,-0.392743247604334,-0.0685619418215294,0.219732162082008,0.383061930544057,0.0019709822862926,0.345295861669474,-0.361309106381889,0.479366579322771,-0.338648327519206,0.269663129890811,0.329006767784003,0.430427069981494,0.0111434087413011,0.148471212140886,0.261122886999554
critical,0.0625480045537476,0.12120840433428,0.501992521093879,0.284942592847108,-0.258711518514237,0.0010579746461587,0.308046592881993,-0.0708016669997397,0.342469116254429,-0.0211723385132743,0.341411520765232,-0.17665978753316,-0.15037264552709,-0.199693144619433,-0.0903056259990696,0.188744663895591,0.505067958967054,0.132581484491859,0.0421508055525561,0.0626930297333326,-0.127589544232588,-0.0183512190266722,-0.203846903878829,0.0559059098670853,-0.321615432473126,0.319285213199412,-0.0087776535530776,-0.34231659741551,-0.187248617466302,0.0446292961372753,-0.240330340605519,0.151137420133242
critical,-0.0515537747046967,0.0044904938241527,0.448316445917656,0.233432157657525,-0.263605535525569,-0.134995094897147,0.108688485469617,-0.138709678464065,0.102534934356338,-0.293078797004673,0.175591466038643,-0.350445815667786,-0.0185312992253579,-0.258414651899874,-0.189419956700963,-0.018190368003267,0.165017719638136,-0.108318822353633,-0.256538967301419,0.077489961506466,-0.333611114115412,0.169281658056695,-0.447085794626002,-0.176752318656651,-0.344290810130495,0.460714154211766,0.0335459829183923,-0.412155834876469,-0.261221974202171,-0.0775569945694032,-0.255079657881111,0.0277871417041477
critical,-0.176025527268101,-0.192867282226575,-0.498557195712224,-0.167765511334223,0.102707368830918,-0.152592368343475,-0.0396215834532094,-0.0670553418136817,-0.181663299563053,0.0577069551658786,-0.352409894629305,0.0383606466883623,0.273654983119414,0.0074819189438839,0.137281033090968,-0.0765846002376294,0.191115934844934,0.0255928797991927,0.150275678698964,-0.169138221433125,0.184753614359956,-0.0993189559587583,0.173521635442309,0.170281584649732,-0.109146632551204,-0.0764327795740662,-0.101006253320563,0.400365160836423,0.0062444274840405,0.0850710374933134,0.326609655674118,-0.138839246401095
critical,-0.148729735724196,-0.195699950282627,-0.747004613904599,-0.191743982277854,0.40262520734278,0.0691949527972749,-0.0506726958015635,0.209169478567271,-0.199199293320518,0.34498794551753,-0.593463496210478,0.16166896048044,0.461049812127807,0.146352272503475,0.27750459590339,0.163500371580188,0.308079612863246,0.238812235772966,0.222367183087848,-0.0144343981096084,0.264724827178826,-0.0119779094458833,0.166472309602259,0.26779295029746,0.0793471214153624,-0.101096392735086,-0.0626482656342391,0.459405860627061,-0.001222829792428,0.224974188898319,0.558077449272693,-0.0408619210492635
critical,0.0728195947485821,0.0498065978093699,0.0299632359194295,-0.144430796836409,-0.0064932332844024,0.109860981833887,0.0339243795028815,0.0674387496935532,0.118712413325488,0.149993442393587,0.0093547163718146,0.109416047294594,0.146175319687846,-0.0454059347982103,0.0873546271547846,0.0789300558441062,0.117943294718609,0.145516172597767,0.109864644382034,0.0676345505125441,0.043743312452742,0.058591933345209,0.0285198347373329,0.176011023631639,0.0601112638134082,0.101995502541268,0.153144778134293,-0.0373537239915493,-0.0583569082978943,0.0037479065514739,-0.0472890602657084,0.0625233400386852
critical,0.228872690092818,0.105970987119999,0.384916547374078,0.279176503872848,-0.049754806032278,-0.0106514584540043,-0.342458073628537,0.169438427521467,-0.030461760681921,0.646231041802014,-0.358743728972169,0.166672393550556,0.434846317465789,0.388289719953644,0.369837787234338,-0.202404912503032,-0.0178182651579483,0.0883097308556857,0.0293592283674068,0.304805236168293,0.371338053337563,-0.0780439173962208,-0.100487851009858,-0.181226324827248,0.0444658353940062,-0.0559584653814209,0.0891326866679897,0.302290706498733,0.206590113881584,0.157944874789991,0.201945280810403,0.327616230478966
critical,0.563141332421791,0.570619865471699,0.24178793193363,0.046907033911314,-0.0061876341588888,0.0798779633038839,0.0353673940838116,0.580274202147521,0.59181133765,0.149509343490353,-0.05255589434288,0.0080181290376986,0.336034157392641,-0.0954084296181992,-0.0492373481395166,0.102105819306901,0.343168519614965,0.0468014705787411,0.422694846009114,0.183260749683525,-0.0390206470526057,0.08293368894534,0.145162230788449,0.385099061495567,0.0805650383632292,0.253442600452475,0.434832986691096,0.0084509497710879,0.100986842597627,0.331270261493945,0.184024881739576,0.576787791612873
critical,-0.0677656235554902,-0.0612922325622535,0.446668333356438,0.613557192280001,-0.390468930975653,-0.44451682167035,0.297511967167678,-0.0965067120676276,0.31083151219896,-0.463671867882438,0.626731511217271,-0.535434940202083,-0.189456658303793,-0.532073993086576,-0.441038584922538,0.21848957737561,0.544369041490073,0.335166041037327,-0.354561991066725,-0.242593110174076,-0.541793555283101,0.51957788772874,-0.466304935613526,0.272239107305838,-0.258047128604089,0.584609044772759,0.0792266960687518,-0.476760665414584,-0.240223194693617,-0.189996171354835,-0.229162523576042,0.107265222424408
