group,CD56,CD90,CD45RA,CD7,CD45RO,CD279,CD5,CD69,KLRG1,CD27,CD95,HLA-DR,CD57,CD244,CD18,CD28,CD38,CD127,CD47,CD52,CD49f,TIGIT,CD11a,CD54,CD29,CD45,CD26,CD49d,CD73,CD99,CD94,CD82,CD224
critical,0.205754627125147,0.322377201136208,-0.0851275503696545,-0.612899167651423,0.117893643476776,0.32247245601683,-0.480779154483043,0.0071084364743294,0.47245717502156,-0.617074697982575,0.314238096752969,0.210545938774093,0.561389874555777,0.422469958300157,0.195053071108986,-0.258084439733488,0.177793747880866,-0.160368140091209,-0.378588987280038,-0.496196502489975,-0.126526622423978,0.270632525551188,0.301017055476779,0.207613354790399,0.201778806123587,-0.440561399449417,-0.258823447350296,0.372198341058337,-0.227714404932965,0.272828367354461,0.373586897502398,0.0457665177699986,0.0963546665822512
critical,-0.123510326452798,0.120183227729968,0.172277471354143,0.514416554533142,0.0713878219080538,0.139164305199931,0.2633711838955,0.037112243511976,-0.531854795270913,0.356666772167254,-0.140273472265131,-0.0757231249798959,-0.278951226201033,-0.408101035103876,-0.319670387378742,0.470855818143978,0.0321074639177019,0.388548078730329,0.103223143396646,0.129639950724551,0.277422504598206,0.143756077562179,-0.409766824708031,-0.181117282559473,-0.385293680482988,-0.0783499311012103,0.487228469973554,-0.450737352737931,0.616117694043991,-0.304056363575173,-0.341148913738721,0.161254164487491,-0.0164627011572839
critical,0.125522459872375,0.0576474993028708,-0.0185678249789877,-0.0508306195778938,-0.0169941798800892,0.0520502900795148,-0.209443735162316,-0.124283469231904,0.461348559396853,-0.243713172577738,0.152664620178786,0.0335954122427422,0.264253210102115,0.345821255952847,0.313442449788944,-0.286099695967554,0.18118031616594,-0.341950986853002,-0.077044797401947,-0.18473252169327,-0.134895507319434,0.0194193607300831,0.392522524389439,0.0318908666842567,0.0892768168186832,0.0853262860692063,-0.395943827875542,0.171705414519542,-0.374879126099304,0.291450279474239,0.228114963657333,-0.0578693628686275,0.0257418595661771
critical,-0.0339273066395307,-0.121087651151062,-0.660036712002598,-0.411538806462503,0.432114898362026,0.273812953611335,-0.171876761446135,0.198805327461072,0.529133554470354,-0.538061468469773,0.33029589311738,0.213440578991076,0.402334329355812,0.402436731736569,0.398191934665674,0.0718833315741559,0.0720790251311635,-0.0353559485528058,0.163207265369555,0.109829120300058,0.264837021000903,0.0513595484665582,0.509600357421761,0.328367903092376,0.298809324766911,-0.093534866166315,0.14084482407128,0.301780018674875,-0.501936873283058,0.637988058444869,0.278907370112523,0.15028294258889,0.530393138595699
critical,-0.184068448068788,-0.277867219846635,-0.465769719771141,-0.336200308950335,0.0965003676046546,-0.117074998021709,-0.16598214093096,0.0149939763588304,0.230445963123933,-0.54367515525039,-0.0945007526847625,0.0401950316792363,0.423399115611194,0.159280643423497,0.238834401530765,-0.196964483103069,-0.17027923420644,-0.0499812648652656,0.0162774148400374,-0.141394043673768,0.0402075117018917,-0.168862481212214,0.300136177663192,0.239339844774467,0.220921219924981,-0.279600019949649,0.114478943287557,0.0983820764910714,-0.259711934962699,0.374700039484505,-0.0095078429416246,-0.0805990617695652,0.323031055538633
critical,-0.219988003208665,-0.158789627731211,0.158586727593506,0.0211538804450405,-0.105117381234729,-0.0850351087969931,0.261364746949691,-0.0500508138111879,-0.243462437998324,-0.0341016316118318,-0.278924086377504,-0.184593006769734,0.0274814900862021,-0.355095918928234,-0.0429316702538956,0.259352751918992,-0.211064198139261,0.173855531328543,0.0529797392397191,-0.0470039244951118,0.275332224823327,-0.0575867189253336,-0.310850344184076,-0.102633361807211,-0.191736119520594,-0.36499320750451,0.354050824863337,-0.298134880368539,0.280479627781948,0.0550293530616793,-0.267919883776372,0.235258499267167,0.0436100105590633
critical,0.240617986672484,0.190014983738342,0.259311926710474,-0.0336697337841455,-0.147586720834334,0.0057412191102864,-0.173145711895163,0.205452264130913,-0.170156858717916,-0.0478959016671873,-0.0468806606270971,0.0119727606227813,-0.0737242198928089,0.198498894698143,-0.0696343352228486,0.123736642353756,0.237377293514843,-0.0510009853775175,0.138860499088789,0.0451144409825588,-0.008652051392159,0.166058261565747,-0.0105089305540685,0.0060398357933369,-0.0384153362543301,0.0302469708272982,0.18039261728723,-0.142684897179968,0.105369454278212,-0.0965517396615656,0.178077189284789,0.0047385198306733,-0.0093220093930946
critical,0.564671945107831,-0.193863355956699,0.519380911086185,0.216818987287885,-0.210340676998732,0.0123007165372049,-0.708867146522617,-0.0181541172344429,0.358612654460902,-0.340634183090791,0.112381935368338,-0.0810958225105832,0.391597505077389,0.573195038620016,0.2721616786947,-0.489332574684275,0.184646606498339,-0.537116353319774,0.14407483592561,-0.19661282142014,-0.109215413482186,0.296853994479043,0.34278592655826,0.339976228762003,-0.0032860193675759,-0.0628258063916088,-0.533466449006011,0.0694592544640014,-0.306612927985777,0.223575607737645,0.432742036972047,-0.0248421712525175,-0.105325896969074
critical,0.107672282720844,0.56546497769604,0.0325869140696136,0.138279843463465,0.118610846341517,0.219926008135803,0.146783396628627,0.432894670793552,0.276326083765591,-0.0874767543713717,-0.0045319859778296,-0.142168215534947,0.344833599937795,0.270178532867624,0.190740064462319,0.0325238860815321,0.100507458671929,0.114360451545551,-0.0020054067990847,-0.0270176087139846,-0.0257103050665337,0.247951271217861,0.277334665964493,0.205097253603072,-0.112485397907283,0.0937772483104756,-0.0062816339890532,0.0719330699671689,-0.0390448022705326,0.0708311563288093,0.170617839878731,0.0587568832228734,-0.0994327990044485
critical,-0.0615786663386902,-0.0403429192601625,-0.395204030153517,-0.480256722422808,0.38992313328167,0.435216728663886,-0.248638946217419,0.186193906114516,0.689345415789135,-0.379860833964192,0.528142461771556,0.226006908940857,0.136384858735213,0.462516033376215,0.602804354725953,0.0762592103120714,-0.0670661421395286,-0.275158567772299,-0.139826728891664,-0.299994093007038,0.411214838091594,0.289113310698793,0.609955529419204,0.508063701918571,0.43857494801062,0.160244730033559,-0.137216096976489,0.377436179337526,-0.338791221399203,0.538819904100801,0.12429343884164,0.219683484447376,0.242219542236473
