group,CD8,CD45RA,CD7,CD45RO,CD31,CD5,CD195,CD69,CD62L,KLRG1,CD27,CD95,HLA-DR,CD314,CD57,CD244,CD2,IgD,CD18,CD28,CD38,CD127,IgG1Kiso,CD47,CD52,CD49f,TIGIT,CD11a,CD54,CD41,CD226,CD29,CD26,CD49d,CD73,CD99,CLEC12A,CD94,CD82,CD224
critical,0.271684769553127,0.258548365780101,-0.294138078841694,-0.107539142791732,-0.166424408858524,-0.135242757853457,0.0701587518452567,-0.0246219050335348,0.112420582421858,0.399540709773875,-0.26820329037309,0.0782722793198899,-0.0258311364902637,0.116284797539008,0.431220607500044,0.318684193348444,0.275224745894236,0.0142412151593419,0.263005850217529,-0.283848161935783,0.0037654594191365,-0.264409478950588,-0.0638822378359967,-0.0529137711103451,-0.107383191624976,-0.213525846161379,0.0207054669877144,0.379198064600793,0.141403182914912,0.0739813443833287,0.22374395132759,0.366642702227253,-0.33753355636089,0.455088235898033,-0.26759487996379,0.372368964929511,0.0395256755027874,0.242773217325829,-0.0235017336202607,-0.0363347738057517
critical,0.0558245622110528,-0.0032452984744124,-0.500067969163789,-0.137294349774532,-0.413852276822254,-0.290644956404675,-0.108749799330357,-0.0980719390976675,-0.312437278610005,0.586291266300492,-0.453897660547958,0.168138229537292,0.002450609175221,0.118547119117932,0.498387939923045,0.570547878106626,0.16899438520423,0.0106031063518227,0.220638748600819,-0.626610177646103,-0.0612103137162017,-0.414985165712342,-0.0076170456904267,-0.133587484715871,-0.186675763205255,-0.377941027866972,-0.0796596455230621,0.535123194746161,0.116894275806378,-0.0090413995242654,0.271948783925016,0.384316763063984,-0.628107412088802,0.450539096199643,-0.581886989781658,0.233420809889762,-0.0793561354711577,0.394473983903047,-0.158844372777597,-0.0520620204571762
critical,0.0400023697291185,0.387423107549164,0.334288024035296,-0.316036827582825,0.203543272357267,0.323116407854823,-0.242788906928003,-0.0109927336266549,0.28319669756424,-0.24893450671931,0.43153146985416,-0.32567774567859,-0.422584554631079,-0.0456344736571026,-0.359717832464056,-0.365600566216643,-0.218011514491161,0.0316053058113964,-0.376702806679658,0.244987321756677,-0.405973789802695,0.562614647992385,-0.0053735959181364,0.199927873490958,0.177399799317047,0.138812786580028,-0.0470200066804848,-0.35136457659735,-0.339654159100109,-0.0673104959755741,-0.155053008272459,-0.236303949900178,0.188095755520936,-0.42835223133557,0.48598487404096,-0.487355854940053,-0.12708048239499,-0.195613520571904,-0.0804351641690979,-0.319978947320916
critical,-0.117188080613774,-0.16695739456598,-0.161861725072342,0.166897512996301,-0.186283098719615,0.233696206857685,0.0048346503832896,-0.0897126143313689,0.0378652877675422,-0.0119126047066155,-0.160256227548942,0.0540474486314388,0.0194151181579299,0.0314195882074548,0.204415042384806,-0.0835814318559595,0.177027951435273,0.0614472741729726,-0.128973249379101,0.281868700416865,-0.0603145248437439,0.316538384421032,0.0315436471231036,0.314396573470948,0.307071809879056,0.155777194203332,0.0653226846145789,-0.0142831653339308,0.0137747082138481,-0.0956588728763309,0.113423390446415,0.052149924678726,0.223040662580269,-0.2191877119891,-0.0727654476206167,0.0969970810080432,-0.0404596303749501,-0.146939586761768,0.256429900558038,0.222697518429409
critical,-0.11553754830209,-0.259233142222881,-0.132731048507076,0.188238066891526,-0.152330300647586,0.0431106757322318,-0.0195997313144645,0.079491326809554,0.0122458786672902,-0.0709237429090885,-0.0711069352339882,0.241504603201003,-0.0866954582130073,0.0332306072478064,-0.0386626543284034,-0.143586811498396,0.0849731661366453,0.100166051975128,-0.0708644549209343,0.253984566506385,-0.10923659404203,0.235957267676424,-0.0122048335581382,0.140596157713665,0.212538521579102,0.123148468730055,-0.018920240802512,-0.139090554006504,0.127070252707831,-0.0039109073371304,0.126599352856607,-0.0070120470830758,0.195504179198374,-0.183424403848155,0.0195628506586517,0.179029023643969,0.0363565770015299,-0.0018008107990472,0.155380923563447,0.225799965805559
critical,-0.126909704774306,0.202976517674536,-0.210417352195986,-0.0854818959426875,0.0675102692953635,-0.27005826357244,0.13253545861229,-0.0103019292658149,-0.0699248155066274,0.439450478329411,-0.0186554399799059,0.19124808484729,0.285094351761247,0.124239844826788,0.17515309147419,0.529007144895952,0.0006773607268284,0.137746399174631,0.117512173640801,-0.406931821749967,0.378878506415832,-0.364181165027048,0.111595072399958,-0.110230748802811,-0.179411902290097,-0.220224400847614,0.183422901952123,0.351242122465202,0.0791113825420783,0.168030770723314,0.281187658954685,0.251401153752926,-0.457161135030227,0.36760671303714,-0.295752204253427,-0.0819043360213006,0.110582915139248,0.408830245641051,-0.201019773654123,-0.124852081759188
critical,0.0011105897665645,0.096409783557974,-0.231191037359273,-0.0784228842278506,0.12252329939357,0.118556514445838,0.0304297589407497,-0.0205176318480112,-0.0506185059670629,-0.009593639247215,0.0159324796885967,0.0089792392552199,-0.18631279009627,0.116099081224573,-0.213924815778806,0.0607481946956816,0.0888994842596851,-0.0767834744325699,-0.0008524716888402,0.177088386378775,-0.022522329061551,0.0493517807995624,0.0646934332445403,0.093670529130469,0.191489499818312,0.137532583200937,0.104372717863242,0.0301558364160292,0.014065593846547,0.0694997858079126,0.0251789806174228,0.0226961521493316,0.191136126981774,-0.0625877855075785,0.0822314552208558,-0.271146463894979,0.103048693914194,-0.0534065199313294,-0.0446545384011881,0.036285790271923
critical,0.0805897706783776,0.114064610933717,0.169793032112456,0.26114970738729,-0.247306635096482,-0.580983464975721,0.140036869232857,0.0673444399429208,-0.146807808252599,0.258350428186566,-0.420651459481911,0.130402429079601,0.0941262120964421,0.231680818653846,0.612351898433107,0.522841255864926,0.168897338990225,0.101741986035262,0.449057587603384,-0.481417170602032,0.413999058870997,-0.626093018458564,0.0438776402038976,0.0519888363096707,-0.0405821688475817,0.0280996670879938,0.367727742446907,0.465885465128416,0.343709965811471,0.0445732271142507,0.277087612800526,0.364977941365099,-0.421818704278068,0.539935741577193,-0.266003463563835,0.389614553699079,0.193653470728073,0.720602992859603,0.121942060179562,0.0011226819559461
critical,-0.110031799519462,-0.73041738140527,-0.332272688171037,0.642032406317381,-0.455101558365192,-0.0155930136477888,0.248635289964608,-0.0896486143383907,-0.44582074242069,0.428715642279401,-0.270462060920668,0.650514294971552,-0.134500122074599,0.177450458853624,0.11474124586106,0.574456422207567,0.405906958592771,-0.301206325176597,0.598194424998745,0.285652146925198,-0.000699182321196,-0.165351963858163,-0.119342059318985,-0.0978289751553497,-0.157486512729581,-0.0853233513902933,0.328770831140139,0.600760834487768,0.32737012692133,0.344073068304894,0.0110656098578634,0.487787146065228,-0.381522019918467,0.215363251901706,-0.35175183474078,0.63251438492885,-0.145803269013655,0.211958507446883,0.0437625450710422,0.186818428331448
critical,0.387173131846261,-0.0408847626569265,0.0048161867687791,-0.0109882885137897,0.0708354815393868,-0.155127294938716,0.320502272434446,0.0728029626538409,-0.0472555462741213,0.196453183817711,0.0074040782675363,0.139694690512282,-0.0341402756592511,-0.0727958248717432,-0.100922559754498,0.222335522849138,0.374529843581868,-0.0451460833016883,0.291563244119953,-0.0403562714797342,-0.0111623152666891,0.0426499398909596,-0.051690431877024,0.0040005012077611,-0.0446620604101895,0.0762298087884244,0.119438246737457,0.133341779614328,0.402926888683344,0.350461846734882,0.122082740681038,0.14670015351535,0.063013372492011,0.143919245689685,0.248238183480618,0.333021000477023,0.0574595809124718,0.290689142961945,0.0875351255694722,-0.0852391661743457
