group,CD8,CD45RA,CD7,CD45RO,CD31,CD5,CD195,CD62L,KLRG1,CD27,CD95,HLA-DR,CD57,IgA,CD244,CD18,CD28,CD38,CD127,CD52,CD49f,TIGIT,CD11a,CD54,CD226,CD29,CD26,CD49d,CD73,CD305,CD158b,CD99,CD94,CD82,CD360,CD224
critical,0.14082957601978,0.260809280240575,-0.0710111473328651,-0.176283617274417,0.0917427676414885,0.196395935979327,-0.218131981651385,0.0989748592237263,-0.25760150586717,0.195159163529243,-0.0676984300507744,0.0816839559436945,0.238042526106093,-0.0197898510712225,0.0150811843484295,0.0436565744320657,-0.116699562420291,0.181423756030107,-0.205961480036651,0.198789011166662,-0.189060778473397,-0.0309692258675569,-0.0384113289270846,-0.259524061945592,-0.0168827163002014,-0.0533996695330641,-0.194973952094859,-0.0164904921115756,0.0361715623745026,0.0594303631825425,-0.0404290586905096,-0.129865038661599,-0.107453942138159,-0.0171833389944268,-0.0922867606588661,-0.16240364631029
critical,-0.0023736969111245,-0.025511018306413,-0.603475023612834,-0.131986469616861,-0.4377744506012,-0.341642779311445,-0.0544855680764296,-0.35318418950023,0.552949650018369,-0.493584001097245,0.205389229046784,0.046105656904349,0.665319263931084,-0.0586581905582693,0.562271023275195,0.257500629196626,-0.614946698672004,-0.0154909802564653,-0.399418059515691,-0.24239038384247,-0.389016357496607,-0.0345329525970669,0.504701227902863,0.112141887776036,0.345649390310209,0.423839699738176,-0.659650637553508,0.454229708564114,-0.597524471183693,0.16060466821422,-0.0002062512218222,0.243458244734448,0.397415663216083,-0.134094439068435,-0.0242981503508679,-0.0215298329551731
critical,-0.116372531095294,-0.380563375896607,-0.562893910132814,0.225704376187783,-0.235497802577744,-0.379375801626603,0.407803361757856,-0.288882756733803,0.441676733660936,-0.543957347969261,0.359486200496056,0.363275607456781,0.437368784977359,0.0776327038882532,0.479681960087355,0.376852651131416,-0.336798332917404,0.402061111565079,-0.669560166453735,-0.233892580030695,-0.0424571797018539,0.0403209436492825,0.405047610827023,0.247493591201175,0.244807793238616,0.31094888881043,-0.2263470934196,0.412128706566213,-0.576364321248145,-0.175817521347997,0.0790862171419689,0.540797979168717,0.233236034877753,-0.0132696141703913,-0.176427007582329,0.248077185017801
critical,-0.0586547361930932,0.0844762965372209,-0.0899264588057994,-0.0723896206896756,0.163101122126693,-0.0518679413458288,0.262930417231208,-0.0239273989990188,0.0633717326510062,-0.0682518209202951,0.110295479837847,0.289082834905863,0.046847448589098,0.0484426083406146,0.167470030883159,0.0365528695315269,-0.115355678951248,0.219342862811279,-0.158193106086141,-0.034737841715659,0.0039297934579338,0.108794845779177,0.0569147777927298,0.0253714365382491,0.189946419450614,0.130722714429284,0.062791121985875,0.165412552647912,-0.0402862745704094,0.0219176791327617,0.143900620692812,-0.0354814887906037,0.306915056762084,0.0099935212993632,0.0515591680314025,0.0122492144203562
critical,-0.133224863681345,-0.0672172806267717,-0.343324651133269,0.0943699117382144,-0.170716224133505,-0.339855628302366,0.351148350691939,0.0326819027765864,0.465187369284887,-0.289570229600806,0.144469744007319,0.210205157647568,0.222348385612,0.0732306558099219,0.357257210090886,0.282157530501496,-0.274497381363818,0.29315892465612,-0.416867822699892,-0.283083885362659,-0.0119016018503678,0.0273618344141073,0.350818505509097,0.111154247751439,0.0148348408634376,0.225051188998208,-0.112289759547146,0.238846044957363,-0.405508300975404,-0.0904093158959155,0.023719823174335,0.2051133250414,0.0529906700462181,-0.0584661540764787,-0.0198298982433866,0.172742043135631
critical,-0.009740508219312,-0.228748550001877,-0.270380462519921,0.185070450236367,-0.0783467728141374,-0.18219837502434,0.101162652588644,-0.0857746389613846,0.39802331727045,-0.121807645982835,0.37614198838111,0.276909165705125,0.233869826730508,-0.0949849964263287,0.511612899088283,0.30034539307708,-0.243547004799347,0.295095675928979,-0.268242513439171,-0.0163373827030337,-0.188265906589587,0.116365541987569,0.529359200173761,0.225513919400492,0.247538769355701,0.313986761409863,-0.471144617977911,0.413258453663234,-0.401790268619876,0.0181095861326906,0.152039270694867,0.254785126769759,0.189548398229165,-0.0547444838179238,-0.0420593373496734,0.10236160895739
critical,-0.0397506900080536,0.0417494699494367,-0.168833780898656,0.0443705506312991,-0.0481093452575713,-0.0038230689045981,0.0384791746587967,0.0207308840577305,-0.0436860473153627,-0.103400347009534,0.0407838835576832,0.0320509119117436,0.0118918136120396,0.140881514354765,0.172906781237799,0.0580555458492097,0.0285365650289517,0.22759678962844,-0.022478184658332,0.0493482623002745,0.0107792172820132,0.177383928228588,0.116354370072947,-0.0442891717092019,0.0638619826261218,-0.0650107978382223,0.100834767376514,0.0156942449111909,0.145112544744946,0.0478072606111408,0.172463822646156,0.0014372216803537,0.190162200108259,0.0114449495363803,0.069753751448222,0.0305075202267865
critical,0.0282064197374322,-0.0289397166238897,0.0039875809944077,0.248865701844545,-0.187580269352928,-0.301310898026071,0.26418286727227,-0.175619270387418,0.214242377066335,-0.251479495674778,0.578144149575216,0.628119836022565,0.296056322389834,0.146018868316493,0.557440876484726,0.353722950995836,-0.165053382514941,0.435022269469331,-0.533997583613879,-0.13031181757491,0.244286184863594,0.348433951373858,0.497874846335404,0.395386719085092,0.247340769079213,0.529761472028646,-0.2039284929456,0.565960053276107,-0.463016724010847,-0.138125461903533,0.239850876090368,0.434054927955994,0.403536759757387,0.313735539157716,0.0944850501887357,0.255307041532825
critical,0.064729712623088,0.476431139392105,0.263219954234678,-0.360625776753268,0.50920759214974,-0.183457467833761,-0.0925927971779499,0.462216340929119,-0.176304071132816,-0.0994371489311301,-0.458776426678758,-0.0805590508362934,0.0578498004948701,-0.0609590380117615,-0.0959316934003831,-0.113517012229294,-0.280594813432628,-0.111694375811066,-0.0706036324328478,-0.283597737920341,-0.304950364162039,-0.119267700079478,-0.271136755582535,-0.0768023758173207,-0.191949122180104,-0.420856582201393,0.0982377759954709,-0.0854477679610006,0.147638158585451,0.359499728205018,0.118027343506597,-0.369140970928862,-0.0847834029787533,-0.277046550270462,0.184923043891312,-0.239284725260047
critical,-0.217664889556392,-0.372144708404106,-0.554644437734033,0.322303402110336,-0.105242791455415,-0.278575561902409,0.184979518707765,-0.391963180871707,0.265508737032735,-0.410998803688965,0.466205713045554,0.333100327290493,0.235459670295093,-0.0600467409842852,0.540151267273273,0.474496229982706,-0.31993610040095,0.349168291606762,-0.583887020352323,-0.427653532651006,0.0552981765098224,0.225911092565099,0.489727392115008,0.258570130667281,-0.197568212282311,0.252006746112621,-0.295217123257408,0.463114297270501,-0.594724571524559,-0.255488084467423,-0.0129449348506738,0.246086777689306,0.122445111109118,-0.017446479053054,-0.176763688810855,0.110155432630188
