group,CD86,CD45RA,CD7,CD45RO,CD279,CD5,TCR-G-D,CD185,CD69,CD161,KLRG1,CD27,CD95,HLA-DR,CD57,CD244,CD137,CD2,CD18,CD28,CD127,CD49f,TIGIT,CD58,CD11a,CD54,CD122,CD309,CD29,CD26,CD204,CD49d,CD73,TCR-Va24-Jz18,CD307d,CD319,CD99,CD94,Mac-2
critical,0.0645938110262471,-0.214992583858811,-0.684318583923037,0.117011526307956,0.233480183518124,-0.561693694288274,0.171356674090027,0.13485162723506,0.0237759557617988,0.2414214646265,0.545428534066594,-0.59737259588357,0.358342338448859,0.198165299286571,0.581088063908719,0.467661013900558,0.242324324055086,-0.12867938770629,0.212331765922749,-0.28998564301722,-0.217633245873827,-0.100553635356754,0.159731040714243,0.292490410493946,0.335468992308913,0.159337365299312,0.254962918758048,0.276686696365219,0.200781050781926,-0.27113858003079,0.244516691424203,0.336363522728386,-0.399319722939757,0.240401400920812,0.241642154824076,0.326818822812669,0.344692764008516,0.395664616765478,0.193518738584846
critical,0.110576545810714,-0.386006548316172,-0.380612967888404,0.545410524248698,0.608302774454845,-0.376079118215635,0.593326375293699,0.495409745988585,0.314009055671808,0.602065120048616,0.188921859733127,-0.324263341053552,0.454413563566693,0.376222119468476,0.207504954650715,0.222487074739691,0.616226336049207,-0.286242885671868,-0.0173754338627671,0.196943902510781,0.397417124249886,0.426831635733131,0.5238405759353,0.569767175049431,-0.0151195431967796,0.33554731539719,0.569256384169807,0.621672744051788,-0.0097243203616194,0.235410633727867,0.566982067778536,0.0178920897151816,0.0773990917817234,0.595917813942789,0.587664425434405,0.53957923442353,0.0375378056893549,0.258594128393591,0.584726581329538
critical,0.0654139031751497,-0.519293581045547,-0.289315543238543,0.165344977872123,-0.0625189421719662,-0.255799572469044,-0.192390968449676,-0.0975326037346101,-0.0187754614409346,-0.0914075018862349,-0.034503348216296,-0.427239729570025,0.0558547380430163,0.193614722767263,0.191938812562806,0.0882958476125951,-0.119852361333229,0.061583405702359,0.024324906900568,-0.0790740121548174,-0.243069923586986,0.0536618538653183,-0.203163348473741,-0.125551897562125,0.0186859581324844,0.13362479675607,-0.192736370389251,-0.108437292056366,0.18802905527001,0.126980923127633,-0.200046681405945,0.135779049965438,-0.269701744596148,-0.198850576928495,-0.314884396952766,-0.168092863143037,0.251544958968372,-0.0417420771632288,-0.173844954004861
critical,-0.150452889428795,0.162992822349738,0.06646153657639,-0.143219474924528,-0.160214182044182,0.167196598642949,-0.054609211596012,0.022099132253144,-0.156689601490342,0.0144732273474934,-0.236372917267896,0.288841189613792,-0.218653760327864,-0.260047147746822,-0.127203866824743,-0.330685705877954,-0.113093901220598,-0.030562353701858,-0.0662247286733232,0.112808879550614,0.29413864106111,-0.0292898255139769,-0.0151011599836116,-0.107127652213455,-0.184534399997189,-0.118979498469673,-0.0779205211506137,0.153070453303811,-0.214194294019725,0.0751360796768272,-0.0722485412692116,-0.205927303841794,0.329384496028232,-0.0071985245630077,-0.0685631827907652,-0.158567175674124,-0.130001646582349,-0.248153341315383,0.0032807250702532
critical,-0.0556800800700951,-0.0904172477917361,0.0444231630204137,-0.111524022910133,-0.16066307121785,0.15248170475587,-0.198333786772225,-0.0526329741500862,-0.0064838606273214,-0.0437136934657168,-0.361458922681389,-0.0574469221656915,-0.278148011524437,-0.284624066654004,0.0242611527352281,-0.372844194598129,-0.0972449723360891,-0.196432064215345,-0.0869546196933138,0.13486172985764,0.242171641448136,0.245104754868763,-0.173440598953388,-0.157904756217971,-0.342593740639197,-0.0073245794194144,-0.159641207640653,-0.101455999655619,-0.0118016420507452,0.274423811777176,-0.1059130243596,-0.234415198050877,0.217756947219971,-0.0741709098068861,-0.116064088907932,-0.222283862097601,-0.0508270711093121,-0.360763473117092,-0.191568214982436
critical,-0.0638962476053677,-0.827802159820296,-0.257541681533419,0.441161138513866,0.0197289381038776,-0.144023284760705,-0.253528140604882,-0.0813563104685852,0.182817801413806,0.041436727646635,0.345698323707053,-0.577902608377682,0.16314558304917,-0.0654715209423196,0.437326604843102,0.186363477083725,-0.0028787172548693,0.455359097993372,0.22124675769199,0.108428976446112,0.34234844557862,0.31268440571564,-0.102269407471363,0.0542069305452469,0.271919827293727,0.264828537365391,-0.146113069646067,-0.0629300105602695,0.246080776611232,0.223452941773642,-0.124710753173127,0.0260725519830053,-0.190883533215014,-0.112101755160409,-0.185832075331756,-0.0718180141243023,0.486664068447083,-0.0656151390174056,-0.148812641165188
critical,0.058179240632819,0.19072108397099,0.0438607884655172,-0.0486900105418339,0.0260332678523097,0.0141196412249643,0.0830254433581518,0.0744552547070107,0.245944514133402,0.0118855360219866,0.114605675040192,-0.0001869250948401,0.0150604953744026,-0.0109935013334064,0.0254572296741395,0.229398492902864,0.177475812180586,0.0159841552059496,-0.0312286324412716,0.0303619965579492,-0.0609435867649023,0.0689991120505393,0.129513094933187,0.156017179098343,0.0858308246675225,0.0226739679611047,0.184546292718998,-0.0472465130374839,0.0041119720009764,0.151265934346972,0.124666620444593,-0.0307891287080959,0.0924452396813876,0.12871963568754,0.144200618878009,0.229736508158487,-0.120963079215379,0.134162549183421,0.110766534560065
critical,0.276201530750555,-0.388373744534052,-0.089239312598988,0.429733932709002,0.538711827787683,0.0884996292173239,0.145882262842067,0.033340077544784,0.181197344366504,0.338693984566128,0.093597925715672,-0.232401903664148,0.534798794307844,0.656818810268885,0.117772308589692,0.234617943660142,0.291288877910725,0.386064145251518,0.314285217865143,0.203965050119242,-0.187286707265075,0.415861332233806,0.0959877563004794,0.28428140672173,0.33231375806858,0.2502061950389,0.207944774897307,-0.0881010171935683,0.591000923878925,0.0312356071982996,0.117152242265522,0.472103006594374,-0.310880363230116,0.341846410348026,0.0448570877348723,0.352543841061309,0.407564710019234,0.116088113665802,0.130578236337574
critical,0.248661802406955,-0.354535169383042,-0.200183178179139,0.623643803394486,0.4529324687777,0.038503419174987,0.322381079461384,0.550011601740986,0.707072923205906,0.476815562123396,0.433166883679289,-0.33524025627352,0.612079567736496,0.123835302434346,0.398937103111461,0.540008223213793,0.49580858268324,0.476389622147514,0.341775411241973,0.332563274839044,0.264545709177399,0.367090864204204,0.506103069416204,0.548354878561785,0.444329068227658,0.603596853582489,0.421802139005808,0.167452867604437,0.637242043907771,0.0762520570337847,0.329290186316763,0.482605505779733,0.16071119505996,0.195300661638185,0.313984627573058,0.471345780365829,0.584073889333748,0.105366150602728,0.375054545533838
critical,0.102657309413546,-0.365470852807968,-0.612780812445689,0.35641904592215,0.432756873795133,-0.427147441546169,-0.0070064880965148,-0.0052598728529141,0.159047484958599,-0.112907061446571,0.706609304092891,-0.555483726037846,0.648004767300546,0.35930115744074,0.286808658379721,0.711168473180544,-0.0641474633757043,0.246574083512701,0.715480898992005,-0.266173784703498,-0.579833894315169,0.265377323469364,0.440014526767377,0.224099615852847,0.788595990125914,0.632353370964932,0.150970941028009,0.113616195126027,0.460057598563669,-0.234502210945133,-0.0143974833123126,0.548930520858725,-0.623084877996446,0.032908472245985,-0.0162613009251114,0.299704395585057,0.608329144633964,0.268027324727129,-0.0735945423837242
