group,CD8,CD45RA,CD7,CD45RO,CD5,CD195,CD62L,KLRG1,CD27,CD95,HLA-DR,CD57,CD21,CD244,CD2,CD18,CD28,CD38,CD127,CD47,CD52,CD49f,CD11a,CD54,CD226,CD29,CD81,CD26,CD49d,CD73,CD99,CD94
critical,-0.106654127568243,-0.14049587763466,-0.717377554518001,0.0421116982125618,-0.551431289282874,0.0853850408468627,-0.445603010281348,0.495775197255702,-0.564109429161174,0.344215898881777,0.16527232335367,0.62384697716916,-0.136099308462802,0.535365667615304,-0.106711092238073,0.322815655563687,-0.37946958787483,0.148302699892266,-0.34425401457292,-0.279182025720231,-0.438123882059494,-0.143741209029505,0.424460420379675,0.145253439452925,0.322054835908433,0.234616250227181,-0.170337036395206,-0.379094354097779,0.369699748265118,-0.396460289811486,0.386602555951142,0.298654081173691
critical,-0.141278840430673,-0.0995522082450567,-0.66514238301743,-0.009777112268808,-0.513494545219823,0.0231758820021964,-0.403769156947358,0.500643880598107,-0.6035701559205,0.28703290880314,0.103882590388834,0.692130495330463,-0.15374237432099,0.545861404711011,-0.0867621919091847,0.224713210140909,-0.533818571489686,0.0804163584048181,-0.264735053083268,-0.273097248089838,-0.375129437364407,-0.275825146375725,0.425428400043209,0.129645751821177,0.406732473490303,0.332222589253879,-0.114530894025627,-0.574460099792519,0.386695258781082,-0.515538027382004,0.181858376354279,0.442032833330754
critical,-0.276029370235538,-0.58453549223997,-0.317917154794026,0.259254608774833,-0.295500433374936,0.105489321225446,-0.407443538527523,0.0883580561813504,-0.407448153437588,0.193550428970802,0.362282655857698,0.130016776997708,-0.324517925267189,0.201930283250946,0.20715035765506,0.118260833812898,-0.166748100034977,0.285841292665829,-0.397068171480691,-0.1287720443906,-0.129683710262063,-0.0953774582180308,0.147427936173998,0.19870582242635,0.0321434449549744,0.201250871937387,-0.0713129151154471,0.0312089422366974,0.3488524139857,-0.393420748758576,0.33576885847906,0.0813162608708072
critical,-0.0547826469312327,-0.672168959073829,-0.363142630308171,0.440013241908675,-0.250921346407028,0.301525830659741,-0.159588972162915,0.524916057506164,-0.522066354632738,0.356050885414073,0.248385023942505,0.400281512297187,-0.123441399198842,0.428930177799077,0.446946430724372,0.46563397189012,0.0005337659314424,0.116501026742786,-0.0429556439646787,0.094134884400099,-0.0104928534470585,0.289895258045452,0.50728017792495,0.39068709613599,0.101428360008676,0.36805299850857,0.257758432775603,0.148476901233663,0.410384818442683,-0.419881528135493,0.694390473729727,0.264579428301056
critical,-0.143616511397423,-0.457613027704338,-0.242269691775094,0.255915824841553,-0.168224740024497,0.163885241728123,-0.12793567541019,0.193382418644767,-0.425008428475317,0.271391604342342,0.101227869686044,0.284705012470264,0.0544838331637686,0.173711284099523,0.228119790437517,0.199401696016942,-0.0523719961025785,0.0132334055299962,0.115740732604825,-0.0107316204525006,-0.0139032844443503,0.26127518972999,0.169613119567675,0.312332009879228,0.176656246681274,0.227537491471391,-0.0496034923047005,0.0764096246620625,0.117311094395752,-0.140621842256748,0.51089933549727,0.141510977308391
critical,-0.145521107200728,0.082371416125811,-0.0967337990930086,-0.0517720921858324,-0.197714535784204,0.176463612822525,-0.173085364189701,0.425639049621572,-0.164446940964439,0.102691119035601,0.241677196894623,0.351238892770579,0.203636086566353,0.494654698006807,0.0927014029661453,0.267628792089355,-0.338991523517629,0.363998884429349,-0.277824694590627,-0.0476130202271804,-0.112208605285317,-0.352276301815111,0.37059700085606,0.203781408450812,0.142684066778214,0.0160179409586288,0.0719817629969921,-0.248807637138274,0.306479317247344,-0.259385421833971,0.0369629062315598,0.324053993447946
critical,-0.15502739546527,0.114968059145565,0.139760390526763,-0.139371320953158,-0.126020143940493,-0.0290231513645822,-0.204209295900177,-0.235188624044085,-0.0421127623132442,-0.123104047212832,0.0286535271099229,-0.19021581718495,-0.0248111939042123,0.0472263407201427,-0.0337124664266042,-0.0832093909078326,0.116022913594988,0.0133859125554501,-0.0313452500260719,0.05938955365412,-0.031797269425072,-0.0750975296173173,-0.0563763728026942,0.0431498172034444,0.0435605011157105,-0.164070657140588,-0.0739822595059306,0.140160334103777,-0.132829065095977,0.0744656577160238,-0.159580375995311,0.103656474076719
critical,-0.0794679244388206,0.336973694043045,0.136563190492391,0.0946739307781393,-0.600789979664721,0.277413794658443,-0.329028272828425,0.334428800887193,-0.449716454240681,0.235457098898251,0.193551755168823,0.566996738379417,-0.394428277581656,0.671841739897382,0.152319021009081,0.45438328846853,-0.547103552884528,0.350447979505043,-0.51560601520117,0.17837509505103,-0.159740760559753,-0.0926121057081069,0.514098687234077,0.2491066896501,0.131994462824978,0.325338896546437,0.443232088212967,-0.39695442491035,0.333665580893199,-0.473524709720027,0.291552666557212,0.66347518001775
critical,-0.199851898731311,-0.388777568392021,-0.154671148993812,0.25290865252247,0.0317086981441069,0.0839286318465538,-0.655823940337165,0.0660703870532384,-0.073508410359975,0.213874876722962,-0.0584361605081647,-0.0311029800853443,-0.235718452693406,0.290585820372797,0.0415577633073088,0.161180164513551,-0.0160439545281552,-0.0081279944839038,-0.45970809561832,-0.0789955895639455,-0.0363430413991341,-0.398553305319521,0.257693400669557,-0.0488742391564768,-0.202491947320273,0.0029785853028408,0.0515263052294526,-0.471471528845049,-0.164530549124906,-0.414328102665428,0.167537901131981,0.157304743543224
critical,-0.35342271261919,-0.380521547842016,-0.359937586574906,0.331489900646401,-0.111494661139991,0.275064075815402,-0.433206537656052,0.251132028525303,-0.336286120672597,0.400270923845467,0.181122313008406,0.269021616150381,-0.20641098826139,0.480104495245293,-0.0486204270492535,0.293013053439086,-0.182573482464551,0.237327691239871,-0.571753961241103,-0.252604016228877,-0.329727147802277,-0.0087724779954932,0.375002771362656,0.235313091468046,-0.081522205021429,0.205785697474197,0.1232626483862,-0.263565548404084,0.183647639183169,-0.50591445596568,0.21112503027517,0.0600046396022363
