group,CD8,CD33,CD45RA,CD7,CD16,CD45RO,IgM,CD5,CD69,CD62L,CD197,KLRG1,CD27,CD95,HLA-DR,CD57,CD244,CD18,CD28,CD38,CD127,CD47,CD52,CD49f,TIGIT,CD35,CD11a,CD62P,CD41,CD226,CD29,CD81,IgG-Fc,CD26,CD49d,CD73,CD99,CD94,IgKappaLight,CD23,CD82
critical,0.020345664755387,-0.0536730111738797,0.0645149319440555,0.635461356439096,-0.18619618120738,0.13507286003563,0.0469970570115903,0.337451505110676,0.0742908797278889,0.3775222542742,0.198369410025069,-0.683148534616301,0.585050569047903,-0.174523037511724,-0.0695821253896427,-0.541058945599611,-0.553563914538359,-0.366351712619722,0.494828324209968,0.0290070305431862,0.45353525469253,0.185135281440247,0.211446487721903,0.275204988174077,0.0533782185060563,0.18041107573984,-0.517767139237587,0.0901377233574121,0.0230866374961069,-0.261247690501166,-0.286567479584202,0.0149256270372746,0.0570805045515909,0.558914364019521,-0.470398466362197,0.539833526168668,-0.445628355753286,-0.457989688030983,0.0762744453884571,0.0236550599609185,0.114154927164225
critical,0.125894733462276,-0.0762017459284175,0.338830683380505,0.0996214850245367,-0.0594897649990824,-0.453052022347721,-0.204766788202569,0.253306430009941,-0.302416186071078,0.0418544361348593,-0.198666928204792,-0.338115562530984,0.287941994602433,-0.362269258824583,-0.199272402963119,-0.077505077956959,-0.16958386403339,-0.156049714184924,-0.13011904128737,-0.0563252600861505,-0.259822144555582,0.080232642845322,0.164329168321501,-0.368604087514631,-0.367148636534146,-0.199085962194811,-0.131787292271299,0.132058431389438,0.100910233334411,-0.340804977360226,-0.0432584487070704,-0.0411147378270157,-0.322019333007614,-0.278608803013808,-0.180807129403875,0.0373670763237066,-0.299436275284197,-0.27502018584034,-0.243720788059706,-0.398235711675933,-0.27525634576627
critical,-0.130302036412943,-0.161356728978744,-0.0123168898275456,-0.317080210767843,-0.0667503546640282,-0.0439832823300713,0.165060025691296,-0.257664801587651,0.0531149712303706,-0.121126425481693,-0.101152087787902,0.410153296842074,-0.349070967220943,0.100442021234512,-0.0057088826157078,0.438350699843907,0.358906521597943,0.103355801469549,-0.275481311648724,0.06515376227495,-0.219837114223773,-0.103841500725426,-0.270904655468779,-0.0910142031315475,0.0809461131685006,-0.0146427652004177,0.161652557230367,-0.0543099964053449,-0.0535131723626615,0.13357938828374,-0.0397594540848669,0.0234659930894266,0.345339739191844,-0.220675343317384,0.089203844384978,-0.0926893526430711,0.174257183881993,0.214060400152481,0.177316026995694,0.0823989759344421,-0.0425778596554143
critical,0.0348172193929591,0.0566068334430142,0.774805208918686,0.456958413238584,0.307711602072505,-0.432110475638802,-0.128311513671023,0.176684710462937,-0.192976611559365,0.146270985646585,0.580075044948853,-0.426725146896242,0.562343043223973,-0.242763451258907,-0.120668988689721,-0.376193949510224,-0.246718985772584,-0.370634633310273,-0.0698701816638791,-0.004868339010338,-0.0636432601122068,-0.137275303997805,-0.0237992636377744,-0.362141853553801,0.0774713292410585,0.061601580447309,-0.4071272517334,0.0080839918997763,-0.284976605604826,0.0286062058739111,-0.383736033780159,-0.193541813521886,-0.216617424545115,-0.268332580234176,-0.288434569852707,0.361296292853077,-0.713774521140501,-0.0819124945143224,-0.0374032713086667,0.202633411303386,-0.155614859277253
critical,-0.106527219884564,0.0595584508719505,-0.198742514571373,-0.242466479595758,-0.182765039949885,-0.0153560852495846,0.0459892323523988,-0.289811868826037,-0.0031849678398685,-0.269113830045878,-0.239000284004131,0.293666619269223,-0.416127016704702,-0.0908710055700091,0.0551327097615511,0.309068605160279,0.377871482594544,0.206775745632377,-0.364361267352291,0.0493410883350498,-0.15806465363487,-0.206415120648913,-0.287579963343609,-0.247321364040886,-0.0782139860296169,-0.0094958832109242,0.351275653589697,-0.144806113377083,-0.0553182569501851,-0.155168256311031,0.144334572062715,-0.0430083851789947,0.0941632708917047,-0.223263776578268,0.259227629462929,-0.145348133955398,0.302743649902902,0.124929228291389,-0.0425947778115671,-0.0732238596825222,-0.24478801362046
critical,-0.065884968654922,0.004378454533148,-0.166298045080137,-0.191991496263162,0.0983241929547252,0.136776004610804,-0.076006056483648,-0.320853800033852,0.059339885928091,-0.160320758390991,-0.0396911423634599,0.472334501919601,-0.200723496946427,0.322142352985096,0.256320116263237,0.209568457631111,0.581080616275988,0.337134950868171,-0.352039027851351,0.369021244734363,-0.269602409779453,-0.129728238399885,-0.111658951184243,-0.324153728741982,0.128507901487933,0.0752852033604961,0.5193901481816,0.128167192688643,-0.0027639597426803,0.203366217896564,0.257237229999142,0.155579020842589,-0.0745044875550826,-0.470252015847303,0.506949638592803,-0.350735051564557,0.20577927767346,0.327848882888326,-0.0660037579971055,0.141446606883918,-0.172037002898881
critical,-0.0516826950316622,-0.271425643542365,-0.188265710910887,-0.0004273429179615,-0.0859284247241959,0.0356104139338902,-0.0936342129071743,-0.0118711683458201,-0.10117366035445,0.0040344335699672,-0.301010200833203,-0.077578203035363,-0.125332122231704,-0.0805596444432025,0.0248121027060313,-0.147959017839919,-0.103018862778164,-0.0074876665469351,-0.106917284016019,-0.167727757133879,-0.0540447597152875,-0.133932377835277,-0.157811846064981,-0.0901244266661799,-0.168578362896836,-0.169613108291622,-0.0580943210388633,-0.109247136389352,-0.0670816822035285,-0.187721638358583,-0.100582701736,0.0223274826478321,-0.136741092977109,-0.127865646379826,0.0238222024141707,-0.132412963717951,0.0635052471223464,-0.0626189006122901,-0.22411827875263,-0.158848590933712,-0.130957743841812
critical,-0.099615367108415,-0.0017866131872947,0.104723309998158,-0.143529998666528,0.186144770470658,0.0960031701838841,-0.0539787883098013,-0.391527855106603,0.0238845835331938,-0.512073886677801,-0.191006543559832,0.466478137730003,-0.307602560290208,0.375110200734334,0.365011494191199,0.561112701966596,0.533305866469326,0.372844971774571,-0.329143150619871,-0.000137556448844,-0.405348333245681,-0.115411092327815,-0.196704429024763,-0.134795958011354,0.363901064169948,-0.169618513382816,0.382268522417601,0.0918679034222167,-0.0631721276367438,0.0850498672678639,0.130452670977124,0.355214205878159,0.0818173734935661,-0.416735442723706,0.307939082620418,-0.251824565816513,0.331619979771844,0.318028289292817,0.0480260466339197,0.198717631488069,0.033413178677279
critical,-0.0978350838165919,-0.491394724855018,-0.320379901160346,-0.163825867508102,-0.353721801831466,0.092291613722018,-0.600879160858485,0.0278757785882259,-0.632511089296058,-0.639689973719827,-0.295592423100251,0.0151865883055,0.111048334890604,0.0333798197982455,-0.259040536551276,-0.189318699511073,0.0723848232021073,0.226421837181543,-0.0309543687907343,-0.251443442260122,-0.305600413962425,-0.154241940329602,-0.214659258911432,-0.339201719725252,-0.0676547772380662,-0.581898169985027,0.136179439378221,-0.138694212154749,-0.167153591469965,-0.357410485330361,-0.0597469169569837,-0.0494303199319834,-0.595878221058081,-0.396789880308527,-0.0909408387584935,-0.404043980638815,0.0600278803327793,-0.0860971953802836,-0.55802623974531,-0.497862045442483,-0.383488915871543
critical,-0.150670340266576,0.0398867469403354,-0.326354826264698,-0.183462502541854,0.028090378918781,0.262890363976231,-0.02534515729609,-0.284723318472904,-0.0403839218699199,-0.171373712009978,-0.158357972955995,0.265002329642492,-0.398265633501111,0.40576165377287,0.190414698109552,0.0313459631450152,0.468547678676867,0.325838054432723,-0.229356498399982,0.376836864100757,-0.443646227566776,-0.38061347510551,-0.274253067466546,-0.107078155322801,0.100934100233494,0.03469428777929,0.329763338654205,0.216368685659365,0.0917685233503197,-0.106990907130649,-0.0012349387191577,-0.0069185069935325,0.0595233888688642,-0.168340804166837,0.28176841900816,-0.355904745851859,0.193542236860575,0.311350806543353,0.122448083994664,0.162898989525964,-0.0416846466699524
