group,CD45RA,CD7,CD45RO,CD279,CD31,CD5,CD62L,KLRG1,CD27,CD95,HLA-DR,CD57,CD21,CD244,CD18,CD28,CD38,CD127,CD47,CD52,CD49f,CD11a,CD235ab,CD122,CD29,CD26,CD49d,CD73,CD319,CD99,CD94
critical,-0.124729990183677,-0.562122553915187,0.21072665038708,0.441854035696211,-0.518520070366998,-0.559037258778046,-0.306336403203017,0.434097487350466,-0.554779527556641,0.383728691158581,0.330260035011132,0.550400040154071,0.0544706762092798,0.386107809721198,0.163445253610593,-0.214712990483696,0.277471006195598,-0.0630432428755979,-0.36198071087184,-0.513225854152067,0.0067654079747866,0.257110477984684,-0.496686048811379,0.474689529011929,0.226489196761802,-0.161638339545666,0.354357387266088,-0.173790035519878,0.520529345118952,0.270339590060112,0.469720942105194
critical,-0.179652001018018,-0.465837109167218,0.263389200574888,0.467326607066007,-0.575504717193883,-0.485044766554158,-0.289176328337653,0.261621174029436,-0.521341439726099,0.373739613812573,0.209576068646415,0.459968140539688,0.0742488046376367,0.414622149241198,-0.103088014831087,-0.209779776450547,0.119582812569862,0.0825974252868407,-0.296234514960289,-0.357937811333738,0.0288432401448134,0.163372236856224,-0.560335827060941,0.485596197881103,0.0834530209625405,-0.148954347526758,0.0941946389427366,-0.124503613835886,0.508403509652589,-0.0832767814497048,0.244801209290073
critical,0.48121148668084,0.436803105694521,-0.191661660543024,-0.0402752244563393,0.212886370008608,0.165234573798269,0.317661015955127,-0.230059388518087,0.610106127566038,-0.0691024653013968,-0.0683407067359654,-0.441672337390077,0.131693404931406,-0.226327535923883,-0.196250380346474,0.238526015681146,-0.0407615604193254,0.32485168039531,0.0528685889237851,0.277719366159507,0.0603186989135175,-0.16129987679414,0.275041126585152,0.168545687618394,-0.042383497343892,0.143112764207071,-0.17614219728499,0.25866813538209,0.132794090157763,-0.377072179341708,-0.0034963288196082
critical,-0.0467000805538218,-0.224926990682113,0.0541100982497729,0.149542450111054,-0.117346373465808,-0.197751172227041,0.150969928677888,0.211210492521815,-0.0847084904313938,0.175350729587851,0.284720841032332,0.0610138190690185,-0.0751950588729084,0.201357108201955,0.167154612733262,-0.113936902556907,0.337146584122336,-0.304351083279384,-0.169737860571651,-0.140081676126138,0.203906312941055,0.180572796113654,0.0431662766441605,0.0744757706901045,0.374622372026149,0.114218611649171,0.284546272712723,-0.289311380663819,0.16877975742792,0.22913284882187,0.207114634076297
critical,0.398502671606654,0.223982443638447,-0.0997380589323533,0.120780123026681,0.120521252447,-0.0754648073379387,0.161585875081397,0.136207883474593,0.315782136418274,0.158671061521446,0.177800018679662,-0.223718487589575,0.0897982757938394,0.300634317891734,-0.039761694343065,-0.147776744630518,0.297139559259759,-0.335323663911294,-0.0984987960241708,0.0281596599461908,-0.317975165605516,0.16113637717212,0.196300398666512,0.180318431822639,-0.0178465011456826,-0.316556384169851,0.226488334600331,-0.0597983610535732,0.233538550387665,-0.14784171717793,0.244863853332713
critical,0.361722387191283,-0.147757608022393,-0.141140688049108,0.192883518405207,0.0553620072710988,-0.286340654493285,0.0883361088394946,0.422033674423135,0.0910318299834887,0.0715465547820916,0.235723707634187,0.147677053129568,-0.0085313138696101,0.417975143952321,0.222231550484215,-0.37735852628884,0.323364797568264,-0.456182592924965,-0.255342398835117,-0.36091720148514,-0.306095643713165,0.297291947839569,0.137934023940841,0.183297837066581,0.167329523208446,-0.374989254786582,0.37932327639175,-0.316431768442516,0.170199643614078,0.0067456075114003,0.3357686805042
critical,-0.130167283896191,0.133236930524327,0.0399106565347613,0.0025670975854365,-0.196085465473279,-0.0726915099916029,0.0428097818233967,-0.0186537648584069,-0.0342996010445557,-0.0811923079383435,0.0693057603953357,-0.0005253560008798,-0.0546588529746279,-0.149010165619481,-0.0359542907163643,-0.117889916561815,-0.145634819659196,-0.0260756416820582,-0.135298589667934,-0.208331652846502,-0.0971659518338801,-0.120612987664416,-0.0465544291134543,-0.252357874023631,-0.0570716432171689,-0.189330889534487,0.0466592650437012,-0.0727130710524034,-0.181037702523886,0.140171602393166,-0.0485766563300744
critical,-0.121116377326247,-0.0069438910419859,0.334922494406131,0.428921633443505,-0.255638945152173,-0.343923526738475,-0.0509300468286144,-0.0471310328169447,-0.183527379577509,0.386788030204149,0.478224474131716,0.292644954975397,-0.0718228773044069,0.418607322667486,0.28430519489152,-0.212706409410067,0.617903568207504,-0.653955556639912,0.0637201206598476,-0.185093165138914,0.167590353504433,0.393955187471729,0.138244352271176,0.305109446501108,0.580683282647865,-0.285789705035989,0.542959693288687,-0.435645486126454,0.258368499904501,0.343319635230516,0.538751466736319
critical,0.636838916937984,0.412311084324543,-0.715848267339618,-0.494092292663544,0.547518154781057,-0.0101049697382319,0.389221043314464,-0.537552858468818,0.195207607559269,-0.752658286625713,-0.0717451503071585,-0.314340482207065,0.377576164042832,-0.525356837312644,-0.552192923895041,-0.388106747852277,-0.145429922808774,0.0682501780184196,-0.0585927551732576,-0.0035732966363657,-0.237754956683064,-0.577715083208377,-0.112344312387387,-0.353552755040871,-0.656602848376236,0.212005147130546,-0.266980679078147,0.293358938487975,-0.349730705987843,-0.700906091839201,-0.325557757099201
critical,-0.162309483143492,-0.594377978576461,0.182618647705836,0.474508635043389,-0.0564327277425112,-0.306329230869319,-0.337182530903599,0.399101637266714,-0.377476246479452,0.441362626020728,0.484952947171357,0.276840023991669,-0.0290463187166416,0.524496615347915,0.433815898496313,-0.418264632769176,0.449200822931205,-0.757862191697103,-0.493588155594422,-0.560949165163703,-0.0387593592994283,0.504407825022436,-0.0085687325063241,0.134052238031108,0.253756792960625,-0.430582597567692,0.426279546077487,-0.70419324984508,0.237584854004645,0.258343444452509,0.241094549196092
