group,CD45RA,CD7,CD5,CD69,CD62L,CD161,KLRG1,CD27,CD95,HLA-DR,CD57,CD244,CD18,CD28,CD38,CD127,CD52,CD49f,TIGIT,CD11a,integrin,CD226,CD29,CD81,CD26,CD73,CD305,CD158b,CD99,CD94,CD82
critical,-0.389895956097957,-0.269831484981192,-0.0295285991266805,0.0748203063241436,-0.232700534728377,0.0525990092149674,0.436064698680047,-0.235781324123114,0.243254358515553,0.194338791743758,0.0374874806176766,0.314962109200519,0.259261299752013,-0.117683288226717,0.0439918793865262,-0.169895848927675,0.118879812478857,0.0597809606606485,-0.08903689930525,0.370156448983059,-0.227945221657405,0.108423037517662,0.195176233164918,0.0329277655035989,-0.0439432708803493,-0.42417611132137,-0.0450893772086444,-0.0797303273839598,0.395924800682863,0.260240331999728,0.0867408480516619
critical,-0.0780514640028321,0.308623692082458,0.367415534582725,0.0137083476390477,0.109353869441857,-0.229940110541784,-0.104076175685941,0.394954631070653,-0.170995310007615,-0.106898620455198,-0.419886485089793,-0.287205691542501,0.201903418563963,0.209578721834907,-0.115735471910696,0.0110171315568903,0.252265395438455,0.0652345493481809,-0.249851036484114,-0.0635338184469506,-0.125527450455957,-0.211244932540377,-0.0632129769080164,-0.0861860352004464,0.187150323503638,-3.75913166998466e-05,-0.0517301498340269,-0.356444358696542,0.199330591424923,-0.163205961270143,0.0002610576733975
critical,0.0925094381743351,0.289435710187899,0.393908479316219,0.0061348028663221,0.169722183626444,-0.136783836267379,-0.599805349564915,0.49359678202644,-0.202214999154116,-0.131398081541544,-0.607116321556176,-0.48911221539744,-0.512726116718802,0.388428316633456,-0.264898777389682,0.421753060714356,0.19458692120756,0.162798041081633,-0.047929871724468,-0.48102699891983,0.236749243988013,-0.196832928739146,-0.175441528777061,-0.170584862126718,0.168761203943491,0.368994847196028,0.0302313765931532,-0.138514040076882,-0.461582331606415,-0.314573023108849,0.0480769663654783
critical,-0.666238037676012,-0.29771588729788,-0.159373488257175,0.221570548529545,-0.108336839286131,-0.110253137986085,0.245785761564763,-0.410442992864589,0.251578933262126,0.127169994400089,0.248470329106574,0.08355870253703,0.235732486724181,0.162872083414284,-0.0207877339689797,0.14830243444824,0.045882760861873,0.392020257887186,-0.055329036159962,0.219065613758321,-0.009777129438287,-0.0103636946624306,0.305283952822966,0.0823340955234688,0.318859263234685,-0.217128684686702,-0.306409500117559,-0.116811605852505,0.547163216466071,0.0257118718632657,0.188916578374078
critical,-0.0694892205646617,0.165161317892163,0.191545489636577,-0.102284101630352,0.129463034577302,-0.0006705235810069,-0.431252927988669,0.289788091814891,-0.0575235953767823,-0.112898346856447,-0.237119967750699,-0.521385502664716,-0.293236098775091,0.227713727564928,-0.207737206120001,0.130120085003882,0.169387527872638,0.0868841307665709,-0.0240926396783136,-0.358564539084126,0.0905115454824431,-0.0440363159110745,-0.104174546348867,-0.0707245020049859,0.1205598073481,0.219307461586129,0.0490950447336246,-0.0140284586502551,-0.21252143151057,-0.146609363167494,0.0961251700610354
critical,-0.425796730855042,0.15122215563193,0.213253694532265,0.253963499945903,-0.0248171884744715,-0.0380418994971068,-0.10936853799541,-0.089309141694085,0.149167807454743,-0.0735640185018984,-0.0497334663634712,-0.13000379262362,0.0941786537645725,0.352382178879314,-0.0863571922713147,0.362068515181944,0.37862206816434,0.23067939291311,0.0727114188255774,-0.0304961276349091,0.138098718775668,-0.0550791455688351,-0.0014126324341625,0.0959487472077317,0.263079551926565,0.0634576662046757,-0.26294087067752,-0.105233644302631,0.220085538433593,-0.106591859840515,0.256369864019817
critical,-0.181542436919348,0.0633000771444391,0.0067099514346067,-0.0192688483130201,0.0494899879122287,0.0589675372006058,0.0011712176081672,-0.0457312629145941,-0.0238675259913424,0.0358122757529914,-0.0170559670440357,-0.0771902369771705,0.0282383100127658,-0.14005640109043,-0.061930852441849,-0.0432279614667873,-0.165501169243786,-0.100615390057629,-0.144542748558301,-0.0160445415372804,-0.133645696336342,-0.143085870394281,-0.0759443306234588,0.108321362565571,-0.154477811621118,-0.0753108137213229,0.120660926584298,-0.189714423204344,0.125566622181242,-0.0650597119637511,-0.04018753094801
critical,-0.283787806608476,-0.108787626324447,0.406159488501136,-0.018818851325098,-0.170416245801417,0.0616939012115553,-0.0394590716927093,0.113119731835307,-0.317201905186957,-0.327962059013097,-0.136592067077392,-0.472693559533117,-0.0925340525319108,0.132864072580487,-0.350631388103501,0.561584936232941,0.334665481585616,-0.0305958885326486,-0.142274523482854,-0.21590540811765,0.25073879856652,0.132566957892747,-0.193990038469065,-0.127496322652296,0.42618892914381,0.358212185321905,0.095184666348254,-0.133354976913971,-0.24640252846621,-0.190029003743389,-0.117175296691994
critical,-0.198309669578718,0.0448145268223335,0.06603075053086,-0.590826227765172,-0.698905991736973,-0.385069610656088,-0.144883543604195,0.138985022913397,-0.0294579088558929,-0.110526312635352,-0.335250048650994,0.0913095299910919,-0.0585950679457835,-0.145965108044195,0.0202762873146849,-0.340640735243913,0.0604845820887268,-0.457817737337294,-0.2388841361241,0.0491468104935504,0.0140402985491059,-0.282216616768659,-0.244243994832948,-0.0057639595680404,-0.325598028432591,-0.144152015525582,-0.0849932674587518,-0.456395674447108,-0.049137481143233,-0.0137510271360168,-0.343998013646081
critical,-0.117637389626097,0.240855394869806,-0.0743582663697682,-0.150055726641678,0.0475449733392746,0.32778444993765,-0.192467691889302,0.0151770429968005,-0.109880355792705,-0.101965447310155,-0.300768691892804,-0.178732712927626,-0.113737541085963,0.155662723438701,-0.0834208449092585,0.453351358905741,0.189013049063297,0.0171175114109963,-0.246382085782424,-0.197830353946689,0.253966854275518,0.297943701307648,-0.170969671124466,-0.259289316810896,0.436984039672859,0.405305084884869,0.0027822634639373,0.0077986304757881,-0.0785965331655383,-0.0638003126243799,0.0420202824420029
