group,CD80,CD70,CD117,CD45RA,CD279,CD5,TCR-G-D,CD223,KLRG1,CD27,CD57,CD244,CD303,CD28,CD38,CD127,CD154,CD52,CD324,CD178,CD11a,CD169,XCR1,CD122,CD267,CD124,CD204,CD144,CD73,TCR-Va24-Jz18,CD158b,CD158f,CD337,CD336,CD307d,Phospho-Tau,CD94,Mac-2,c-Met
critical,-0.0965373822856358,-0.0743911320640038,-0.118172350980779,0.0727753678013944,-0.0726272220662224,0.461552120971855,-0.0432320731869471,-0.0789648317759706,-0.588627963673397,0.555685809430828,-0.567927612595594,-0.514557425274805,-0.0669961501211579,0.500799048221805,-0.0716001056470329,0.399258958853247,-0.0632203538563149,0.376496967253631,-0.0770671496194055,-0.079867686178677,-0.492996939450987,-0.0451072618253125,-0.0543240601082715,-0.114174357903762,-0.0756163050254993,-0.0623098288407204,-0.0945804386546905,-0.0787911536691061,0.474481540378479,-0.0899519256478656,-0.108585366579597,-0.0345747219375443,-0.0274080947103281,-0.0809718128736878,-0.083904426321263,-0.0459031871802378,-0.50957681668259,-0.0465861031066965,-0.0729690505864586
critical,-0.460095542741339,-0.488634510873924,-0.451154814483866,0.0742173331936463,-0.460716707194159,0.471500063226162,-0.4639417501274,-0.485545580644958,-0.399872831141307,0.474862423602806,-0.416662945949172,-0.391649659814746,-0.478652547176221,0.168188162625019,-0.203634398493535,-0.0817165581003228,-0.460979095476514,0.318528909199937,-0.46916106240809,-0.444462421353219,-0.244656615173252,-0.463057349903932,-0.450209823928935,-0.482496037749296,-0.477348919675639,-0.467448371029601,-0.472455036535288,-0.470419789302527,0.115150330210978,-0.442029184741484,-0.454651243415755,-0.473831549889471,-0.433899367034601,-0.472259351834014,-0.475873170762049,-0.451625930644889,-0.318118221143675,-0.469893698704819,-0.456993607526198
critical,-0.219002791877988,-0.18509083971709,-0.0909164289830922,-0.683448064691026,0.033337217040391,-0.397576185682509,-0.232089078575868,-0.227339873176229,0.274741637357266,-0.62537789992098,0.342830302842768,0.367632535995696,-0.23045343535649,-0.272712113513487,0.418362921193854,-0.62730272111115,-0.303871591221134,-0.228015536061811,-0.209488196565885,-0.11662582056804,0.340131869068552,-0.254260015403068,-0.121969347402296,-0.0315951034165102,-0.0934028745314467,-0.218442688720146,-0.238551855101877,-0.145110842938287,-0.589473796748342,-0.133790904348392,-0.0587732787467785,-0.162086740405969,-0.297807190693758,-0.23013676553656,-0.268761203538973,-0.22133949521654,0.124215301599242,-0.207293005450652,-0.235518002382088
critical,-0.0098756721058027,0.0171552429898485,-0.0855246290605194,0.370947495144405,-0.173337417146368,-0.120077279077742,0.0990779989653873,-0.0787324115020049,-0.322259861553347,0.212944988206111,-0.316856289160278,-0.155846292240707,-0.116396465825454,-0.248531792580242,0.136538572207473,-0.267949045223386,0.0699445940266359,-0.137146769659183,-0.0637172343925696,0.0152142974588063,-0.351658433669855,0.0594158189623241,-0.0854794614082772,-0.0167007343809212,-0.122247179127737,-0.0510592769751021,0.0012082567305755,-0.0249874210039686,0.0257488749616128,-0.099341327329023,-0.0288651141784906,0.0710697724279247,-0.0271555194585723,-0.0078625952034972,0.0380766786339438,-0.0417596678839516,0.0587884307232605,-0.0144189173447254,-0.061413951012979
critical,0.0160514460476069,0.0358495204739755,0.0090680902755642,-0.426743934818626,0.178145875930453,-0.420707390906253,-0.0238545364037187,-0.0645681260566436,0.479817626982565,-0.438930189671328,0.29530300931176,0.415596420179805,0.0335484486361675,-0.271047185163695,0.135203712291881,-0.205037222106924,-0.0821876560328235,-0.124867204529123,-0.0277678647435041,-0.0924944007244935,0.396254292015881,-0.0523189761673659,0.0299582254276937,-0.0473868948150165,-0.0204705183433832,-0.0523894887992014,-0.0452492604947848,0.0006951880029947,-0.477529615420313,0.0086249225151548,0.0112801341030388,-0.0205564536596806,-0.042833064737285,-0.0055348452423338,-0.0421615708449752,-0.0449021211073469,0.183533546597365,-0.0234279413518201,-0.0601959670727626
critical,0.056563279791653,0.0144447894647208,-0.02269409514725,0.115777088425305,-0.0383832214475443,0.183688164380249,0.178586687370348,0.0142072539890301,-0.32829234619757,0.371403979966436,-0.490347471379387,-0.248157548505474,0.0447572558828842,0.0882266067806839,0.0029432535138032,0.091025910421164,0.232263198046452,0.234701654506501,0.102696703054351,0.0872021243738707,-0.167619109704654,0.118034717652683,0.0296934017097576,0.0461692697984279,0.217453069931333,0.0718438571555083,0.0321575268348239,0.0739474375986453,0.0424436329607478,0.0008765656611217,-0.0982708743445232,0.0519307032424074,0.14495908010467,0.0644096288811955,0.0677745371994662,0.0119733422367203,-0.082511949220517,0.106537646973229,0.0943037259326831
critical,-0.0142285493436396,-0.121440960908504,0.0533730130288676,-0.113938029038497,-0.036825872533939,0.0148430243825989,-0.0569422288518298,-0.091094011122803,-0.0383531277707928,-0.0023577177600207,-0.0171402013395354,-0.187648891070873,-0.128022330413183,-0.0571629540575002,-0.12477675316192,0.0471844239753915,-0.0998664730708322,-0.114747053566016,-0.0317711660796749,-0.196442438996765,-0.0430004959027361,-0.125578981533079,-0.0774646267650491,-0.179404042064746,-0.0078459486759071,-0.150956975850575,-0.0769442698136752,-0.0819477748907453,-0.075550274589491,-0.0961213496800919,-0.176982577129566,-0.166172189797001,-0.0496459605855319,-0.0241930759113542,-0.0666027722408688,-0.0494813183755837,-0.13412409956504,-0.0838273196466371,-0.101987035367212
critical,0.103674483257749,0.0479065371363418,0.0411281803294843,0.303615175751109,-0.148181257503126,-0.751960627036719,0.138163261024234,0.0048125977518714,0.437599501975791,-0.471981515213483,0.503279721504395,0.542717146465844,-0.0286123417409025,-0.485914037848755,0.0945929846550966,-0.524411953194287,-0.129482644895014,-0.196544115716674,-0.195686676543956,-0.257384935959669,0.392557370671138,-0.0320864001705013,-0.0753277220013544,0.342288285222827,0.11248432129005,-0.0047940266986943,-0.155805604390702,0.0011692298151744,-0.504222711638986,0.181624523958872,0.154227530920114,0.0312496748818177,0.0852134188286257,0.128564435993044,0.005030057457213,-0.319246368094577,0.534376401679064,-0.0135618098090954,0.166391739906837
critical,0.221329995504029,0.0278988772115737,0.132699933410654,0.544044629547239,-0.0752562034183972,0.0593231413080681,0.219627012771746,0.130309749556163,0.0013091886470258,0.272906521122663,0.0648196559761797,-0.249335192210632,0.019116662062413,-0.134716900793477,0.0619650332159981,0.291566852454168,0.13868552883974,-0.0299808303148732,0.109468458895786,0.0201871194233067,-0.149971972340887,0.159829177446242,0.144950395856684,-0.0969629994693674,0.253446059587358,-0.0131642083421006,0.144440831792802,-0.0061026131387221,0.322555386614377,0.201926934086623,0.0954170757786323,0.0431140609701778,0.21024187823984,0.222115738958871,0.142720285260481,0.0749183561291061,-0.150735781535573,0.272727323489514,0.176152621196116
critical,0.0616188042000121,-0.135560908336195,0.0613354163409794,0.11474428966324,-0.461689765687237,0.406054390125688,-0.0255128270782014,-0.0316623711761178,-0.550320145368908,0.395031289702748,-0.337513236061956,-0.681496987955633,-0.0904091353201188,0.317331196813994,-0.164621087548815,0.479578242646155,-0.127047749738513,0.511979396084882,-0.0663901595229305,0.0313661555366844,-0.634800351747739,-0.0364110320989353,-0.0547540749624812,-0.221694939270016,0.058250702610639,-0.105565312878588,-0.111391055100524,-0.171827680355551,0.389066310144821,-0.135180712927269,-0.104291837504893,-0.125159833033219,0.0058253423760345,-0.113928200588038,-0.190355973663429,-0.0265102754953715,-0.308162441204752,-0.0051383280530742,0.042216166219736
