group,CD45RA,CD45RO,CD279,CD5,CD195,CD62L,KLRG1,CD27,CD95,CD57,CD244,CD28,CD127,CD49f,CD11a,CD54,CD26,CD73,CD99,CD45RA,CD45RO,CD5,CD62L,KLRG1,CD27,CD95,CD57,CD244,CD28,CD127,CD52,CD49f,CD11a,CD226,CD26,CD73,CD99,CD94
critical,0.328311689627456,-0.0012732238025175,0.149062625688544,-0.0957508734751825,-0.01100143757961,0.20877889828175,-0.222170313548773,0.0016473068109667,0.008242927670986,0.256429214376039,-0.0844913162800413,0.060987232342348,0.151350751753381,-0.0114466542016058,-0.219089783021076,-0.137569777319422,-0.0023128666717085,0.300122119677481,-0.173789716798787,-0.0690083089902461,0.187628097061067,0.3494461246339,0.266925892231253,-0.550516001856999,0.407261164559096,-0.179384890853124,-0.67932702253954,-0.532884359812034,0.562823733758543,0.539963028931875,0.1921744960176,0.378878668846517,-0.5532096439161,-0.291749861117159,0.62295532306774,0.528898565613995,-0.476302042556412,-0.483891590459325
critical,0.197112826233802,0.0364208377952733,0.048685394689727,0.313721075709281,-0.0320095846623411,0.363322501256067,-0.618698056446332,0.498086599801641,-0.227936299298422,-0.531075526402452,-0.563913089684982,0.546443832028309,0.381606646169381,0.311371203273067,-0.533023322945379,-0.20487819162853,0.560883753981461,0.635119293842659,-0.282303881396062,-0.529132854500979,0.542270570373805,-0.143945697369549,-0.241832877262386,0.220925311161714,-0.250054431349602,0.309887191802197,-0.138672326494393,0.163826433998954,0.238680242623179,0.357620570660231,-0.0602327567020577,0.428832511024446,-0.0401061129949806,0.214841946024343,0.384046455371441,-0.0084778578107338,-0.0629159104666444,0.293824532603161
critical,0.0412389383754863,-0.0107446589089378,-0.0400253793139367,0.275337414311227,-0.312839620067886,0.0714928736097467,-0.333031725961581,0.224553954313253,-0.228439202730832,-0.279740749410095,-0.401889630935241,0.289829770232992,0.623006457693219,0.205106249866856,-0.341419551833047,-0.0418918499867998,0.37716551430779,0.370493823393611,-0.289246929716217,-0.257124265635656,-0.161908373928026,-0.22687611124571,-0.342450358121087,0.15536594572478,-0.498838943934763,-0.185849994253142,0.432850570507896,0.101716331931962,-0.327055048957154,-0.126585847551329,-0.345083366793602,-0.10950111911586,-0.0127288990997987,-0.154975249428645,-0.274882967008038,-0.135435970172443,0.129692174519375,-0.117223115036396
critical,0.396373930825612,-0.166422593993286,-0.165154853660976,0.303620974174565,-0.244872387696642,0.302948714454131,-0.349420649241059,0.492970376641411,-0.167495845669122,-0.238979994353014,-0.37265098180671,0.235154633246719,0.252600512773997,0.0101780614903806,-0.387603029717247,-0.171399413728661,0.138984731193423,0.432917902548615,-0.294573125293823,-0.666057031415384,0.351162536348783,-0.207169487298581,-0.254798716578097,0.394163452318716,-0.394397655214194,0.309966560383749,0.146864500691365,0.277861833803872,0.0557295763596966,0.0946271268631885,0.152512518394828,0.120271159467653,0.429304083282217,-0.0014496431352838,0.0261126068627242,-0.395143936357743,0.523541233708258,0.115923150675787
critical,-0.0350334952864128,-0.200478593811598,-0.359461199267666,0.001605744496586,-0.345395445850495,0.109694353728713,-0.278883462801448,0.0966459247091488,-0.318794592399879,-0.125758400597018,-0.353405763629675,-0.0042851135840905,-0.0263593777770473,0.171020122497543,-0.171763899871793,-0.295423577164277,0.161464111130433,-0.0620042233900271,0.0096916915161283,0.046678321494024,-0.0213206356195769,-0.23872949462851,-0.112559775083538,0.356951394253587,-0.111734581001467,-0.0374117830252286,0.15137409481036,0.368990928351212,-0.322108428431033,-0.221254544648027,-0.16629137038394,-0.202643037980015,0.312706189647323,-0.0792985527235125,-0.306786820780996,-0.220657608176814,0.0381179054251065,0.203603486471426
critical,0.319133773340735,-0.26624892372514,-0.242200593936637,0.16159836581331,-0.258791152385235,0.0915423408204922,-0.610125477627116,0.419143607312638,-0.363764218414139,-0.495664397858401,-0.498927936323503,0.0653015851552394,0.0539250704496647,-0.142682647564061,-0.53587690605109,-0.348554698876256,0.246774451843366,0.323872664609448,-0.362195996707225,0.482423454182984,-0.341843407667012,0.227240719980508,0.137063618500088,-0.621421018280382,0.538981397499791,-0.282067350667578,-0.580931299414717,-0.480711275871787,0.134527775305404,0.0655573647165618,0.0806869125665768,-0.0925043593238158,-0.502468728301407,-0.0562703466365435,0.111169740044288,0.38738396422629,-0.488189669247419,-0.189562183939805
critical,-0.112983366988045,0.241279235844481,0.158425115101233,0.229306549769706,0.226803601550878,-0.033274654159041,0.326061809543893,-0.0147093895618649,0.0483403690417041,0.253060512806374,-0.073556816143951,0.0018966968509916,0.0316361555014473,0.0711262779403935,0.0672951842020847,0.180635377913763,-0.0279435557977518,0.129357798895286,0.0217681817385819,-0.0827134865245458,0.0283514447721239,-0.076686742609918,-0.0415726245059163,-0.107777882800782,-0.0859993899297862,-0.1175113314795,-0.0523929929034979,-0.111768341180046,-0.0349875613636357,-0.0155860195661685,-0.168839886229143,-0.0725956336697299,-0.0974702569032735,-0.0472873538424771,-0.109551762066262,-0.0409848767025899,0.0745618784864253,0.0018241386258873
critical,-0.118025505693158,-0.0942155723623651,-0.261728095259038,0.566420524695716,-0.204334131608645,0.174679517048097,-0.220311241836253,0.477837013751399,-0.315621963552805,-0.27673287206913,-0.542556857025514,0.416166709124065,0.63595383444044,-0.0842761001498104,-0.443107925787624,-0.340159479660136,0.363694713563707,0.653537058790396,-0.347417948982184,0.381390664177813,-0.101136784440554,-0.683610978081036,-0.277869017868269,0.350757482324745,-0.285313888436204,0.119594712393812,0.488832923930504,0.633143289303429,-0.300647695923797,-0.366157322750271,-0.13251040008584,-0.28543948702914,0.279334209823196,0.0426165328447751,-0.187459645556806,-0.277704495685412,0.173548705238234,0.505881213557466
critical,0.769974758377474,-0.712449426041074,-0.429910872366974,0.026656213274991,-0.327662979805524,0.440152051447031,-0.47270438081947,0.371994461453508,-0.726947981559179,-0.105157694574259,-0.680591759360536,-0.33692304509126,0.176073256190559,0.0334669733747422,-0.633408982133573,-0.360011136643691,0.299424553478203,0.340944791255186,-0.622233848093919,0.68449945703445,-0.557845721845739,0.0555773335602753,0.468321085054598,-0.452979271870947,0.264438212565753,-0.630991893836285,-0.0593308947846484,-0.527711524332471,-0.366046310376063,0.0162998509443735,0.154174676822706,-0.0223113155831615,-0.601022718025034,-0.0705759368887354,0.262170974126457,0.254837057676422,-0.68078063413692,-0.240774354120447
critical,0.307457623325488,-0.276416940560831,-0.41818848199222,0.40289174744076,-0.338991646080476,0.345069418429027,-0.639520189964657,0.610085509631804,-0.580965256390515,-0.256350403442085,-0.730118495112038,0.265897507050336,0.594118531696113,-0.260142771382098,-0.717280685333911,-0.572993987827746,0.364375089868885,0.547889288039794,-0.527516679762847,-0.101843693919771,0.0983816783092801,-0.181256904148501,-0.157461479219086,0.169245295850992,0.0433639210277508,-0.0803356257761507,-0.0728446779359092,-0.0470099988699718,-0.0872971603598292,-0.192227398012093,-0.120596112758304,-0.160291717496363,-0.0124158280104973,-0.211805170729629,-0.164494670227107,-0.188011994620909,-0.0823905764715298,0.0523802877055825
