group,CD45RA,CD7,CD45RO,CD31,CD5,CD195,CD197,KLRG1,CD27,CD95,CD57,CD244,CD2,CD18,CD28,CD127,CD52,CD49f,CD11a,CD41,CD226,CD29,CD26,CD49d,CD73,CD158b,CD99,CD94,CD101,CD224
critical,0.0752848231549004,0.606209639618013,0.133028441778373,0.481643067686493,0.453031812419481,0.0023273753693282,0.205295704059005,-0.639126371217368,0.537456321959096,-0.172762580962605,-0.515920107528566,-0.556808838236772,-0.0204755172268967,-0.315846450982748,0.507988471126198,0.444293195411024,0.386630035543913,0.288035860461476,-0.484104587481338,0.12726456267541,-0.208854610974698,-0.298878387508124,0.552983279353439,-0.480539872982721,0.515945681170144,-0.059241392108667,-0.453839592188372,-0.446527354190909,0.279507907046856,0.0493939719860396
critical,0.387152176475606,0.473364333272498,-0.272266496781441,0.518122005740665,0.427565739883652,-0.241343753286038,0.0261064839052392,-0.609593812928862,0.533849519926738,-0.351890926507708,-0.304022857621706,-0.443624930501047,0.0044681797080312,-0.0994409957057362,0.239775334992621,0.0698503063013533,0.318260293041584,0.0082970274459105,-0.329314406419867,0.159622937107913,-0.323564297591041,-0.20527403783728,0.103561161395204,-0.299018057280985,0.39252256179892,-0.232222728194361,-0.208553137133126,-0.356644817797807,0.132300187323195,-0.233147192614634
critical,0.658206425144822,0.536082598361887,-0.293833385902009,0.33218071608965,0.346278872689227,-0.107662944319554,0.576977901890664,-0.181652133131242,0.59401492873392,-0.268161771308457,-0.280041651245094,-0.319808005133076,-0.311422335015916,-0.299887435597714,0.258278347877659,0.503910605859595,0.169745778553619,0.0884343828866191,-0.309142012894572,-0.0917562072924599,-0.0225894125547753,-0.284152028013272,-0.0485424451767388,-0.424346145027442,0.509625173247141,0.121748036256419,-0.558201771814055,-0.11227916853117,0.244730979070693,-0.382167968061068
critical,0.681499855074803,0.325570242088058,-0.48374896993121,0.141288659709109,0.137045217609056,-0.329651702748433,0.407171285243715,-0.507271972105345,0.453067732534293,-0.431158459215383,-0.30624244137812,-0.436627119838304,-0.568516935525261,-0.433246288481868,-0.087591932522493,-0.0278798675950123,-0.168573322976088,-0.279601703380247,-0.555979660232068,-0.333358931377662,-0.149706241263841,-0.415458612214766,-0.164407944012083,-0.409757927225521,0.368655993001565,-0.0154820120023187,-0.718793344633514,-0.208163032922872,0.196931550886203,-0.584235943631321
critical,0.439012151277307,0.548049926716861,-0.251942742467454,0.388223177495682,0.348652360622808,-0.371573051426048,0.257366770227388,-0.551925361895754,0.599557074388999,-0.240501800308044,-0.433989332202959,-0.481004197888051,-0.154727180347309,-0.362738122179372,0.207467110729854,0.229069940420059,0.160634136128027,-0.0174396244620624,-0.371462979979406,-0.001435019308028,-0.0208538632731127,-0.286034063755895,0.116330171463584,-0.199726870074163,0.503162156230784,-0.028819214920243,-0.467678425003556,-0.227438283906543,0.242980213955683,-0.449054388293054
critical,0.3696098414438,0.46452374703246,-0.16273430724941,0.243199211815958,0.332403869985775,-0.073128628625674,0.225442594915319,-0.469087323148368,0.410198800495734,-0.207206274061466,-0.432012635240876,-0.523797035986888,-0.220576963025923,-0.303493317779295,0.298272568038054,0.188413452926149,0.135671260336233,0.124318886410758,-0.394644931463966,0.0466566051441851,-0.135148292690035,-0.228596304586613,0.324685297774217,-0.401407848327433,0.257284009262438,-0.0974272136261582,-0.292313446729779,-0.171471233125867,0.219274273106417,-0.200971014836464
critical,0.228813725369583,-0.0539911115710262,-0.188616416093351,0.225015864861172,-0.109744392343744,0.0868661785263048,0.100110677798496,-0.185136621085592,-0.0102201103294079,-0.0619551987659947,-0.216419333161324,0.229134633822827,-0.0860312344744858,-0.221873918374047,0.205154303343723,-0.0722696546496831,0.0577626865113212,0.0419631144532571,-0.0020775187972278,-0.0042257690739206,0.070310627657604,-0.108437832336057,0.225215851007284,-0.116404649061587,0.113726119621837,0.323065043761209,-0.250710575570113,0.0123571158150908,-0.153882138415253,0.0019749079647356
critical,-0.28104036515684,-0.248123789807202,-0.142549467305743,0.297690713807896,0.779735543011004,-0.194290550681186,0.166466235480108,-0.511960271439649,0.435148540539494,-0.196347819026792,-0.737656689434542,-0.731744193597844,-0.0931042001537767,-0.52350262167954,0.559034017008488,0.65668448013257,0.210834902037718,0.129482899523649,-0.557568498229532,0.0188737611213477,-0.0295178456942048,-0.24969151362294,0.53369646084105,-0.421726720127903,0.44080770618009,-0.283201565180049,-0.462102047206236,-0.612554920215249,0.380473205555318,-0.0561570096739615
critical,0.781388891380467,0.399668853995285,-0.669223136705738,0.327428772192944,-0.0695152228543882,-0.324687407873529,0.343898677494805,-0.458216026459051,0.402026401078011,-0.657399427514793,-0.241941108394961,-0.538874485019061,-0.412702567687047,-0.43683934983461,-0.28547775611511,0.0302462474743188,0.0810528261419538,-0.129335907521139,-0.59630881435425,-0.575664064102613,-0.169382248532965,-0.600360149422595,0.323067925853667,-0.150405509931353,0.222503080796138,-0.0720211230717032,-0.695243084260637,-0.281501918567886,0.149731903843004,-0.0719338247407072
critical,0.307030233558248,0.71494055555885,-0.288069392533563,0.316340557228725,0.475119668218185,-0.272246458917881,0.354346279868667,-0.66100633209356,0.614097149903094,-0.559666484851761,-0.340031697124372,-0.655311622697292,-0.0574383865668419,-0.580233459644,0.347991438275615,0.641078207876578,0.564546595151094,-0.192323756713791,-0.724324659867968,-0.226376387470597,0.242830561008817,-0.442893931552487,0.332683999940838,-0.487203869421905,0.696669086903559,0.0993170766091706,-0.497940238185118,-0.236658562638039,0.553154155882099,-0.210827415719207
