group,CD86,CD8,CD45RA,CD7,CD194,CD31,CD5,CD195,CD62L,CD197,KLRG1,CD27,CD95,HLA-DR,CD57,CD244,CD2,CD18,CD28,CD38,CD127,CD52,CD49f,CD11a,CD54,CD29,CD26,CD49d,CD73,CD305,CD99,CD94,CD82
critical,0.0627274110771553,-0.173763110274773,-0.123372958131456,0.583720287975093,0.155523725562035,0.345446342827514,0.337217183928882,0.132297331756997,0.262324789440765,0.216262609170971,-0.512227425214352,0.482819831247036,-0.114015515435085,-0.0228261343579642,-0.648419109685909,-0.47852063841113,-0.177070690359093,-0.367579164579323,0.602199507184158,-0.0740407436781883,0.574696047565449,0.20958665832984,0.402523151977028,-0.565419153031103,0.0092376866910397,-0.355731949023766,0.650753817448234,-0.541452696177631,0.557647183297946,-0.162018592510082,-0.466381536699685,-0.396206905492243,0.166283735169162
critical,0.0031686183018429,0.222232139220369,0.119562058993112,-0.0440397313579022,0.0688958886630512,-0.0964655268786557,-0.116515471911675,-0.175419458168718,0.219060671781507,-0.130452739402827,0.0838575569536432,-0.0835568608764879,-0.103698949864157,-0.194759973328088,-0.0088458194922318,-0.0895980286659151,0.0281493812111725,0.0274436752244775,-0.205540964070884,-0.0604432258631697,-0.180242703618954,-0.121080169399934,-0.0925405158097209,-0.018068877907401,-0.124873721986516,-0.0155659941486738,-0.0989132740282745,0.152958206935326,-0.0635505853075648,0.146441656901972,0.167247075908302,0.0695691833479174,-0.0819602239775202
critical,-0.173591376242695,-0.0170152204379412,0.103031314933595,0.244671643943936,-0.0094944980387526,0.157077102400624,0.171250792348796,-0.107803905609704,0.165420474697587,0.160853639106189,-0.192214842213124,0.239230122834297,-0.0843651326170053,-0.178607816872051,-0.303666663542578,-0.344389768925044,-0.262021075638048,-0.206255924543215,0.194022920530814,-0.156292286364367,0.29514753347456,0.0305032070896952,0.0962647252497894,-0.300884312773899,-0.259953748047416,-0.123546052657238,0.0472891494080624,-0.191197358324099,0.264501760521493,0.0212857682110455,-0.272510279332291,-0.0790800613414782,-0.0659700512350432
critical,-0.13040413344209,-0.00240218438374,0.128570340616926,0.0173407658626448,-0.133967722783191,-0.219190411214903,0.306393301022897,-0.0924427527215983,0.138167886013107,0.0951409109857031,-0.104001421289802,-0.0082995729616794,-0.118424512758577,-0.186233120107952,0.0051364088560636,-0.175935212216176,0.0052884465562368,-0.0938138181527925,0.168864607388053,-0.0720413462972382,0.204450963614296,0.163200718136628,0.213789677741014,-0.0697795399441786,-0.0714569475535509,0.049406505375534,0.0882559060116913,-0.219656628947823,0.0556952973149864,-0.0141308295622964,-0.0826683885083154,-0.194893625358956,0.108031730144964
critical,-0.158523015175436,0.26921314358372,-0.183189122211629,0.240146823688589,-0.140696307709064,0.0171035834714617,0.239277443597967,-0.433581472792878,0.0680801782575521,-0.243573300776919,-0.532600411061887,0.0124688239840882,-0.31321084482005,-0.275152526414484,-0.0588757431287506,-0.559477257054349,-0.0333338317686465,-0.162886285891308,0.172974748462371,-0.397643884880946,0.34227535386114,0.0034077694204919,0.197971279404355,-0.269406361237266,0.0089742079638848,-0.139192386646879,0.387849174699268,-0.340979374695221,0.280946506919044,-0.0365015044157411,-0.067871652428133,-0.359613259326968,0.0499110362490461
critical,-0.0597386132823226,-0.0404718268914233,-0.525648635726495,-0.369774597115322,0.167482891168659,-0.361907521173386,-0.12600791692201,0.14021946142166,-0.0322353295864724,-0.330259641106032,0.5159016807445,-0.572242079560551,0.19635697527442,-0.0517794271859934,0.573520996571335,0.248581359883345,0.387912596790254,0.397958841507105,0.102087893037671,-0.07345553083912,0.232665589958384,-0.009118530589708,0.341383217093574,0.304934028879764,0.362175410093371,0.323419960980188,0.183901957042341,0.0826397471299088,-0.207114575750473,-0.234537383394977,0.57382204036199,-0.028687225521191,0.340770579698234
critical,-0.0009108599190824,-0.225834697508391,-0.0251736698118183,0.165148411124346,0.019189274871192,-0.127258173471481,-0.070830959643366,0.0016989089395693,-0.0769764604043008,-0.0468039069037018,-0.0151482403579996,-0.0965710425157453,-0.138088416021815,0.0237661262811199,0.0322210958233014,0.104274595486797,-0.228894610209482,-0.124810009323237,-0.200224376225353,0.082259582758762,-0.139476221636344,-0.157335097679868,-0.154776078756982,-0.0608584272448617,-0.0256632023976895,-0.103019398344897,-0.175423185271792,-0.0173570840075452,-0.039436906756042,0.0925296570776729,0.017002812784031,0.119230787768274,-0.0638202050262345
critical,-0.109779680884503,0.120930445659997,-0.0956796485531924,-0.0121460800404375,0.0604529756995872,-0.149224098270116,-0.301402488845442,0.422403662704841,-0.318645144469576,-0.205625326524224,0.658735193365693,-0.437769348352836,0.31475185076878,0.0485657301994072,0.582313549119406,0.307320654095527,0.571516903993633,0.474699000820487,-0.171844569785503,-0.14227922025437,-0.15449376109279,0.146640873098795,0.200659562367565,0.465060524065772,0.375366558464017,0.264467111198824,-0.170990798168011,0.418473681165539,-0.246822948164546,0.0141837526407244,0.535596947445646,0.423167287265594,0.291185081120375
critical,-0.08859930180422,-0.0600252651376953,0.522784717694336,0.131827946605775,0.0025393278391324,0.354656324678071,-0.0278757785882259,-0.11604730534779,0.632364280769253,0.242664812238348,-0.385948813143223,0.025143019220514,-0.452414215594497,0.121191132275605,-0.015507928445914,-0.462129130298755,-0.346401817421089,-0.532865297005461,-0.233945271733916,0.0742007238369286,0.167008098446094,0.0980477735588151,0.13622104006438,-0.54270998372718,-0.163466874893002,-0.21323166550337,0.357616912793459,-0.114220995947868,0.370577007264073,0.322800071179239,-0.461578679249731,-0.0992351193955863,0.0407113716099138
critical,-0.0137992546815679,0.149394754579833,0.382586169179146,0.610892498780881,-0.0829425493335008,0.252956591821908,0.40677765560457,-0.362634553208858,0.344543187401475,0.397260257498575,-0.629503846388802,0.520215545393371,-0.581609677387982,-0.279985898814627,-0.194815785629823,-0.670117766177956,-0.226557775703946,-0.687776360911851,0.245617411700374,-0.142975157412408,0.597500523227114,0.491973213229957,-0.213748594276997,-0.760604420295248,-0.551703536501976,-0.4014145192796,0.272245693151625,-0.538717278830025,0.546383140038388,0.206242678901231,-0.574301113250072,-0.295276956440884,-0.0339716050063616
