group,CD45RA,CD7,CD194,CD16,CD294,CD5,CD195,CD32,CD69,CD62L,CD161,KLRG1,CD27,CD95,CD57,CD244,CD18,CD28,CD38,CD127,CD52,CD49f,TIGIT,CD11a,CD54,CD81,IgG-Fc,CD26,CD49d,CD73,CD158b,CD99,CD94,IgKappaLight,CD224
critical,0.0111256314255399,-0.494567346316809,-0.110086680154386,0.0673346076177452,-0.239606665687684,-0.191301477142815,-0.265084520937163,-0.0281315165479327,-0.195215834856531,-0.24187927904659,-0.298503993589726,0.0872997417005109,-0.223832005085418,-0.0507376615608071,0.298732376420191,0.230304025527038,0.108550479956467,-0.494883460640034,0.110537039340327,-0.545879976632447,-0.0679362524478172,-0.336552566650594,-0.256413084493885,0.198118408934339,-0.200520486701748,-0.0917338024810624,-0.239628527857467,-0.548453400560988,0.20774704189387,-0.492334681093053,-0.168535099620837,0.110892230688776,0.15235859010512,-0.258772261514113,-0.182871900470493
critical,0.318599205206502,0.557991793115368,0.0280610197063654,-0.143109746312773,-0.415147403671601,0.567659136699146,-0.324620805220016,-0.0658278948217943,-0.265885369216652,0.289965904670498,-0.488872281543919,-0.59589815946206,0.596541513497583,-0.453910983242523,-0.525973572573223,-0.454432415650603,-0.203466549834802,0.203980205830048,-0.102707836279807,-0.0595900846889923,0.434547998111132,-0.0859790052009327,-0.376562312106551,-0.303285355296268,-0.343470903795369,0.104496118140087,-0.330047534480206,0.160457354341409,-0.331324470611705,0.257044853668776,-0.420178354294982,-0.221551209433545,-0.431867171690687,-0.236553571065777,-0.304724370239937
critical,-0.0424481018876997,-0.249214048510049,-0.127178997035715,-0.187178865718568,-0.0452163136163665,-0.415760179324367,0.0457635527180603,-0.0834460369278977,-0.13308319143479,-0.264239728007918,0.0632586803274125,0.412524182102857,-0.419392272093962,0.0232980664929104,0.483265688703722,0.493709969567094,0.218735556627978,-0.508953118885006,0.093708198155555,-0.375496890100899,-0.209011157987104,-0.305881327271751,-0.0141209554791084,0.310342347375262,0.164766974415284,0.0630475254314981,0.172699373964767,-0.292123998312713,0.242351349963334,-0.261622000242032,-0.0134632320705785,0.25852746477181,0.35203301606698,0.0948723109922679,-0.0003736751798456
critical,0.689043954055694,0.406676670265043,-0.131898386770672,0.0406761149388871,0.0385707033605663,0.259506288302105,-0.324207517866544,0.0150857179862787,-0.280932699996035,0.0479285542385403,-0.0274270447603907,-0.530071656719202,0.422796529017515,-0.436234842125928,-0.294190655267221,-0.396062647745062,-0.433270659376987,-0.0635834692900693,-0.13266682375026,0.005706313625133,-0.0273038040886823,-0.416767623378542,-0.0485739665623113,-0.490140764848827,-0.358737171400926,-0.283392007157244,-0.128401693199621,-0.218956364357946,-0.421010537262819,0.464118877485701,0.0374994489143652,-0.741698485569006,-0.248198511223777,-0.0503367219053364,-0.54740486900819
critical,0.036072651842146,-0.0402568688963803,0.0134557858963191,0.217998760833254,0.17878569701046,-0.126972788067087,0.293277019417562,0.273422169139299,0.185591005898521,-0.0169136461593006,0.199910135712845,0.140084607129326,0.0710298736594616,0.147764186198205,-0.0915400842564454,0.0948550300575025,-0.0544152745610885,0.0108300563833318,0.294590631697774,-0.0919005833181512,-0.0319539629692658,-0.210346072474646,0.189244689921648,0.0397450990233696,-0.0261697924654839,0.0350116490432241,-0.0651143477889925,-0.0864506945949615,0.129442878768967,-0.170736444096543,0.105299958318417,-0.0358693168569019,0.130934799318446,0.018637370085373,0.125973262446596
critical,-0.231115543656489,-0.446969421825306,-0.0356111622427974,-0.12508462234689,-0.0150169067227072,-0.408530351206163,0.13001597023754,-0.0447541099175821,-0.0419696957220946,-0.241705297403441,-0.046385603257916,0.463551425588588,-0.382237719076777,0.0420641960051176,0.405434286208981,0.398438579358108,0.23310920825501,-0.349903763184351,0.190839122689495,-0.37756124987605,-0.244467206495187,-0.147140177965831,-0.0306854723257893,0.370665768278648,0.196305312871278,-0.029861697657613,0.135062601173063,-0.327644963907584,0.26091789318375,-0.555959511893154,0.0544108856936393,0.0919229683951435,0.189353535346338,0.0288184784742275,0.0664402814514166
critical,0.178804064195681,-0.213833656726088,0.065601708459158,0.168597444377264,0.0645040554588381,-0.16226466962823,0.114986459943526,0.0226516906073951,0.0196143352270253,-0.146112417833005,-0.149423591841908,-0.203768217787378,0.0450097166637297,-0.0827444029614699,-0.171385018756789,0.2179586866261,-0.145941670569993,-0.0168304935442989,0.194164952939152,-0.0966191091343484,-0.0030881469038785,-0.048087400958932,-0.0056021970904731,-0.0010313608273987,-0.068483264825295,-0.0757460847638149,0.040332804947996,0.0205624219181504,-0.206692377756034,-0.0156339033682003,0.157456318196584,-0.169333532272427,0.108953648424452,-0.0114696599209874,-0.22524232154057
critical,-0.258625821980584,-0.218377352274206,-0.147031589525444,-0.410527161279378,-0.144123318977886,0.632549096281649,-0.380119728389238,-0.198254570874777,-0.036995890424736,0.210550589634407,0.0054639217440727,-0.669475938939623,0.407571031296405,-0.334398081523881,-0.68504378796893,-0.695106607236705,-0.57666780790229,0.450099702276636,-0.117014685816678,0.538446416870818,0.0755304700109054,-0.0633215806832135,-0.473568622454526,-0.577871214382391,-0.466533880285387,-0.44146576636262,-0.0864913427438286,0.439575617943081,-0.457166517837603,0.388198948033474,-0.354282933163605,-0.512106054098096,-0.695268846507122,-0.245996009857711,-0.197317081726706
critical,-0.0927942873907446,0.163302740735857,-0.0353754636899837,-0.267516291172983,-0.568449710538628,0.135807308809513,-0.182385056066964,-0.586526569693319,-0.614808104168925,-0.50250765215728,-0.565927658524656,0.130657026973181,0.268279507168887,-0.0816629011774309,-0.160219552876606,8.72106303639847e-05,0.300496497704048,-0.0404586679405653,-0.267000248906734,-0.206058008729941,-0.299808303148732,-0.388182029716411,-0.107410677264559,0.140544164999318,-0.176820015233968,-0.0960659928006744,-0.563374188233474,-0.217414331954452,-0.0784724399641843,-0.20036607236597,-0.165954127223403,0.0480048796275202,-0.0973082238733419,-0.584445294533252,-0.145089826115359
critical,0.489834699847709,0.588745935032643,-0.149456832269395,-0.0387873955741498,0.0876191458661174,0.323483773000253,-0.292378892534596,-0.0063809640017495,-0.105050857232608,0.365829232465932,0.234084490710792,-0.644689491376753,0.498609338349315,-0.637279760699834,-0.266088891257853,-0.704479069395633,-0.605051559170609,0.238460504875606,-0.150671488127575,0.645381364416024,0.542810752174261,-0.079872951824034,-0.387501692945428,-0.720236521376707,-0.445613026806373,-0.342489135927221,0.0820946474021394,0.395987149647486,-0.433309781575671,0.685297340639669,0.0959587831132516,-0.501385781846019,-0.226862425655672,0.132812214061925,-0.275908493104792
