group,CD3,CD45RA,CD45RO,CD5,CD223,KLRG1,CD27,CD95,CD1d,CD57,CD244,CD303,CD18,CD28,CD38,CD127,CD30,TIGIT,CD96,CD178,CD11a,CD54,TCR-A-B,CD106,CD267,CD124,CD26,CD204,CD73,CD99,CD94,c-Met,DR3
critical,0.477243532778878,0.242468957025352,-0.309608954838271,0.37584686181214,-0.506105632875758,-0.185989640365141,0.549742071362677,-0.431907447101189,-0.509060267461946,-0.320611525366915,-0.234284892998043,-0.518067342892245,0.0349760968600089,-0.0400819179380099,-0.291425554279023,-0.105528512196744,-0.46802161242942,-0.438388299031193,-0.468170088393802,-0.498661525561033,-0.0411987272393533,-0.247027862541788,0.210790652723807,-0.490758468211523,-0.493320802735982,-0.500132267257156,0.0029242997319372,-0.519368196040999,0.0182681781845413,-0.0279390454195596,-0.228802372472146,-0.510468430809189,-0.513688202737514
critical,0.500549540129666,0.30327222258315,-0.437919208817737,0.381583805162685,-0.607776098554052,-0.248640235618398,0.488743506443205,-0.422864422157028,-0.627872776561725,-0.298672367582316,-0.36973905830252,-0.604556915895185,0.144632197774044,0.0323826171283911,-0.156999017176502,-0.244760785443937,-0.604852649145921,-0.522990930845921,-0.543704307869441,-0.604591590493821,-0.0160651022387223,-0.237693716318958,0.182769758212322,-0.628475984029878,-0.602474124031895,-0.611019461908934,-0.0288255760949886,-0.609612996580791,0.0145529350610122,0.0854842218397071,-0.218270061285681,-0.605171479867296,-0.605497655181328
critical,-0.276513155911436,-0.530968893021919,0.352933227168074,-0.242924668085948,-0.18121785974707,0.204801225969408,-0.481373709675709,0.346046395715363,-0.0658303391128021,0.271715763087881,0.370490345617945,-0.155576791789138,0.366052033219036,-0.145716162065072,0.42120795098778,-0.484597803013387,-0.112294308930003,-0.1330995212383,0.0164727852640249,-0.032313248504831,0.371295482581285,0.262006423349304,-0.301396576525594,-0.0709063826069065,-0.0561841750629758,-0.170994118018011,0.13815356203626,-0.0901976868664857,-0.54821912017157,0.539575665854092,0.158726356479934,-0.189057393602256,-0.172446221730652
critical,-0.537610032383372,-0.637392433283034,0.339535720737048,-0.116631239115021,-0.127344491206303,0.328864110710306,-0.711129685442315,0.0989732017065842,-0.132765210920304,0.504132387421284,0.224613408435852,-0.0744276545138351,0.254141695774825,0.0428890357641866,-0.0520506511035717,0.0486757119562251,-0.100321025217757,-0.0417030275641579,0.0677182082464963,-0.0821306446295019,0.271842647622175,0.271241762333891,-0.539946166983185,-0.048969427158415,-0.0322528015603642,-0.111044212135482,0.234250428962194,-0.117177469866712,-0.30321617500061,0.494862907131586,0.0603979675498584,-0.153946824761037,-0.140217192557773
critical,-0.328620239197885,-0.474628082278545,0.0287844917125192,-0.263460551876736,-0.391198186584592,0.118060175293345,-0.477534903801063,-0.0325987440561765,-0.199662431263902,0.137572969154737,0.0597466843475083,-0.326910417706523,0.356752092100643,-0.148664330823977,-0.156740186275655,-0.0527659894662454,-0.309373236900415,-0.354401409331469,-0.133388995487714,-0.34961824199298,0.310424349825218,0.180140060734256,-0.421789156429584,-0.271842898081084,-0.159431394433416,-0.363939846015806,0.134062715500807,-0.309444227658995,-0.30452501848717,0.483565789424929,-0.154559163171919,-0.375802268014807,-0.39501473321766
critical,0.670720050674576,0.572022481322987,-0.178814807453379,-0.0417074519447728,0.250053252879223,-0.0341911490695713,0.533382520229457,0.118456886131226,0.146615826851152,-0.364106388935663,0.198355031423131,0.142770187861587,-0.129159634884606,-0.241521378364881,0.31355648658624,-0.352912804923597,0.0958010638274741,0.218669524639017,-0.0779204435513902,0.190020012153827,-0.0485190310965943,-0.173334622763898,0.620095355593757,0.123079075647029,0.0824958730712347,0.219131961740517,-0.297532809338895,0.14794870239455,-0.0958818380014752,-0.370983006464385,0.259647898512328,0.282088829661905,0.207168402075646
critical,-0.068871293056992,-0.0126566611936551,0.0272915362314486,0.0945333957318272,0.0667774788866096,0.0492916351863765,0.15239702979078,0.0617356881841526,0.0007218348110426,-0.0188138037895957,0.0030229233539193,0.0755335963203368,0.123443830781904,0.13131377924537,-0.107995685748924,0.138679747612161,0.0989507419597688,0.107502878935572,0.0892723384860985,0.0736413795950305,0.155544601799856,0.074614041958157,0.02276539646848,0.0108448883756753,-0.0708500993497741,0.113971499910641,-0.0224779256230515,0.152891656630284,0.064888705719134,-0.100587783269839,0.0252931941531122,0.040956665423374,0.0822668513559285
critical,-0.239504993897839,0.271195366621815,0.117202246913436,-0.705249309157458,0.176943177343807,0.618520376248806,-0.474295381571208,0.205003151457361,0.0281168655095912,0.733398203937326,0.655125841120112,0.182853252022325,0.526739362291547,-0.574176529165822,0.0921857468003256,-0.461921898425421,0.127008883427993,0.445979876074536,0.312512183586019,0.0117963314385439,0.554016668654258,0.329920335726932,-0.217705708949148,0.187868014117947,0.201642825289042,0.146733917662907,-0.465336943467452,-0.0552518402856963,-0.349287280429173,0.397490642696698,0.612532014115472,0.239744524308678,0.257852056995073
critical,0.193886160891913,0.695913590037444,-0.672621978004282,-0.100091467493348,0.0088966495680914,-0.450535453063166,0.212231526823158,-0.615217096490378,0.349511954404677,-0.145757102752888,-0.446867269985057,0.0317738127430061,-0.611050357816701,-0.401447644824058,0.0075162099528573,0.0794944602206879,0.0254499539685746,-0.294507522564675,-0.201010723953472,-0.0687760302430406,-0.560954536823365,-0.199860727979164,0.11633988032522,0.150230214678017,0.154382051516201,0.000261540563088,0.265137301287954,0.0883227321899188,0.362297417496884,-0.616135224547773,-0.277648127523397,0.106756519188727,0.0792080028409692
critical,-0.123603194110973,-0.419183883709293,0.477599285737899,-0.345714323764793,-0.127024615687019,0.730075038747291,-0.533726012054152,0.689024136506704,-0.0343106295426303,0.269777812030741,0.733209959988054,-0.0766533686058375,0.60007607718904,-0.156859926602403,0.0688847956304414,-0.522037369785365,0.0458420887066289,0.503374618884753,-0.0721470859428996,-0.15259282054745,0.756035711578766,0.571126058208803,-0.198968195647031,-0.18266819395081,-0.196909466040801,-0.0648807388105898,-0.328126594656089,-0.050961160612094,-0.559774045413333,0.530442761688612,0.0920599234205487,-0.288147733788829,-0.091398716172388
critical,0.0147317115539922,0.0035832046868951,0.086978113067238,-0.215407486624438,-0.12667038499422,0.266122507349585,-0.109351221489086,0.368860618173384,-0.0627737226678714,-0.0847567515316706,0.237546513603532,-0.0930233033660085,0.188301396989763,0.095294579967049,0.0035512505642651,-0.0998036095127163,-0.118470227367876,-0.0693064172085634,0.0947567475836845,-0.246376534853867,0.174985396923762,0.500334474170183,0.0052633596130856,-0.011762156464243,0.0344055735116433,-0.147920698091252,-0.051233169578735,-0.085614035557034,-0.0116740469174604,0.222620438809055,0.0895655337496661,0.0596429248587104,-0.0403683942931359
