group,CD90,CD45RA,CD7,CD16,CD279,CD31,CD5,CD195,CD62L,CD197,KLRG1,CD27,CD95,HLA-DR,CD57,CD21,CD244,CD2,CD18,CD28,CD38,CD127,CD47,CD52,TIGIT,CD66b,CD11a,integrin,CD226,CD29,CD81,CD26,CD49d,CD73,CD319,CD99,CD94,CD224
critical,-0.190176555977762,0.187510122602941,0.666878373196048,-0.111700976966412,-0.226504781157589,0.431882131094035,0.524725803013127,-0.0890283324062938,0.414024242485351,-0.011579824673717,-0.360101811270869,0.492651793827982,-0.363091439322822,-0.345005591987743,-0.592746317107835,0.11324454143755,-0.492406472775379,0.181220628557843,-0.25094861220385,0.372679475249513,-0.326156045104972,0.322776091336101,0.240041800725871,0.3660376684005,-0.167344690562622,-0.165637857634506,-0.333787272204095,0.0661686555459872,-0.332942095412761,-0.196850231869526,0.141944805943501,0.336163259440353,-0.351768247565566,0.389086883532299,-0.322030732635712,-0.293016972636558,-0.409136029562153,-0.116748522358961
critical,-0.090704519847803,0.151198854492872,0.654869386017471,-0.139982612986397,-0.0538766932811134,0.500441960066893,0.513648600152673,0.0187527208845097,0.400650247823535,0.155682217360876,-0.431870654439057,0.581044530774235,-0.208829712403974,-0.0550235318019465,-0.684674070063197,0.167102992554472,-0.448323761963268,0.107809869635126,-0.207109846423029,0.580580348644869,0.0155262671835691,0.31138441047859,0.313434067901305,0.413762234918381,-0.0359227929963663,-0.0251334443920004,-0.367717584519614,0.207194877176182,-0.335878436638825,-0.287847087285384,0.190330414711572,0.608267799020134,-0.336162906205693,0.535839075355901,-0.17102920285048,-0.170754993079482,-0.321233816917759,0.0075426596999677
critical,0.120030881591666,0.380882291602191,0.524886887779436,0.334763454722174,0.0016518842060537,0.367363237483199,0.483188937823213,-0.222728705726802,0.413766436324077,0.506367525722631,-0.487711696176512,0.691321233891507,-0.217460332644541,-0.350226800229909,-0.606065508605913,0.196169708742905,-0.58092551162017,-0.240564833607478,-0.402062916575023,0.41534644116096,-0.418699727688832,0.639718730277728,0.220453755607621,0.27745005628685,0.0947773743677628,0.335660638923007,-0.437958659630307,0.121828518444614,-0.0687406916387726,-0.257947677798212,0.0465195612508223,0.173355682963642,-0.460717734428612,0.525637390827075,-0.0393850991882768,-0.485655204371986,-0.19443724287552,-0.178037703535699
critical,0.191217224979607,0.571505049298993,0.374456730920438,0.21360835702846,-0.133716047234366,0.210686868183795,0.219332559502816,-0.203657425804772,0.291819568273543,0.402696898534398,-0.285704821431181,0.540301989076047,-0.19537425612205,-0.247650577885803,-0.325537128672497,0.167915485846674,-0.252799575242284,-0.231050255972529,-0.243834278811922,0.0730589789840182,-0.0853979963809904,0.107040733957308,-0.0236755608836234,0.0158364297573118,0.080351411666419,0.242428537321933,-0.315443935259317,0.110167537650172,-0.0111353793173411,-0.217508078635612,-0.0563158153253789,-0.196604290060687,-0.234649515292678,0.3688151052832,-0.103266216178208,-0.424083691890451,-0.217406460026446,-0.378776520677696
critical,0.0086472668362244,-0.0364586094653654,0.240396053646159,0.0202301754623802,-0.112474137061953,0.0585830604416676,0.259129059337196,-0.294022800108576,0.150906565243619,0.0455533250515917,-0.34178300557049,0.150792521679689,-0.0126251509810508,-0.183364339670065,-0.249840935402044,0.0843537087627647,-0.369571699960686,0.0436240007769986,-0.221009212337503,0.305062414718588,-0.330642908688897,0.371289692744247,0.166129530358191,0.242325977964339,-0.0603930745368163,0.0382489999583458,-0.282674057123701,-0.0092567681536781,-0.03153654567881,-0.197422475336502,-0.0151681752493156,0.256761869824064,-0.248223659300543,0.25715231449416,-0.156115463783195,-0.0887352568950737,-0.095616377965108,-0.111732021629041
critical,-0.0749454191057401,-0.448909162671806,0.0647206939569813,-0.0616422635813854,-0.0026688862369035,-0.0372259872615603,0.265651424171418,0.0350683158216776,-0.0034689847966384,-0.127136845441624,-0.0727630099078568,-0.148513243702227,0.0580687809462451,-0.171272878005067,-0.0997442323283313,0.0315873584110889,-0.307958232888818,0.237762023222933,-0.124763821180788,0.501662582632337,-0.221444342292078,0.515576666901486,0.351984649105698,0.358873781532914,-0.0555374461527321,-0.0878047280797637,-0.17748315699359,0.102155632913409,-0.130848827319314,-0.0926733451238111,0.0963145691568538,0.490330333876158,-0.259277126891216,0.180102200184097,-0.0617801464105396,0.0809920982509063,-0.294391522045682,0.375537360254131
critical,0.0796676075572379,0.0962235801239848,-0.153933066572019,-0.0365637915073292,0.0908576574845521,0.252843165356325,0.174405536495538,0.0822806081527334,0.0139597757287253,0.221011587886038,0.128585653544241,0.0619160530192713,0.116442603192147,-0.119553400373912,-0.013349658042048,-0.0268770857339901,0.0508811954842334,0.208119199307205,0.0788136021123346,0.161880663604052,-0.0433078431872531,0.115518342206319,0.105675154530188,0.229355147912806,0.108178751182231,0.143757617593151,0.124824254400107,0.214488765083846,0.140179324335512,0.187120007608267,-0.0183714534305892,0.170634053488399,0.0531088636187607,0.065452884420917,0.0392248602417261,-0.0832568849197018,-0.0725455568962534,0.136949881864705
critical,-0.0518727867240351,0.0079217895188812,0.0161336610348453,-0.399477681061785,-0.380405958162686,0.259219772614124,0.385551554142639,-0.141733729937497,0.225838772008253,0.148983270900435,-0.122888786246708,0.269282100100539,-0.402175287858493,-0.473108669769663,-0.320210635290714,0.131413603890086,-0.540679180724505,-0.119208181505303,-0.317016935119248,0.24051356809899,-0.47773354683541,0.612356672474508,0.0006415546129003,0.241179921068783,-0.263880401421896,-0.155135631515436,-0.423355170343195,0.317189985527228,-0.190915655199833,-0.486445762183326,-0.188606470825329,0.333724171458122,-0.482022484557076,0.522806703832078,-0.387736282799322,-0.364337802962534,-0.468612989221582,-0.0686668943259334
critical,0.530516585996655,0.450204772721106,0.0279872823151149,0.199197551450724,0.029387416630359,0.413125748283954,0.0459950346705727,0.0167157129120874,0.486373685539942,0.264986835929694,-0.0785513188215515,0.0614607136501454,-0.259369043654252,0.124540414476677,0.17764419157988,0.503346002112655,-0.262242365504502,-0.163355987843195,-0.286066369030833,-0.0480446681794213,0.0436988950747518,0.362954969691825,0.0319121255854349,0.134826582840433,0.0409764759044989,0.215115118191793,-0.15232892417628,0.206680171188702,0.156399761376889,-0.0759539252224412,0.0873327207278858,0.194381673994591,-0.0821344871625129,0.298065231618798,-0.0179102659823902,-0.217285244629828,0.0198820583431581,-0.0471410987378421
critical,0.0641267840788989,0.454729561889309,0.562704313132605,0.070008447882518,-0.351173879698824,0.233820940410794,0.370206722936018,-0.218210241649023,0.384984041868805,0.404708681705422,-0.506427120401568,0.597866145587071,-0.619735727829999,-0.318363185294145,-0.222919969913816,0.184910820119589,-0.691606735858689,-0.0870091277678824,-0.606290487134231,0.35289207759956,-0.311437820994565,0.744998780329188,0.435705903744629,0.551623469145201,-0.333548259022389,0.149228733160254,-0.707636365060645,0.474574352941873,0.175874112551272,-0.361678549904347,-0.202341644117224,0.336115225595973,-0.545537067615448,0.727088014879551,-0.143720593338398,-0.484697251671658,-0.243385155350325,-0.204134377424016
