group,CD3,CD33,CD45RA,CD7,CD45RO,CD5,CD69,CD62L,KLRG1,CD27,CD95,CD57,CD278,CD244,CD2,CD18,CD28,CD38,CD127,CD52,CD49f,CD11a,CD54,CD41,CD226,CD26,CD49d,CD73,CD305,CD99,CD94,CD82,CD360
critical,-0.142995650203783,0.0107575670039803,0.0989556815892512,0.388295955320886,0.0611873748609392,0.277663043652295,-0.0332209446165325,0.280151459350077,-0.535547619945489,0.213530958180917,-0.218278156678828,-0.386820451307088,-0.0356394475445782,-0.456086230320065,-0.194361324326866,-0.418511675985887,0.29638640055222,-0.0771586994045048,0.381300114337772,0.130798259456821,0.216504439874312,-0.490837961619757,-0.12459112011215,-0.0719959589453341,-0.148673504942072,0.281961282496921,-0.439493757302088,0.475733396879039,-0.0856614258763637,-0.47056602968353,-0.257622853991862,0.0826878099336669,0.138722600294991
critical,0.252520405918592,-0.0349875712290269,0.348733360491718,0.175700055649667,-0.389062132829973,0.26298012186555,-0.221642676242511,0.0858502597915701,-0.451834689789463,0.24625156709529,-0.356102106389298,-0.0587515272271686,-0.268638872109317,-0.32294687549734,-0.101643553678828,-0.366330358580815,0.0061489752822815,-0.0692688798352979,-0.117008191442405,0.165276789633958,-0.23616076516562,-0.314422676059554,-0.348979498089865,0.0215224699091417,-0.331691806894656,-0.130079276358972,-0.345947879527932,0.235522046240827,-0.037348809574151,-0.410415015548541,-0.329756891422765,-0.189560030814885,-0.160823986336911
critical,-0.188267286556135,-0.15932565158055,-0.203430287457372,-0.40097692571111,0.0609545015347773,-0.458711961782197,-0.0826218813005185,-0.365884425153022,0.480858509926958,-0.559403466383177,0.174342676739612,0.592558672031122,-0.0215660002456703,0.557309966359923,0.152459987527756,0.335287596456314,-0.415327223638356,0.233792492856322,-0.507217262086048,-0.275957377044832,-0.259919583333052,0.371041421175161,0.312051708047695,-0.0279928316237127,0.107649156005576,-0.233103155591344,0.319672846166716,-0.36235451396531,-0.161562185958155,0.382162418576434,0.341138432853415,-0.0104766776707384,-0.0772817462834311
critical,0.242615353992013,0.0305853385736943,0.667699174653276,0.309145029759807,-0.458449189085755,0.125582672103404,-0.203655172819909,0.140714312928298,-0.493828190567111,0.557561478634043,-0.359542255298189,-0.398934274693797,-0.176482355788898,-0.40975329365695,-0.541370949599921,-0.431766669040287,-0.091315951287631,-0.0299773971045757,-0.121532066316834,-0.174500262193928,-0.31505502435452,-0.507067432043206,-0.357546781075293,-0.247997135097858,-0.112350920985572,-0.150715915956274,-0.299672278854574,0.33656242844942,0.343446510132368,-0.671849774408845,-0.288985005161131,-0.183404443961753,0.126340569496026
critical,0.468320198161136,0.0242966166257839,0.427121079440375,0.262586606378696,0.0128187786949209,0.114393289776802,0.132814690032293,0.298215189545465,-0.0516439608120583,0.527020189802608,0.086993086133414,-0.394538279235178,0.182611573211421,0.0422567239309802,-0.141958130392376,-0.31158427576595,0.0465522223798408,0.32318965616991,-0.16470283498099,0.072886601184581,-0.146632754512705,-0.173932102770564,-0.204831995995518,0.285804036101779,0.205941459689816,-0.102374060226841,0.0225425367112755,0.097373288460968,0.368317353743218,-0.349265117192833,0.18181696138304,-0.0618580075894561,0.321621781360747
critical,0.560497271549035,0.26311064865472,0.71939501421633,0.19338990861113,-0.352831484593989,0.0406970182464687,-0.17426536108764,0.206621135176401,-0.204131896584826,0.605975205189328,-0.0354976294714591,-0.404844204484733,-0.0617327872510249,-0.031195038222474,-0.416756743512274,-0.255420456715282,-0.207975037408113,0.177214974892192,-0.32126986728434,-0.19547547410984,-0.24618802078517,-0.166708080373053,-0.275985200787251,0.23837831417141,0.200828056105481,-0.326095799824015,0.0365033291883748,0.0387528219610738,0.350178627790128,-0.422795044545691,0.172328089559486,-0.199811888575026,0.280472087996123
critical,0.0172911694132652,-0.244560030964541,-0.190809013370374,0.0263693539880494,0.115042206919078,0.0509272087575601,-0.072675058852716,0.102301972325099,0.094808772238672,-0.0335965165314533,-0.0095941645215252,0.0513829202548301,-0.0191697770341742,-0.156971762286576,0.0004574714292806,0.0230849333337941,-0.133778371631003,-0.128876702486188,-0.0068100009502635,-0.0985937834756952,-0.0776984666452524,-0.0235570507491933,-0.0367839234366883,-0.0046736207806005,-0.120228874957802,-0.131166183685431,0.0677145032015384,-0.0645447123976789,0.0427274387814519,0.0873513041129359,-0.0743918779942837,-0.0216913975699205,-0.070909363018151
critical,0.24719246855107,0.0753903748901885,-0.357968725802623,-0.152353094544959,0.080258558602044,0.693434093458587,0.0961343026278455,0.11542921504451,-0.345993996014772,0.470234310004589,-0.158681094560428,-0.490481369929427,0.0789944484456694,-0.590300211752373,-0.0946841779724217,-0.306641000675084,0.529552004702163,-0.260990435606791,0.554154926051249,0.0684766844550052,-0.038450970693351,-0.396911226279539,-0.245556203498765,0.0156670541347109,0.0102591116144327,0.408040995359231,-0.274538161443467,0.458726345566269,0.0357228923536177,-0.304122355102831,-0.679875947457512,-0.103035426154353,-0.277851273014906
critical,0.0040120393167017,-0.583475577609656,0.0603816348936958,0.153276144267825,-0.250207009439012,0.0446012457411614,-0.568414074180574,-0.528845262527203,-0.233384696143143,0.253350839506707,-0.340160409066716,-0.322791431978153,0.0329713764642288,-0.195787865167146,-0.279839697574582,-0.181644710631929,-0.167938350115364,-0.103566381327162,-0.411418697633385,0.0271047622904813,-0.461391033973659,-0.201999501744362,-0.473207365547174,-0.278502123711564,-0.377450566175311,-0.247775562901543,-0.390531176221757,-0.240631024707456,-0.109663108167292,-0.292298314247423,-0.0401144613267242,-0.426466873481152,-0.119372944565901
critical,0.178640502860621,-0.0705807663084592,-0.315012559364859,0.217603476781192,0.20391133364698,0.20912892564832,-0.0562610236711011,0.105732969210778,-0.0160208883458855,-0.100732353084667,0.0315897803248447,-0.263465220333821,-0.125362283428315,-0.0527456528527079,0.145716616636659,-0.0847545347880278,0.192920738379404,-0.238243607309569,0.123429531381443,0.129053690388625,0.246418512329179,-0.001612872673686,0.0532228397059404,0.0139356099311543,0.204538732353515,0.18826957351893,-0.29007448770246,-0.0203428636172417,-0.131180762469899,0.0100801878476341,-0.138875424417145,0.210502858917761,-0.308354654936915
